residual_id,candidate_id,source_relpath,source_line,source_column,visible_text,detector_family,classification,disposition,reason,context,context_sha256,source_sha256,status
ega2.residual.sha256.2ef95ff5df244297d9761af2173a6d7d41fc6dcee2e73152b92767a5ba7f52f1,ega2.candidate.sha256.2ef95ff5df244297d9761af2173a6d7d41fc6dcee2e73152b92767a5ba7f52f1,ega2/ega2-5.tex,45,19,5.1.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.1.3],0FF2967460B93EBB4BFA434F87B8BB566387206CF8A63976F5F15C31C39038E9,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.68344461616a78e8867ae0a87fb98afff9d9da6ed404487c68b84356d662c89c,ega2.candidate.sha256.68344461616a78e8867ae0a87fb98afff9d9da6ed404487c68b84356d662c89c,ega2/ega2-5.tex,56,19,5.1.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.1.4],2A825BD2EF795DEC0009D542685498AA6CA00FE0510EEB503CA8C568AFFC3857,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.c029df81e9c0782cf6b7821bb681699760dc27edacf02eb466ef7304f933449d,ega2.candidate.sha256.c029df81e9c0782cf6b7821bb681699760dc27edacf02eb466ef7304f933449d,ega2/ega2-5.tex,65,19,5.1.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.1.5],44C6A0193ADC1EEC61FBEDB75F38CE0E5543E06C330CAE4518788F73C7914738,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.6d1b4ab3e8091deef2033216df5efd6c699199634bff05b2765f50b5ba4c2579,ega2.candidate.sha256.6d1b4ab3e8091deef2033216df5efd6c699199634bff05b2765f50b5ba4c2579,ega2/ega2-5.tex,75,21,5.1.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.1.6],3CFEEF41774BA9DBE0A461AEBC826CBAD8C4B3C6F7219B8343EC221075FE9E3D,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.1adcaf54133996640d20f453265712579a9d59bc479b4fae29e03b3f706320c4,ega2.candidate.sha256.1adcaf54133996640d20f453265712579a9d59bc479b4fae29e03b3f706320c4,ega2/ega2-5.tex,98,19,5.1.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.1.7],97B44917C782EAA8272466B3D514CFBDBAA745B3A8B684667565C13922D426CC,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.fabc5c9ed1d073981641e53c2c5c17a8ba5c3930687c113cb96722056b44c939,ega2.candidate.sha256.fabc5c9ed1d073981641e53c2c5c17a8ba5c3930687c113cb96722056b44c939,ega2/ega2-5.tex,104,19,5.1.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.1.8],AE356749BC14F4E6268A856388018A73969F6F660CAC1167FF4B314F6218E461,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.f67c6c02537042e16a921a7c95f6fc877b933469e4e740f550026893dafbd6f0,ega2.candidate.sha256.f67c6c02537042e16a921a7c95f6fc877b933469e4e740f550026893dafbd6f0,ega2/ega2-5.tex,114,19,5.1.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.1.9],FF9DE31B03A8C0CCF1399B29FFD54DDC93919780B48038256D5F521674A4AF43,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.551ba5ebb9b7d27550ce2341243a9f00310e0b72a4b7a8c0c34a66072aa88d33,ega2.candidate.sha256.551ba5ebb9b7d27550ce2341243a9f00310e0b72a4b7a8c0c34a66072aa88d33,ega2/ega2-5.tex,126,21,5.1.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.1.10],23E42B2250800C3ACE2E7AF67F1C91E400217F68C8283BACB3FDF963B1D469FB,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.a4c0a3f6bdebc8368c351a2fc844a464fc60bb5c34345094963738c12396576c,ega2.candidate.sha256.a4c0a3f6bdebc8368c351a2fc844a464fc60bb5c34345094963738c12396576c,ega2/ega2-5.tex,144,16,5.1.11,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[5.1.11],0A8A44BC70D0B9C80D990BDD1E01DD5F141A6C229B0B1977A93D0291C83D0D25,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.3dcdda0ee296c0a179c0f17da5bf14abe668e8176368a927a3701d075b4920f7,ega2.candidate.sha256.3dcdda0ee296c0a179c0f17da5bf14abe668e8176368a927a3701d075b4920f7,ega2/ega2-5.tex,150,21,5.1.12,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.1.12],9B3BC19A69B046BE18725F05A1D179FE896E748BDE4B3730E2250898DDEA42BF,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.73588fa745d3bb05778a1e007ff9a4e49f60fdcbd73fa02029d4377146133ab0,ega2.candidate.sha256.73588fa745d3bb05778a1e007ff9a4e49f60fdcbd73fa02029d4377146133ab0,ega2/ega2-5.tex,167,17,5.2.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{theorem}[5.2.1],7FD613E1D51777348BE7ABC4C78231D17AD6BAF1ADB3C47A68E398CBD45C8A88,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.f4943914ab4984862dbb4fbf0051373194d0a916b36535ac60f22eee644151b5,ega2.candidate.sha256.f4943914ab4984862dbb4fbf0051373194d0a916b36535ac60f22eee644151b5,ega2/ega2-5.tex,218,16,5.2.1.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[5.2.1.1],E7B582632E267036A3D9E60850115A81A61237F4E37A3FDC3FF1A0D4938B43FA,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.ed1ad862977bb718664a121ef098eeaee0b632ca735a4657c5d33ca8a90b18ab,ega2.candidate.sha256.ed1ad862977bb718664a121ef098eeaee0b632ca735a4657c5d33ca8a90b18ab,ega2/ega2-5.tex,225,19,5.2.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.2.2],A2F0EB3E4E53D032356C7D2D43F6EC8198AF31898B18FCAC94AFA615E79C66D4,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.b77a404b1d39d40b2c7cfa7619683e2e974142ff8a178adaaad9e9a98621285c,ega2.candidate.sha256.b77a404b1d39d40b2c7cfa7619683e2e974142ff8a178adaaad9e9a98621285c,ega2/ega2-5.tex,238,85,3.7.3,bare_dotted,external_work_citation,positive_residual,locator belongs to the explicitly named external work G or T,"All these conditions are local on $Y$, by definition of the functor $\RR^1 f_*$ (T,~3.7.3), and so we can assume that $Y$ is affine.",9D9F2C070685871928E30156461084BA1468D51CAF316449409399781C047EAE,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.974ab721928b6486d32c8cbd7bd31a9cdba27b9a237595c2b0e8d6b6d03469cd,ega2.candidate.sha256.974ab721928b6486d32c8cbd7bd31a9cdba27b9a237595c2b0e8d6b6d03469cd,ega2/ega2-5.tex,247,78,"II,~4.17.1",roman_locator,external_work_citation,positive_residual,locator belongs to the explicitly named external work G or T,"the exact sequence of terms of low degree in the Leray spectral sequence (G,~II,~4.17.1 and I,~4.5.1) gives, in particular, the exact sequence",E6CDF995F466A492404A561E85E0F58323AE4D18606AE24BA871291FBE3C8503,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.085f711540d685a8ee422676f83e7c0939a7fc2f8f75dfa9246e3cdb544dfeff,ega2.candidate.sha256.085f711540d685a8ee422676f83e7c0939a7fc2f8f75dfa9246e3cdb544dfeff,ega2/ega2-5.tex,247,93,"I,~4.5.1",roman_locator,external_work_citation,positive_residual,locator belongs to the explicitly named external work G or T,"the exact sequence of terms of low degree in the Leray spectral sequence (G,~II,~4.17.1 and I,~4.5.1) gives, in particular, the exact sequence",E6CDF995F466A492404A561E85E0F58323AE4D18606AE24BA871291FBE3C8503,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.2f2019c978a01025f07fec820367d50319b3473eb23cb1c2693729da9645cb7f,ega2.candidate.sha256.2f2019c978a01025f07fec820367d50319b3473eb23cb1c2693729da9645cb7f,ega2/ega2-5.tex,255,19,5.2.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.2.3],B4CA77E818A461C25B74572280DA04BD6180EBC46945DEFF9E7FB152F3D1039A,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.049492b90c9fffe2781f9a44057a4eef6823d284aedbfd7db4113a2b6984b27b,ega2.candidate.sha256.049492b90c9fffe2781f9a44057a4eef6823d284aedbfd7db4113a2b6984b27b,ega2/ega2-5.tex,269,16,5.2.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[5.2.4],48BF8A02CA22469B3F4A6BBAB62E59C104644E7618FFFD73C95BB77D5DEEA538,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.14d72bbb7677c606b49c56e7a2632034016b9731ea65f04efdfe4c60eb5e2666,ega2.candidate.sha256.14d72bbb7677c606b49c56e7a2632034016b9731ea65f04efdfe4c60eb5e2666,ega2/ega2-5.tex,271,17,\textsection1,tex_section_locator,external_volume_reference,positive_residual,"locator belongs to EGA 0, I, or III and is unavailable in the standalone EGA II reader","In Chapter~III,~\textsection1, we prove that, if $X$ is affine, then we have $\HH^i(X,\sh{F})=0$ for all $i>0$ and all quasi-coherent $\sh{O}_X$-modules $\sh{F}$.",82AF29D21CD74A60F222CE484D63E6FC633115C6D4E8655CD1510EF456883EE3,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.1122ac5a5a24192b919d9ab8b497ae5a4f2e953db589202587bff9be4b7d45c2,ega2.candidate.sha256.1122ac5a5a24192b919d9ab8b497ae5a4f2e953db589202587bff9be4b7d45c2,ega2/ega2-5.tex,277,20,5.3.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{definition}[5.3.1],5B08D44F1C00832AB8FE9D235CDA25A7C173EA159371E8F4BFFC013BB2AF4219,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.2b960fba52625c83085b136ce167068acccc5c235f7078dd47307884b6c1919c,ega2.candidate.sha256.2b960fba52625c83085b136ce167068acccc5c235f7078dd47307884b6c1919c,ega2/ega2-5.tex,289,21,5.3.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.3.2],F63CCF2BD2335E9AF2B3AC2ACE36080BD7F4FA6EDAF64358169555B9EECE7145,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.2d9f34905887b857d6e2d66859ebae7e74b36b6121edde37e3673cc80d9977f1,ega2.candidate.sha256.2d9f34905887b857d6e2d66859ebae7e74b36b6121edde37e3673cc80d9977f1,ega2/ega2-5.tex,306,19,5.3.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.3.3],1BCA5A45444E32620BA9E9734FFCD9508B4D9E411989B9F38A02DB04B8615341,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.ceebc790cf9a3bf1c12453ee9b5ce1f26f7271f5da46d241865d22342e5761a4,ega2.candidate.sha256.ceebc790cf9a3bf1c12453ee9b5ce1f26f7271f5da46d241865d22342e5761a4,ega2/ega2-5.tex,316,21,5.3.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.3.4],145CD1171D5762EA71DBD8F1EF1EFBF8E5DE918E0791A5C508F2D2A97E03E9E2,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.0f1841c293e8b7dd7452e7630dfa0009d2de64ded0923d76946247b73796644b,ega2.candidate.sha256.0f1841c293e8b7dd7452e7630dfa0009d2de64ded0923d76946247b73796644b,ega2/ega2-5.tex,335,16,5.3.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[5.3.5],619F52DDF9D4614F387ECEA5B7D5F35C1CBC744F2CF03610230E8EA2B0E3C7AD,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.1f3c6a5ab66fab38d5b64ae3d9b46c0c5e369199b5ef587520cb82653e40efe7,ega2.candidate.sha256.1f3c6a5ab66fab38d5b64ae3d9b46c0c5e369199b5ef587520cb82653e40efe7,ega2/ega2-5.tex,340,19,5.3.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.3.6],C121DE91654AEACBA41FC4FA917840AF4AE6D46B15D7F5AB40115413C574A727,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.0df03400414e14648c612e112ac70d1f8e2fcfd33895ab3192c0d55ac2c95545,ega2.candidate.sha256.0df03400414e14648c612e112ac70d1f8e2fcfd33895ab3192c0d55ac2c95545,ega2/ega2-5.tex,352,20,5.4.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{definition}[5.4.1],9B9A7C4CA583CD992A6D73BA9719AC5C89A52B6277BAC2554B480CEB2031A92D,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.87d493b3cda2ac350bba239b5f277ac7297d93c1a49263eeac3e9a1f8f3b0220,ega2.candidate.sha256.87d493b3cda2ac350bba239b5f277ac7297d93c1a49263eeac3e9a1f8f3b0220,ega2/ega2-5.tex,370,21,5.4.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.4.2],9A17751BE4B5D1503D3217CE6557B37625BF732E02526D6C696C7366ED986EFB,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.7b075811a60a5f1cae5692bc4dc348c1b953de1a2033e5a610d5561edb3e4115,ega2.candidate.sha256.7b075811a60a5f1cae5692bc4dc348c1b953de1a2033e5a610d5561edb3e4115,ega2/ega2-5.tex,396,19,5.4.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.4.3],CBA29CE903C0A28DDD019F33EBBCD687D9CAD000CD67B75D7D5FB5E82D5A7E11,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.9a9fe03d73427d0cdbcd1cd5948c2c73b625317f46fa6098ec7ed31e88dec88a,ega2.candidate.sha256.9a9fe03d73427d0cdbcd1cd5948c2c73b625317f46fa6098ec7ed31e88dec88a,ega2/ega2-5.tex,421,19,5.4.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.4.4],B365675CBE22B4732EFD684ECBEB7D0CE9EBCF2CF0EAF453454EC0166F08178C,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.ef722fd78214d4c4bda70892f6acba358e8c857118b07f2dbb80aa7877882585,ega2.candidate.sha256.ef722fd78214d4c4bda70892f6acba358e8c857118b07f2dbb80aa7877882585,ega2/ega2-5.tex,430,19,5.4.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.4.5],0C7EA78884F0E1614C0A1942CDC3433A018776B0F275123829BF7EBBF156D48F,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.e8c6d53ba9bd55025460fe8e31b3a51eadfc027b4e915451f1dba97fa5f10b98,ega2.candidate.sha256.e8c6d53ba9bd55025460fe8e31b3a51eadfc027b4e915451f1dba97fa5f10b98,ega2/ega2-5.tex,457,19,5.4.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.4.6],324427438ED1446B6C603F7CEE959D7CE46491A56E9BE06B9B7F48C5E247AF8F,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.e1590c35b97968ce84a76a3e6d56c6b4ba1dd43c78321e88ab6b7021c8afb608,ega2.candidate.sha256.e1590c35b97968ce84a76a3e6d56c6b4ba1dd43c78321e88ab6b7021c8afb608,ega2/ega2-5.tex,466,13,5.4.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[5.4.7],95EF3B344CB742D970DF551E8EFC412C7E9BB5D076286FF879FA20A80B4D981A,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.6c8d5a5c7cab575c7dfa885a6ef029baa6959a7341e6ddd95d845623d308f400,ega2.candidate.sha256.6c8d5a5c7cab575c7dfa885a6ef029baa6959a7341e6ddd95d845623d308f400,ega2/ega2-5.tex,475,19,5.4.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.4.8],DF38C2B386D8EBF216E5326F4D5D030B2B187AACB88C63726CE067B85B8A6BCD,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.ac5664c1b2d4da0c59ed34212ced9e631abbbf5a0db518cbfcafe78277890943,ega2.candidate.sha256.ac5664c1b2d4da0c59ed34212ced9e631abbbf5a0db518cbfcafe78277890943,ega2/ega2-5.tex,498,16,5.4.9,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[5.4.9],C8B60E534C00E55A8FD2FF66E9427EBEA7D2BEA054A83EC17BC778BAD658EDC7,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.c2315fad6e4bf59309ad38a98ef8fcca7ab7af465e4481eea8272779f852b4da,ega2.candidate.sha256.c2315fad6e4bf59309ad38a98ef8fcca7ab7af465e4481eea8272779f852b4da,ega2/ega2-5.tex,506,13,5.4.10,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{env}[5.4.10],48CA1372ABAB39D82D029BA88D2A783FF726824715CC8A18F12B6EEB1A404BF6,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.de1e8d19c0906118665e76711e3327af6ef26e2d2da11369167bd314ea78c7fe,ega2.candidate.sha256.de1e8d19c0906118665e76711e3327af6ef26e2d2da11369167bd314ea78c7fe,ega2/ega2-5.tex,530,21,5.5.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.5.1],13CF5763532D14DF4219B88741EAB54FB2C6EC001D85644C53573C0A6C873A69,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.51e55b9c113cd4e5b8729312dc6e04936bc80abf3979afc7fc509e6248d8d59e,ega2.candidate.sha256.51e55b9c113cd4e5b8729312dc6e04936bc80abf3979afc7fc509e6248d8d59e,ega2/ega2-5.tex,546,20,5.5.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{definition}[5.5.2],E09DB556C3C64133989D3FFC4712783450EEDC8B2F549EBCA352650C7B00E4FE,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.1cdadd411b78251722fa99af1856acc22698869a253c66f9b69a7768564960ed,ega2.candidate.sha256.1cdadd411b78251722fa99af1856acc22698869a253c66f9b69a7768564960ed,ega2/ega2-5.tex,553,17,5.5.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{theorem}[5.5.3],D287D222D6D1F81758A9545EB5402937853A1837044E477401980DA312B129EF,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.34925ce44ff4f72076814902d46330678562f4641d634a1cca18625678c4b3a8,ega2.candidate.sha256.34925ce44ff4f72076814902d46330678562f4641d634a1cca18625678c4b3a8,ega2/ega2-5.tex,579,16,5.5.4,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{remark}[5.5.4],F067EDD8C5F4450DBED858CC56C89321C6026F6E26CD5D09AF8FAEC17759FD4A,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.c684c7f4ce65c44008596997ccf504ca73476afa77d5a7f11ae50df4d96b391f,ega2.candidate.sha256.c684c7f4ce65c44008596997ccf504ca73476afa77d5a7f11ae50df4d96b391f,ega2/ega2-5.tex,585,33,\textsection3,tex_section_locator,external_volume_reference,positive_residual,"locator belongs to EGA 0, I, or III and is unavailable in the standalone EGA II reader","We will see in Chapter~III, \textsection3, that when $Y$ is \emph{locally Noetherian}, the third condition above ($\sh{E}$ being of finite type) is a consequence of the first two, and so the first two conditions \emph{characterise}, in this case, the projective morphisms, and if $Y$ is quasi-compact, then we can replace the second condition (the existence of a very ample (relative to $f$) $\sh{O}_X$-module $\sh{L}$) by the hypothesis that there exists an \emph{ample} (relative to $f$) $\sh{O}_X$-module \sref{II.4.6.11}.",992289CA3ABEC709EDA02B99F7CEC39B61D1216AEC332578EF57C75360E5F343,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.9da15551744e57a216d554398d76d6fccd487dfb627d37f21f8f2be4b2f2f444,ega2.candidate.sha256.9da15551744e57a216d554398d76d6fccd487dfb627d37f21f8f2be4b2f2f444,ega2/ega2-5.tex,596,21,5.5.5,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.5.5],9086B1EA5F6E629F79BEB9D21A72F9C4022AE52704828BFF179F82EF8F9C4FFB,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.93c57ebc9b1473a1af1fad046fe1c9326df69956b7a2cb74586dc1758f54439c,ega2.candidate.sha256.93c57ebc9b1473a1af1fad046fe1c9326df69956b7a2cb74586dc1758f54439c,ega2/ega2-5.tex,627,21,5.5.6,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.5.6],EA2CD92A729C1890615F5C0AB5DCF5301AEA10C5C48C8FF75ECE44DDEDAC1D41,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.196c8b68fe7edd2bf424669ce400c355a09ee6ae89b24174c5adc09e19ade93e,ega2.candidate.sha256.196c8b68fe7edd2bf424669ce400c355a09ee6ae89b24174c5adc09e19ade93e,ega2/ega2-5.tex,636,21,5.5.7,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{proposition}[5.5.7],E02BCF726AD86F6B8A598EDA76378B2662063AF1EEE61746BF26AA253BD2A4EB,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.39cc42203df4f4af2d549b630833b4f0b72b17e94d11cb280bcb206af6bc7c5a,ega2.candidate.sha256.39cc42203df4f4af2d549b630833b4f0b72b17e94d11cb280bcb206af6bc7c5a,ega2/ega2-5.tex,654,19,5.5.8,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.5.8],1ABA1FF0758FAEF320464E4CC11075AD6B5217B1DF75949B0ABD8CCB59B016B2,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.872cb062cd76813df52bf82fbfe0515f83191e1af61d657408a2011255761d72,ega2.candidate.sha256.872cb062cd76813df52bf82fbfe0515f83191e1af61d657408a2011255761d72,ega2/ega2-5.tex,663,17,5.6.1,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{theorem}[5.6.1],B7E9519D87E9AD2386F68957221291B98D4E27D7155FCED46B19A236EF658CDC,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.6da429268249b29e3e281c688ff02ed759058cccac161aa2842cc7ac8dc52ae9,ega2.candidate.sha256.6da429268249b29e3e281c688ff02ed759058cccac161aa2842cc7ac8dc52ae9,ega2/ega2-5.tex,781,19,5.6.2,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.6.2],E461B02CAA4D0081C8CC8BB6B5BFB9F494661A2964C17293499222305BA80BC7,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
ega2.residual.sha256.c4787eed315992f68c0d2390a9bb4afdc9d72e7d3aff543628ca136c1f645a18,ega2.candidate.sha256.c4787eed315992f68c0d2390a9bb4afdc9d72e7d3aff543628ca136c1f645a18,ega2/ega2-5.tex,794,19,5.6.3,bare_dotted,structural_declaration,positive_residual,"source-visible statement, equation, section, or table declaration; target rather than edge",\begin{corollary}[5.6.3],A01D840C5622A1C9538689B47CB635DF66B7871B038835B8F7E6746EED5E0C4A,C46B198138413FD0D437BB2E1B272F3B7C4F8508BBA2106D53E943820A0F68B7,adjudicated
