edge_id,pdf_page,annotation_index,rectangle,visible_text,reference_form,scope,target_id,source_relpath,source_line,source_column,candidate_id,application_id,origin_class,resolution_basis,compiled_status
ega2.edge.sha256.7983976274ff79ccf01598af06f357a621cc4ad759229fb4d3b31aa35892835f,113,11,"370.44500,346.07300,389.53300,355.31800",(8.4)).,sref,standalone EGA II reader,ega2.c02.subsec.8-4,ega2/ega2-7.tex,648,375,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ab15c6cfdf617ae8435955d984db55b66dd71997bbfa48cffb29b2db4826ee4e,113,12,"283.57200,269.10800,310.13300,278.35400",(7.4.9),sref,standalone EGA II reader,ega2.c02.prop.7-4-9,ega2/ega2-7.tex,660,37,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8c2386c21b60c87062ec839f7fe58983745f2f6a17dcb735f61c336a617c7081,113,13,"278.64700,152.48800,305.20800,161.73300","(7.4.3),",sref,standalone EGA II reader,ega2.c02.cor.7-4-3,ega2/ega2-7.tex,669,107,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.db49d7e50f01770a07b46950bd67c1d012a75e55c9ec336a0dab17bae8371577,113,14,"90.00000,62.66500,166.36300,72.60300","(4.2.6, example 1).",sref,standalone EGA II reader,ega2.c02.cor.4-2-6,ega2/ega2-7.tex,674,23,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.532996a4ffe74e68998a2c444d22a934f6da43e873c276ff5d534ca9c188bf69,114,0,"268.40900,680.16100,299.95100,689.40600",(7.4.13).,sref,standalone EGA II reader,ega2.c02.cor.7-4-13,ega2/ega2-7.tex,685,35,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.022afa463364e59ea29854984bd2b4d954a77b536126e667f47be7f69348e577,114,1,"190.81600,658.47800,222.35700,667.72300",(7.4.16),sref,standalone EGA II reader,ega2.c02.cor.7-4-16,ega2/ega2-7.tex,690,16,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f587fb581aa68f10875e837c8da6256b67996de4ef8afec2b29bde0c43907152,114,2,"313.69000,518.31700,340.25000,527.56200",(6.3.4);,sref,standalone EGA II reader,ega2.c02.prop.6-3-4,ega2/ega2-7.tex,703,67,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.14b98637cfede044c426c6ad08b42e19da9ad205a03f563f1a1edfbb0c2f23fd,114,3,"201.15600,505.76400,227.71700,515.00900","(6.3.7),",sref,standalone EGA II reader,ega2.c02.prop.6-3-7,ega2/ega2-7.tex,704,72,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2fbdb79f97c7352d6b8d8e290fee98ae22e7a21124999ef0e09661f2d90ef855,114,4,"494.69300,505.76400,521.25300,515.00900",(7.4.6).,sref,standalone EGA II reader,ega2.c02.cor.7-4-6,ega2/ega2-7.tex,704,147,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d34ebe29b43f0231c399d1f68fc0462832a70454c5e85eb9a509487f281bee5e,114,5,"90.00000,468.10500,116.56000,477.35000",(7.4.5).,sref,standalone EGA II reader,ega2.c02.cor.7-4-5,ega2/ega2-7.tex,705,223,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e6fdeb0f9f11de8ef9d176e39807dda90f1937af7dd69f131ded82e49d7216ad,114,6,"362.20600,455.55200,393.74800,464.79700",(7.3.10);,sref,standalone EGA II reader,ega2.c02.cor.7-3-10,ega2/ega2-7.tex,707,141,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0d49bd77370ec68c7f73ee5a2ecd3e524e6538d708021ec8abbfa0f0ce094f8f,114,7,"252.71900,421.31600,284.26100,430.56200",(7.4.16),sref,standalone EGA II reader,ega2.c02.cor.7-4-16,ega2/ega2-7.tex,713,17,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f840958862f5dea9370ea99e698a9493e0890a7eaed25f801d183802d565cef1,114,8,"306.05300,421.31600,337.59500,430.56200",(7.4.18),sref,standalone EGA II reader,ega2.c02.prop.7-4-18,ega2/ega2-7.tex,713,38,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.af3159b57543e323568c18f616fcad8071745320f5c6e6b534c00f2d50c772b0,114,9,"295.76900,383.65700,342.07600,392.90300","(5.4.2, (iii)),",sref,standalone EGA II reader,ega2.c02.prop.5-4-2,ega2/ega2-7.tex,714,134,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.cd26b37094a59ccbd2b6de6963fd5d7926d81c3bc65c61d40eac93fb4f16b3ab,114,10,"173.19700,102.45400,207.23000,111.69900",(8.1.1.1),sref,standalone EGA II reader,ega2.c02.statement.8-1-1-1,ega2/ega2-8.tex,36,17,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.c787271888ca0f07db24f12337aa27a4795145e59bf1079a084de08822cbf7ae,114,11,"231.29600,102.45400,265.32800,111.69900",(8.1.1.2),sref,standalone EGA II reader,ega2.c02.statement.8-1-1-2,ega2/ega2-8.tex,36,39,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.2da916c04c136de9f29bdbf9cf2ded27ba308b26f6860a6d8dbec95af22f23c3,114,12,"111.47900,51.88300,138.04000,61.12800",(3.1.8).,sref,standalone EGA II reader,ega2.c02.prop.3-1-8,ega2/ega2-8.tex,38,235,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.23cfd852995815c3fc8303da11389f0474b0ee262c13f887a8f284f1c08f225c,115,0,"347.26800,688.26100,381.30100,697.50700",(8.1.1.2),sref,standalone EGA II reader,ega2.c02.statement.8-1-1-2,ega2/ega2-8.tex,45,154,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.7a6e13d3c13f01a067073efaae4ca152c04ab6bb3fcfab31bef6dc8106f8b79f,115,1,"135.52600,675.70800,169.55800,684.95400",(8.1.1.1)),sref,standalone EGA II reader,ega2.c02.statement.8-1-1-1,ega2/ega2-8.tex,45,214,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.21505144fa7f8eb423c722db30ed3dce1024875dbe3dc9f63aae9f1321723f03,115,2,"132.82800,663.15600,166.86000,672.40100","(8.1.1.4),",sref,standalone EGA II reader,ega2.c02.statement.8-1-1-4,ega2/ega2-8.tex,46,81,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d81f75f97df8861511c4c41b3f59a932b8ccca4e06f1856160edae8f9e8c8179,115,3,"204.46600,551.39200,231.02600,560.63700",(5.5.2).,sref,standalone EGA II reader,ega2.c02.def.5-5-2,ega2/ega2-8.tex,58,99,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.290967669f8ddeaaf8e0f6b6734f23eb202c24d89cd526d4fc0d2228babac9f8,115,4,"90.00000,538.83900,116.56000,548.08400",(3.2.5),sref,standalone EGA II reader,ega2.c02.prop.3-2-5,ega2/ega2-8.tex,59,94,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.015d0872bb2b6fae0ee7ef90df22f7a61af8e93416e571d296f38d50d3024d46,115,5,"200.93300,538.83900,227.49400,548.08400",(4.4.3),sref,standalone EGA II reader,ega2.c02.cor.4-4-3,ega2/ega2-8.tex,59,136,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.10aacbeba570db99847076c6d0a6eea09e8ea20a14a03399490615da6bda029c,115,6,"170.92600,488.47300,197.48600,497.71800",(3.1.7).,sref,standalone EGA II reader,ega2.c02.cor.3-1-7,ega2/ega2-8.tex,61,381,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ed224cf7b40c0c82ff0d2f38a398a664621cbb58310fd288e64c4f5426c826ef,115,7,"201.43900,463.36700,228.00000,472.61300",(8.1.1);,sref,standalone EGA II reader,ega2.c02.statement.8-1-1,ega2/ega2-8.tex,63,135,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.bdbfa78bf8d3d259ed5cd5fb6d98671d4d9a83b2d9f60a6856e60e6d75e15507,115,8,"488.23100,450.81400,514.79100,460.06000",(8.1.1).,sref,standalone EGA II reader,ega2.c02.statement.8-1-1,ega2/ega2-8.tex,64,206,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d4fa9b49da0af7341a7f7a7c105cb7fb93b4f13cdafb1caf5c61bf719116553e,115,9,"286.20200,425.34900,312.76200,434.59500",(3.1.7).,sref,standalone EGA II reader,ega2.c02.cor.3-1-7,ega2/ega2-8.tex,66,183,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.574f0acf7d573cde2cbbef6f8c3dffa2b8cea6b64ce2a4f76becd0e03296f1e9,115,10,"449.22900,392.49000,483.26100,401.73500",(8.1.1.2),sref,standalone EGA II reader,ega2.c02.statement.8-1-1-2,ega2/ega2-8.tex,72,119,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.a99c1a502594b7cc3cd557cd0685787b45e5b329a9b15383c51f12ee28c3cb63,115,11,"433.10400,292.47200,464.64500,301.71800",((3.1.12),sref,standalone EGA II reader,ega2.c02.statement.3-1-12,ega2/ega2-8.tex,83,133,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.44a554e192d80709f5385a4ea79d667030635c3cbc394446e2eeaefca4578333,115,12,"485.89600,292.47200,517.43800,301.71800","(3.1.14)),",sref,standalone EGA II reader,ega2.c02.prop.3-1-14,ega2/ega2-8.tex,83,154,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.bb5a331633ad2bae65cdf9af6a5ee04e2eaee81ee139555b0e9d36e0af43121c,115,13,"184.26300,216.90100,210.82400,226.14600",(3.5.3).,sref,standalone EGA II reader,ega2.c02.prop.3-5-3,ega2/ega2-8.tex,87,187,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e0f652604f71bcc02c900bf789b6f2def91fc8601327b07b166e9b6767fcd6fd,115,14,"271.77700,191.77100,298.33700,201.01700","(3.1.7),",sref,standalone EGA II reader,ega2.c02.cor.3-1-7,ega2/ega2-8.tex,89,72,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8a5acadd611014aa73e4fa6fe6e0a35de12915aa4d3f1d499deff18af1f6326f,115,15,"200.23600,158.59600,226.79600,167.84100",(8.1.4),sref,standalone EGA II reader,ega2.c02.prop.8-1-4,ega2/ega2-8.tex,93,30,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.22ba957e91c89fdcfed739d4d6309e66c82b0bbe5af1162a13e11d1df777dad7,115,16,"296.39000,140.38100,322.95000,149.62700",(8.1.1).,sref,standalone EGA II reader,ega2.c02.statement.8-1-1,ega2/ega2-8.tex,97,42,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.f1e1f663e53313e6ecccca225e025e3f64e71385e752fa5c047b27de861e1445,115,17,"145.31900,127.82800,179.35100,137.07400",(8.1.1.1),sref,standalone EGA II reader,ega2.c02.statement.8-1-1-1,ega2/ega2-8.tex,98,70,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e9a3893047d9bd1c680cbd22bd9df8d526cc9b2960c0b24888963120a516d907,115,18,"385.18000,68.82900,411.74000,78.07500",(3.4.2):,sref,standalone EGA II reader,ega2.c02.statement.3-4-2,ega2/ega2-8.tex,104,186,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.45983237665d984528375e30953e4c9820f00cb672be0dbf1239d486ab5603da,116,0,"164.14100,725.92000,190.70200,735.16600",(3.2.6),sref,standalone EGA II reader,ega2.c02.prop.3-2-6,ega2/ega2-8.tex,111,16,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.1cb9554adbcc6e014788bc46d0dcd94e8bb487eb2889a027ca40575083b078d1,116,1,"315.94300,611.34200,342.50300,620.58800",(3.2.6),sref,standalone EGA II reader,ega2.c02.prop.3-2-6,ega2/ega2-8.tex,130,62,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4f7d7cd133fe3f30ea23ffa201ef2db137cd800cf5753c71896f4251b18cb848,116,2,"458.24400,611.34200,492.27600,620.58800",(8.1.5.3),sref,standalone EGA II reader,ega2.c02.eq.8-1-5-3,ega2/ega2-8.tex,130,101,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.55593a530644b2aa5e7a696f207bcef2d6f5904e5fd5632f079176b1a66d97df,116,3,"243.84400,340.78200,270.40400,350.02800","(8.1.5),",sref,standalone EGA II reader,ega2.c02.statement.8-1-5,ega2/ega2-8.tex,175,27,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.aefc46cf8441262cc781cb15152eb5b06c798e55416fe2995a195debdcbb5af6,116,4,"359.54700,78.01500,386.10800,87.26000",(3.2.5),sref,standalone EGA II reader,ega2.c02.prop.3-2-5,ega2/ega2-8.tex,221,64,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.49f7e867140e9bdf566fd2891eac66c7a01b142d620bc8f2ba6e9ee3400e2496,116,5,"122.60800,65.46200,149.16900,74.70700",((4.4.3),sref,standalone EGA II reader,ega2.c02.cor.4-4-3,ega2/ega2-8.tex,221,118,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ca1d3c4f7adcfb3d079014d1b7953d1439f9d5929c31a482c83fe73a069a2be7,116,6,"172.45300,65.46200,199.01300,74.70700",(4.4.9)).,sref,standalone EGA II reader,ega2.c02.cor.4-4-9,ega2/ega2-8.tex,221,138,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.953f56a98c2c649941824e860ff1190142ee10a7f98bc3c72b0acfae8c52523a,116,7,"465.14300,65.46200,499.17500,74.70700",(8.1.7.1),sref,standalone EGA II reader,ega2.c02.prop.8-1-7-1,ega2/ega2-8.tex,222,73,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.3aa3dcc074d41c9f26f0ce8bf87f1f70feb984c71ce348a4dfed49fa90fb2f46,116,8,"286.26300,51.88300,312.82400,61.12800",f (3.2.4),sref,standalone EGA II reader,ega2.c02.prop.3-2-4,ega2/ega2-8.tex,222,159,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.8aa24e28023a20dd2821bb66e597f060b6c98f7e8d266344f6cd4a614140d8ac,116,9,"401.00200,51.88300,435.03500,61.12800",(3.2.4.1).,sref,standalone EGA II reader,ega2.c02.eq.3-2-4-1,ega2/ega2-8.tex,222,193,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.edfe03ef34d3ee44ad9fdc804516621de80ef1e1eb6bf168162c1fec7e0a8361,117,0,"287.75500,725.92000,314.31600,735.16600","(8.1.7),",sref,standalone EGA II reader,ega2.c02.prop.8-1-7,ega2/ega2-8.tex,227,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5f44cea12d84ccf36b6e1e9d23540aa849799de6c67efd4dc44c0e961c6f8f22,117,1,"198.90100,661.53700,232.93300,670.78300",(8.1.7.1),sref,standalone EGA II reader,ega2.c02.prop.8-1-7-1,ega2/ega2-8.tex,236,19,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.eb0e177cabd23f4b275ee14176c03b2ab17a2fa2d73ece5d4c326aef4c715677,117,2,"237.08100,639.74600,263.64100,648.99200","(8.1.7),",sref,standalone EGA II reader,ega2.c02.prop.8-1-7,ega2/ega2-8.tex,241,25,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0706c20bd411cdd5597a80ed8c632eff192d13110cf92b316c2b6187b441b7bf,117,3,"251.63900,582.54500,285.67200,591.79000","(8.1.5.5),",sref,standalone EGA II reader,ega2.c02.eq.8-1-5-5,ega2/ega2-8.tex,247,19,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.418efc2d9607e2e39101bce00a1ab485dd1546cd92d295f3827f3d260a3c0bf0,117,4,"477.74000,582.54500,504.30100,591.79000",(3.2.7);,sref,standalone EGA II reader,ega2.c02.cor.3-2-7,ega2/ega2-8.tex,247,77,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.086e2a5b24901f9d4980febc667d05faa0d450e060c40a55afa3d3d4856ca728,117,5,"370.32400,544.88600,404.35600,554.13100",(8.1.5.6),sref,standalone EGA II reader,ega2.c02.eq.8-1-5-6,ega2/ega2-8.tex,248,34,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.15885849a4cda9a5f9a79ef488f66d5664818faea325b99cceeae444b19046a6,117,6,"270.49400,487.39300,297.05400,496.63800","(8.1.8),",sref,standalone EGA II reader,ega2.c02.cor.8-1-8,ega2/ega2-8.tex,256,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.7b62bff853fceb7d3d8ce1fac384227c07e41b5876cdf7881acbe0a6149768ce,117,7,"259.39700,375.72000,285.95700,384.96500","(4.4.5),",sref,standalone EGA II reader,ega2.c02.cor.4-4-5,ega2/ega2-8.tex,270,36,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.387438866280a8ddd4225054bd9acdf525c50ba1e86c3ba314b2df6c974f2759,117,8,"90.00000,296.94900,116.56000,306.19400","(3.2.4),",sref,standalone EGA II reader,ega2.c02.prop.3-2-4,ega2/ega2-8.tex,277,32,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ac93ab34f2275a3606966891822300e0583ddd0cceaf1ab0f731000b2db9c46f,117,9,"144.46500,284.39600,171.02500,293.64100",(3.2.5),sref,standalone EGA II reader,ega2.c02.prop.3-2-5,ega2/ega2-8.tex,277,202,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.13b9e87831c7e96513e82025f726570273c096d1e2b5d2d48b79adc98da2f463,117,10,"248.48400,284.39600,275.04400,293.64100",((4.4.3),sref,standalone EGA II reader,ega2.c02.cor.4-4-3,ega2/ega2-8.tex,277,234,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.ea1bf881eb29fc0d456b276201159af04fc8804128a1b09a3b80c299dbc2abe9,117,11,"296.89200,284.39600,323.45300,293.64100","(4.4.9)),",sref,standalone EGA II reader,ega2.c02.cor.4-4-9,ega2/ega2-8.tex,277,254,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b8fb307c96521c8f44b2d8a1d49b7e9575a4edc22c791d9cd80d7ac2a625aa0d,118,0,"357.06500,528.27000,360.85100,533.47200",algebra1,generated_footnote_backlink,standalone EGA II reader,ega2.reader.footnote.1,ega2/ega2-8.tex,340,86,,,generated_footnote_navigation,hyperref-generated footnote backlink bound to the sole source footnote occurrence,resolved_internal_goto
ega2.edge.sha256.647c4a576d3d7c31611064fa387840cb2a86fd605a279896689169cf7d8e7968,118,1,"268.99200,335.93400,303.02500,345.17900",(8.2.3.1),sref,standalone EGA II reader,ega2.c02.eq.8-2-3-1,ega2/ega2-8.tex,379,34,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.4b39207ee1d3f65ff8ec2212e1d4a11af339933192ac01f993a2821bc0a2c2b5,118,2,"377.70100,335.93400,404.26100,345.17900","(2.2.5),",sref,standalone EGA II reader,ega2.c02.prop.2-2-5,ega2/ega2-8.tex,379,67,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.0486b7540d3bd7128ed4a87cac41b7f1246e0fc43e048e6e140abdf39a8034a6,118,3,"381.34100,309.20200,415.37300,318.44700",(8.2.3.2),sref,standalone EGA II reader,ega2.c02.eq.8-2-3-2,ega2/ega2-8.tex,381,18,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.d994a4ff688bc5aada46802e5aceb373200ab894532b1f653105cf29860ed8f5,118,4,"436.36800,164.02700,462.92800,173.27200",(8.2.3):,sref,standalone EGA II reader,ega2.c02.lem.8-2-3,ega2/ega2-8.tex,401,52,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.adc6e120d0d9d7640c26c5d842a45b125275c8c7e20114a7fc78355726898c01,119,0,"102.12800,413.96300,136.16000,423.20800","(8.2.7.1),",sref,standalone EGA II reader,ega2.c02.lem.8-2-7-1,ega2/ega2-8.tex,471,96,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.99055fb510d8a86926310e8c68211a1dc42a7671d355148cb113e28d7e420d45,119,1,"283.72400,399.11900,317.75600,408.36400",(8.2.1.2),sref,standalone EGA II reader,ega2.c02.eq.8-2-1-2,ega2/ega2-8.tex,472,124,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.33af7898f671aaa2f07474f94a9863fc5f08c60a2fd3e70bb9fba6061709056e,119,2,"228.05900,385.09800,262.09100,394.34300",(8.2.7.2).,sref,standalone EGA II reader,ega2.c02.lem.8-2-7-2,ega2/ega2-8.tex,473,63,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.e178e5bdc37813166fd3cefc3885bda1c2c5142ff14a55e480df27fb80865841,119,3,"236.79800,356.12600,270.83000,365.37100",(8.2.7.3).,sref,standalone EGA II reader,ega2.c02.lem.8-2-7-3,ega2/ega2-8.tex,474,231,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.5eb4b1aaea45ff17c4a250e8b0ae092f2b2e464088a811a4167301c591507874,119,4,"255.91500,225.30700,282.47500,234.55300",(8.2.7),sref,standalone EGA II reader,ega2.c02.lem.8-2-7,ega2/ega2-8.tex,500,22,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.967165f8ca25494f4ec1c92e71925c9a34827b4d8e52518979e1afaed3ebdc40,119,5,"302.15400,225.30700,328.71400,234.55300","(8.2.8), M",sref,standalone EGA II reader,ega2.c02.statement.8-2-8,ega2/ega2-8.tex,500,42,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.761dc56c6b36f3274b5876045a66ce2cb2d954b5e7fef224eeeedf35a6012bc2,120,0,"123.53400,652.46500,157.77400,661.71000","(2.1.6, i),",sref,standalone EGA II reader,ega2.c02.lem.2-1-6,ega2/ega2-8.tex,533,157,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.702a235f8a580e29164a501786766c2756c748ef8d8aae81000003ecbecd238d,120,1,"330.38400,652.46500,356.94400,661.71000",(2.1.4);,sref,standalone EGA II reader,ega2.c02.cor.2-1-4,ega2/ega2-8.tex,533,223,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.bd55486ac038b9a4e049f985f152dab228b0f70a6c66149e9d325e224b0dd600,120,2,"164.90200,638.19400,191.46200,647.43900",(2.1.5).,sref,standalone EGA II reader,ega2.c02.cor.2-1-5,ega2/ega2-8.tex,534,75,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.b5067a8c6ba56e29c67f6b82f6c87fc8c8432e5e0fe3ad12a9d5b3b0e7658aae,120,3,"484.83600,638.19400,522.00100,647.43900","(2.1.6, ii)",sref,standalone EGA II reader,ega2.c02.lem.2-1-6,ega2/ega2-8.tex,537,34,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.825cfa78acc994a7b1ea846969c59e4fcdfdff2660c668e60a92d8160a72f3be,120,4,"404.57500,613.08800,439.26300,622.33300","(2.1.6, i).",sref,standalone EGA II reader,ega2.c02.lem.2-1-6,ega2/ega2-8.tex,539,61,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
ega2.edge.sha256.bdde70ecd60ae18b481247028078b04a0831da2c95c8e37b06c9aa7421235cf5,120,5,"302.47100,93.12400,329.03100,102.36900",(2.9.2),sref,standalone EGA II reader,ega2.c02.prop.2-9-2,ega2/ega2-8.tex,593,58,,,preserved_inherited_source_reference,preserved inherited \sref source occurrence resolved to its declared stable target,resolved_internal_goto
