"witness_id","payload_relative_path","payload_absolute_path","bytes","sha256","source_use_label","source_witness_class","draft_permission_after_8f7_gate","post_retry_use","no_claim_boundary"
"R6-8F7-WITNESS-0140","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.csv","20865","434a48fd3a66270c26a31129f8b9617bc51f872f0dbe7c30805cc549badca3b7","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0141","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_KREYOL_MIT_AYITI_MENFP_SOURCE_ROUTE_ADDENDUM_20260705.md","4922","873d9ab324d01ad86cb619cb813cd96226ba9f8667475b5f96249e20bad44d72","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0142","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_KRIO_SIERRA_LEONE_MBSSE_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_KRIO_SIERRA_LEONE_MBSSE_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_KRIO_SIERRA_LEONE_MBSSE_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_KRIO_SIERRA_LEONE_MBSSE_SOURCE_ROUTE_ADDENDUM_20260705.csv","9940","f414de50abf11e6e98c10d250d9343be169c9ff5b96cee70580f20b8a76a9191","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0143","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_KRIO_SIERRA_LEONE_MBSSE_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_KRIO_SIERRA_LEONE_MBSSE_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_KRIO_SIERRA_LEONE_MBSSE_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_KRIO_SIERRA_LEONE_MBSSE_SOURCE_ROUTE_ADDENDUM_20260705.md","4104","dd392a91eb3065240ef9bc8ad240d55d04591a1e0e58f6d5812dc53c4bb8a3d2","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0148","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.csv","14129","c90fb3a8f6762c000b1814515ded78da413576af7413dfb80a07e216e1374ce5","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0149","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_NIGERIAN_PIDGIN_SOURCE_ROUTE_ADDENDUM_20260705.md","4748","54f5da17d4dd34d321ab23f8dfc169e16d83418df9c851bc5b5a48d98b07f33c","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0151","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.csv","5320","592dfe47f58a0525b348ff231991602d6dd69cca257ec97c62c805236fcb5197","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0152","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md__NOETHER_R6_PARAGUAY_GUARANI_MEC_ROUTE_RETRY_ADDENDUM_20260705.md","3306","e038adece64fcaff6dc14839a52f8529ba7484a70021dfb6a655c4906606b9d8","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0158","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.csv","9765","ee5f3930145055bd47af922ae0b59830528e555a9bae006f2c6d20fa1aed7338","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
"R6-8F7-WITNESS-0159","literal-source-witnesses/source-bodies/R6_package_logbook_manifest/indigenous-creole-sign/LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_package_logbook_manifest\indigenous-creole-sign\LOG-NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md__NOETHER_R6_TOK_PISIN_PNG_FODE_SOURCE_ROUTE_ADDENDUM_20260705.md","3910","48c69c32b9d215024d54e1126b9ab6ce2723f96aa4a8156e030424c3ec19e2fb","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/provenance/recovery evidence only; no new draft support from this retry","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion"
