term_id,source_term,chosen_form_latin,chosen_form_cyrillic,concept,concept_norm,source_pointers,record_count,reason_class,status,f10_flag_original,f10_flag_current,route,route_key,c2_priority,trap_concept,witness_E,witness_W,witness_S,witness_I,witness_X,candidate_W_add,candidate_S_add,D1_effective_branches_certified,D1_effective_branches_candidate,KL_to_balanced_certified,KL_to_balanced_candidate,support_mass_certified,support_mass_candidate,adverse_mass,gap_mass,source_weight,concept_link_weight,candidate_form_weight,support_path_weight_certified,support_path_weight_candidate,adverse_path_weight,gap_path_weight,automaton_accept_support_certified_pct,automaton_accept_support_candidate_pct,west_status,south_status,support_west_count,support_south_count,competitor_west_count,competitor_south_count,ws_forms_top,ws_source_files_count,candidate_source,writeback_status,routeB_kwic_rows,recommended_action,operational_weight_band,automaton_path
ISV-unnamed--diskriminantny_ideal,,diskriminantny ideal T vzhodno k o,дискриминантны идеал T взходно к o,,,noether_paper31_section08_entry01_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--diskriminantny_krite,,diskriminantny kriterij polnoj razložimosti prvogo roda,дискриминантны критериј полној разложимости првого рода,,,noether_paper31_section06_opening_terms.json,1,pan_slavic_native,unstated,F10-1,F10-1,,,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.5,1.5,0.0,1.15,0.45,0.2,0.7,0.0363,0.0363,0.0121,1.144,3.04,3.04,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.036] | ADVERSE[0.012] | GAP[1.144]
ISV-unnamed--divergencija_diverge,,divergencija / divergencijne relacije,,,,noether_paper13_terms.json,1,international,unstated,F10-0,F10-0,,,False,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,2.05,2.05,0.0,0.65,0.45,0.2,0.85,0.0528,0.0528,0.0021,0.794,6.22,6.22,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.85] -> SUPPORT/EVIDENCE[0.053] | ADVERSE[0.002] | GAP[0.794]
ISV-unnamed--dobro_uporjadkovanje,,dobro uporjadkovanje,добро упорјадкованье,,,noether_paper09_section08_terms.json,1,pan_slavic_native;east_slavic_continuity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.7,0.0274,0.0274,0.0121,1.144,2.32,2.32,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.027] | ADVERSE[0.012] | GAP[1.144]
ISV-unnamed--dobro_uporjadkovanje,,dobro uporjadkovanje Omega prime,,,,noether_paper10_section03_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--dobro_uporjadkovanje,,dobro uporjadkovanje / teorema o dobrom uporjadkovanju,,,,noether_paper10_section02_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--dodatno_uslovje,,dodatno uslovje,додатно условје,,,noether_paper09_section10_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--dopolnitelno_predsta,,dopolnitelno predstavjenje,,,,noether_paper11_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--drugi_teorem_o_izomo,,drugi teorem o izomorfizmu,други теорем о изоморфизму,,,noether_paper31_section07_entry03_terms.json,1,international,unstated,F10-0,F10-0,,,False,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,2.05,2.05,0.0,0.65,0.45,0.2,0.85,0.0528,0.0528,0.0021,0.794,6.22,6.22,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.85] -> SUPPORT/EVIDENCE[0.053] | ADVERSE[0.002] | GAP[0.794]
ISV-unnamed--drugy_teorem_izomorf,,drugy teorem izomorfizma,другы теорем изоморфизма,,,noether_paper31_section02_entry04_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--drugy_teorem_o_izomo,,drugy teorem o izomorfizmu,,,,noether_paper30_section10_terms.json,1,source_fidelity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.65,0.0255,0.0255,0.0113,1.144,2.16,2.16,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.025] | ADVERSE[0.011] | GAP[1.144]
ISV-unnamed--dvojno_uslovje_cěpov,,dvojno uslovje cěpov,,,,noether_paper30_section10_terms.json,1,source_fidelity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.65,0.0255,0.0255,0.0113,1.144,2.16,2.16,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.025] | ADVERSE[0.011] | GAP[1.144]
ISV-unnamed--dělimo_črez_p_izčeza,,dělimo črez p / izčezaje v P,делимо чрез p / изчезаје в P,,,noether_paper31_section07_entry03_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.5,1.5,0.0,1.15,0.45,0.2,0.52,0.0269,0.0269,0.009,1.144,2.28,2.28,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.027] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--dělimost_dělimy_čere,,dělimost / dělimy čerez modul,делимост / делимы через модул,,,noether_paper17_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--dělimy_nerazložimym_,,dělimy nerazložimym uravnenjem,,,,noether_paper10_section03_terms.json,1,source_fidelity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.65,0.0255,0.0255,0.0113,1.144,2.16,2.16,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.025] | ADVERSE[0.011] | GAP[1.144]
ISV-unnamed--ekvivalentno_razširj,,ekvivalentno razširjeno polje / razširjeno kolco,еквивалентно разширјено полье / разширјено колцо,,,noether_paper31_section01_entries01_02_terms.json,1,unstated,unstated,F10-3,F10-3,,,False,False,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.828,2.828,0.059,0.059,2.7,2.7,0.0,0.8,0.45,0.2,0.32,0.0226,0.0226,0.0119,0.944,2.31,2.31,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.32] -> SUPPORT/EVIDENCE[0.023] | ADVERSE[0.012] | GAP[0.944]
ISV-unnamed--element_drugogo_roda,,element drugogo roda / eksponenta,елемент другого рода / експонента,,,noether_paper31_section03_entry04_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--element_ktory_poražd,,"element, ktory poraždaje izvedeny prosty ideal","елемент, кторы пораждаје изведены просты идеал",,,noether_paper31_section08_entry06_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--energijske_relacije_,,energijske relacije / energijske zakony / energijske komponenty,,,,noether_paper13_terms.json,1,source_fidelity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.65,0.0255,0.0255,0.0113,1.144,2.16,2.16,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.025] | ADVERSE[0.011] | GAP[1.144]
ISV-unnamed--foreign_journaltitle,,foreign journal/title fragments protected with \emph; running Interslavic prose transliterated,,,,noether_paper11_terms.json,1,international;script_stability,unstated,F10-0,F10-0,,,False,False,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,1.55,1.55,0.0,0.65,0.45,0.2,0.88,0.0465,0.0465,0.0022,0.794,5.52,5.52,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.88] -> SUPPORT/EVIDENCE[0.047] | ADVERSE[0.002] | GAP[0.794]
ISV-unnamed--galoisova_polja_galo,,Galoisova polja / Galoisovo razširjeno polje,Галоисова польа / Галоисово разширјено полье,,,noether_paper31_section03_entry05_terms.json,1,international,unstated,F10-0,F10-0,,,False,False,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.828,2.828,0.059,0.059,3.25,3.25,0.0,0.65,0.45,0.2,0.85,0.0646,0.0646,0.0021,0.794,7.5,7.5,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,ACCEPTABLE_LOW_PRIORITY,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.85] -> SUPPORT/EVIDENCE[0.065] | ADVERSE[0.002] | GAP[0.794]
ISV-unnamed--glavna_jedinica,,glavna jedinica,главна јединица,,,noether_paper31_introduction_terms.json,1,source_fidelity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.65,0.0255,0.0255,0.0113,1.144,2.16,2.16,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.025] | ADVERSE[0.011] | GAP[1.144]
ISV-unnamed--glavny_ideal,,glavny ideal,главны идеал,,,noether_paper31_introduction_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--glavny_ideal_izveden,,"glavny ideal, izvedeny iz p","главны идеал, изведены из p",,,noether_paper31_section07_entry03_terms.json,1,source_fidelity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.65,0.0255,0.0255,0.0113,1.144,2.16,2.16,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.025] | ADVERSE[0.011] | GAP[1.144]
ISV-unnamed--glavny_klas,,glavny klas,главны клас,,,noether_paper31_section04_entry05_terms.json; noether_paper31_section05_entry03_terms.json,2,pan_slavic_native;international,unstated,F10-0,F10-0,,,False,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,2.05,2.05,0.0,0.65,0.45,0.2,0.95,0.059,0.059,0.0024,0.794,6.9,6.9,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.95] -> SUPPORT/EVIDENCE[0.059] | ADVERSE[0.002] | GAP[0.794]
ISV-unnamed--glavny_porjadok_rela,,glavny porjadok relativnogo polja,главны порјадок релативного польа,,,noether_paper31_section08_entry08_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--glavny_porjadok_čisl,,glavny porjadok čislovogo abo funkcionalnogo polja,главны порјадок числового або функционалного поља,,,noether_paper31_section08_entry01_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--granične_oblasti,,granične oblasti,граничне области,,,noether_paper09_section10_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--granične_členy_grani,,granične členy / graničny integral,,,,noether_paper13_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--grupa_posunov,,grupa posunov,,,,noether_paper13_terms.json,1,pan_slavic_native,unstated,F10-1,F10-1,,,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.5,1.5,0.0,1.15,0.45,0.2,0.7,0.0363,0.0363,0.0121,1.144,3.04,3.04,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.036] | ADVERSE[0.012] | GAP[1.144]
ISV-unnamed--grupa_transformacij,,grupa transformacij,,,,noether_paper13_terms.json,1,international,unstated,F10-0,F10-0,,,False,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,2.05,2.05,0.0,0.65,0.45,0.2,0.85,0.0528,0.0528,0.0021,0.794,6.22,6.22,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.85] -> SUPPORT/EVIDENCE[0.053] | ADVERSE[0.002] | GAP[0.794]
ISV-unnamed--grupy_ostatkov_sut_i,,grupy ostatkov sut izomorfne,групы остатков сут изоморфне,,,noether_paper17_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--göttingen,,Göttingen,Готтинген,,,noether_paper31_section08_entry11_terms.json,1,international;script_stability,unstated,F10-0,F10-0,,,False,False,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.099,1.099,2.05,2.05,0.0,0.65,0.45,0.2,0.88,0.0547,0.0547,0.0022,0.794,6.42,6.42,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,REVIEW_OR_CONTEXT_CHECK,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.88] -> SUPPORT/EVIDENCE[0.055] | ADVERSE[0.002] | GAP[0.794]
ISV-unnamed--hilbertov_teorem_o_b,,Hilbertov teorem o bazisu modula,Хилбертов теорем о базису модула,,,noether_paper17_terms.json,1,source_fidelity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.65,0.0255,0.0255,0.0113,1.144,2.16,2.16,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.025] | ADVERSE[0.011] | GAP[1.144]
ISV-unnamed--hilbertov_teorem_o_n,,Hilbertov teorem o nerazložimosti,,,,noether_paper11_terms.json,1,pan_slavic_native,unstated,F10-2,F10-2,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.8,0.45,0.2,0.6,0.0235,0.0235,0.0163,0.944,2.39,2.39,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,OVERCLAIM_BACKFILL_NEEDED,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.60] -> SUPPORT/EVIDENCE[0.024] | ADVERSE[0.016] | GAP[0.944]
ISV-unnamed--hilbertovo_tvrđenje,,Hilbertovo tvrđenje,,,,noether_paper13_terms.json,1,source_fidelity,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.65,0.0255,0.0255,0.0113,1.144,2.16,2.16,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.65] -> SUPPORT/EVIDENCE[0.025] | ADVERSE[0.011] | GAP[1.144]
ISV-unnamed--homogene_formy_i-toj,,homogene formy i-toj dimenzije,хомогене формы i-тој димензије,,,noether_paper09_section09_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--homomorfno_matrično_,,homomorfno matrično kolco ... stvorjeno idealom,хомоморфно матрично колцо ... створјено идеалом,,,noether_paper31_section04_entry04_terms.json,1,unstated,unstated,F10-3,F10-3,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,0.8,0.45,0.2,0.32,0.0125,0.0125,0.0119,0.944,1.29,1.29,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,P1_REVIEW_ADVERSE_OR_COMPETITOR,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.32] -> SUPPORT/EVIDENCE[0.013] | ADVERSE[0.012] | GAP[0.944]
ISV-unnamed--ideal-dělitelj_nuly,,ideal-dělitelj nuly,,,,noether_paper30_section05_terms.json,1,pan_slavic_native,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.7,0.0274,0.0274,0.0121,1.144,2.32,2.32,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.70] -> SUPPORT/EVIDENCE[0.027] | ADVERSE[0.012] | GAP[1.144]
ISV-unnamed--ideal_razny_od_nulov,,ideal razny od nulovogo ideala,идеал разны од нулового идеала,,,noether_paper31_section07_entry02_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
ISV-unnamed--idealne_kvocienty_gl,,idealne kvocienty / glavny ideal / prost vzhodno k t,,,,noether_paper30_section06_terms.json,1,unstated,unstated,F10-1,F10-1,,,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.099,1.099,1.0,1.0,0.0,1.15,0.45,0.2,0.52,0.0204,0.0204,0.009,1.144,1.74,1.74,no_ws_data,no_ws_data,0,0,0,0,,0,,none,0,MISSING_WITNESS_BACKFILL,C_gap_or_missing_witness,START -> SOURCE[0.45] -> CONCEPT[0.20] -> FORM[0.52] -> SUPPORT/EVIDENCE[0.020] | ADVERSE[0.009] | GAP[1.144]
