"Lane","Path","RelativePath","Extension","Bytes","LastWriteUtc","SHA256"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_R7_BODY_BRANCH_LOCAL_COMPARISON_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_R7_BODY_BRANCH_LOCAL_COMPARISON_20260706.csv",".csv","89387","2026-07-06T07:20:24.7516422Z","D49CEA11B7AFA1F7EFCEFA4AA79C8B1D3CBEF6FB9F089AC55A0FD59794CE3CD1"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_BRANCH_DELTA_FROM_C7FB_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_WHOLE_CORPUS_212DFB_CONTINUATION_20260706\R7_212DFB_BRANCH_DELTA_FROM_C7FB_20260706.csv",".csv","21570","2026-07-06T07:20:24.6520740Z","11136B23B4B23BB01D3D2C2AFB68CA85E0F11BACAD2835977C9C01DD603B30CB"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\SHA256SUMS.txt","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\SHA256SUMS.txt",".txt","9772","2026-07-06T07:20:20.6956601Z","EF74F3C86178738D254C0304C41205CFACADCE15A1906B861B47E11FB0A9A340"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\MANIFEST.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\MANIFEST.csv",".csv","10109","2026-07-06T07:20:20.6956601Z","4ACC2C8053175EB3A75E43267757AADF116A0B9B328DF715CAA369D50B3B4967"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\B3_UPLOADER_READY_SUMMARY_212DFB.md","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\B3_UPLOADER_READY_SUMMARY_212DFB.md",".md","534","2026-07-06T07:20:16.8773832Z","D91F452E663305B909CFE55D5556B2E85182DB60DF60D0ADC653A9CC5DBE3C22"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\README.md","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\README.md",".md","1404","2026-07-06T07:20:16.8773832Z","088A0DCC65237E36BCA6ABE44CA7F9CA4E0930B9CF4DE9BCBDC94D0F56E67E38"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\PACKAGE_SUMMARY.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\PACKAGE_SUMMARY.csv",".csv","1452","2026-07-06T07:20:16.8753754Z","2DD0C34F7D828F75CB0B476FF7C70790CCC5312010A446AF8F647D1F098F5BC4"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\PACKAGE_SUMMARY.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\PACKAGE_SUMMARY.json",".json","1705","2026-07-06T07:20:16.8693511Z","D4E0AE6463EB6EB1077C81FCBFFD9B0F844117499B5CA5991C50F93385BC6698"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\FABLE_REQUIREMENTS_ACKNOWLEDGED_20260706.md","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\FABLE_REQUIREMENTS_ACKNOWLEDGED_20260706.md",".md","341","2026-07-06T07:20:16.8284477Z","90E09909373D63E22504970DF43D5CE4D2F27F7EF3F54A3987737B1B9F259131"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\rules_acknowledgement.md","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\rules_acknowledgement.md",".md","434","2026-07-06T07:20:16.8274483Z","97855B13A65A720ADE969A446C37EE5F757217B6C9B5D7206B0931E8793CAFD3"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_212DFB.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_212DFB.json",".json","6559","2026-07-06T07:20:16.8264471Z","34EE5EF07AB7EF2A7573031B7578E795C22AE36CB18A1C2345289302D7DB9621"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_212DFB.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_SIGNAL_COUNTS_212DFB.csv",".csv","4892","2026-07-06T07:20:16.8254469Z","E7E8DABA7C67E5F3984EFE86BD6BDADEAB0BD9C1D137BF92649929D7536B96D2"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\DO_NOT_USE_APPLICATION_ROWS_212DFB.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\DO_NOT_USE_APPLICATION_ROWS_212DFB.json",".json","197366","2026-07-06T07:20:16.8201772Z","70A8CD15931B1B92EBE258B34E4B6E8A7284D93BE947F5FAE3EC5AC1C6264597"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\DO_NOT_USE_APPLICATION_ROWS_212DFB.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\DO_NOT_USE_APPLICATION_ROWS_212DFB.csv",".csv","146283","2026-07-06T07:20:16.8151754Z","4DAB8C14EBF2127A39A177EFB19716D7C08881AAD306FE1A4CC6092C127C16FD"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_AUTHORITY_BOUNDARY_LEDGER.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_AUTHORITY_BOUNDARY_LEDGER.json",".json","35422","2026-07-06T07:20:16.8051691Z","233512858C6A2B7E7A781F1E7048370740BB972DD22FFD88335EC974EDABA74D"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_AUTHORITY_BOUNDARY_LEDGER.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_AUTHORITY_BOUNDARY_LEDGER.csv",".csv","25066","2026-07-06T07:20:16.8028598Z","587B212D5E250E0EDDC23F6CB09D6E3D5BD5447C78D07B309ED5D0802D10A291"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_MARKER_INTERLINEAR_LEDGER.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_MARKER_INTERLINEAR_LEDGER.json",".json","23268","2026-07-06T07:20:16.8008524Z","BCE3BFF700AB437B4E3FBB67DBE08B178B1B79D68B61913DC78F7B253180582D"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_MARKER_INTERLINEAR_LEDGER.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_MARKER_INTERLINEAR_LEDGER.csv",".csv","17322","2026-07-06T07:20:16.7988438Z","90FFED269F4BAA7DD57CD5FC944A27E9C06AF21C328D8E09D8712ABD81B9210D"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_NORMALIZATION_LEDGER.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_NORMALIZATION_LEDGER.json",".json","83346","2026-07-06T07:20:16.7928214Z","BCEAF38CCF98034FF325145E36C91714A0604E7F09C66517B4EAAF666E7F2465"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_NORMALIZATION_LEDGER.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_NORMALIZATION_LEDGER.csv",".csv","62128","2026-07-06T07:20:16.7895223Z","4E5BEFADBC5A4E23776DE1F44CB6AA87173A6D20674B2F4DC4BC219B4108EFFF"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_ADVERSE_DO_NOT_USE_LEDGER.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_ADVERSE_DO_NOT_USE_LEDGER.json",".json","180991","2026-07-06T07:20:16.7830851Z","55A4CB98A28D0EF748152477A46636728CD5E6D0C70FC73CA396616C25B83315"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_ADVERSE_DO_NOT_USE_LEDGER.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_ADVERSE_DO_NOT_USE_LEDGER.csv",".csv","133689","2026-07-06T07:20:16.7559651Z","6442D43AC91D6021A94848DEE067EA4E7580AEB6900D71FBAF28197C60AC616F"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_SOURCE_USE_LEDGER.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_SOURCE_USE_LEDGER.json",".json","91921","2026-07-06T07:20:16.7507145Z","524F65FF5B327104AE2C9F5B6546B533E333A97D729BAA52B6037F187AA0585D"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_SOURCE_USE_LEDGER.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_SOURCE_USE_LEDGER.csv",".csv","65233","2026-07-06T07:20:16.7466953Z","F7884AFBF7D8ACB7822DCC47E1173DFDE65EC474E2B24EBF85D8209EA063A016"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_MARGINAL_INTELLIGIBILITY_LEDGER.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_MARGINAL_INTELLIGIBILITY_LEDGER.json",".json","282184","2026-07-06T07:20:16.7426747Z","D4088137DCF7E919CBC03B0F72F963FF07DB2D35F52565A1FEF48B0460148D8A"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_MARGINAL_INTELLIGIBILITY_LEDGER.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_MARGINAL_INTELLIGIBILITY_LEDGER.csv",".csv","211738","2026-07-06T07:20:16.7369100Z","E9C416FD6E950044C1F5DDD1105093B8695D005B2CAB1DFDF006AD36D2EF8C2B"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.json",".json","271418","2026-07-06T07:20:16.7288802Z","14AABE30C973EB5CDC84FC03BC3DC855EC7934AF32E5E77A161E3BC5148EDDCB"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.csv",".csv","200886","2026-07-06T07:20:16.6395390Z","056673485141E2B740D6BE1EF759F24F94C7DB277B071A58A7F5C9B899746F83"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\FABLE_REQUIREMENT_COVERAGE_212DFB.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\FABLE_REQUIREMENT_COVERAGE_212DFB.json",".json","5542","2026-07-06T07:20:16.6311415Z","2B47E2202DC2F72FCD8B88655AD45C7FD8E1CEFEDA64A3BE1F05CE4E7387FC45"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\FABLE_REQUIREMENT_COVERAGE_212DFB.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\FABLE_REQUIREMENT_COVERAGE_212DFB.csv",".csv","3100","2026-07-06T07:20:16.6291366Z","0DE15181A54345D28270A565C30D2F6548C374F0C62AF65DBC7C7C3A5DA9C0B7"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\PERSIANATE_TAJIK_SOURCE_BACKED_ROUTING_ROWS_212DFB.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\PERSIANATE_TAJIK_SOURCE_BACKED_ROUTING_ROWS_212DFB.json",".json","990116","2026-07-06T07:20:16.6271315Z","BAD277B33A0142AF86F00EF23D2E58CBB0088FF5835A576A39464685DA7A0723"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\PERSIANATE_TAJIK_SOURCE_BACKED_ROUTING_ROWS_212DFB.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\PERSIANATE_TAJIK_SOURCE_BACKED_ROUTING_ROWS_212DFB.csv",".csv","649676","2026-07-06T07:20:16.6067522Z","D9AA78E817198503389D0B99567D628388BBD066F8CE604470026C4FDA34639E"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_RECOVERY_ROWS_212DFB.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_RECOVERY_ROWS_212DFB.json",".json","46425","2026-07-06T07:20:16.5298018Z","9926071AD7110AE17320AEA9779B2C2A26EBC5B337891DF624F92C3FC3B91263"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_RECOVERY_ROWS_212DFB.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_RECOVERY_ROWS_212DFB.csv",".csv","34574","2026-07-06T07:20:16.5277930Z","D15B2BE470EF7669A99045E966DEC3D5E743F8E1EF8E600850E560B51B1494D3"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_B3_ARTIFACT_INDEX.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_B3_ARTIFACT_INDEX.json",".json","3580956","2026-07-06T07:20:16.5237767Z","0A88E8CAA20C01B156DB0C4ADB902D5CADC8ABF9AFEFFAF55A40B9465FBC3DAF"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_B3_ARTIFACT_INDEX.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_B3_ARTIFACT_INDEX.csv",".csv","2514640","2026-07-06T07:20:16.2138807Z","B7B8270554C7267128A3E4C186B00266B79FD0BE8E8BDE1DDDE94B1FBEFD16B4"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_BODY_INDEX_212DFB.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_BODY_INDEX_212DFB.json",".json","33444","2026-07-06T07:20:15.6968156Z","EF413D3434173BF1D2335C4F171C8B0EDD1A1E54478F6708515F52FD9B7E13B1"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_BODY_INDEX_212DFB.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\STANDARDIZATION_SOURCE_BODY_INDEX_212DFB.csv",".csv","26097","2026-07-06T07:20:15.6948084Z","DAF515E1DC5888FFBDC94D2F1B49170D0ED47A48D20CFEF801D5581E15E93733"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_INPUT_BLOCKERS.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_INPUT_BLOCKERS.json",".json","15539","2026-07-06T07:20:15.6928015Z","09AE9D62430346AE4489D423DD23F3C9F8D2E7BDE93AF29F424F48B4DF76FB08"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_INPUT_BLOCKERS.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_INPUT_BLOCKERS.csv",".csv","13321","2026-07-06T07:20:15.6907936Z","776FB8915FABD9850FA4FBD8C6FAA4948E0FBBD8EF473D9E51190BCE74423A35"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_INPUTS_READ.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_INPUTS_READ.json",".json","31026","2026-07-06T07:20:15.6867777Z","8944CADE595EF6E3A7F173F0BC2F5C03A4589468B5A8600E41593381ACF58C98"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_INPUTS_READ.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_INPUTS_READ.csv",".csv","24617","2026-07-06T07:20:15.6830271Z","212B716BEE94D4ADD0FD9D122CE31FEAEF7F50E00FCAEF333AA806539F40BE17"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_COMPARE_FILE_QUEUE.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_COMPARE_FILE_QUEUE.json",".json","37183","2026-07-06T07:20:15.6810212Z","2FF80181DB34D624CC1BC85F01D1BEA020D14591AA8789F647BB1DCF661B0EA4"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_COMPARE_FILE_QUEUE.csv","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_COMPARE_FILE_QUEUE.csv",".csv","24152","2026-07-06T07:20:15.4696420Z","C8B2BE71CE88099B8AAB42EF7EC8E8C93F5CDF31B69B1B8B22CBFF696C569369"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_TREE_META.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_TREE_META.json",".json","226","2026-07-06T07:20:15.4558767Z","DAFB14A07F0F17B251CF135316855AC22AB2F33CC6FF24A22DF7A3D0DE32C7A5"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_COMPARE_META.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_COMPARE_META.json",".json","390","2026-07-06T07:20:15.4558767Z","C0D12EA43E682C0C62C2CFB3176FB789069DE46D15199DB92F885EE3AC540C7A"
"noether-interlanguage-method-authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_REMOTE_VERIFICATION.json","noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\BRANCH_212DFB_REMOTE_VERIFICATION.json",".json","309","2026-07-06T07:20:15.4538723Z","97FD8F7B17A16DE6B33FD140C5793BD7D906D81867DCF599CD66D3756C6D35B4"
