"file_path","bytes","sha256","media_type","role","scope","authority_basis","public_caveat","supersession"
"REJECTED_CHECKPOINT_I_9_1_R1_CSV_PRIMARY_ID_ACCESSOR_20260719.md","2107","72C9B239C9F277ACB23FC264710061FF7454D084545CEABA7091CAF88F32E8D7","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"SGA1_English_source_sync_workpass.pdf","544941","F49C1FD1A051717E50AD4A67EFE4C144B38B7C62EC86F75F09F439BC3E379499","application/pdf","current sixteen-page bounded English reader","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"SGA1_English_source_sync_workpass.tex","18709","C6B9C7BF1F204E706E7B06889414651A8510B9E376CD6099599467A4E911C2B1","application/x-tex","current editable cumulative English translation driver","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"SOURCE_CHECK_AND_REVIEW_I_9_1.md","3215","E22F33EB6131F73D4DE6BAF5ED089CEC4A8D7419105775096F6050DFCACF73CE","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"SOURCE_UNIT_RECEIPT_I_9_1.md","1544","11BF1F0D89D7F6F859D0FD088060CCD71923474636BC91CCE585A596232DDFD8","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"SUPERSESSION_AND_ARCHIVE_NOTE.md","482","55EF796F60750BAD347D365DF23440F5AE7E6D0D7C99B9D7F834BF5F5CD2E00B","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"VALIDATE_CUMULATIVE_MACHINE_EVIDENCE.ps1","6889","E18381ECD727D484368BF471D61343112992AB1C9A05A3B49380964C85348598","text/plain","portable predecessor-custody and cumulative-reference validator","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"VALIDATE_PUBLIC_MACHINE_CONTROLS.ps1","12666","28441B05F5F4F03A3168EAB14409854557BA7C21EFE353DD64DC823B3E790D29","text/plain","portable CSV and JSONL validator","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"VERIFY_PUBLIC_PAYLOAD.ps1","13290","0166DFDD78B404E3613A073BB31B3ECBDF21226025153FC8E3172C5BFE632073","text/plain","portable whole-payload verifier","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
"VISUAL_QA_I_9_1_20260719.md","1522","363B35D7AD80E84CA0F4AAF993F5D28CD5A0ED31D2A6F8344F5E87AA744C8A27","text/markdown","public checkpoint documentation and QA evidence","SGA1 Expose I opening through Proposition I.9.1; French lines 556-1703; line 1704 excluded.","Corrected French arXiv math/0206203v2 TeX is sole text authority; English controls are comparison-only.","Bounded working translation; not complete SGA1, a critical edition, certification, human peer review, publication, or rights determination.","If archive-reviewed and published, supersedes opening-through-I.8 r4 as current bounded SGA1 surface; all predecessors remain preserved."
