review_row_id,carried_forward_id,language_or_scope,r9_language_bucket,concept_or_row,render_witness_id,source_body_path,source_body_exists,source_body_bytes,source_body_sha256,render_path,render_exists,render_bytes,render_sha256,source_context_status,source_context_excerpt,formula_markers,formula_neighbor_status,formula_neighbor_note,target_rendering_status,interlinear_scaffold,candidate_alternatives,blocked_alternatives,register_note,open_blocker_probe_fields,open_blocker_probe_rows_for_language,recovery_queue_action,review_gate_status,reviewer_instruction,current_head,input_frontier_head,source_use_label,accepted_translation_evidence,promotion_allowed,native_review_claimed,boundary_note
R9-FAA2C330-DRAFT-REVIEW-0035,R9-1233D6F1-DRAFT-INTERLINEAR-0035,Hausa,Hausa,algebra,R9-E58-RENDER-WITNESS-0018,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\R9-LSB-0317_jse-144.pdf,true,384198,83a21e8718cc7815aa9be25e7cf7d3bf792638b86ebb5120f50acfba83a1d348,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0018_R9-LSB-0317_jse-144_page_003.png,true,291440,8fd394234ca187036bc6c43923d9383382401bfcd5e4d7e45ad43fd7b07aa044,rendered-page-witness-present,"42 Journal of Science and Education (JSE), Vol. 3, No. 1, September 2022, pp. 40-50 in the education system. Further emphasis was placed on the fact that nations like China and Japan can make enormous advances in science and technology b...",-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0036,R9-1233D6F1-DRAFT-INTERLINEAR-0036,Hausa,Hausa,ring,R9-E58-RENDER-WITNESS-0018,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\related-west-african\source-pdfs\hausa-igbo-context-recovery-20260705\hausa\R9-LSB-0317_jse-144.pdf,true,384198,83a21e8718cc7815aa9be25e7cf7d3bf792638b86ebb5120f50acfba83a1d348,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0018_R9-LSB-0317_jse-144_page_003.png,true,291440,8fd394234ca187036bc6c43923d9383382401bfcd5e4d7e45ad43fd7b07aa044,rendered-page-witness-present,"42 Journal of Science and Education (JSE), Vol. 3, No. 1, September 2022, pp. 40-50 in the education system. Further emphasis was placed on the fact that nations like China and Japan can make enormous advances in science and technology b...",-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,38,Hausa: resolve prior-ledger pointer rows to concrete source body files before further draft support,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0037,R9-1233D6F1-DRAFT-INTERLINEAR-0037,Afar,Afar,algebra,R9-E58-RENDER-WITNESS-0019,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\afar-qafar\source-pdfs\R9-LSB-0301_idela_afar_south_omo_endline_2017.pdf,true,1258849,f7a79cb56c64c2f6b7930e2f79b4b2a90c066b005408d1290d7bcd79436e58c6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0019_R9-LSB-0301_idela_afar_south_omo_endline_2017_page_009.png,true,258360,facfc34196c3a53d2a3916a83e0b9f39fbc069fa789a6e78dccaa34ab452159d,rendered-page-witness-present,"9 Impact evaluation At the recommendation of the SCUS DECP Research Team, a comparison group was added at midline data collection. This was in hope of comparing the results in the intervention area to those in the comparison area to esti...",-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Afar: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0038,R9-1233D6F1-DRAFT-INTERLINEAR-0038,Afar,Afar,ring,R9-E58-RENDER-WITNESS-0019,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\afar-qafar\source-pdfs\R9-LSB-0301_idela_afar_south_omo_endline_2017.pdf,true,1258849,f7a79cb56c64c2f6b7930e2f79b4b2a90c066b005408d1290d7bcd79436e58c6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0019_R9-LSB-0301_idela_afar_south_omo_endline_2017_page_009.png,true,258360,facfc34196c3a53d2a3916a83e0b9f39fbc069fa789a6e78dccaa34ab452159d,rendered-page-witness-present,"9 Impact evaluation At the recommendation of the SCUS DECP Research Team, a comparison group was added at midline data collection. This was in hope of comparing the results in the intervention area to those in the comparison area to esti...",-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Afar: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0039,R9-1233D6F1-DRAFT-INTERLINEAR-0039,Afar,Afar,algebra,R9-E58-RENDER-WITNESS-0020,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\afar-qafar\source-pdfs\R9-LSB-0301_idela_afar_south_omo_endline_2017.pdf,true,1258849,f7a79cb56c64c2f6b7930e2f79b4b2a90c066b005408d1290d7bcd79436e58c6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0020_R9-LSB-0301_idela_afar_south_omo_endline_2017_page_010.png,true,160962,4ac4720875b4e8319a25d5f59a52d8147344296e708fb337acf66951c0505974,rendered-page-witness-present,10 Child has drawing toys 39% 22% 0.05 50% 29% 0.02 Total number of types of toys 3.40 2.53 0.00 3.23 2.42 0.00 Family reads to child 50% 24% 0.01 57% 28% 0.00 Family sing to child 77% 59% 0.08 86% 63% 0.02 Family goes out with child 76%...,digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Afar: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0040,R9-1233D6F1-DRAFT-INTERLINEAR-0040,Afar,Afar,ring,R9-E58-RENDER-WITNESS-0020,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\afar-qafar\source-pdfs\R9-LSB-0301_idela_afar_south_omo_endline_2017.pdf,true,1258849,f7a79cb56c64c2f6b7930e2f79b4b2a90c066b005408d1290d7bcd79436e58c6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0020_R9-LSB-0301_idela_afar_south_omo_endline_2017_page_010.png,true,160962,4ac4720875b4e8319a25d5f59a52d8147344296e708fb337acf66951c0505974,rendered-page-witness-present,10 Child has drawing toys 39% 22% 0.05 50% 29% 0.02 Total number of types of toys 3.40 2.53 0.00 3.23 2.42 0.00 Family reads to child 50% 24% 0.01 57% 28% 0.00 Family sing to child 77% 59% 0.08 86% 63% 0.02 Family goes out with child 76%...,digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Afar: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0041,R9-1233D6F1-DRAFT-INTERLINEAR-0041,Afar,Afar,algebra,R9-E58-RENDER-WITNESS-0021,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\afar-qafar\source-pdfs\R9-LSB-0301_idela_afar_south_omo_endline_2017.pdf,true,1258849,f7a79cb56c64c2f6b7930e2f79b4b2a90c066b005408d1290d7bcd79436e58c6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0021_R9-LSB-0301_idela_afar_south_omo_endline_2017_page_012.png,true,170847,d71e27b40b661d027376795d15c987d195770ff59a89146f74a4721072e4e578,rendered-page-witness-present,12 the two. Children on the far left-hand of the distribution (where there is no overlap) are excluded from this analysis. Figure 2. Overlap plot of likelihood of receiving ELM program based on background characteristics After checking o...,=|-|−|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Afar: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0042,R9-1233D6F1-DRAFT-INTERLINEAR-0042,Afar,Afar,ring,R9-E58-RENDER-WITNESS-0021,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\afar-qafar\source-pdfs\R9-LSB-0301_idela_afar_south_omo_endline_2017.pdf,true,1258849,f7a79cb56c64c2f6b7930e2f79b4b2a90c066b005408d1290d7bcd79436e58c6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0021_R9-LSB-0301_idela_afar_south_omo_endline_2017_page_012.png,true,170847,d71e27b40b661d027376795d15c987d195770ff59a89146f74a4721072e4e578,rendered-page-witness-present,12 the two. Children on the far left-hand of the distribution (where there is no overlap) are excluded from this analysis. Figure 2. Overlap plot of likelihood of receiving ELM program based on background characteristics After checking o...,=|-|−|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Afar: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0043,R9-1233D6F1-DRAFT-INTERLINEAR-0043,Oromo,Oromo,algebra,R9-E58-RENDER-WITNESS-0022,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\oromo\source-pdfs\R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999.pdf,true,15083180,0a2c875c7f7c34b1a5d9127300f508983ee467ebec2d20b4cf34aa7ff123f027,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0022_R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999_page_004.png,true,145354,3be3b94500e1b5e814db368c79cac6eb38fd22fecf4a0b8ad27c6b1e84a99e3f,rendered-page-witness-present,I BAAFATA Boqonnaa11 LAAKKOOFSOTA LAKKAAWWII HAMMA 9TTI ............ 1 1.1 Lakkoofsota Lakkaawwii 1-5tti Fi Tartiiba Isaanii ................................ ....... 2 1.2 Lakkoofsota Lakkaawwii 6-9ttii Fi Tartiiba Isaanii .................,-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Oromo: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0044,R9-1233D6F1-DRAFT-INTERLINEAR-0044,Oromo,Oromo,ring,R9-E58-RENDER-WITNESS-0022,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\oromo\source-pdfs\R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999.pdf,true,15083180,0a2c875c7f7c34b1a5d9127300f508983ee467ebec2d20b4cf34aa7ff123f027,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0022_R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999_page_004.png,true,145354,3be3b94500e1b5e814db368c79cac6eb38fd22fecf4a0b8ad27c6b1e84a99e3f,rendered-page-witness-present,I BAAFATA Boqonnaa11 LAAKKOOFSOTA LAKKAAWWII HAMMA 9TTI ............ 1 1.1 Lakkoofsota Lakkaawwii 1-5tti Fi Tartiiba Isaanii ................................ ....... 2 1.2 Lakkoofsota Lakkaawwii 6-9ttii Fi Tartiiba Isaanii .................,-|digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Oromo: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0045,R9-1233D6F1-DRAFT-INTERLINEAR-0045,Oromo,Oromo,algebra,R9-E58-RENDER-WITNESS-0023,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\oromo\source-pdfs\R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999.pdf,true,15083180,0a2c875c7f7c34b1a5d9127300f508983ee467ebec2d20b4cf34aa7ff123f027,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0023_R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999_page_005.png,true,167718,1c1db5c3861bf23b0aa4196dd6d67493ddfe53c655ef88eef81518867c7bc2c2,rendered-page-witness-present,II Baafata Boqonnaa 66 SEENSA FIRAAKSHINOOTAA .......................................... 49 6.1 Walakkaawwan ................................ ................................ ............................... 50 6.2 Kurmaanota ...............,digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor algebra,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Oromo: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
R9-FAA2C330-DRAFT-REVIEW-0046,R9-1233D6F1-DRAFT-INTERLINEAR-0046,Oromo,Oromo,ring,R9-E58-RENDER-WITNESS-0023,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\language-source-bodies\africa-horn-west\bodies\oromo\source-pdfs\R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999.pdf,true,15083180,0a2c875c7f7c34b1a5d9127300f508983ee467ebec2d20b4cf34aa7ff123f027,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\outputs\R9_E58A9EF5_RENDER_WITNESS_OCR_PICKUP_20260706\render-witnesses\R9-E58-RENDER-TASK-0023_R9-LSB-0050_002_oromo_math_g1_teacher_guide_teacher_guide_baa02999_page_005.png,true,167718,1c1db5c3861bf23b0aa4196dd6d67493ddfe53c655ef88eef81518867c7bc2c2,rendered-page-witness-present,II Baafata Boqonnaa 66 SEENSA FIRAAKSHINOOTAA .......................................... 49 6.1 Walakkaawwan ................................ ................................ ............................... 50 6.2 Kurmaanota ...............,digit,needs visual check against render,formula-neighboring usage must be checked visually against render; extractor text is only triage,not_proposed_exact_source_phrase_pending,source phrase [pending visual/OCR capture] -> literal gloss [pending] -> Noether anchor ring,exact source phrase pending|transparent descriptive paraphrase pending reviewer|loan/register option pending source evidence,English probe hit as target term|OCR guess|filename-derived term|machine-normalized Ethiopic/Latin fallback,noncanonical reviewer-facing alternatives only; no accepted terminology,exact_phrase_from_render|exact_source_phrase|formula_neighbor_visual_confirmation|ocr_unicode_confidence|reviewer_boundary|source_page_language_boundary,14,Oromo: inspect existing render/source body witnesses for exact phrase and formula-neighbor capture,source_and_render_exist_but_exact_capture_gates_open,review source body/render visually; capture exact phrase and formula-neighbor context before any terminology or translation use,faa2c330deb886098750dafb5c500e244e1333fe,1233d6f1557c831c23f6de8395182d8ae81e2217,faa2c330-source-gated-generated-draft-review-row,false,false,false,"R9 source-use/provenance/gap/generated-draft/noncanonical support only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, visual inventory, term spine, sign rendering, or translation completion"
