page,render_path,sha256,pdf_sha256,renderer
250,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-250.png,6EBF571474AC33DA670E37E9CCB98DB88DC026BCE7D24DEDC63E5606F0A440C4,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
251,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-251.png,46F07D0C2E53774FC23E8C0BD403732CEF40D38F3D9ADD0D502200F21C23F82B,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
252,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-252.png,CFCC94AABA2C529713EA1E57BEFD02CA490863E7ACEB1649E039AEC559227C79,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
253,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-253.png,761A9141B29AAE24BD7129CA4609D2CC1B15785E438BDC6BDDBBBCFD4469F4AE,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
254,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-254.png,7F4E6970751AAE43FBD1C75F559FC3B22BB587981E8E18EDA77BDF4D87F251B8,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
255,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-255.png,4619270E0391D5DD2077E3DFBE3730290088D1B8D6E47C62C2FC7AD29B457BE0,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
256,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-256.png,B2CEFBE0EF58D34C3F67FEE4FB268C1601979E88326367680F3AB99A7E8C86F1,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
257,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-257.png,C90247C4AE7969B4CE10B83603D84F8B5971D3AAAFAF1321339A915A78147747,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
258,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-258.png,10354416545AFC323767A809253CED3E0A40CD6CCF6455E672B1375E5D3ACB19,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
259,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-259.png,2CB0E47A4D1B8B0F375756425104089DB8D3E0C92A0DFE19646D96DA13AC7EE7,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
260,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-260.png,4ED899B2E5E5A41FE15E4FAFC140C750148259774B587E9C3BAD6DD97344285D,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
261,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-261.png,7CF19FB25420D02CA8687CE0D496EDF3AEDDD15EAFDC1F005D254CCB31614948,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
262,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-262.png,4CC71839DDEB117752346EC935BA59B2C5C999CE1A0880F049406581CC79D787,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
263,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-263.png,607B259F20E4DDE2FDD9713192D4E902C681E8118BF4A762E052D60E813FD88D,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
264,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-264.png,5571CAC6B8AE3C5C6BD665A3A8D1D412254DAFE3FBA95235961C7EF2C53AE338,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
265,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-265.png,973D5A582C4FA528069BB30ABB09D2B6B6DD3D4FCA1EF4D3C933B96E6E0353FA,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
266,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-266.png,FBAA3C141ACB10B2CF79A42FB1D6A10336B32995B66E36C215013FBC45596AE8,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
267,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-267.png,2369A547BE4912CD7FF08C6B41820E1E51493400BB8D1FD25BEC6164799256E5,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
268,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-268.png,CC9F9880A6300055F9EB619ABBE6591C2CFB3842DCDC75B08FA06DF690B98157,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
269,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-269.png,A3A06936F2FA1134FE19DA35149A10A7DD6A5A49637AC9E8E8924EA25B3B38B3,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
270,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-270.png,D9B54B912ECF6133DE0CC9281DF5E321EEF22B015A1CC8D453F4B03E6DD48719,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
271,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-271.png,4272C34D234C9962295063E2572F6FED5163164947839BD46F3C63E140C53202,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
272,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-272.png,EE0763DD0585F30710342EB6959B9EB41EA8179CDAA75A16F1765AF886040590,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
273,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-273.png,4794C7E8557ACB2164CB856A460D3E138DD8E7BC3005A73CDBAED76D3AA6D4EC,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
274,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-274.png,023561EF3218444B1023D1C79F42024981F25C6308DFDDE245E1B7814F455AB4,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
275,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-275.png,5DA1096CBE35726B5C33AD3EAB10AB1FC21D053F6DB45F1B2F9C29860573CB44,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
276,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-276.png,06244F3144A67573413E2A17F1C58C94F3FE48DABABBD69079CEEA513C067552,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
277,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-277.png,183C53ECEF3BB960F5BEE538EECD63E5325CA3E309F0E9DC4A2435C58A26C373,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
278,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-278.png,56D8DEF69E112E39CE007A9D815E82FBCE717C2D43C64CE28B73150A2DDD243C,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
279,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-279.png,7E98854CB25897A27563D37AEB8067DF61CD8DE4DEBB11E884085324D1D0F918,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
280,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-280.png,367C56890515C0BE37DE943E4C3ADCE38298230F8F671CE52B58ACC22420AF14,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
281,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-281.png,8D601B2F6B8B6A2D10508EF2635AF10D5AF4A79F9DD4C901B24CCBF17B31A6FC,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
282,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-282.png,9B3D34B9EC21EB385E3D490A8816310C36B85FFB037F671FB7F239303377EA23,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
283,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-283.png,CADABD0C94CA55EF0F599C787079C86C34B084CFBD6F1F11CD767D5D202AF935,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
284,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-284.png,7A11E6200857186ADBBCCF6EA7203550AFCF8AB7A1EC79520373FDC07BE2447A,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
285,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-285.png,CE24E4628B486FA637361E3AE27BA8919E334D609D4442BEA5D8D5A90377BF06,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
286,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-286.png,A77016FED7471A777B86D3ED0435F0595BD3765C107D6AD842856499A34D6EF8,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
287,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-287.png,FB1D8B1EDA9563A3820E72B228C69BE3AFC823E45500ED09225D30BEF82C6463,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
288,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-288.png,62876C9B712F5496E50AC76E56291A95003CA41A50B70B35F87E71F66FBCE7C4,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
289,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-289.png,946A1A71A108050AEB3A8DCF6343DBEA6558AFC6D52C6EE98129C0745BA2588E,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
290,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-290.png,676F1BC25DB22922AB5820922829BFD614C352C7219C2AF5F352203597613FA7,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
291,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-291.png,A848EB3F8DE67A5DF6D3CD89C79EB46D5AD35A26E51809E6FEF46E2D06BB1AF5,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
292,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-292.png,50C88431145DBB237A8FD186C4A23B7F397A490A7F6B51595C43D332A915FA1D,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
293,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-293.png,267CD2959438F7938E51EE51349E8AAC828A0462B167E673EDA3388D352E74F2,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
294,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-294.png,1E3CF0859A8F65ADB6883DCA1E79EA0F2FD263E6A188B8CFAD0CF8C1E90B8E21,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
295,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-295.png,7FDAF540F04D8B435C3A1D8FE9FC8AAE3C04DF9382A113F09BE9179808CF4F83,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
296,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-296.png,7FB27B4BF80CAA9A038036369E83F300642FDD9A10482527EA44C582C2B27748,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
297,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-297.png,4661261B9180880A98F5DD3F7E2064F5A4D948EA5D64B685509338A494C33A04,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
298,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-298.png,ADD6DF68AFE03240A177FC96D22EC26D59F02E490726020641802282A41F9877,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
299,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-299.png,9A72D8A3524F2DFBBFDC86DE92B7070030438E97A6CCAFF36103D589E0BEBADC,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
300,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-300.png,AB957419FB1744D4A45ADFEF18AEC3B02B9A8D94CBF110A217D9532D6EDE27FB,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
301,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-301.png,93F033E91BD5A306AD13445F7A7F7F9E7E41E916B6D1B661D792FE9C2E2E0E1E,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
302,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-302.png,AD1A0C6FC796CC95E583186AEF4AD6F0E7845F84DA4406542111140B72788E3A,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
303,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-303.png,7B900698B36AC4417C1ACAADAF7BBE3BEB601CCDAC70C7B6573334FCE28769F4,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
304,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-304.png,D59B1A3E4E1B97EA8D95E7F6273EE1E26B69494BBE31094362F9654FCC61B52D,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
305,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-305.png,971C46F237C2084DE4586B67922FDB61FC1A36E0EED4F0987DB03E5DE6E61A8E,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
306,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-306.png,BB7F9B72397619CA18F6D47D893E2A70D5C41E839FCB9BA6D3BC1A8C32B425F2,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
307,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-307.png,ECDFB9CE7C374F14E8951B3A280772B981FC000D28FF440D61C383AD252C577F,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
308,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-308.png,26F0960124D090719E0CEBC1F1A3BF7F48B78C04DBF371549434E0D3435262FA,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
309,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-309.png,25FF80C1CE35038126B4E0C161C784D82A20F797BABABFBB9C3F17B7C3C2F07C,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
310,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-310.png,32003553AA6543AB54463D29B236CBCF4CB13340E9249B6E026050C84A1B1D91,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
311,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-311.png,60FBDB18D311DCDB4AB3E93C4017215EA2BC8A60B2CB6E12A50803D95F128C06,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
312,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-312.png,1F414197C2BCDCCDB57765263A31F5F972C5E0CC2F7A03DB6181190000105520,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
313,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-313.png,A06376E5504389555EC57C55193E827C7F8253B95774725A501C67A3EC06C080,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
314,C:\Users\Floris\Documents\interlanguage\03_projects\noether\03_translation_workspaces\fr_r823_20260717\evidence\visual_qa\FINAL_6D6B23B3E196_20260718_R2\full_pages_120dpi\page-314.png,2AD4F3573A696748037F971EA7ED7B08133786D17A14E4D4BA3592ACCD5CCFB0,6D6B23B3E196F0A76D179AFC359675EF97784D3091C391AFAA56FD6211F2FC9E,Poppler pdftoppm sequential full-document render at 120 dpi
