candidate_id,candidate_class,source_relpath,source_line,source_column,visible_text,raw_tex,reference_form,proposed_target_label,target_id,status,resolution_basis,source_sha256,supersedes_candidate_id
ega1.candidate.sha256.6c3b168121b87baf6087335f84b6b1c7d33738f60d25c60d519169defcdd5b4d,active_link,ega1/ega1-9.tex,407,24,I.9.3.4,\sref{I.9.3.4},sref,I.9.3.4,ega1.c01.prop.9-3-4,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.0069a04813cb2eef7b3a48be3ea37cc4af50f018ed061bb010dabbeca79b87c3,active_link,ega1/ega1-9.tex,415,65,I.9.3.4,\sref{I.9.3.4},sref,I.9.3.4,ega1.c01.prop.9-3-4,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.a7cc971b4c14f618db27c55d47281536afd1bab127b8cccf99cb19089612b375,structural_target,ega1/ega1-9.tex,422,1,subsection:I.9.4,\label{subsection:I.9.4},structural_declaration,subsection:I.9.4,ega1.c01.subsec.9-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.8a4f21706a71532a4d2961bb216f4830447da7d4ba535c0f84a59a9055cf0976,structural_target,ega1/ega1-9.tex,425,1,I.9.4.1,\label{I.9.4.1},structural_declaration,I.9.4.1,ega1.c01.statement.9-4-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.33b3c1211f114bc63d6ed2e80f3a2a5bec06074f10ee79ec0ce31d18d79f4b1c,residual,ega1/ega1-9.tex,432,35,0.3.5.3,\sref[0]{0.3.5.3},sref,0.3.5.3,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.f8d439c86ecf5719e0ec9f257833970c4bcef10a3e0b149817fe5933d58ecaf3,structural_target,ega1/ega1-9.tex,443,1,I.9.4.2,\label{I.9.4.2},structural_declaration,I.9.4.2,ega1.c01.prop.9-4-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.06f69f1bf7bd51568ea5760738731e831bf5e67bfc8d7148771e6e42c87d232b,active_link,ega1/ega1-9.tex,447,1,I.6.6.4[i],\sref{I.6.6.4}[i],sref,I.6.6.4,ega1.c01.prop.6-6-4,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.74f3e1f584bce018a595ab5eed4e934459ed7ab67dc678b5787ac647d1e3594d,active_link,ega1/ega1-9.tex,453,37,I.9.4.1,\sref{I.9.4.1},sref,I.9.4.1,ega1.c01.statement.9-4-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.6de733e2664373c142c7a9e6e27e09533e196275841956a189939085bb62e0b4,active_link,ega1/ega1-9.tex,463,5,I.9.2.2[a],\sref{I.9.2.2}[a],sref,I.9.2.2,ega1.c01.cor.9-2-2,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.838c677bb1ece4bbcd8a2900e8338b9d3cc10e1ec91c8995dfac389683467361,active_link,ega1/ega1-9.tex,465,54,I.4.1.1,\sref{I.4.1.1},sref,I.4.1.1,ega1.c01.statement.4-1-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.6260cae05bf1408afdb04f6dd66ba07c6cdde89a0835fcfeebb9ad6802449a8e,active_link,ega1/ega1-9.tex,471,70,I.5.5.6,\sref{I.5.5.6},sref,I.5.5.6,ega1.c01.prop.5-5-6,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.1a43e181d88d0d036dcb28bdefb1e32f0f7d1bb9f3fdc0de87de34e41fc68e2f,structural_target,ega1/ega1-9.tex,475,1,I.9.4.3,\label{I.9.4.3},structural_declaration,I.9.4.3,ega1.c01.cor.9-4-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.368a0016e161e71685ec6fbf95fcb018fd4e11fee55ae6e7e31aa3ae5213f10e,active_link,ega1/ega1-9.tex,486,1,I.9.4.2,\sref{I.9.4.2},sref,I.9.4.2,ega1.c01.prop.9-4-2,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.303a0488bf4dc3d42ec6520330a90d0b80f4ec405b6eacc3ad2a14b9d0b2f891,residual,ega1/ega1-9.tex,489,6,0.5.2.3,\sref[0]{0.5.2.3},sref,0.5.2.3,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.a4ca8144eaa9f77844af988337e87989411f5735a6eb1203da35d8d07e0fcffc,structural_target,ega1/ega1-9.tex,493,1,I.9.4.4,\label{I.9.4.4},structural_declaration,I.9.4.4,ega1.c01.rem.9-4-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.3c2c7f51da0a14f8ab819673dbb4dbe79baa930b8ca68c3cabf76dc8ebf0e0b0,active_link,ega1/ega1-9.tex,495,43,I.9.4.3,\sref{I.9.4.3},sref,I.9.4.3,ega1.c01.cor.9-4-3,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.f41d78b93ad461355c721ecb70334e7b10355a54dc9085f0f166d86de70c99ae,active_link,ega1/ega1-9.tex,503,13,I.1.3.9,\sref{I.1.3.9},sref,I.1.3.9,ega1.c01.cor.1-3-9,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.ad62d7f3bef0bf66508d2b3cc2415a054f756b7b937e6266f49291a856dc2879,active_link,ega1/ega1-9.tex,507,1,I.1.3.10,\sref{I.1.3.10},sref,I.1.3.10,ega1.c01.statement.1-3-10,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.b8a15399a6cc6236054b22428310b0a4056aa9fe71694174f19896d96b3b6f0a,structural_target,ega1/ega1-9.tex,512,1,I.9.4.5,\label{I.9.4.5},structural_declaration,I.9.4.5,ega1.c01.cor.9-4-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.9ad324825d981310790d84b04874fcef2b6113b0d0de29347426563be57ace0e,active_link,ega1/ega1-9.tex,513,35,I.9.4.3,\sref{I.9.4.3},sref,I.9.4.3,ega1.c01.cor.9-4-3,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.f6ab9b1a062e0719b96beed4afcf85e22350707098e9594f4f2952606a8eb04e,active_link,ega1/ega1-9.tex,519,46,I.9.4.2,\sref{I.9.4.2},sref,I.9.4.2,ega1.c01.prop.9-4-2,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.232620a47d5481e08ce1a945e9e42fa44a2f88b16b08a798c7d97bfbe7256ec4,active_link,ega1/ega1-9.tex,520,29,I.9.4.3,\sref{I.9.4.3},sref,I.9.4.3,ega1.c01.cor.9-4-3,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.53dc2aca34334d14cac1bedbf1abf1eaa792a9d5e827903fa3137693521f8565,structural_target,ega1/ega1-9.tex,524,1,I.9.4.6,\label{I.9.4.6},structural_declaration,I.9.4.6,ega1.c01.lem.9-4-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.9b00375a2aba848f53b3954f02b9e581eab4809689355732b4d71153b3daad83,residual,ega1/ega1-9.tex,540,79,0.3.3.1,\sref[0]{0.3.3.1},sref,0.3.3.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.70a10865ad38cc9502cc704bba5d45435ad27114403b6714eaed7c2741dbf895,residual,ega1/ega1-9.tex,553,38,0.3.3.1,\sref[0]{0.3.3.1},sref,0.3.3.1,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.9029cd13955bdf088725911a7153e61d45d1e5863050880345849eea11a5cdef,active_link,ega1/ega1-9.tex,554,46,I.9.4.3,\sref{I.9.4.3},sref,I.9.4.3,ega1.c01.cor.9-4-3,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.c1c11a7560f9b5da1b352ce05355e0133a9e8bc894d39c54ab02702f99213f5b,structural_target,ega1/ega1-9.tex,560,1,I.9.4.7,\label{I.9.4.7},structural_declaration,I.9.4.7,ega1.c01.thm.9-4-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.ff6d95af0d1766d85cf81e5c1a5e214ba6372d293407c95ba42236fb97670154,active_link,ega1/ega1-9.tex,577,30,I.9.4.6,\sref{I.9.4.6},sref,I.9.4.6,ega1.c01.lem.9-4-6,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.fd0da2c71e9f6458a6d28d1e77b91c98496a30726d48edf7a0e7bbe9136e02ca,active_link,ega1/ega1-9.tex,579,8,I.5.5.6,\sref{I.5.5.6},sref,I.5.5.6,ega1.c01.prop.5-5-6,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.5a1cb4d6abcd423ea4ff9ceb95d3b144a3c1b75b45074ee2c4622963dbd7803e,structural_target,ega1/ega1-9.tex,584,1,I.9.4.8,\label{I.9.4.8},structural_declaration,I.9.4.8,ega1.c01.cor.9-4-8,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.95411ae94815eb66f225a757de6244e44abef80af0d09efbc0d75afc3fb52c73,active_link,ega1/ega1-9.tex,585,25,I.9.4.7,\sref{I.9.4.7},sref,I.9.4.7,ega1.c01.thm.9-4-7,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.14c77c739596b82764b30b4cc51603910cca258091e108eb760a7053050c34f7,active_link,ega1/ega1-9.tex,591,22,I.9.4.7,\sref{I.9.4.7},sref,I.9.4.7,ega1.c01.thm.9-4-7,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.1420b4e19f244b79bf5dbaec502f796fe21cdd1bcebd3a0249ca343dbef4117a,active_link,ega1/ega1-9.tex,592,1,I.9.4.2,\sref{I.9.4.2},sref,I.9.4.2,ega1.c01.prop.9-4-2,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.bc934b8b494eabacd3481743ff7ffcde85c5a56f50aacfc7e5065654f758cf80,structural_target,ega1/ega1-9.tex,596,1,I.9.4.9,\label{I.9.4.9},structural_declaration,I.9.4.9,ega1.c01.cor.9-4-9,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.044be3a5d86b0068f379b87624ab7db630cd2d7170390b98303046693c173831,active_link,ega1/ega1-9.tex,603,27,I.9.4.7,\sref{I.9.4.7},sref,I.9.4.7,ega1.c01.thm.9-4-7,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.52f3dda348c8fdf5f8a03b0daf6bc745388b65c9df905ab1c4f279050141f72d,active_link,ega1/ega1-9.tex,603,53,I.9.4.4,\sref{I.9.4.4},sref,I.9.4.4,ega1.c01.rem.9-4-4,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.e3ab27a3ee719dcf21518d953d21a1d31dc1acc9764a4706166fae7ac9b3bfc7,structural_target,ega1/ega1-9.tex,607,1,I.9.4.10,\label{I.9.4.10},structural_declaration,I.9.4.10,ega1.c01.cor.9-4-10,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.a0772a8893281983bd1d005281da6390f37d860ef9f1f575d1b52547cab660c6,active_link,ega1/ega1-9.tex,608,25,I.9.4.9,\sref{I.9.4.9},sref,I.9.4.9,ega1.c01.cor.9-4-9,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.10661ea678e9d5969e002e22247f7f60de43a11335f56abe8d5128552e171f9e,active_link,ega1/ega1-9.tex,617,67,I.9.4.7,\sref{I.9.4.7},sref,I.9.4.7,ega1.c01.thm.9-4-7,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.9fefab9b99b1cb5a21d6ce34f320effd9a2185710287c637ebce80cff1dee969,structural_target,ega1/ega1-9.tex,624,1,subsection:I.9.5,\label{subsection:I.9.5},structural_declaration,subsection:I.9.5,ega1.c01.subsec.9-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.2422c0457a216e2e92be4662ce1658a266d2f7d6be56e555c92563f898600632,structural_target,ega1/ega1-9.tex,627,1,I.9.5.1,\label{I.9.5.1},structural_declaration,I.9.5.1,ega1.c01.prop.9-5-1,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.a3961ecb4c4f4a812c9df6122c3f8c2429d662b05692c4e75cda7c539ecb8e3c,active_link,ega1/ega1-9.tex,629,145,I.9.2.2,\sref{I.9.2.2},sref,I.9.2.2,ega1.c01.cor.9-2-2,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.4e712f0f87f85ae8d9dbd4ed34c9d891f017f0ab0b677524a1d1434531befb63,active_link,ega1/ega1-9.tex,631,25,I.4.4.1,\sref{I.4.4.1},sref,I.4.4.1,ega1.c01.prop.4-4-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.c747d7899418edb841a2dd05a3903817caba3baace73d884921d80e253664db4,structural_target,ega1/ega1-9.tex,637,1,I.9.5.2,\label{I.9.5.2},structural_declaration,I.9.5.2,ega1.c01.cor.9-5-2,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.eba3eeaab7dbafa02d7c14e94877a2143967ce8f52652a4bd0d9691087997a28,active_link,ega1/ega1-9.tex,638,25,I.9.5.1,\sref{I.9.5.1},sref,I.9.5.1,ega1.c01.prop.9-5-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.9716ecada86828c4c1cdb7153c5782b6e182f8ea061bbde216496af2b93eb246,active_link,ega1/ega1-9.tex,640,74,I.9.5.1,\sref{I.9.5.1},sref,I.9.5.1,ega1.c01.prop.9-5-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.5d3bf0a51d062f09c4b555e63cdba6815bc3abd98863a3643777855a12b79464,active_link,ega1/ega1-9.tex,652,63,I.2.2.1,\sref{I.2.2.1},sref,I.2.2.1,ega1.c01.def.2-2-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.48a190753f0781f1d0dc5192fdfe1913e374171181bdcface6d72a219352f4c4,active_link,ega1/ega1-9.tex,661,1,I.4.1.10,\sref{I.4.1.10},sref,I.4.1.10,ega1.c01.cor.4-1-10,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.207839b4692a1d1c77b12b7111a0aad7f5099a1500dd4f3bfd581c8587b6031c,structural_target,ega1/ega1-9.tex,665,1,I.9.5.3,\label{I.9.5.3},structural_declaration,I.9.5.3,ega1.c01.def.9-5-3,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.cf8f3accdbec9c3c837316294b9308ad690ba81c011b35251c35fb002a4b7607,structural_target,ega1/ega1-9.tex,672,1,I.9.5.4,\label{I.9.5.4},structural_declaration,I.9.5.4,ega1.c01.prop.9-5-4,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.5be1ac31994fd4acfdcce02f80fe7b09fbf9957c6a0c4f52208dc2e16d368268,active_link,ega1/ega1-9.tex,679,17,I.9.5.2,\sref{I.9.5.2},sref,I.9.5.2,ega1.c01.cor.9-5-2,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.31aa630eddf71e4b42e33bc70890c97ad979addce684a0312d2c28b9b7f14924,structural_target,ega1/ega1-9.tex,693,1,I.9.5.5,\label{I.9.5.5},structural_declaration,I.9.5.5,ega1.c01.prop.9-5-5,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.44b5997f362eaa26365dc31af63196182430b39f1de8482e963ce34e0c5e5d66,active_link,ega1/ega1-9.tex,701,13,I.9.5.1,\sref{I.9.5.1},sref,I.9.5.1,ega1.c01.prop.9-5-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.3e2e7fde137157c2096c25647c92ba52b60e621eefe2078fea9a94da0636dc8e,active_link,ega1/ega1-9.tex,703,46,I.4.4.2,\sref{I.4.4.2},sref,I.4.4.2,ega1.c01.cor.4-4-2,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.12a25e83732046b3b30305035ae0f2aede12b2f28be1134782a24753a14a9340,active_link,ega1/ega1-9.tex,705,54,I.4.4.1,\sref{I.4.4.1},sref,I.4.4.1,ega1.c01.prop.4-4-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.e4d1f19f0be81cf989dc5a0943a375b60d2eb63786dfc75a3c38b8021c8a7fe0,structural_target,ega1/ega1-9.tex,713,1,I.9.5.6,\label{I.9.5.6},structural_declaration,I.9.5.6,ega1.c01.cor.9-5-6,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.dee427c804faf5c0863418eddafc00ab98ce9bf8cb6f06ae2199535aea4e5a48,active_link,ega1/ega1-9.tex,719,164,I.4.4.1,\sref{I.4.4.1},sref,I.4.4.1,ega1.c01.prop.4-4-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.56ccb24e722d8b472b1d440f519aa0e57e1744ab190f1e87cbac01a18038d3cd,active_link,ega1/ega1-9.tex,721,24,I.4.4.1,\sref{I.4.4.1},sref,I.4.4.1,ega1.c01.prop.4-4-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.06f1ec9c1f92ebb28eadc23b8deec37dbbc24262c74fe672a75998dd3c9735c2,active_link,ega1/ega1-9.tex,721,140,I.4.4.1,\sref{I.4.4.1},sref,I.4.4.1,ega1.c01.prop.4-4-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.1cae1893631a8f0975bc4b7fc3ff1f95916da369b53137b4a9cedb0b7390da0d,structural_target,ega1/ega1-9.tex,725,1,I.9.5.7,\label{I.9.5.7},structural_declaration,I.9.5.7,ega1.c01.rem.9-5-7,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.46fae2a987b32c55b0d59b0ae159599bd5596d7bf44df369c7bb0517c9f9236c,active_link,ega1/ega1-9.tex,726,45,I.9.5.6,\sref{I.9.5.6},sref,I.9.5.6,ega1.c01.cor.9-5-6,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.e02c13e5ec6a928770106e7d37095f459dc398bb057466a3b4160539dec1a9eb,residual,ega1/ega1-9.tex,728,110,"(T,~1.1)","(T,~1.1)",external_work_citation,,,reviewed_nonedge,plain citation to external work T; no standalone EGA I target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.61a2e51c538564a73d7550c6e85cbabbd6c5498cf077a2dbe7446619f9746f16,residual,ega1/ega1-9.tex,729,17,Chapter~V,Chapter~V,chapter_mention,,,reviewed_nonedge,chapter mention has no unique admissible target in standalone EGA I,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.32dfebdf1b99b500b38831f48c60d03205402269261e01574f8a2de6bb9e5606,structural_target,ega1/ega1-9.tex,733,1,I.9.5.8,\label{I.9.5.8},structural_declaration,I.9.5.8,ega1.c01.prop.9-5-8,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.4b7fe2bf46f38fa598959a690ce59acafe291a0b3e32d90fe9e3e657063f96ea,active_link,ega1/ega1-9.tex,734,32,I.9.5.1,\sref{I.9.5.1},sref,I.9.5.1,ega1.c01.prop.9-5-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.d6baa145afdeb26267fcc2351f61e460c15f6e8467d974430c6c06d1af94be95,active_link,ega1/ega1-9.tex,735,283,I.4.4.3,\sref{I.4.4.3},sref,I.4.4.3,ega1.c01.cor.4-4-3,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.909092ef6857a7dcbe0a0665b9f6b713af17e09f6a72c4d26b46f0b90afbdb53,residual,ega1/ega1-9.tex,743,16,Chapter~IV,Chapter~IV,chapter_mention,,,reviewed_nonedge,chapter mention has no unique admissible target in standalone EGA I,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.717a60f95ea0e7547de6f3f58f68b851d72aabb0b838908ced6104d7d41a523d,structural_target,ega1/ega1-9.tex,746,1,I.9.5.9,\label{I.9.5.9},structural_declaration,I.9.5.9,ega1.c01.prop.9-5-9,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.b632e15cbabecd65f5fab8d5ca029a7f6b2a5adbf01c9988ca5c56c3f7f520cf,active_link,ega1/ega1-9.tex,750,53,I.9.5.1,\sref{I.9.5.1},sref,I.9.5.1,ega1.c01.prop.9-5-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.6b1a7ab0a21cf7b0fe3a16cbbc86f72b53297b174f3fb0762b7a1342bd9dc685,active_link,ega1/ega1-9.tex,756,121,I.5.2.2,\sref{I.5.2.2},sref,I.5.2.2,ega1.c01.prop.5-2-2,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.be249f8cd36dcf18a58103aca655a9901bb7a5030537c6edf7da194f69a61789,active_link,ega1/ega1-9.tex,757,45,I.9.5.1,\sref{I.9.5.1},sref,I.9.5.1,ega1.c01.prop.9-5-1,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.15581c8c706ed178cc9d23937ca5f6e078ebe4634dd00236980ef0c58b7ebe81,active_link,ega1/ega1-9.tex,757,96,I.9.5.4,\sref{I.9.5.4},sref,I.9.5.4,ega1.c01.prop.9-5-4,applied,exact unique local source label,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.540f1018d2cedab71cdffadad52c1e16c16f2259705a4a495cd9e0013f43a62c,residual,ega1/ega1-9.tex,757,180,0.2.1.5,\sref[0]{0.2.1.5},sref,0.2.1.5,,reviewed_nonedge,explicit unavailable cross-volume reference (0) retained visibly; standalone EGA I has no admissible local target,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
ega1.candidate.sha256.2a9152e54b66b92d18f5727746a8132ff4cda0fa044d9119226be14973698daf,structural_target,ega1/ega1-9.tex,762,1,I.9.5.10,\label{I.9.5.10},structural_declaration,I.9.5.10,ega1.c01.prop.9-5-10,target_only,active unique source label represented in REFERENCE_TARGETS.csv,58FEEFFF781CA5A983E9186778F8A38AC73A5EA25F15B86793AF289CFE211B44,
