"witness_id","payload_relative_path","payload_absolute_path","source_body_original_local_path","original_source_url","bytes","sha256","source_use_label","source_witness_class","license_access_signal","language_topic_tags","branch_visibility_status","mapped_branch_path","draft_permission_after_8f7_gate","authority_boundary","b3_next_action"
"R6-8F7-WITNESS-0095","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-002__cadre_orientation_curriculaire_menfp_2021.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-002__cadre_orientation_curriculaire_menfp_2021.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\kreyol_mit_ayiti_menfp\captures\cadre_orientation_curriculaire_menfp_2021.pdf","https://mit-ayiti.net/wp-content/uploads/2023/06/Cadre-d_Orientation-Curriculaire-MENFP-2021-.pdf","2898693","f4238a5ed591a544ab314e8f5679aafae6fbb8606b04dbe8398c5233aa26ac45","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-002__cadre_orientation_curriculaire_menfp_2021.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0096","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-003__guide_numerique_enseignement_fondamental.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-003__guide_numerique_enseignement_fondamental.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\kreyol_mit_ayiti_menfp\captures\guide_numerique_enseignement_fondamental.pdf","https://menfp.reseau-canope.fr/pluginfile.php/46789/mod_label/intro/GuideNumeriqueEnseignementFondamental%20%281%29.pdf","978957","c92616c52b3e7f1e512027338c81cae898b31006e63a4bd3e7521b1ec572b7a2","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-003__guide_numerique_enseignement_fondamental.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0097","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-004__livre_subventionnes_2015_menfp_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MENFP-CTX-004__livre_subventionnes_2015_menfp_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\kreyol_mit_ayiti_menfp\captures\livre_subventionnes_2015_menfp_context.pdf","https://www.haitilibre.com/docs/livre-sub-2015.pdf","2403418","5493f8ebcefb6e7ec2771f5cb5ef76a44981ca284d263a7b9943315760b0db06","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MENFP-CTX-004__livre_subventionnes_2015_menfp_context.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0098","literal-source-witnesses/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MIT-CTX-001__fact_sheet_mit_ayiti_english_20220523.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Kreyol_Haitian_Creole_official-context_route\KREYOL-MIT-CTX-001__fact_sheet_mit_ayiti_english_20220523.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\kreyol_mit_ayiti_menfp\captures\fact_sheet_mit_ayiti_english_20220523.pdf","https://mit-ayiti.net/wp-content/uploads/ftp/FACT%20SHEET%20-%20MIT-AYITI%20-%20English%20-%2020220523.pdf","9034361","4103afab9f0230e079de3c0719cd9099e36ba85a30f3f8026038dda821dce69d","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public web capture for provenance; explicit reuse/license clearance not recorded; mirror route is not source-owner permission","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Kreyol_Haitian_Creole_official-context_route/KREYOL-MIT-CTX-001__fact_sheet_mit_ayiti_english_20220523.pdf","may support scoped generated-draft/noncanonical rows only when paired with reviewer question and do-not-use guard","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0099","literal-source-witnesses/source-bodies/R6_addendum_route_body/Krio_Sierra_Leone/KRIO-SLE-MBSSE-RETRY-001__mbsse_14_krio_syllabuses.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Krio_Sierra_Leone\KRIO-SLE-MBSSE-RETRY-001__mbsse_14_krio_syllabuses.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\krio_sierra_leone_mbsse\captures\mbsse_14_krio_syllabuses.pdf","https://mbsse.gov.sl/wp-content/uploads/2021/09/14-Krio-Syllabuses.pdf","488027","fa3c6d3ca63a637f50a20a342d9ba13a0f3bbeb0f936e2d460a6ad4fafaf6b37","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official/government PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Krio_Sierra_Leone/KRIO-SLE-MBSSE-RETRY-001__mbsse_14_krio_syllabuses.pdf","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0100","literal-source-witnesses/source-bodies/R6_addendum_route_body/Mauritius_MIE_practice-paper_route/MAURITIUS-MIE-RETRY-005__mie_grade9_extended_programme_practice_papers.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Mauritius_MIE_practice-paper_route\MAURITIUS-MIE-RETRY-005__mie_grade9_extended_programme_practice_papers.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\mauritius_kreol_mie\captures\mie_grade9_extended_programme_practice_papers.html","https://web.mie.ac.mu/social-modern-studies-grade-9-extended-programme/","106677","7ed8f3e6b2baca73b7727a088ef54cd19789208222011c6de67b434d64c51817","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public route captured for provenance; explicit source-owner/reuse/license clearance not recorded; FlipHTML5 route is not package permission","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Mauritius_MIE_practice-paper_route/MAURITIUS-MIE-RETRY-005__mie_grade9_extended_programme_practice_papers.html","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0101","literal-source-witnesses/source-bodies/R6_addendum_route_body/Mexico_CONALITEG_Indigenous_primary_catalogue/R6-MEXICO-CONALITEG-RETRY-001__catalogue_indigena_primaria.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Mexico_CONALITEG_Indigenous_primary_catalogue\R6-MEXICO-CONALITEG-RETRY-001__catalogue_indigena_primaria.html","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\mexico_conaliteg_indigenous\captures\catalogue_indigena_primaria.html","https://libros.conaliteg.gob.mx/indigena_primaria.html","99109","1edb8fb6f0ed2b19e256cf5125ada2dd05cab8787ea9b469757374db977e57d3","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official CONALITEG catalogue page captured; no book-body reuse/license clearance recorded","Indigenous; mathematics/source-canon; authority-gated","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Mexico_CONALITEG_Indigenous_primary_catalogue/R6-MEXICO-CONALITEG-RETRY-001__catalogue_indigena_primaria.html","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0102","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nanahuatzin_CONALITEG_2025_T3SAA_contextual_current-cycle_route/R6-MEXICO-CONALITEG-RETRY-007__libros_conaliteg_gob_mx_2025_T3SAA_htm.body","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nanahuatzin_CONALITEG_2025_T3SAA_contextual_current-cycle_route\R6-MEXICO-CONALITEG-RETRY-007__libros_conaliteg_gob_mx_2025_T3SAA_htm.body","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\mexico_conaliteg_indigenous\secondary_nanahuatzin_tests\libros_conaliteg_gob_mx_2025_T3SAA_htm.body","https://libros.conaliteg.gob.mx/2025/T3SAA.htm","5501","5edfd297f8a46a9faf2ebb7f645484fe96c4c4826f7e9d871d4338805f9b4920","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official current-cycle viewer route captured; no explicit reuse/license clearance recorded","Indigenous; mathematics/source-canon; authority-gated","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nanahuatzin_CONALITEG_2025_T3SAA_contextual_current-cycle_route/R6-MEXICO-CONALITEG-RETRY-007__libros_conaliteg_gob_mx_2025_T3SAA_htm.body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0103","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nanahuatzin_CONALITEG_secundaria_2024_S3SAA/R6-MEXICO-CONALITEG-RETRY-005__libros_conaliteg_gob_mx_secundaria_2024_html.body","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nanahuatzin_CONALITEG_secundaria_2024_S3SAA\R6-MEXICO-CONALITEG-RETRY-005__libros_conaliteg_gob_mx_secundaria_2024_html.body","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\mexico_conaliteg_indigenous\secondary_nanahuatzin_tests\libros_conaliteg_gob_mx_secundaria_2024_html.body","https://libros.conaliteg.gob.mx/secundaria_2024.html","29472","f0bf386ecd3a4169cee5f9dd7f8e86b4cb22be09768c478b8a32add3bf144403","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official secundaria catalogue captured; linked S3SAA source body remains locally unresolved; no explicit reuse/license clearance recorded","Indigenous; mathematics/source-canon; authority-gated","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nanahuatzin_CONALITEG_secundaria_2024_S3SAA/R6-MEXICO-CONALITEG-RETRY-005__libros_conaliteg_gob_mx_secundaria_2024_html.body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0104","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nanahuatzin_CONALITEG_telesecundaria_2024_T3SAA/R6-MEXICO-CONALITEG-RETRY-006__libros_conaliteg_gob_mx_telesecundaria_2024_html.body","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nanahuatzin_CONALITEG_telesecundaria_2024_T3SAA\R6-MEXICO-CONALITEG-RETRY-006__libros_conaliteg_gob_mx_telesecundaria_2024_html.body","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\mexico_conaliteg_indigenous\secondary_nanahuatzin_tests\libros_conaliteg_gob_mx_telesecundaria_2024_html.body","https://libros.conaliteg.gob.mx/telesecundaria_2024.html","34355","93d32ea82f99b265f97bfa9e517cd3e3ac574d9c2490bf40fd48ae3c6630de5d","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official telesecundaria catalogue captured; linked T3SAA source body remains locally unresolved; no explicit reuse/license clearance recorded","Indigenous; mathematics/source-canon; authority-gated","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nanahuatzin_CONALITEG_telesecundaria_2024_T3SAA/R6-MEXICO-CONALITEG-RETRY-006__libros_conaliteg_gob_mx_telesecundaria_2024_html.body","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0105","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigeria_English_mathematics_access_comparator/NIGPID-FME-RETRY-004__fme_egma_report_2022_english_math_comparator.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigeria_English_mathematics_access_comparator\NIGPID-FME-RETRY-004__fme_egma_report_2022_english_math_comparator.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\nigerian_pidgin_source_routes\captures\fme_egma_report_2022_english_math_comparator.pdf","https://education.gov.ng/wp-content/uploads/2023/09/EGMA-Report-2022.pdf","3386377","13eeb10084748c6c1800609a0af5004e0b9effec9f290181ad9f7588b54628fa","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official FME PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nigeria_English_mathematics_access_comparator/NIGPID-FME-RETRY-004__fme_egma_report_2022_english_math_comparator.pdf","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0106","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_Nigeria_access-policy_context/NIGPID-FME-RETRY-003__fme_agile_sep_pidgin_access_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_Nigeria_access-policy_context\NIGPID-FME-RETRY-003__fme_agile_sep_pidgin_access_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\nigerian_pidgin_source_routes\captures\fme_agile_sep_pidgin_access_context.pdf","https://education.gov.ng/wp-content/uploads/2020/06/Stakeholder-Engagement-Plan-SEP-Adolescent-Girls-Initiative-for-Learning-and-Empowerment-P170664.pdf","1216378","3d21868775a79a3202f81eb8f92cc41d86c699ec14a037734b03ffb04ab3a911","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official FME PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_Nigeria_access-policy_context/NIGPID-FME-RETRY-003__fme_agile_sep_pidgin_access_context.pdf","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0107","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_Nigeria_language-policy_context/NIGPID-NERDC-RETRY-002__nerdc_national_language_policy_pidgin_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_Nigeria_language-policy_context\NIGPID-NERDC-RETRY-002__nerdc_national_language_policy_pidgin_context.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\nigerian_pidgin_source_routes\captures\nerdc_national_language_policy_pidgin_context.pdf","https://nerdc.gov.ng/content_manager/pdf_files/national_language_policy.pdf","45623069","c60e71ff8ccf55d7399a69abe6526e3a90c61bc63a3a06c353ebc0ab31a55977","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official NERDC PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_Nigeria_language-policy_context/NIGPID-NERDC-RETRY-002__nerdc_national_language_policy_pidgin_context.pdf","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0108","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-005__github_microsoft_ai_for_beginners_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-005__github_microsoft_ai_for_beginners_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\nigerian_pidgin_source_routes\captures\github_microsoft_ai_for_beginners_pcm_readme.md","https://raw.githubusercontent.com/microsoft/AI-For-Beginners/main/translations/pcm/README.md","28704","6e491de37069e53b2fbf67c2a73c409b83f406ac19454931ee36f269c5930b8c","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public GitHub raw route captured; repository/license scope not cleared in this lane; source-owner/reviewer return required before use","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-005__github_microsoft_ai_for_beginners_pcm_readme.md","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0109","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-006__github_microsoft_web_dev_for_beginners_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-006__github_microsoft_web_dev_for_beginners_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\nigerian_pidgin_source_routes\captures\github_microsoft_web_dev_for_beginners_pcm_readme.md","https://raw.githubusercontent.com/microsoft/Web-Dev-For-Beginners/main/translations/pcm/README.md","30774","71b6b2f18f2f539b19473fbced02d7557ed2cb8a525b694a4e3332aa927730e6","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public GitHub raw route captured; repository/license scope not cleared in this lane; source-owner/reviewer return required before use","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-006__github_microsoft_web_dev_for_beginners_pcm_readme.md","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0110","literal-source-witnesses/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-007__github_microsoft_phi_cookbook_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate\NIGPID-GH-RETRY-007__github_microsoft_phi_cookbook_pcm_readme.md","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\nigerian_pidgin_source_routes\captures\github_microsoft_phi_cookbook_pcm_readme.md","https://raw.githubusercontent.com/microsoft/PhiCookBook/main/translations/pcm/README.md","30401","7b770d86f4d1c04177130f6eab89ba0d05d48355c4978b4e7751c4370cf11a09","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public GitHub raw route captured; repository/license scope not cleared in this lane; source-owner/reviewer return required before use","creole/contact; mathematics/access/source-canon","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Nigerian_Pidgin_public_GitHub_technical-education_source-file_candidate/NIGPID-GH-RETRY-007__github_microsoft_phi_cookbook_pcm_readme.md","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
"R6-8F7-WITNESS-0111","literal-source-witnesses/source-bodies/R6_addendum_route_body/Papua_New_Guinea_English_mathematics_comparator/TOKPISIN-PNG-FODE-RETRY-002__fode_grade7_mathematics_s6_patterns_algebra.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\outputs\R6_ACCESS_SOURCE_START_PAYLOAD_20260706\literal-source-witnesses\source-bodies\R6_addendum_route_body\Papua_New_Guinea_English_mathematics_comparator\TOKPISIN-PNG-FODE-RETRY-002__fode_grade7_mathematics_s6_patterns_algebra.pdf","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r6-indigenous-creole-sign\work\source_canon_retries_20260705\tok_pisin_png_fode\captures\fode_grade7_mathematics_s6_patterns_algebra.pdf","https://fode.education.gov.pg/courses/Mathematics/Grade%207/Gr.7.Mathematics.S6.pdf","1813976","0d84d0578226a499307300de7661f91557303e465973af97f7b072ec8776a0bf","local_source_body_for_provenance_review_no_reuse_clearance","literal_source_or_source_witness_body","public official FODE PDF route captured; explicit reuse/license clearance not recorded; source-owner/reviewer return required before body/excerpt use","R6 source/provenance/blocker support","branch_visible_same_path_same_hash","language-source-bodies/r6-indigenous-creole-sign-20260705/source-bodies/R6_addendum_route_body/Papua_New_Guinea_English_mathematics_comparator/TOKPISIN-PNG-FODE-RETRY-002__fode_grade7_mathematics_s6_patterns_algebra.pdf","source-canon/provenance support only unless a row-specific source baseline and authority route are recorded","source/source-witness index only; no approval, consent, license clearance, source certification, final status, or completion","B3 uploader may package this payload after source-use review; preserve row labels and blockers"
