candidate_id,source_file,source_line,source_column,candidate_text,candidate_reason,possible_kind,possible_number,line_text,disposition,status,final_class,target_id,edge_id,supersedes_disposition,rationale,cumulative_action
CAND-000159,components/sga4half_6_en.tex,550,23,1.14.1,bare_multilevel_number,,,\begin{equation*}\tag{1.14.1}\label{VI:eq:1-14-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000160,components/sga4half_6_en.tex,560,23,1.15.1,bare_multilevel_number,,,\begin{equation*}\tag{1.15.1}\label{VI:eq:1-15-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000161,components/sga4half_6_en.tex,609,23,1.17.1,bare_multilevel_number,,,\begin{equation*}\tag{1.17.1}\label{VI:eq:1-17-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000162,components/sga4half_6_en.tex,732,48,3.2,bare_multilevel_number,,,"$\h^{2n-i}(X,\sF(n))$). According to \cite[XIV 3.2]{sga4}, the ordinary $\h^i$ groups",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000163,components/sga4half_6_en.tex,798,23,1.23.1,bare_multilevel_number,,,\begin{equation*}\tag{1.23.1}\label{VI:eq:1-23-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000164,components/sga4half_6_en.tex,884,11,5.2.2,bare_multilevel_number,,,\cite[XXI 5.2.2]{sga7} (see the use of \ref{VI:2-1}$^\ast$ in,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000165,components/sga4half_6_en.tex,891,18,2.1,bare_multilevel_number,,,\begin{theorem*}[2.1*]\label{VI:2-1*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000166,components/sga4half_6_en.tex,905,12,5.2.2,bare_multilevel_number,,,"\cite[XXI, 5.2.2 et 5.4]{sga7}: if $\dim(x_0)\leqslant n$, and $\alpha$ is",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000167,components/sga4half_6_en.tex,905,21,5.4,bare_multilevel_number,,,"\cite[XXI, 5.2.2 et 5.4]{sga7}: if $\dim(x_0)\leqslant n$, and $\alpha$ is",non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,resolve_against_global_volume_namespace
CAND-000168,components/sga4half_6_en.tex,927,23,2.3.1,bare_multilevel_number,,,\begin{equation*}\tag{2.3.1}\label{VI:eq:2-3-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000169,components/sga4half_6_en.tex,935,14,2.3,bare_multilevel_number,,,\subsection*{2.3*}\label{VI:2-3*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000170,components/sga4half_6_en.tex,940,20,2.3.1,bare_multilevel_number,,,\begin{align*}\tag{2.3.1*}\label{VI:eq:2-3-1*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000171,components/sga4half_6_en.tex,998,20,2.4.1,bare_multilevel_number,,,\begin{align*}\tag{2.4.1}\label{VI:eq:2-4-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000172,components/sga4half_6_en.tex,1006,14,2.4,bare_multilevel_number,,,\subsection*{2.4*}\label{VI:2-4*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000173,components/sga4half_6_en.tex,1014,20,2.4.1,bare_multilevel_number,,,\begin{align*}\tag{2.4.1*}\label{VI:eq:2-4-1*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000174,components/sga4half_6_en.tex,1031,20,2.5.1,bare_multilevel_number,,,\begin{align*}\tag{2.5.1}\label{VI:2-5-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000175,components/sga4half_6_en.tex,1039,14,2.5,bare_multilevel_number,,,\subsection*{2.5*}\label{VI:2-5*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000176,components/sga4half_6_en.tex,1044,20,2.5.1,bare_multilevel_number,,,\begin{align*}\tag{2.5.1*}\label{VI:eq:2-5-1*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000177,components/sga4half_6_en.tex,1058,20,2.5.2,bare_multilevel_number,,,\begin{align*}\tag{2.5.2*}\label{VI:eq:2-5-2*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000178,components/sga4half_6_en.tex,1071,20,2.6.1,bare_multilevel_number,,,\begin{align*}\tag{2.6.1}\label{VI:eq:2-6-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000179,components/sga4half_6_en.tex,1079,14,2.6,bare_multilevel_number,,,\subsection*{2.6*}\label{VI:2-6*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000180,components/sga4half_6_en.tex,1086,20,2.6.1,bare_multilevel_number,,,\begin{align*}\tag{2.6.1*}\label{VI:eq:2-6-1*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000181,components/sga4half_6_en.tex,1088,8,2.6.2,bare_multilevel_number,,,\tag{2.6.2*}\label{VI:eq:2-6-2*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000182,components/sga4half_6_en.tex,1103,20,2.7.1,bare_multilevel_number,,,\begin{align*}\tag{2.7.1}\label{VI:eq:2-7-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000183,components/sga4half_6_en.tex,1118,18,2.7,bare_multilevel_number,,,\begin{theorem*}[2.7*]\label{VI:2-7*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000184,components/sga4half_6_en.tex,1121,20,2.7.1,bare_multilevel_number,,,\begin{align*}\tag{2.7.1*}\label{VI:eq:2-7-1*},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000185,components/sga4half_6_en.tex,1204,23,section i,named_number_text,,,"The substance of this section is a presentation, in cohomological language, of",non_goal_backlog_needs_adjudication,final,other_positively_demonstrated_nonreference,,,non_goal_backlog_needs_adjudication,"The detector crossed a word boundary into a following word such as 'is'/'in', or captured a generic anaphoric noun; the source contains no numbered locator at this occurrence.",none
CAND-000186,components/sga4half_6_en.tex,1231,20,3.2.1,bare_multilevel_number,,,\begin{align*}\tag{3.2.1}\label{VI:eq:3-2-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000187,components/sga4half_6_en.tex,1264,14,3.5,bare_multilevel_number,,,\subsection*{3.5}\label{VI:3-5_},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000188,components/sga4half_6_en.tex,1302,27,3.5.1,bare_multilevel_number,,,\begin{equation*}\tag{3.5.1}\label{VI:eq:3-5-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000189,components/sga4half_6_en.tex,1311,23,3.5.2,bare_multilevel_number,,,\begin{equation*}\tag{3.5.2}\label{VI:eq:3-5-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000190,components/sga4half_6_en.tex,1319,23,3.5.3,bare_multilevel_number,,,\begin{equation*}\tag{3.5.3}\label{VI:eq:3-5-3},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000191,components/sga4half_6_en.tex,1338,23,3.5.4,bare_multilevel_number,,,\begin{equation*}\tag{3.5.4}\label{VI:eq:3-5-4},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000192,components/sga4half_6_en.tex,1343,7,4.4,bare_multilevel_number,,,\cite[4.4]{se61}.,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000193,components/sga4half_6_en.tex,1354,23,3.5.5,bare_multilevel_number,,,\begin{equation*}\tag{3.5.5}\label{VI:eq:3-5-5},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000194,components/sga4half_6_en.tex,1526,23,4.1.1,bare_multilevel_number,,,\begin{equation*}\tag{4.1.1}\label{VI:eq:4-1-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000195,components/sga4half_6_en.tex,1607,23,4.5.1,bare_multilevel_number,,,\begin{equation*}\tag{4.5.1}\label{VI:eq:4-5-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000196,components/sga4half_6_en.tex,1615,23,4.5.2,bare_multilevel_number,,,\begin{equation*}\tag{4.5.2}\label{VI:eq:4-5-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000197,components/sga4half_6_en.tex,1621,23,4.5.3,bare_multilevel_number,,,\begin{equation*}\tag{4.5.3}\label{VI:eq:4-5-3},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000198,components/sga4half_6_en.tex,1661,27,4.6.1,bare_multilevel_number,,,\begin{equation*}\tag{4.6.1}\label{VI:eq:4-6-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000199,components/sga4half_6_en.tex,1743,23,4.8.1,bare_multilevel_number,,,\begin{equation*}\tag{4.8.1}\label{VI:eq:4-8-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000200,components/sga4half_6_en.tex,1802,19,corollary (iv),named_number_text,,,and (iii) (or its corollary (iv)) which ensures that $\chi\mapsto \chi\circ \tau$,non_goal_backlog_needs_adjudication,final,other_positively_demonstrated_nonreference,,,non_goal_backlog_needs_adjudication,"The detector crossed a word boundary into a following word such as 'is'/'in', or captured a generic anaphoric noun; the source contains no numbered locator at this occurrence.",none
CAND-000201,components/sga4half_6_en.tex,1862,61,Example 2),named_number_text,example,2,"From \ref{VI:2-4*}* and (\hyperref[VI]{Cycle}, \ref{VI:1-3} Example 2), it also follows",non_goal_backlog_needs_adjudication,final,unavailable_target,,,non_goal_backlog_needs_adjudication,"The visible 'Example 2' is a sublocator inside VI 1.3.  The inherited source exposes no distinct Example-2 destination; linking the parent section would be a semantic misroute, so the locator remains visible and unwrapped.",none
CAND-000202,components/sga4half_6_en.tex,1880,23,4.12.1,bare_multilevel_number,,,\begin{equation*}\tag{4.12.1}\label{VI:eq:4-12-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000203,components/sga4half_6_en.tex,1895,23,4.12.2,bare_multilevel_number,,,\begin{equation*}\tag{4.12.2}\label{VI:eq:4-12-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000204,components/sga4half_6_en.tex,1943,23,4.14.1,bare_multilevel_number,,,\begin{equation*}\tag{4.14.1}\label{VI:eq:4-14-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000205,components/sga4half_6_en.tex,1962,23,4.15.1,bare_multilevel_number,,,\begin{equation*}\tag{4.15.1}\label{VI:eq:4-15-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000206,components/sga4half_6_en.tex,2023,23,4.17.1,bare_multilevel_number,,,\begin{equation*}\tag{4.17.1}\label{VI:eq:4-17-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000207,components/sga4half_6_en.tex,2030,23,4.17.2,bare_multilevel_number,,,\begin{equation*}\tag{4.17.2}\label{VI:eq:4-17-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000208,components/sga4half_6_en.tex,2044,23,4.17.3,bare_multilevel_number,,,\begin{equation*}\tag{4.17.3}\label{VI:eq:4-17-3},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000209,components/sga4half_6_en.tex,2058,23,4.17.4,bare_multilevel_number,,,\begin{equation*}\tag{4.17.4}\label{VI:eq:4-17-4},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000210,components/sga4half_6_en.tex,2071,8,4.17.5,bare_multilevel_number,,,\tag{4.17.5}\label{VI:eq:4-17-5},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000211,components/sga4half_6_en.tex,2080,23,4.17.6,bare_multilevel_number,,,\begin{equation*}\tag{4.17.6}\label{VI:eq:4-17-6},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000212,components/sga4half_6_en.tex,2309,23,5.6.1,bare_multilevel_number,,,\begin{equation*}\tag{5.6.1}\label{VI:eq:5-6-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000213,components/sga4half_6_en.tex,2330,31,2.1,bare_multilevel_number,,,$\leqslant \fm$ (see \cite[II 2.1 et 2.2]{se68}). Its relation with,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000214,components/sga4half_6_en.tex,2330,38,2.2,bare_multilevel_number,,,$\leqslant \fm$ (see \cite[II 2.1 et 2.2]{se68}). Its relation with,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000215,components/sga4half_6_en.tex,2331,54,2.3,bare_multilevel_number,,,$\ell$-adic representations is explained in \cite[II 2.3]{se68}.,non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000216,components/sga4half_6_en.tex,2435,18,section i,named_number_text,,,The idea of this section is as follows. Consider a Gauss sum,non_goal_backlog_needs_adjudication,final,other_positively_demonstrated_nonreference,,,non_goal_backlog_needs_adjudication,"The detector crossed a word boundary into a following word such as 'is'/'in', or captured a generic anaphoric noun; the source contains no numbered locator at this occurrence.",none
CAND-000217,components/sga4half_6_en.tex,2648,23,6.8.1,bare_multilevel_number,,,\begin{equation*}\tag{6.8.1}\label{VI:eq:6-8-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000218,components/sga4half_6_en.tex,2753,23,7.1.1,bare_multilevel_number,,,\begin{equation*}\tag{7.1.1}\label{VI;eq:7-1-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000219,components/sga4half_6_en.tex,2757,23,7.1.2,bare_multilevel_number,,,\begin{equation*}\tag{7.1.2}\label{VI:eq:7-1-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000220,components/sga4half_6_en.tex,2762,23,7.1.3,bare_multilevel_number,,,\begin{equation*}\tag{7.1.3}\label{VI:eq:7-1-3},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000221,components/sga4half_6_en.tex,2768,20,7.1.4,bare_multilevel_number,,,\begin{align*}\tag{7.1.4}\label{VI:eq:7-1-4},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000222,components/sga4half_6_en.tex,2770,95,7.1.5,bare_multilevel_number,,,"&= \sum_{x\in \dF_q^\times} \psi(x) \kloos_{n-1,a/x} \qquad (a\ne 0,n\geqslant 2) \\ \tag{7.1.5}\label{VI:eq:7-1-5}",non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000223,components/sga4half_6_en.tex,2774,23,7.1.6,bare_multilevel_number,,,\begin{equation*}\tag{7.1.6}\label{VI:eq:7-1-6},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000224,components/sga4half_6_en.tex,2791,20,7.2.1,bare_multilevel_number,,,\begin{align*}\tag{7.2.1}\label{VI:eq:7-2-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000225,components/sga4half_6_en.tex,2792,59,7.2.2,bare_multilevel_number,,,"\kloos_{k,0} &= (-1)^{n-1} \cdot \varepsilon(k) \\ \tag{7.2.2}\label{VI:eq:7-2-2}",non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000226,components/sga4half_6_en.tex,2793,36,7.2.3,bare_multilevel_number,,,"\sum_a \kloos_{k,a} &= 0 \\ \tag{7.2.3}\label{VI:eq:7-2-3}",non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000227,components/sga4half_6_en.tex,2800,110,7.2.4,bare_multilevel_number,,,"\kloos_{k,a} &= \frac{1}{q-1} \sum_\chi \chi(a) \sum_{b\in \dF_q^\times} \chi^{-1}(b) \kloos_{k,b} \\ \tag{7.2.4}\label{VI:eq:7-2-4}",non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000228,components/sga4half_6_en.tex,2806,23,7.2.5,bare_multilevel_number,,,\begin{equation*}\tag{7.2.5}\label{VI:eq:7-2-5},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000229,components/sga4half_6_en.tex,2945,23,7.10.1,bare_multilevel_number,,,\begin{equation*}\tag{7.10.1}\label{VI:eq:7-10-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000230,components/sga4half_6_en.tex,2951,23,7.10.2,bare_multilevel_number,,,\begin{equation*}\tag{7.10.2}\label{VI:eq:7-10-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000231,components/sga4half_6_en.tex,2973,23,7.10.3,bare_multilevel_number,,,\begin{equation*}\tag{7.10.3}\label{VI:eq:7-10-3},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000232,components/sga4half_6_en.tex,2999,23,7.10.4,bare_multilevel_number,,,\begin{equation*}\tag{7.10.4}\label{VI:eq:7-10-4},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000233,components/sga4half_6_en.tex,3017,23,7.11.1,bare_multilevel_number,,,\begin{equation*}\tag{7.11.1}\label{VI:eq:7-11-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000234,components/sga4half_6_en.tex,3033,23,7.12.1,bare_multilevel_number,,,\begin{equation*}\tag{7.12.1}\label{VI:eq:7-12-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000235,components/sga4half_6_en.tex,3040,23,7.12.2,bare_multilevel_number,,,\begin{equation*}\tag{7.12.2}\label{VI:eq:7-12-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000236,components/sga4half_6_en.tex,3053,23,7.12.3,bare_multilevel_number,,,\begin{equation*}\tag{7.12.3}\label{VI:eq:7-12-3},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000237,components/sga4half_6_en.tex,3124,23,7.15.1,bare_multilevel_number,,,\begin{equation*}\tag{7.15.1}\label{VI:eq:7-15-1},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
CAND-000238,components/sga4half_6_en.tex,3132,38,9.5,bare_multilevel_number,,,simplified by noting that (cf. \cite[9.5]{de73}),non_goal_backlog_needs_adjudication,final,external_work_citation,,,non_goal_backlog_needs_adjudication,The locator is inside a bibliographic citation to another work or SGA volume.  It remains visible in the standalone reader and is reserved for the cumulative cross-volume resolution pass where applicable.,none
CAND-000239,components/sga4half_6_en.tex,3143,23,7.15.2,bare_multilevel_number,,,\begin{equation*}\tag{7.15.2}\label{VI:eq:7-15-2},non_goal_backlog_needs_adjudication,final,structural_declaration,,,non_goal_backlog_needs_adjudication,"The token declares an equation/statement/section number on a line already carrying its structural label; it is a target declaration, not a reference edge.",none
