occurrence_id,entity_id,source_span_id,occurrence_role,language_or_layer,reader_file,tex_anchor,render_page,status
ILL-OCC-239-011-01-FD,ILL-CCD:LNM239:INTRO:p011,ILL-SP-239-011-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/008_intro.tex,illusie:I:intro:p011,11,verified_internal
ILL-OCC-239-011-01-FR,ILL-CCD:LNM239:INTRO:p011,ILL-SP-239-011-01,reader,fr,readers/fr.tex,illusie:I:intro:p011,11,verified
ILL-OCC-239-011-01-EN,ILL-CCD:LNM239:INTRO:p011,ILL-SP-239-011-01,reader,en,readers/en.tex,illusie:I:intro:p011,11,verified
ILL-OCC-239-011-02-SRC,ILL-CCD:LNM239:INTRO:p011:p1,ILL-SP-239-011-02,source,source_authority,SOURCE_AUTHORITY.csv,text:first-paragraph,11,verified
ILL-OCC-239-011-02-FD,ILL-CCD:LNM239:INTRO:p011:p1,ILL-SP-239-011-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/008_intro.tex,illusie:I:intro:p011:p1,11,verified_internal
ILL-OCC-239-011-02-FR,ILL-CCD:LNM239:INTRO:p011:p1,ILL-SP-239-011-02,reader,fr,readers/fr.tex,illusie:I:intro:p011:p1,11,verified
ILL-OCC-239-011-02-EN,ILL-CCD:LNM239:INTRO:p011:p1,ILL-SP-239-011-02,reader,en,readers/en.tex,illusie:I:intro:p011:p1,11,verified
ILL-OCC-239-011-03-SRC,ILL-CCD:LNM239:INTRO:p011:p2,ILL-SP-239-011-03,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-overview-transition,11,verified
ILL-OCC-239-011-03-FD,ILL-CCD:LNM239:INTRO:p011:p2,ILL-SP-239-011-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/008_intro.tex,illusie:I:intro:p011:p2,11,verified_internal
ILL-OCC-239-011-03-FR,ILL-CCD:LNM239:INTRO:p011:p2,ILL-SP-239-011-03,reader,fr,readers/fr.tex,illusie:I:intro:p011:p2,11,verified
ILL-OCC-239-011-03-EN,ILL-CCD:LNM239:INTRO:p011:p2,ILL-SP-239-011-03,reader,en,readers/en.tex,illusie:I:intro:p011:p2,11,verified
ILL-OCC-239-011-04-SRC,ILL-CCD:LNM239:INTRO:p011:p3,ILL-SP-239-011-04,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-I-overview,11,verified
ILL-OCC-239-011-04-FD,ILL-CCD:LNM239:INTRO:p011:p3,ILL-SP-239-011-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/008_intro.tex,illusie:I:intro:p011:p3,11,verified_internal
ILL-OCC-239-011-04-FR,ILL-CCD:LNM239:INTRO:p011:p3,ILL-SP-239-011-04,reader,fr,readers/fr.tex,illusie:I:intro:p011:p3,11,verified
ILL-OCC-239-011-04-EN,ILL-CCD:LNM239:INTRO:p011:p3,ILL-SP-239-011-04,reader,en,readers/en.tex,illusie:I:intro:p011:p3,11,verified
ILL-OCC-239-011-05-SRC,ILL-CCD:LNM239:INTRO:p011:n1,ILL-SP-239-011-05,source,source_authority,SOURCE_AUTHORITY.csv,note:1,11,verified
ILL-OCC-239-011-05-FD,ILL-CCD:LNM239:INTRO:p011:n1,ILL-SP-239-011-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/008_intro.tex,illusie:I:intro:p011:n1,11,verified_internal
ILL-OCC-239-011-05-FR,ILL-CCD:LNM239:INTRO:p011:n1,ILL-SP-239-011-05,reader,fr,readers/fr.tex,illusie:I:intro:p011:n1,11,verified
ILL-OCC-239-011-05-EN,ILL-CCD:LNM239:INTRO:p011:n1,ILL-SP-239-011-05,reader,en,readers/en.tex,illusie:I:intro:p011:n1,11,verified
ILL-OCC-239-011-06-SRC,ILL-CCD:LNM239:INTRO:p011:n2,ILL-SP-239-011-06,source,source_authority,SOURCE_AUTHORITY.csv,note:2,11,verified
ILL-OCC-239-011-06-FD,ILL-CCD:LNM239:INTRO:p011:n2,ILL-SP-239-011-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/008_intro.tex,illusie:I:intro:p011:n2,11,verified_internal
ILL-OCC-239-011-06-FR,ILL-CCD:LNM239:INTRO:p011:n2,ILL-SP-239-011-06,reader,fr,readers/fr.tex,illusie:I:intro:p011:n2,11,verified
ILL-OCC-239-011-06-EN,ILL-CCD:LNM239:INTRO:p011:n2,ILL-SP-239-011-06,reader,en,readers/en.tex,illusie:I:intro:p011:n2,11,verified
ILL-OCC-239-012-01-SRC,ILL-CCD:LNM239:INTRO:p012,ILL-SP-239-012-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p012,12,verified
ILL-OCC-239-012-01-FD,ILL-CCD:LNM239:INTRO:p012,ILL-SP-239-012-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/009_intro.tex,illusie:I:intro:p012,12,verified_internal
ILL-OCC-239-012-01-FR,ILL-CCD:LNM239:INTRO:p012,ILL-SP-239-012-01,reader,fr,readers/fr.tex,illusie:I:intro:p012,12,verified
ILL-OCC-239-012-01-EN,ILL-CCD:LNM239:INTRO:p012,ILL-SP-239-012-01,reader,en,readers/en.tex,illusie:I:intro:p012,12,verified
ILL-OCC-239-012-02-SRC,ILL-CCD:LNM239:INTRO:p012:p1,ILL-SP-239-012-02,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-II-overview,12,verified
ILL-OCC-239-012-02-FD,ILL-CCD:LNM239:INTRO:p012:p1,ILL-SP-239-012-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/009_intro.tex,illusie:I:intro:p012:p1,12,verified_internal
ILL-OCC-239-012-02-FR,ILL-CCD:LNM239:INTRO:p012:p1,ILL-SP-239-012-02,reader,fr,readers/fr.tex,illusie:I:intro:p012:p1,12,verified
ILL-OCC-239-012-02-EN,ILL-CCD:LNM239:INTRO:p012:p1,ILL-SP-239-012-02,reader,en,readers/en.tex,illusie:I:intro:p012:p1,12,verified
ILL-OCC-239-012-03-SRC,ILL-CCD:LNM239:INTRO:p012:d1,ILL-SP-239-012-03,source,source_authority,SOURCE_AUTHORITY.csv,diagram:transitivity-triangle,12,verified
ILL-OCC-239-012-03-FD,ILL-CCD:LNM239:INTRO:p012:d1,ILL-SP-239-012-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/009_intro.tex,illusie:I:intro:p012:d1,12,verified_internal
ILL-OCC-239-012-03-FR,ILL-CCD:LNM239:INTRO:p012:d1,ILL-SP-239-012-03,reader,fr,readers/fr.tex,illusie:I:intro:p012:d1,12,verified
ILL-OCC-239-012-03-EN,ILL-CCD:LNM239:INTRO:p012:d1,ILL-SP-239-012-03,reader,en,readers/en.tex,illusie:I:intro:p012:d1,12,verified
ILL-OCC-239-012-04-SRC,ILL-CCD:LNM239:INTRO:p012:p2,ILL-SP-239-012-04,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-III-overview,12,verified
ILL-OCC-239-012-04-FD,ILL-CCD:LNM239:INTRO:p012:p2,ILL-SP-239-012-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/009_intro.tex,illusie:I:intro:p012:p2,12,verified_internal
ILL-OCC-239-012-04-FR,ILL-CCD:LNM239:INTRO:p012:p2,ILL-SP-239-012-04,reader,fr,readers/fr.tex,illusie:I:intro:p012:p2,12,verified
ILL-OCC-239-012-04-EN,ILL-CCD:LNM239:INTRO:p012:p2,ILL-SP-239-012-04,reader,en,readers/en.tex,illusie:I:intro:p012:p2,12,verified
ILL-OCC-239-012-05-SRC,ILL-CCD:LNM239:INTRO:p012:p3,ILL-SP-239-012-05,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-IV-overview-opening,12,verified_opening
ILL-OCC-239-012-05-FD,ILL-CCD:LNM239:INTRO:p012:p3,ILL-SP-239-012-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/009_intro.tex,illusie:I:intro:p012:p3,12,verified_internal_opening
ILL-OCC-239-012-05-FR,ILL-CCD:LNM239:INTRO:p012:p3,ILL-SP-239-012-05,reader,fr,readers/fr.tex,illusie:I:intro:p012:p3,12,verified_opening
ILL-OCC-239-012-05-EN,ILL-CCD:LNM239:INTRO:p012:p3,ILL-SP-239-012-05,reader,en,readers/en.tex,illusie:I:intro:p012:p3,12,verified_opening
ILL-OCC-239-013-01-SRC,ILL-CCD:LNM239:INTRO:p013,ILL-SP-239-013-01,source,source_authority,SOURCE_AUTHORITY.csv,page:whole,13,verified
ILL-OCC-239-013-01-FD,ILL-CCD:LNM239:INTRO:p013,ILL-SP-239-013-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/010_intro.tex,illusie:I:intro:p013,13,verified_internal
ILL-OCC-239-013-01-FR,ILL-CCD:LNM239:INTRO:p013,ILL-SP-239-013-01,reader,fr,readers/fr.tex,illusie:I:intro:p013,13,verified
ILL-OCC-239-013-01-EN,ILL-CCD:LNM239:INTRO:p013,ILL-SP-239-013-01,reader,en,readers/en.tex,illusie:I:intro:p013,13,verified
ILL-OCC-239-013-02-SRC,ILL-CCD:LNM239:INTRO:p013:p1,ILL-SP-239-013-02,source,source_authority,SOURCE_AUTHORITY.csv,text:chapters-IV-V-overview-continuation,13,verified
ILL-OCC-239-013-02-FD,ILL-CCD:LNM239:INTRO:p013:p1,ILL-SP-239-013-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/010_intro.tex,illusie:I:intro:p013:p1,13,verified_internal
ILL-OCC-239-013-02-FR,ILL-CCD:LNM239:INTRO:p013:p1,ILL-SP-239-013-02,reader,fr,readers/fr.tex,illusie:I:intro:p013:p1,13,verified
ILL-OCC-239-013-02-EN,ILL-CCD:LNM239:INTRO:p013:p1,ILL-SP-239-013-02,reader,en,readers/en.tex,illusie:I:intro:p013:p1,13,verified
ILL-OCC-239-013-03-SRC,ILL-CCD:LNM239:INTRO:p013:p2,ILL-SP-239-013-03,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-VI-overview,13,verified
ILL-OCC-239-013-03-FD,ILL-CCD:LNM239:INTRO:p013:p2,ILL-SP-239-013-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/010_intro.tex,illusie:I:intro:p013:p2,13,verified_internal
ILL-OCC-239-013-03-FR,ILL-CCD:LNM239:INTRO:p013:p2,ILL-SP-239-013-03,reader,fr,readers/fr.tex,illusie:I:intro:p013:p2,13,verified
ILL-OCC-239-013-03-EN,ILL-CCD:LNM239:INTRO:p013:p2,ILL-SP-239-013-03,reader,en,readers/en.tex,illusie:I:intro:p013:p2,13,verified
ILL-OCC-239-013-04-SRC,ILL-CCD:LNM239:INTRO:p013:p3,ILL-SP-239-013-04,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-VII-overview-opening,13,verified_opening
ILL-OCC-239-013-04-FD,ILL-CCD:LNM239:INTRO:p013:p3,ILL-SP-239-013-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/010_intro.tex,illusie:I:intro:p013:p3,13,verified_internal_opening
ILL-OCC-239-013-04-FR,ILL-CCD:LNM239:INTRO:p013:p3,ILL-SP-239-013-04,reader,fr,readers/fr.tex,illusie:I:intro:p013:p3,13,verified_opening
ILL-OCC-239-013-04-EN,ILL-CCD:LNM239:INTRO:p013:p3,ILL-SP-239-013-04,reader,en,readers/en.tex,illusie:I:intro:p013:p3,13,verified_opening
ILL-OCC-239-013-05-SRC,ILL-CCD:LNM239:INTRO:p013:ns,ILL-SP-239-013-05,source,source_authority,SOURCE_AUTHORITY.csv,note:*,13,verified
ILL-OCC-239-013-05-FD,ILL-CCD:LNM239:INTRO:p013:ns,ILL-SP-239-013-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/010_intro.tex,illusie:I:intro:p013:ns,13,verified_internal
ILL-OCC-239-013-05-FR,ILL-CCD:LNM239:INTRO:p013:ns,ILL-SP-239-013-05,reader,fr,readers/fr.tex,illusie:I:intro:p013:ns,13,verified
ILL-OCC-239-013-05-EN,ILL-CCD:LNM239:INTRO:p013:ns,ILL-SP-239-013-05,reader,en,readers/en.tex,illusie:I:intro:p013:ns,13,verified
ILL-OCC-239-013-06-SRC,ILL-CCD:LNM239:INTRO:p013:n3,ILL-SP-239-013-06,source,source_authority,SOURCE_AUTHORITY.csv,note:3,13,verified
ILL-OCC-239-013-06-FD,ILL-CCD:LNM239:INTRO:p013:n3,ILL-SP-239-013-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/010_intro.tex,illusie:I:intro:p013:n3,13,verified_internal
ILL-OCC-239-013-06-FR,ILL-CCD:LNM239:INTRO:p013:n3,ILL-SP-239-013-06,reader,fr,readers/fr.tex,illusie:I:intro:p013:n3,13,verified
ILL-OCC-239-013-06-EN,ILL-CCD:LNM239:INTRO:p013:n3,ILL-SP-239-013-06,reader,en,readers/en.tex,illusie:I:intro:p013:n3,13,verified
ILL-OCC-239-013-07-SRC,ILL-CCD:LNM239:INTRO:p013:n4,ILL-SP-239-013-07,source,source_authority,SOURCE_AUTHORITY.csv,note:4,13,verified
ILL-OCC-239-013-07-FD,ILL-CCD:LNM239:INTRO:p013:n4,ILL-SP-239-013-07,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/010_intro.tex,illusie:I:intro:p013:n4,13,verified_internal
ILL-OCC-239-013-07-FR,ILL-CCD:LNM239:INTRO:p013:n4,ILL-SP-239-013-07,reader,fr,readers/fr.tex,illusie:I:intro:p013:n4,13,verified
ILL-OCC-239-013-07-EN,ILL-CCD:LNM239:INTRO:p013:n4,ILL-SP-239-013-07,reader,en,readers/en.tex,illusie:I:intro:p013:n4,13,verified
ILL-OCC-239-013-08-SRC,ILL-CCD:LNM239:INTRO:p013:n5,ILL-SP-239-013-08,source,source_authority,SOURCE_AUTHORITY.csv,note:5,13,verified
ILL-OCC-239-013-08-FD,ILL-CCD:LNM239:INTRO:p013:n5,ILL-SP-239-013-08,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/010_intro.tex,illusie:I:intro:p013:n5,13,verified_internal
ILL-OCC-239-013-08-FR,ILL-CCD:LNM239:INTRO:p013:n5,ILL-SP-239-013-08,reader,fr,readers/fr.tex,illusie:I:intro:p013:n5,13,verified
ILL-OCC-239-013-08-EN,ILL-CCD:LNM239:INTRO:p013:n5,ILL-SP-239-013-08,reader,en,readers/en.tex,illusie:I:intro:p013:n5,13,verified
ILL-OCC-239-014-01-SRC,ILL-CCD:LNM239:INTRO:p014,ILL-SP-239-014-01,source,source_authority,SOURCE_AUTHORITY.csv,page:whole,14,verified
ILL-OCC-239-014-01-FD,ILL-CCD:LNM239:INTRO:p014,ILL-SP-239-014-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014,14,verified_internal
ILL-OCC-239-014-01-FR,ILL-CCD:LNM239:INTRO:p014,ILL-SP-239-014-01,reader,fr,readers/fr.tex,illusie:I:intro:p014,14,verified
ILL-OCC-239-014-01-EN,ILL-CCD:LNM239:INTRO:p014,ILL-SP-239-014-01,reader,en,readers/en.tex,illusie:I:intro:p014,14,verified
ILL-OCC-239-014-02-SRC,ILL-CCD:LNM239:INTRO:p014:p1,ILL-SP-239-014-02,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-VII-overview-continuation,14,verified
ILL-OCC-239-014-02-FD,ILL-CCD:LNM239:INTRO:p014:p1,ILL-SP-239-014-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014:p1,14,verified_internal
ILL-OCC-239-014-02-FR,ILL-CCD:LNM239:INTRO:p014:p1,ILL-SP-239-014-02,reader,fr,readers/fr.tex,illusie:I:intro:p014:p1,14,verified
ILL-OCC-239-014-02-EN,ILL-CCD:LNM239:INTRO:p014:p1,ILL-SP-239-014-02,reader,en,readers/en.tex,illusie:I:intro:p014:p1,14,verified
ILL-OCC-239-014-03-SRC,ILL-CCD:LNM239:INTRO:p014:p2,ILL-SP-239-014-03,source,source_authority,SOURCE_AUTHORITY.csv,text:chapter-VIII-overview,14,verified
ILL-OCC-239-014-03-FD,ILL-CCD:LNM239:INTRO:p014:p2,ILL-SP-239-014-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014:p2,14,verified_internal
ILL-OCC-239-014-03-FR,ILL-CCD:LNM239:INTRO:p014:p2,ILL-SP-239-014-03,reader,fr,readers/fr.tex,illusie:I:intro:p014:p2,14,verified
ILL-OCC-239-014-03-EN,ILL-CCD:LNM239:INTRO:p014:p2,ILL-SP-239-014-03,reader,en,readers/en.tex,illusie:I:intro:p014:p2,14,verified
ILL-OCC-239-014-04-SRC,ILL-CCD:LNM239:INTRO:p014:p3,ILL-SP-239-014-04,source,source_authority,SOURCE_AUTHORITY.csv,text:comptes-rendus-summary,14,verified
ILL-OCC-239-014-04-FD,ILL-CCD:LNM239:INTRO:p014:p3,ILL-SP-239-014-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014:p3,14,verified_internal
ILL-OCC-239-014-04-FR,ILL-CCD:LNM239:INTRO:p014:p3,ILL-SP-239-014-04,reader,fr,readers/fr.tex,illusie:I:intro:p014:p3,14,verified
ILL-OCC-239-014-04-EN,ILL-CCD:LNM239:INTRO:p014:p3,ILL-SP-239-014-04,reader,en,readers/en.tex,illusie:I:intro:p014:p3,14,verified
ILL-OCC-239-014-05-SRC,ILL-CCD:LNM239:INTRO:p014:n6,ILL-SP-239-014-05,source,source_authority,SOURCE_AUTHORITY.csv,note:6,14,verified
ILL-OCC-239-014-05-FD,ILL-CCD:LNM239:INTRO:p014:n6,ILL-SP-239-014-05,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014:n6,14,verified_internal
ILL-OCC-239-014-05-FR,ILL-CCD:LNM239:INTRO:p014:n6,ILL-SP-239-014-05,reader,fr,readers/fr.tex,illusie:I:intro:p014:n6,14,verified
ILL-OCC-239-014-05-EN,ILL-CCD:LNM239:INTRO:p014:n6,ILL-SP-239-014-05,reader,en,readers/en.tex,illusie:I:intro:p014:n6,14,verified
ILL-OCC-239-014-06-SRC,ILL-CCD:LNM239:INTRO:p014:n7,ILL-SP-239-014-06,source,source_authority,SOURCE_AUTHORITY.csv,note:7,14,verified
ILL-OCC-239-014-06-FD,ILL-CCD:LNM239:INTRO:p014:n7,ILL-SP-239-014-06,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014:n7,14,verified_internal
ILL-OCC-239-014-06-FR,ILL-CCD:LNM239:INTRO:p014:n7,ILL-SP-239-014-06,reader,fr,readers/fr.tex,illusie:I:intro:p014:n7,14,verified
ILL-OCC-239-014-06-EN,ILL-CCD:LNM239:INTRO:p014:n7,ILL-SP-239-014-06,reader,en,readers/en.tex,illusie:I:intro:p014:n7,14,verified
ILL-OCC-239-014-07-SRC,ILL-CCD:LNM239:INTRO:p014:n8,ILL-SP-239-014-07,source,source_authority,SOURCE_AUTHORITY.csv,note:8,14,verified
ILL-OCC-239-014-07-FD,ILL-CCD:LNM239:INTRO:p014:n8,ILL-SP-239-014-07,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014:n8,14,verified_internal
ILL-OCC-239-014-07-FR,ILL-CCD:LNM239:INTRO:p014:n8,ILL-SP-239-014-07,reader,fr,readers/fr.tex,illusie:I:intro:p014:n8,14,verified
ILL-OCC-239-014-07-EN,ILL-CCD:LNM239:INTRO:p014:n8,ILL-SP-239-014-07,reader,en,readers/en.tex,illusie:I:intro:p014:n8,14,verified
ILL-OCC-239-014-08-SRC,ILL-CCD:LNM239:INTRO:p014:n9,ILL-SP-239-014-08,source,source_authority,SOURCE_AUTHORITY.csv,note:9,14,verified
ILL-OCC-239-014-08-FD,ILL-CCD:LNM239:INTRO:p014:n9,ILL-SP-239-014-08,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014:n9,14,verified_internal
ILL-OCC-239-014-08-FR,ILL-CCD:LNM239:INTRO:p014:n9,ILL-SP-239-014-08,reader,fr,readers/fr.tex,illusie:I:intro:p014:n9,14,verified
ILL-OCC-239-014-08-EN,ILL-CCD:LNM239:INTRO:p014:n9,ILL-SP-239-014-08,reader,en,readers/en.tex,illusie:I:intro:p014:n9,14,verified
ILL-OCC-239-014-09-SRC,ILL-CCD:LNM239:INTRO:p014:nss,ILL-SP-239-014-09,source,source_authority,SOURCE_AUTHORITY.csv,note:**,14,verified
ILL-OCC-239-014-09-FD,ILL-CCD:LNM239:INTRO:p014:nss,ILL-SP-239-014-09,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/011_intro.tex,illusie:I:intro:p014:nss,14,verified_internal
ILL-OCC-239-014-09-FR,ILL-CCD:LNM239:INTRO:p014:nss,ILL-SP-239-014-09,reader,fr,readers/fr.tex,illusie:I:intro:p014:nss,14,verified
ILL-OCC-239-014-09-EN,ILL-CCD:LNM239:INTRO:p014:nss,ILL-SP-239-014-09,reader,en,readers/en.tex,illusie:I:intro:p014:nss,14,verified
ILL-OCC-239-015-01-SRC,ILL-CCD:LNM239:INTRO:p015,ILL-SP-239-015-01,source,source_authority,SOURCE_AUTHORITY.csv,page:whole,15,verified
ILL-OCC-239-015-01-FD,ILL-CCD:LNM239:INTRO:p015,ILL-SP-239-015-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/012_intro.tex,illusie:I:intro:p015,15,verified_internal
ILL-OCC-239-015-01-FR,ILL-CCD:LNM239:INTRO:p015,ILL-SP-239-015-01,reader,fr,readers/fr.tex,illusie:I:intro:p015,15,verified
ILL-OCC-239-015-01-EN,ILL-CCD:LNM239:INTRO:p015,ILL-SP-239-015-01,reader,en,readers/en.tex,illusie:I:intro:p015,15,verified
ILL-OCC-239-015-02-SRC,ILL-CCD:LNM239:INTRO:p015:p1,ILL-SP-239-015-02,source,source_authority,SOURCE_AUTHORITY.csv,text:advisers-and-seminar-acknowledgements,15,verified
ILL-OCC-239-015-02-FD,ILL-CCD:LNM239:INTRO:p015:p1,ILL-SP-239-015-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/012_intro.tex,illusie:I:intro:p015:p1,15,verified_internal
ILL-OCC-239-015-02-FR,ILL-CCD:LNM239:INTRO:p015:p1,ILL-SP-239-015-02,reader,fr,readers/fr.tex,illusie:I:intro:p015:p1,15,verified
ILL-OCC-239-015-02-EN,ILL-CCD:LNM239:INTRO:p015:p1,ILL-SP-239-015-02,reader,en,readers/en.tex,illusie:I:intro:p015:p1,15,verified
ILL-OCC-239-015-03-SRC,ILL-CCD:LNM239:INTRO:p015:p2,ILL-SP-239-015-03,source,source_authority,SOURCE_AUTHORITY.csv,text:thesis-jury-acknowledgements,15,verified
ILL-OCC-239-015-03-FD,ILL-CCD:LNM239:INTRO:p015:p2,ILL-SP-239-015-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/012_intro.tex,illusie:I:intro:p015:p2,15,verified_internal
ILL-OCC-239-015-03-FR,ILL-CCD:LNM239:INTRO:p015:p2,ILL-SP-239-015-03,reader,fr,readers/fr.tex,illusie:I:intro:p015:p2,15,verified
ILL-OCC-239-015-03-EN,ILL-CCD:LNM239:INTRO:p015:p2,ILL-SP-239-015-03,reader,en,readers/en.tex,illusie:I:intro:p015:p2,15,verified
ILL-OCC-239-015-04-SRC,ILL-CCD:LNM239:INTRO:p015:p3,ILL-SP-239-015-04,source,source_authority,SOURCE_AUTHORITY.csv,text:manuscript-preparation-acknowledgement,15,verified
ILL-OCC-239-015-04-FD,ILL-CCD:LNM239:INTRO:p015:p3,ILL-SP-239-015-04,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/012_intro.tex,illusie:I:intro:p015:p3,15,verified_internal
ILL-OCC-239-015-04-FR,ILL-CCD:LNM239:INTRO:p015:p3,ILL-SP-239-015-04,reader,fr,readers/fr.tex,illusie:I:intro:p015:p3,15,verified
ILL-OCC-239-015-04-EN,ILL-CCD:LNM239:INTRO:p015:p3,ILL-SP-239-015-04,reader,en,readers/en.tex,illusie:I:intro:p015:p3,15,verified
ILL-OCC-239-016-01-SRC,ILL-CCD:LNM239:FM:XIV,ILL-SP-239-016-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p016,16,verified
ILL-OCC-239-016-01-FD,ILL-CCD:LNM239:FM:XIV,ILL-SP-239-016-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/013_blank.tex,illusie:I:front:p016,16,verified_internal
ILL-OCC-239-016-01-FR,ILL-CCD:LNM239:FM:XIV,ILL-SP-239-016-01,reader,fr,readers/fr.tex,illusie:I:front:p016,16,verified
ILL-OCC-239-016-01-EN,ILL-CCD:LNM239:FM:XIV,ILL-SP-239-016-01,reader,en,readers/en.tex,illusie:I:front:p016,16,verified
ILL-OCC-239-017-01-SRC,ILL-CCD:LNM239:FM:XV,ILL-SP-239-017-01,source,source_authority,SOURCE_AUTHORITY.csv,physical:p017,17,verified
ILL-OCC-239-017-01-FD,ILL-CCD:LNM239:FM:XV,ILL-SP-239-017-01,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:front:p017,17,verified_internal
ILL-OCC-239-017-01-FR,ILL-CCD:LNM239:FM:XV,ILL-SP-239-017-01,reader,fr,readers/fr.tex,illusie:I:front:p017,17,verified
ILL-OCC-239-017-01-EN,ILL-CCD:LNM239:FM:XV,ILL-SP-239-017-01,reader,en,readers/en.tex,illusie:I:front:p017,17,verified
ILL-OCC-239-017-02-SRC,ILL-CCD:LNM239:PREREQ,ILL-SP-239-017-02,source,source_authority,SOURCE_AUTHORITY.csv,heading:prerequisites,17,verified
ILL-OCC-239-017-02-FD,ILL-CCD:LNM239:PREREQ,ILL-SP-239-017-02,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:prereq,17,verified_internal
ILL-OCC-239-017-02-FR,ILL-CCD:LNM239:PREREQ,ILL-SP-239-017-02,reader,fr,readers/fr.tex,illusie:I:prereq,17,verified
ILL-OCC-239-017-02-EN,ILL-CCD:LNM239:PREREQ,ILL-SP-239-017-02,reader,en,readers/en.tex,illusie:I:prereq,17,verified
ILL-OCC-239-017-03-SRC,ILL-CCD:LNM239:PREREQ:p1,ILL-SP-239-017-03,source,source_authority,SOURCE_AUTHORITY.csv,text:prerequisite-paragraph,17,verified
ILL-OCC-239-017-03-FD,ILL-CCD:LNM239:PREREQ:p1,ILL-SP-239-017-03,internal_source_layer,fr_diplomatic,tex/volume_I/fr_diplomatic/front/014_prelim.tex,illusie:I:prereq:p1,17,verified_internal
ILL-OCC-239-017-03-FR,ILL-CCD:LNM239:PREREQ:p1,ILL-SP-239-017-03,reader,fr,readers/fr.tex,illusie:I:prereq:p1,17,verified
ILL-OCC-239-017-03-EN,ILL-CCD:LNM239:PREREQ:p1,ILL-SP-239-017-03,reader,en,readers/en.tex,illusie:I:prereq:p1,17,verified
ILL-OCC-239-017-04-SRC,ILL-CCD:LNM239:PREREQ:GUIDE,ILL-SP-239-017-04,source,source_authority,SOURCE_AUTHORITY.csv,heading:leitfaden,17,verified
