"package_id","language","bcp47","body_id","source_use_label","source_type","topic_tags","source_url","access_signal","license_or_access_signal","original_local_path","package_relative_path","sha256","bytes","hard_row_relevance","gap_or_blocker_note","included_in_package","non_claim_boundary"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-GAP-20260629-UZ-IDEAL-RING-THEORY","pointer-only","wikitext-langlink-gap","Uzbek; Ideal (ring theory); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Ideal_%28ring_theory%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Ideal (ring theory)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-GAP-20260629-UZ-INVARIANT-THEORY","pointer-only","wikitext-langlink-gap","Uzbek; Invariant theory; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Invariant_theory","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Invariant theory'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-20260629-UZ-MATRIX-MATHEMATICS","native-source-body","wikitext-source-body","Uzbek; Matrix (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://uz.wikipedia.org/wiki/Matritsa_matematikada","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=fd36eacae3ee853fa09b7ccbe7f6f3efe67288b7259770b0f8bc5eb1b3efd5d2","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Matrix (mathematics)__Matritsa matematikada.wiki","bodies/uz/wikitext-20260629T101500Z/Matrix (mathematics)__Matritsa matematikada.wiki","fd36eacae3ee853fa09b7ccbe7f6f3efe67288b7259770b0f8bc5eb1b3efd5d2","670","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-20260629-UZ-POLYNOMIAL","native-source-body","wikitext-source-body","Uzbek; Polynomial; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://uz.wikipedia.org/wiki/Ko%CA%BBphad","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=c5ced6a358f84078305fcccdbdd7804055ddc52866f0239b7921fad394b677e6","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Polynomial__Koʻphad.wiki","bodies/uz/wikitext-20260629T101500Z/Polynomial__Koʻphad.wiki","c5ced6a358f84078305fcccdbdd7804055ddc52866f0239b7921fad394b677e6","1608","supports polynomial terminology/context; does not close polynomial-ring hard row by itself","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-20260629-UZ-EQUATION","native-source-body","wikitext-source-body","Uzbek; Equation; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://uz.wikipedia.org/wiki/Tenglama","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=f405e169d93e0f8d6e6bae38ba52d09230ddeb12b9e048cc1b0e865d8bdda546","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Equation__Tenglama.wiki","bodies/uz/wikitext-20260629T101500Z/Equation__Tenglama.wiki","f405e169d93e0f8d6e6bae38ba52d09230ddeb12b9e048cc1b0e865d8bdda546","14748","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-20260629-UZ-FUNCTION-MATHEMATICS","native-source-body","wikitext-source-body","Uzbek; Function (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://uz.wikipedia.org/wiki/Funksiya_(matematika)","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=68595d6814180422893dc17d2397b28620b3177c6e922481b1a147f30e6cf8dc","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Function (mathematics)__Funksiya (matematika).wiki","bodies/uz/wikitext-20260629T101500Z/Function (mathematics)__Funksiya (matematika).wiki","68595d6814180422893dc17d2397b28620b3177c6e922481b1a147f30e6cf8dc","9052","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-20260629-UZ-SET-MATHEMATICS","native-source-body","wikitext-source-body","Uzbek; Set (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://uz.wikipedia.org/wiki/To%CA%BBplam_(matematika)","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=57afd70e933f903618754bc1480c6f0446f0ffa476f1914e4dd0a8938d389c81","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Set (mathematics)__Toʻplam (matematika).wiki","bodies/uz/wikitext-20260629T101500Z/Set (mathematics)__Toʻplam (matematika).wiki","57afd70e933f903618754bc1480c6f0446f0ffa476f1914e4dd0a8938d389c81","5956","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-20260629-UZ-DIFFERENTIAL-EQUATION","native-source-body","wikitext-source-body","Uzbek; Differential equation; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://uz.wikipedia.org/wiki/Differensial_tenglama","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=89b61e19a8c5cde43affe9b52334dbf28f40bdc83197baa3f8a42510d76c8127","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Differential equation__Differensial tenglama.wiki","bodies/uz/wikitext-20260629T101500Z/Differential equation__Differensial tenglama.wiki","89b61e19a8c5cde43affe9b52334dbf28f40bdc83197baa3f8a42510d76c8127","1905","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-20260629-UZ-PROBABILITY","native-source-body","wikitext-source-body","Uzbek; Probability; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://uz.wikipedia.org/wiki/Ehtimollik","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=738499d5f3cb66a9e0a136edc4afb72b99338871cdeeece0c3c1f308609c694d","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Probability__Ehtimollik.wiki","bodies/uz/wikitext-20260629T101500Z/Probability__Ehtimollik.wiki","738499d5f3cb66a9e0a136edc4afb72b99338871cdeeece0c3c1f308609c694d","611","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Uzbek","uz","WIKITEXT-20260629-UZ-STATISTICS","native-source-body","wikitext-source-body","Uzbek; Statistics; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://uz.wikipedia.org/wiki/Statistika","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=585d37ca4a55735de0220f718a0ef4b43bbe776138e6dd97d852149af04fa80b","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\uz\wikitext-20260629T101500Z\Statistics__Statistika.wiki","bodies/uz/wikitext-20260629T101500Z/Statistics__Statistika.wiki","585d37ca4a55735de0220f718a0ef4b43bbe776138e6dd97d852149af04fa80b","6288","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-MATHEMATICS","native-source-body","wikitext-source-body","Kazakh; Mathematics; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=cafb3a2bc0b7ebe059bc812afb3777425f5898f710fd740492733accd7af1fa1","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Mathematics__Математика.wiki","bodies/kk/wikitext-20260629T101500Z/Mathematics__Математика.wiki","cafb3a2bc0b7ebe059bc812afb3777425f5898f710fd740492733accd7af1fa1","17785","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-ALGEBRA","native-source-body","wikitext-source-body","Kazakh; Algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%90%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=3697bbb35238c411fb77aec41c40b7c514bf057dd7c09798a31ceac639400661","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Algebra__Алгебра.wiki","bodies/kk/wikitext-20260629T101500Z/Algebra__Алгебра.wiki","3697bbb35238c411fb77aec41c40b7c514bf057dd7c09798a31ceac639400661","9075","supports algebra context; adjacent source-canon witness","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-LINEAR-ALGEBRA","native-source-body","wikitext-source-body","Kazakh; Linear algebra; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%A1%D1%8B%D0%B7%D1%8B%D2%9B%D1%82%D1%8B%D2%9B_%D0%B0%D0%BB%D0%B3%D0%B5%D0%B1%D1%80%D0%B0","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=ce3e48104214dd1b76641b93a3ad1213890b90ac5078900340adf5119eeeecce","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Linear algebra__Сызықтық алгебра.wiki","bodies/kk/wikitext-20260629T101500Z/Linear algebra__Сызықтық алгебра.wiki","ce3e48104214dd1b76641b93a3ad1213890b90ac5078900340adf5119eeeecce","2315","supports algebra context; adjacent source-canon witness","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-GAP-20260629-KK-GROUP-THEORY","pointer-only","wikitext-langlink-gap","Kazakh; Group theory; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Group_theory","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Group theory'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-GAP-20260629-KK-RING-MATHEMATICS","pointer-only","wikitext-langlink-gap","Kazakh; Ring (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Ring_%28mathematics%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Ring (mathematics)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-GAP-20260629-KK-FIELD-MATHEMATICS","pointer-only","wikitext-langlink-gap","Kazakh; Field (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Field_%28mathematics%29","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Field (mathematics)'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-IDEAL-RING-THEORY","native-source-body","wikitext-source-body","Kazakh; Ideal (ring theory); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%98%D0%B4%D0%B5%D0%B0%D0%BB_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0%D0%B4%D0%B0)","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=8901a218eccb9b7d99c2e21664c947102bc16af97e8b2d5af075219188acc189","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Ideal (ring theory)__Идеал (математикада).wiki","bodies/kk/wikitext-20260629T101500Z/Ideal (ring theory)__Идеал (математикада).wiki","8901a218eccb9b7d99c2e21664c947102bc16af97e8b2d5af075219188acc189","3386","supports ideal/ring-theory context; does not close Noetherian-ring or polynomial-ring hard row by itself","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-GAP-20260629-KK-INVARIANT-THEORY","pointer-only","wikitext-langlink-gap","Kazakh; Invariant theory; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://en.wikipedia.org/wiki/Invariant_theory","metadata row status=no_langlink_from_enwiki; no local target-language body","no body included; no license-clearance claim","","","","","source-acquisition gap; no local target-language wikitext body from this shelf","No target-language wikitext body in this shelf: status=no_langlink_from_enwiki from English concept 'Invariant theory'.","False","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-MATRIX-MATHEMATICS","native-source-body","wikitext-source-body","Kazakh; Matrix (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%9C%D0%B0%D1%82%D1%80%D0%B8%D1%86%D0%B0_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=3bc851a3031865db14542f4066e349669b22587add933aa3da9673fbe7220048","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Matrix (mathematics)__Матрица (математика).wiki","bodies/kk/wikitext-20260629T101500Z/Matrix (mathematics)__Матрица (математика).wiki","3bc851a3031865db14542f4066e349669b22587add933aa3da9673fbe7220048","11486","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-POLYNOMIAL","native-source-body","wikitext-source-body","Kazakh; Polynomial; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%9A%D3%A9%D0%BF%D0%BC%D2%AF%D1%88%D0%B5%D0%BB%D1%96%D0%BA","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=66d76aee0a335b6c7f038da40f08175306dd06438e13dcd676c087db0574c2e3","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Polynomial__Көпмүшелік.wiki","bodies/kk/wikitext-20260629T101500Z/Polynomial__Көпмүшелік.wiki","66d76aee0a335b6c7f038da40f08175306dd06438e13dcd676c087db0574c2e3","6227","supports polynomial terminology/context; does not close polynomial-ring hard row by itself","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-EQUATION","native-source-body","wikitext-source-body","Kazakh; Equation; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%A2%D0%B5%D2%A3%D0%B4%D0%B5%D1%83","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=24ffb483c53ab888b681ca05932a1bd3d7821e59101d1efef01dd539ea8a457e","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Equation__Теңдеу.wiki","bodies/kk/wikitext-20260629T101500Z/Equation__Теңдеу.wiki","24ffb483c53ab888b681ca05932a1bd3d7821e59101d1efef01dd539ea8a457e","1276","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-FUNCTION-MATHEMATICS","native-source-body","wikitext-source-body","Kazakh; Function (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%A4%D1%83%D0%BD%D0%BA%D1%86%D0%B8%D1%8F_(%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B0)","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=0958e3d15dac337a83e116cf73c28303f4e10c86bb97f5525523ff369cc74786","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Function (mathematics)__Функция (математика).wiki","bodies/kk/wikitext-20260629T101500Z/Function (mathematics)__Функция (математика).wiki","0958e3d15dac337a83e116cf73c28303f4e10c86bb97f5525523ff369cc74786","5263","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-SET-MATHEMATICS","native-source-body","wikitext-source-body","Kazakh; Set (mathematics); Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%91%D3%A9%D0%BB%D1%96%D0%BA","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=9609376202f6e9e2f72ad27dcc326b78c53c39e7130c4bf7d3431170370a6d55","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Set (mathematics)__Бөлік.wiki","bodies/kk/wikitext-20260629T101500Z/Set (mathematics)__Бөлік.wiki","9609376202f6e9e2f72ad27dcc326b78c53c39e7130c4bf7d3431170370a6d55","1461","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
"PAN-TURKIC-SOURCE-BODIES-20260705","Kazakh","kk","WIKITEXT-20260629-KK-DIFFERENTIAL-EQUATION","native-source-body","wikitext-source-body","Kazakh; Differential equation; Wikipedia wikitext; Pan-Turkic source-canon recovery","https://kk.wikipedia.org/wiki/%D0%94%D0%B8%D1%84%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D0%B8%D0%B0%D0%BB%D0%B4%D1%8B%D2%9B_%D1%82%D0%B5%D2%A3%D0%B4%D0%B5%D1%83","local wikitext shelf 20260629T101500Z; metadata status=downloaded_wikitext; metadata sha256=78ca4331ed7b2211f1ee6492a6fd881bbf025b15f827148cdb773811ac62619d","Wikipedia/Wikimedia wikitext provenance recorded; license not cleared by this package","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Differential equation__Дифференциалдық теңдеу.wiki","bodies/kk/wikitext-20260629T101500Z/Differential equation__Дифференциалдық теңдеу.wiki","78ca4331ed7b2211f1ee6492a6fd881bbf025b15f827148cdb773811ac62619d","2579","supports target-language mathematical wikitext source-canon baseline","Literal target-language Wikipedia wikitext body included from local shelf; not TeX/PDF; no license-clearance, native-review, accepted-terminology, bridge/pilot, or completion claim.","True","draft/source-corpus package only; no native review, canonical approval, accepted terminology, license clearance, gate promotion, bridge/pilot, source-certified/final status, or translation-completion claim"
