"current_frontier","packet_label","lane","file","csv_rows_excluding_header","boundary"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\exact_source_row_blocker_table_28019a34.csv","15","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\fable_branch_weight_boundary_ledger_28019a34.csv","7","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\five_hour_reset_and_mutual_wake_rule_28019a34.csv","2","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\frontier_readback_28019a34.csv","1","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\MANIFEST.csv","74","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\source_return_recovery_crosswalk_28019a34.csv","23","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\source_use_ledger_28019a34.csv","15","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\VALIDATION.csv","37","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\visible_sibling_wake_scan_28019a34.csv","60","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r2_61f_accounting","r2_pan_turkic","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\R2_61F213FA_CURRENT_FRONTIER_SOURCE_USE_ACCOUNTING_20260707\zero_row_preservation_28019a34.csv","11","hard-blocker carryforward; no bridge/pilot"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\MANIFEST.csv","12","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_B3_HANDOFF_BOUNDARY_ROWS.csv","5","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_BRANCH_DELTA_CLASS_SUMMARY.csv","9","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_BRANCH_DELTA_PATH_LEDGER.csv","170","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_COMPARATOR_ONLY_CARRYFORWARD_ROWS.csv","4","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_EXACT_BLOCKER_CARRYFORWARD_ROWS.csv","8","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_FRONTIER_STATUS_ROWS.csv","5","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_PRIOR_B059_PACKET_SHA_REVERIFY_ROWS.csv","13","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS.csv","4","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","r7_61f_carryforward","r7_malay_sea_pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_61F213FA_FRONTIER_CORRECTION_AFTER_REPORTED_9F_SOURCE_USE_GAP_20260707\R7_61F_VERIFICATION_ROWS.csv","6","source-use/gap carryforward"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\adverse_evidence.csv","4","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\B3_HANDOFF_INDEX_61F213FA.csv","1","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\BLOCKER_RECOVERY_LEDGER_61F213FA.csv","2","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\BRANCH_CHANGED_PATHS_E29C04C4_TO_61F213FA.csv","170","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\BRANCH_COMMITS_E29C04C4_TO_61F213FA.csv","4","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\BRANCH_PATH_GROUP_COUNTS_61F213FA.csv","11","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\BRANCH_WEIGHT_LEDGER_61F213FA.csv","3","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\branch_weight_ledger.csv","3","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\CURRENT_FRONTIER_VERIFICATION_61F213FA.csv","1","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\DO_NOT_USE_LEDGER_61F213FA.csv","2","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\do_not_use.csv","2","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\forms.csv","1","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\INTERSLAVIC_CORRECTION_LEDGER_61F213FA.csv","1","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\languages.csv","4","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\MANIFEST.csv","38","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\MARGINAL_INTELLIGIBILITY_LEDGER_61F213FA.csv","1","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\marginal_intelligibility.csv","1","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\source_documents.csv","2","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\SOURCE_USE_ADVERSE_GOVERNANCE_LEDGER_61F213FA.csv","10","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\source_use_ledger.csv","5","governance/source-use/adverse; no approval"
"49d0983c2d071a6885d18d969bc85f26f14033e8","interlanguage_61f_governance","interlanguage_fable_authority","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_61F213FA_E29_TO_9F_CURRENT_FRONTIER_GOVERNANCE_20260707\word_weights.csv","1","governance/source-use/adverse; no approval"
