"id","type","parent_id","order","source_start","source_end","source_bytes","source_sha256","target_path","target_start","target_end","target_bytes","target_sha256","relations","language","translation","review","next_authority_line","evidence_sha256"
"CJK-KO-P09-STR-0109","unit","CJK-KO-P09-STR-0105","2","6602","6611","745","A9A871FC5B9C5D217C8E251BEFCFEB3C5FEDE582D7B3923AABC2A623CDD2D0A9","targets/T04_U23.tex","1","6","1089","3D6DDC69469E4B5F0189FE9EE942DA8F1D153D4CB6B8EEEC1EB8FF85E8C2B20F","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","B87DF6990CF01DBC5E1C6CED890FBFFCE0B8F2DA496ADBA1FF8F9B5335D4F2F8"
"CJK-KO-P09-STR-0110","closed_prose","CJK-KO-P09-STR-0109","1","6602","6611","745","A9A871FC5B9C5D217C8E251BEFCFEB3C5FEDE582D7B3923AABC2A623CDD2D0A9","targets/T04_U23.tex","6","6","691","50FF12363FCC11591C817582D33B52ED69090762B71E78B75A7B071A34B50BFF","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0109""}]","ko","draft_complete","unchecked","6726","DE755E884FE11FCB6659E7853BF44B6C9E72CD609B7696FC3020813F02E9810C"
"CJK-KO-P09-STR-0111","source_note","CJK-KO-P09-STR-0109","2","6605","6610","493","37321F7FA66E89F272920F71E5482905858D573923ADA4B2EE56BE157B80FB98","targets/T04_U23.tex","6","6","691","50FF12363FCC11591C817582D33B52ED69090762B71E78B75A7B071A34B50BFF","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0109""}]","ko","draft_complete","unchecked","6726","CA57125C76BD53E0292101F1B7C71CF0E550D5FEF3AD92CDCB37D1796C28D35A"
"CJK-KO-P09-STR-0112","unit","CJK-KO-P09-STR-0105","3","6613","6623","497","1C9DAC36DAC9E01A5D65CD11DCD44623FB053C65FBC53F4E33BB6C9FAEAC0878","targets/T04_U24.tex","1","12","956","93557F4F58E7B436CB7677A19CE5025390EF1CDB45CCB62C801135465909C49C","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","A02552C3045BA20FB6A17CF99ADE97A4F958AAD5A43CE10877057A92947A46CB"
"CJK-KO-P09-STR-0113","definition","CJK-KO-P09-STR-0112","1","6613","6623","497","1C9DAC36DAC9E01A5D65CD11DCD44623FB053C65FBC53F4E33BB6C9FAEAC0878","targets/T04_U24.tex","6","12","571","3C17E5215D3985301B7D3DCA094B46E3CE4A58F40D49666AA31FDCE08EA59911","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0112""}]","ko","draft_complete","unchecked","6726","F75D460AEFBEBD6F2480FD337384611910D6BE8FF49BDF900D91E9FBF229B722"
"CJK-KO-P09-STR-0114","equation","CJK-KO-P09-STR-0112","2","6614","6618","135","2F7457C926B3F72FC5E4846363AE86ACC237B65FD585A213F060DB733CC1582D","targets/T04_U24.tex","7","11","135","4D692ECD84B6DFDB172A33895403D7602F7B6A3698C24B7E0150C21A95F362E1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0112""}]","ko","draft_complete","unchecked","6726","95FF69211617C86AA43184406CE314A53C2D90E5B7E112599C26B41292DE6DE5"
"CJK-KO-P09-STR-0115","source_note","CJK-KO-P09-STR-0112","3","6622","6623","104","505CCBAF3B3A81064BFF8DB500E2996402FD61AFFCE0BDCC08ACF3EC3EE4252D","targets/T04_U24.tex","12","12","351","E78F406A16C59239B48E38EF933E8F953AD3F9BDB41F2D0948C6DF7F1257499B","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0112""}]","ko","draft_complete","unchecked","6726","BF4F73E9537DF0ADBFAA1E95200B36E63FE3CC2B944A0AB1B18DE5F032161624"
"CJK-KO-P09-STR-0116","unit","CJK-KO-P09-STR-0105","4","6625","6648","1488","6B4C76BEF6414656D9DA6E5F7AAED1014BB046D621D71B7387315DBD50A11131","targets/T04_U25.tex","1","14","1837","7A0692E9BC29FD184966CFCF24841BC42E97B806FACF81CDF5FD14C0FEBE1EB2","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","E3986F97D13686622ABCB08506DDB8700159A817AE554BE2A2443D83DE23D2EB"
"CJK-KO-P09-STR-0117","proof","CJK-KO-P09-STR-0116","1","6625","6648","1488","6B4C76BEF6414656D9DA6E5F7AAED1014BB046D621D71B7387315DBD50A11131","targets/T04_U25.tex","6","14","1453","D48F308DD47B2E8F0175AF90048555CFF13EC7F32B09CE12F7DEE8C5043C27E9","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0116""}]","ko","draft_complete","unchecked","6726","392D6F69300B193DF11E0094080A2C8F220985186037B68703CF4B1FB04DE67E"
"CJK-KO-P09-STR-0118","equation","CJK-KO-P09-STR-0116","2","6636","6638","59","722FB61011788F566825B5DF57B4341C92E2AC2FBD9ED2A98EF59911F205894E","targets/T04_U25.tex","7","9","59","722FB61011788F566825B5DF57B4341C92E2AC2FBD9ED2A98EF59911F205894E","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0116""}]","ko","draft_complete","unchecked","6726","AD4ECC393ECD70A32DF1AB5829C8EA1749E3FDC2D9D4930150950FCB09D0058D"
"CJK-KO-P09-STR-0119","equation","CJK-KO-P09-STR-0116","3","6640","6642","32","AF68F33612278A4CE5FAB0BF66CA7F4C06DB427CA496BC98DA943148FAED0488","targets/T04_U25.tex","11","13","32","FA75DA9926697C0E780BEB526C71726BB0B1D5E64E9B8177FD1A5CE9FD0C6EED","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0116""}]","ko","draft_complete","unchecked","6726","A3854F6DC688D98B4477421DB01E4E2A46C9306932ACB36DDBC5A747960A2562"
"CJK-KO-P09-STR-0120","source_note","CJK-KO-P09-STR-0116","4","6645","6647","250","44D17A41493D3D4E2CA259142C8487E098D7375BE6416EAECF0778D7C84BACF6","targets/T04_U25.tex","14","14","413","A7F916D16DB693499ED9ADB4426C79D4D298B45A29C355A561F76620DFCBCF03","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0116""}]","ko","draft_complete","unchecked","6726","9F37B094237A8E614E53A0741DE1531DF570CD801381D24AF5F91E517779D395"
"CJK-KO-P09-STR-0121","unit","CJK-KO-P09-STR-0105","5","6650","6659","514","0709A0B4F702FB7D1E5819C7C88819608317BFC00561A89CF5947468EBB0BEFC","targets/T04_U26.tex","1","10","931","505BA375DCEAA1D5F7826EC2D434BB415C3CAB262012BBD770FEFE2CE84FA956","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","55F8FA739E135452656405E339D06EC277136979452C8988AC3C928E1956B2B7"
"CJK-KO-P09-STR-0122","statement","CJK-KO-P09-STR-0121","1","6650","6659","514","0709A0B4F702FB7D1E5819C7C88819608317BFC00561A89CF5947468EBB0BEFC","targets/T04_U26.tex","6","10","546","26C3D5794D60EA8CC0EE916FBA4E2505AF64592C73A09ABF1BC789161A1C1F5B","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0121""}]","ko","draft_complete","unchecked","6726","9C9CE3C404C7711E579BE3EE83811F0C1FF6B004E4129AD56C4E7FCFC0AF32CA"
"CJK-KO-P09-STR-0123","equation","CJK-KO-P09-STR-0121","2","6655","6657","32","01053E471D0D10E7C2A66A975CFFF54E8D21C72442D840EE4ECBD22483256D43","targets/T04_U26.tex","7","9","32","01053E471D0D10E7C2A66A975CFFF54E8D21C72442D840EE4ECBD22483256D43","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0121""}]","ko","draft_complete","unchecked","6726","1A0ECA46F0F2D45BC73026DD2EF062AB7D6F35C7C32DE720003EBB1E25E5CCA7"
"CJK-KO-P09-STR-0124","unit","CJK-KO-P09-STR-0105","6","6661","6684","1043","FCCD9BA28B0A76DEDE99B101DA45837A71FAF4A017EC28736D8CE8F80D394FAD","targets/T04_U27.tex","1","21","1404","21467CA1E9C19A5EFA077041E016D410BBAD80FB080C0C9EC3E3E7E684EC0860","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","01418F31C843A93C214303583D82E7D4C03B181298E65A0714D192508507464D"
"CJK-KO-P09-STR-0125","proof","CJK-KO-P09-STR-0124","1","6661","6684","1043","FCCD9BA28B0A76DEDE99B101DA45837A71FAF4A017EC28736D8CE8F80D394FAD","targets/T04_U27.tex","6","21","1020","842487F26954BF7373F52CF3A3B5458D33244DA87ED2B97B03597AC27A3AD9E3","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0124""}]","ko","draft_complete","unchecked","6726","0E3FBD0181B4745FB5C6E80D26FB9C5F78C140EB05A8A68492EB2D9736B3AB51"
"CJK-KO-P09-STR-0126","equation","CJK-KO-P09-STR-0124","2","6663","6666","99","E5D315088B5D6DC912F2198A80E8D944B7D8AA19976E62B20B53C1768A88DC4C","targets/T04_U27.tex","7","10","99","A6D66DF4016277192029BB771B6B51DF67E6E0C314F5C9D685EFA370CEEDE244","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0124""}]","ko","draft_complete","unchecked","6726","69EFF49F28ABDF95C3E3A6C0A688FD776DC424F0B17339DC6818FF03B42F21FA"
"CJK-KO-P09-STR-0127","equation","CJK-KO-P09-STR-0124","3","6675","6678","76","3687B0F34A754712D4AB0C50E1B7927D30DEC897E2287723D85EC6FA2807AB5E","targets/T04_U27.tex","12","15","76","3687B0F34A754712D4AB0C50E1B7927D30DEC897E2287723D85EC6FA2807AB5E","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0124""}]","ko","draft_complete","unchecked","6726","D77DFCFDE3BED0B05E1BB4C21142DBC93371809A2CF6DFAF17A64FBEFB91F8DF"
"CJK-KO-P09-STR-0128","equation","CJK-KO-P09-STR-0124","4","6681","6684","92","1B3857A83239334014633762073122AE7DE38AA03275B45F116BDB07FC9C5213","targets/T04_U27.tex","17","20","91","7275443A292BA579B11CE15F2DA63E1E2F966CD3B9F12ED519D6B8DE775184A0","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0124""}]","ko","draft_complete","unchecked","6726","A3414EF5BC5DB891C88F98D613BE1854575C815400519246BEA85D37CC9A7EE5"
"CJK-KO-P09-STR-0129","unit","CJK-KO-P09-STR-0105","7","6685","6710","1306","1FD7D22C01F130DC37A7703D55495F7C492F0DAF6A3C1B8CEBE72F388E0C8D6D","targets/T04_U28.tex","1","18","1639","A8D956360273E249A1E85798C575C3915A571933DB8DD49413C7B1F9E152356F","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","C89A6F5996131BED41575597880EFE7D80F298E9D8C438ED8A821D9A4C03874C"
"CJK-KO-P09-STR-0130","proof","CJK-KO-P09-STR-0129","1","6685","6710","1306","1FD7D22C01F130DC37A7703D55495F7C492F0DAF6A3C1B8CEBE72F388E0C8D6D","targets/T04_U28.tex","6","18","1241","CBAF914A1B4C220CE3539790D18DD234067A37897EA182BF4A50EA1B137C7308","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","7AFCD1093B375F368CF6D4213EBC3E9C4CA78412FA1DC721A88EB5CDB5980EB4"
"CJK-KO-P09-STR-0131","equation","CJK-KO-P09-STR-0129","2","6686","6688","37","483FBB4216350EF115FAEA1FC6453D47AA62B7D3D6309423C027C3DB585729CD","targets/T04_U28.tex","7","9","36","163B86B5D83DB29F389AF1BB5F5E266B1AE7E06A819A6C87E7380A0E4E0D5F64","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","93DB3A53F283805687B40D91AB2E3D2A6ED937BD90183BBDF11BF5F87A4E38BF"
"CJK-KO-P09-STR-0132","equation","CJK-KO-P09-STR-0129","3","6694","6696","68","B5C7189E175FE6E3EFD5A607900263E5B209F0333329E3BC458452D0BEFE010D","targets/T04_U28.tex","11","13","68","970E96B9ADADF712421C0506850E2DAD6125597152870A66357763109F9EDF2C","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","2B2BEA27F52DA780836382BA32DB762A260DAAAC5788F99BB03E90A6BBAAF506"
"CJK-KO-P09-STR-0133","equation","CJK-KO-P09-STR-0129","4","6701","6703","34","A15A20019D3425C6E25DE0F68269ACA04C2FF3062BD0CD56534497FB1782004D","targets/T04_U28.tex","15","17","33","1DEE9F39AA02B9F2A4022CDDDFED71ED04CAB8E0AB10453B682225735831A277","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","27F05C41179B379A8038C9BC6F9C19BBEE696028ECE9479F807AC8D6F8D22A78"
"CJK-KO-P09-STR-0134","statement","CJK-KO-P09-STR-0129","5","6707","6710","238","17C8652CABA413E95AF5C8656D25575E9CE04B4FF5BE5D237E831F8FAE4C886C","targets/T04_U28.tex","18","18","484","F53AEF90650D5B8F4AC7712A3F43F4094D0FD6C35E24ACF0A1614F9E8A833F84","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","8EBFFEE081A5A224D702116F15BDCF87E0E04674E6498306279D8472B7D48DBD"
"CJK-KO-P09-STR-0135","unit","CJK-KO-P09-STR-0105","8","6712","6724","749","553C90712E6E0594886A8C97BC67B5A0E0C4366A187F20BD7D5C02F0C766BF83","targets/T04_U29.tex","1","11","1178","CD5E6C7DB76047FD4F839E2ED834E1300BD890AC05C8D3D8CF1F3E191A8EA037","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","6A08C859C353E522ECFE520E36A03B67DEA2EB12F01E5E0CAB5F3117E2BFA0AC"
"CJK-KO-P09-STR-0136","remark","CJK-KO-P09-STR-0135","1","6712","6724","749","553C90712E6E0594886A8C97BC67B5A0E0C4366A187F20BD7D5C02F0C766BF83","targets/T04_U29.tex","6","11","779","DCDB6A406B3BEB015F9D7F6905258DA4E23EF2DB08A15090B2EFBF5E9D7FA9C1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0135""}]","ko","draft_complete","unchecked","6726","BF499B4165BE1F380F1CB8846362E684FF12AF237E2A6A062A240FDE402C3B0F"
"CJK-KO-P09-STR-0137","equation","CJK-KO-P09-STR-0135","2","6715","6718","94","7805D561C8CA2642D9C3949B101731D74508B2C7CE6E720F36AF3BE791A63591","targets/T04_U29.tex","7","10","94","8FC0576BFED5B7839EAC82CAD43FB71F5F5AEAD4E7404D5A04CC32805043F641","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0135""}]","ko","draft_complete","unchecked","6726","C4DD551339305DD688E77D3AAB3EE057F65038DA467E96B13C623B9954B263FC"
"CJK-KO-P09-STR-0138","tranche","CJK-KO-P09-STR-0001","5","6726","6913","11491","77C2AA63963E6077DB2EA749CDBE06B0CD10612130EEA159E742E600DD390966","","","","","","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0001""}]","ko","draft_complete","unchecked","6914","5406C6A05F76D05D6E50658A864870F4FF19656CFE3C2660B231C82BF234E350"
"CJK-KO-P09-STR-0139","unit","CJK-KO-P09-STR-0138","1","6726","6727","93","E5C9B6D069D39362A40E80D298829AF8C62A2081C9A6FA677AD700D39254D9F1","targets/T05_U30.tex","1","6","483","E69E7FDE5B4A12D9F0172E03F2612873B4FDC1EE75EA78C6AEB87D6F8B98268B","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","89FBFA299F3DEA2C1C42E947C657EFA98C08FA52F3465F6281F0800AD641FA5A"
"CJK-KO-P09-STR-0140","section_title","CJK-KO-P09-STR-0139","1","6726","6727","93","E5C9B6D069D39362A40E80D298829AF8C62A2081C9A6FA677AD700D39254D9F1","targets/T05_U30.tex","6","6","99","28D98565C94ED3FB188F0CDC5B52299CDCE9F7642260AE57A616E528BF9D8564","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0139""}]","ko","draft_complete","unchecked","6914","7A231027C4DA61DB4EC268C3D97D9E962FCD5BDD41751B8FFCF37DF01C866A2A"
"CJK-KO-P09-STR-0141","cross_reference","CJK-KO-P09-STR-0139","2","6726","6727","93","E5C9B6D069D39362A40E80D298829AF8C62A2081C9A6FA677AD700D39254D9F1","targets/T05_U30.tex","6","6","99","28D98565C94ED3FB188F0CDC5B52299CDCE9F7642260AE57A616E528BF9D8564","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0139""}]","ko","draft_complete","unchecked","6914","609813E94D2D879414B8D38137EDE47E42D7F654A284CBD70CD2C42D308ACFE5"
"CJK-KO-P09-STR-0142","unit","CJK-KO-P09-STR-0138","2","6729","6735","559","4FE5CB248108A744B741248916A3B3CA0AF2B9F5338FF3F7431CBE501742F905","targets/T05_U31.tex","1","6","921","348E8085B94F51DA2F175FF648E38D65B43756CA292035A567FCECC14A735FF2","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","30625188BB746127D309BB9E21FAF53718E361CEA90882D1C024F759FEAF6935"
"CJK-KO-P09-STR-0143","definition","CJK-KO-P09-STR-0142","1","6729","6735","559","4FE5CB248108A744B741248916A3B3CA0AF2B9F5338FF3F7431CBE501742F905","targets/T05_U31.tex","6","6","522","AF6E2C0EFF11E9C2E045B9ABD987806AFB9CB354E37E311D661DA6FEC8A4EE6F","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0142""}]","ko","draft_complete","unchecked","6914","6C20A683E173A05F8681B61A20E5916689832AFAADBFB23E12BA141D3DB4DEB9"
"CJK-KO-P09-STR-0144","source_note","CJK-KO-P09-STR-0142","2","6733","6735","221","4236E2094DA9D18B63C1A8FD4D24AF977C9954A7CDA0C1ACFE252EFBEB3D801E","targets/T05_U31.tex","6","6","522","AF6E2C0EFF11E9C2E045B9ABD987806AFB9CB354E37E311D661DA6FEC8A4EE6F","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0142""}]","ko","draft_complete","unchecked","6914","2CEF6B77D197B3B83C3270BDD6F737DF32D3A108635074314D0C28CAD567707B"
"CJK-KO-P09-STR-0145","unit","CJK-KO-P09-STR-0138","3","6737","6742","255","8A504EECCAE5474E44A91813546CAD10BD78132683054F98C6DC00D856213731","targets/T05_U32.tex","1","9","665","06B6EA7A82DB2CC9B90E563BDC1FCB8C3B6BFC4448663F12EC1355FA5DE5C439","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","7F5C802E44EFBCABF83A7FFFDFDC695E76632F6C0F1A8E9142B5EEC797CA1BCE"
"CJK-KO-P09-STR-0146","definition","CJK-KO-P09-STR-0145","1","6737","6742","255","8A504EECCAE5474E44A91813546CAD10BD78132683054F98C6DC00D856213731","targets/T05_U32.tex","6","9","280","617D1B9CB959E398D89D5B39E055A3D4CED1F4AFF2A487C505E86E82881581AA","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0145""}]","ko","draft_complete","unchecked","6914","9F48DBB90FBB8CD5B03C14B7C741FC481578E5CDAE09582F1302F62875196D26"
"CJK-KO-P09-STR-0147","enumeration","CJK-KO-P09-STR-0145","2","6739","6742","133","E47676A83BC8DE8EC337D4A598EA800D0389FFDB342AA7B4AE0ED61AC20968DA","targets/T05_U32.tex","7","9","139","CF5927226CCFB2BA8BD7801670F1D67503E3C0D36CF3D06A3EF24E4FF837CAA1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0145""}]","ko","draft_complete","unchecked","6914","EE6591FEFB54AA71F1DE78D2C95CC78EC6769DA01E4D2ADAE904601AC4148CC1"
"CJK-KO-P09-STR-0148","list_item","CJK-KO-P09-STR-0145","3","6740","6741","99","CCB79E99AD756FA9AFAE774619AF4A48F7EFE32F769CD1FC4AE52A1A1C6DA82F","targets/T05_U32.tex","8","8","105","15BFD669A34A1F11B2120946A5741FCAECD5CC3200A75F3C5C45B14433A7C83E","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0145""}]","ko","draft_complete","unchecked","6914","F1A33F9991C247C775A360DF4A2652D26C0CB5996DB623A711984F116015F603"
"CJK-KO-P09-STR-0149","unit","CJK-KO-P09-STR-0138","4","6744","6750","506","C43B3EE1D49783F90D42996C7560FCB95F028997C761542074D2D3D55FFC2AD5","targets/T05_U33.tex","1","6","885","2879FA0A4454F5344063C4BFB422AE1324816B3DA2B7E964F57F474AC1B60FB0","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","D8643CE379F3980E021A402B1A4F56FDF2A0BF43BCDB5F83215B0DE574CA9B37"
"CJK-KO-P09-STR-0150","proof","CJK-KO-P09-STR-0149","1","6744","6750","506","C43B3EE1D49783F90D42996C7560FCB95F028997C761542074D2D3D55FFC2AD5","targets/T05_U33.tex","6","6","502","3543B53B75B7D9E702598F0506EC894C1809E9E38C26C1A780E68C7A47236AE6","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0149""}]","ko","draft_complete","unchecked","6914","2AB12BF67922E3A958AE27B3C194FCEABF3248AAB87AB1962EAB130D3B700162"
"CJK-KO-P09-STR-0151","cross_reference","CJK-KO-P09-STR-0149","2","6744","6750","506","C43B3EE1D49783F90D42996C7560FCB95F028997C761542074D2D3D55FFC2AD5","targets/T05_U33.tex","6","6","502","3543B53B75B7D9E702598F0506EC894C1809E9E38C26C1A780E68C7A47236AE6","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0149""}]","ko","draft_complete","unchecked","6914","65DF921E9ABA9314575B551184B29C35695C3A0079322B427D5CE7E3AA24E3D2"
"CJK-KO-P09-STR-0152","unit","CJK-KO-P09-STR-0138","5","6752","6757","429","ECA4F9FA6C0B1F432EF92D727FA228EA83CCA47FD10499688357F8466B763982","targets/T05_U34.tex","1","6","835","67C50361B8DE7E5E805E88F6D40F16D228C51BFE05AC645441F75E04F98B4539","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","6B90247D9625F5A183193A3054E21B47772F6B3CE693BB66699063D627AF1121"
"CJK-KO-P09-STR-0153","proof","CJK-KO-P09-STR-0152","1","6752","6757","429","ECA4F9FA6C0B1F432EF92D727FA228EA83CCA47FD10499688357F8466B763982","targets/T05_U34.tex","6","6","453","29813DDB3DD6E8700EBF63F58988BD31874A5646AD57C90F63AF6D312B898EDB","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0152""}]","ko","draft_complete","unchecked","6914","629C39A595CBBFD1C0B7DCB6D498BD948929256482AC7DEEC1BB144011ECFD95"
"CJK-KO-P09-STR-0154","cross_reference","CJK-KO-P09-STR-0152","2","6752","6757","429","ECA4F9FA6C0B1F432EF92D727FA228EA83CCA47FD10499688357F8466B763982","targets/T05_U34.tex","6","6","453","29813DDB3DD6E8700EBF63F58988BD31874A5646AD57C90F63AF6D312B898EDB","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0152""}]","ko","draft_complete","unchecked","6914","35C427AEC03B569913071874352A8287ACC6680A86F7B8BA8DF49562CCB2FDF8"
"CJK-KO-P09-STR-0155","unit","CJK-KO-P09-STR-0138","6","6759","6762","279","F7E2F95035780C0257B8041A4484FEF66A891B11771432BFF21B3853465E441B","targets/T05_U35.tex","1","6","617","70D797B73A51A33DA5A6FDBB494692B10B0F798F17DEC5E5054B1FB6EF59F629","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","E251A66CCC38ED94A72D96B25EB515FC5CDF9C4F735862776002661854D26AE1"
"CJK-KO-P09-STR-0156","definition","CJK-KO-P09-STR-0155","1","6759","6762","279","F7E2F95035780C0257B8041A4484FEF66A891B11771432BFF21B3853465E441B","targets/T05_U35.tex","6","6","232","6A11CE6BA0A50CE6A4F3B130C543F3FDC05D274EF5C54F1185D464E067DDAECF","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0155""}]","ko","draft_complete","unchecked","6914","A9FA1A5ABA0B591FB8214182272113A7D34506C4C81A2CBC208A7B5414F2DC12"
"CJK-KO-P09-STR-0157","unit","CJK-KO-P09-STR-0138","7","6764","6771","614","E61F36F4064D634FC5E76BF9968C1CEDCC583114F3B836681B6FF61AFAF2334D","targets/T05_U36.tex","1","6","1019","84FBB2C2516E5370D8160D328A98D5C9969EF8911429B50C4F2E3C882B7A7ABB","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","C6C555D51CA83432AAC663B853CCB929192B712474234CCC8906F2F63BE1A641"
"CJK-KO-P09-STR-0158","statement","CJK-KO-P09-STR-0157","1","6764","6771","614","E61F36F4064D634FC5E76BF9968C1CEDCC583114F3B836681B6FF61AFAF2334D","targets/T05_U36.tex","6","6","627","222B4DE6F987588FFEDB949402ACFA9876139F859F204DEE2EF38B6EA3327EF2","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0157""}]","ko","draft_complete","unchecked","6914","706D44A2EA565FBCC8C3B6FC9FAC9C3207D6C1E3409C6944623582677DC7AC50"
"CJK-KO-P09-STR-0159","cross_reference","CJK-KO-P09-STR-0157","2","6764","6771","614","E61F36F4064D634FC5E76BF9968C1CEDCC583114F3B836681B6FF61AFAF2334D","targets/T05_U36.tex","6","6","627","222B4DE6F987588FFEDB949402ACFA9876139F859F204DEE2EF38B6EA3327EF2","[{""type"":""bounded_by"",""target_id"":""CJK-KO-P09-STR-0157""}]","ko","draft_complete","unchecked","6914","61193351B0B3B23AD26E254B654B635428C428D7A86EEC834AA42750947B8293"
"CJK-KO-P09-STR-0160","unit","CJK-KO-P09-STR-0138","8","6773","6785","985","8C42D2ACCB1048780C714810ACE64520F6A6851DECFD58D42D0BE83029957D31","targets/T05_U37.tex","1","6","1458","832B1A326EE8CBFC007DCCF5BE7CDA2AC7571B857D28BF704B530BF346CCDF03","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","62EE2DA9E178C4F0C528E1FED77CC1052933C6A1A6DA0C5FE24F3C235BE1B7D4"
"CJK-KO-P09-STR-0161","proof","CJK-KO-P09-STR-0160","1","6773","6785","985","8C42D2ACCB1048780C714810ACE64520F6A6851DECFD58D42D0BE83029957D31","targets/T05_U37.tex","6","6","1070","9EAD8A6D879F8942CBF7D198AFF2C1DC1523222DDB7B592F4F2C21E8923585D3","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0160""}]","ko","draft_complete","unchecked","6914","B653AC9EA7B1A2C116D35FD8D3ACED8269C9C5288FC97E4D5FB5EE86547D746E"
"CJK-KO-P09-STR-0162","unit","CJK-KO-P09-STR-0138","9","6787","6802","1227","4CF9D8DADB65EBE26986741DFF99036EAAFA0337F95D5DCB93BA035A4CD80509","targets/T05_U38.tex","1","6","1617","CD3660DEE1275F403007D7F77BBB188705EF4D07EA6D44FEDA39C86B92AA3A01","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0138""}]","ko","draft_complete","unchecked","6914","3EE649A25C6F6A3FD9423CD5D07B0887188498941921884B84D88C1F0AC61481"
