printed_page	authority_pdf_page	unit_id	edition_tex_line	tex_line	authority_evidence	status	note
69	86	p069.u03	39	$t$ est de l'une de ces formes: $8n+1$, $8n+7$ ou de l'une de celles-ci: $8n+3$,	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.61, 0.76, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u03	40	$8n+5$.“	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.61, 0.76, 0.68)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u04	42	\par\indent	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.68, 0.76, 0.76)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u04	43	C'est le premier des deux théorèmes de M. \textsc{Gauss}, dont il a été question	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.68, 0.76, 0.76)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u04	44	dans le préambule de ce mémoire. Le second de ces théorèmes est relatif à	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.68, 0.76, 0.76)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u04	45	la décomposition du nombre $p$ en deux carrés, et peut être facilement déduit	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.68, 0.76, 0.76)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u04	46	de celui qui vient d'être établi.	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.68, 0.76, 0.76)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u05	48	\par\indent	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.75, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u05	49	Faisons $p=\varphi^2+\psi^2$ (où $\psi$ est supposé divisible par $4$) et égalons cette	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.75, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
69	86	p069.u05	50	valeur de $p$ à celle que nous venons de considérer.	qa/source/p069_authority.png; full PDF 86; scope leaf 7; region_xyxy_fraction=(0.1, 0.75, 0.76, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	3	\par\indent	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	4	Nous aurons ainsi:	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	5	\[	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	6	p=t^2+2u^2=\varphi^2+\psi^2,	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	7	\]	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	8	et en transposant:	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	9	\[	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	10	t^2-\psi^2=(t+\psi)(t-\psi)=\varphi^2-2u^2.	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u01	11	\]	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.14, 0.91, 0.22)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u02	13	\par\indent	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.21, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u02	14	Comme $\varphi$ est impair, le plus grand diviseur commun de $\varphi$ et $u$ sera	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.21, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u02	15	impair; désignons-le par $m$ et faisons $\varphi=m\varphi'$, $u=mu'$. La substitution de	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.21, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u02	16	ces valeurs dans l'équation précédente la changera en celle-ci:	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.21, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u02	17	\[	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.21, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u02	18	(t+\psi)(t-\psi)=m^2(\varphi'^2-2u'^2).	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.21, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u02	19	\]	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.21, 0.91, 0.29)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	21	On voit que le nombre impair $t+\psi$ est composé de deux facteurs $E$ et $K$,	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	22	dont le premier divise $m^2$, le second $\varphi'^2-2u'^2$, et qu'il en est de même de	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	23	$t-\psi$ dont nous désignerons les facteurs par $F$ et $L$, $L$ pouvant être négatif.	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	24	Nous avons donc les équations:	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	25	\[	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	26	\begin{aligned}	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	27	t+\psi&=EK, &t-\psi&=FL,\\	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	28	m^2&=EF, &\varphi'^2-2u'^2&=KL.	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	29	\end{aligned}	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u03	30	\]	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.29, 0.91, 0.4)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u04	32	Il est facile de s'assurer que les nombres $E$ et $F$ sont premiers entre eux. En	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.4, 0.91, 0.55)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u04	33	effet, soit $\delta$ un diviseur premier de $E$, et supposons que $\delta$ divise en même	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.4, 0.91, 0.55)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u04	34	temps $F$. Le nombre $\delta$ serait diviseur commun de $t+\psi$ et $t-\psi$, et diviserait	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.4, 0.91, 0.55)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u04	35	par conséquent le nombre $t$, qui est la demi-somme des précédents. D'un autre	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.4, 0.91, 0.55)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u04	36	côté, de ce que $\delta$ est diviseur premier de $E$, il suit successivement, en ayant	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.4, 0.91, 0.55)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u04	37	égard aux équations $EF=m^2$, $u=mu'$, que $m^2$, $m$ et $u$ sont multiples de $\delta$.	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.4, 0.91, 0.55)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u04	38	Les nombres $t$ et $u$ auraient donc le diviseur commun $\delta$, et $p=t^2+2u^2$ ne	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.4, 0.91, 0.55)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u04	39	serait pas un nombre premier.	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.4, 0.91, 0.55)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	41	\par\indent	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	42	Le produit des nombres $E$ et $F$, qui sont premiers entre eux, étant un	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	43	carré, chacun d'eux est aussi un carré. Faisons $E=e^2$, et nous aurons	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	44	$t+\psi=e^2K$. Le carré impair $e^2$ est de la forme $8n+1$, et $K$, comme diviseur	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	45	impair de $\varphi'^2+2u'^2$ (où $\varphi'$ et $u'$ sont premiers entre eux), de l'une de celles-ci:	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	46	$8n+1$, $8n+7$. Le nombre $t+\psi$ sera donc lui-même de l'une des formes	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	47	$8n+1$, $8n+7$. Le nombre $\psi$ que nous savons être divisible par $4$, sera de	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	48	la forme $8n$ ou de celle-ci: $8n+4$. Il suit, de ce qui précède, que, dans le	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	49	premier cas, $t$ sera de l'une de ces deux formes: $8n+1$, $8n+7$, dans le second	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	50	de l'une de celles-ci: $8n+3$, $8n+5$. En comparant ce résultat au théorème	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u05	51	précédent, on aura cet autre théorème:	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.55, 0.91, 0.74)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u06	53	\par\indent	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.73, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u06	54	„$p$ désignant un nombre premier $8n+1$, et ayant fait $p=\varphi^2+\psi^2$ (où	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.73, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u06	55	$\psi$ est supposé divisible par $4$), $\pm2$ sera ou ne sera pas résidu biquadratique	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.73, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
70	87	p070.u06	56	par rapport à $p$, selon que $\psi$ est de la forme $8n$ ou de celle-ci: $8n+4$.“	qa/source/p070_authority.png; full PDF 87; scope leaf 8; region_xyxy_fraction=(0.25, 0.73, 0.91, 0.8)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u01	3	\par\indent	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u01	4	Il y a un troisième théorème propre à décider si $\pm2$ est ou n'est pas	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u01	5	résidu biquadratique relativement à un nombre premier $p=8n+1$, et qui peut	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u01	6	s'énoncer comme il suit:	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.14, 0.76, 0.2)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u02	8	\par\indent	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.2, 0.76, 0.26)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u02	9	„Ayant fait d'une manière quelconque $p=t^2-2u^2$, $\pm2$ sera ou ne sera	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.2, 0.76, 0.26)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u02	10	pas résidu biquadratique par rapport à $p$, selon que $t$ est de l'une des formes	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.2, 0.76, 0.26)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u02	11	$8n+1$, $8n+3$, ou de l'une de celles-ci: $8n+5$, $8n+7$.“	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.2, 0.76, 0.26)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u03	13	\par\indent	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.26, 0.76, 0.35)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u03	14	Nous ne nous arrêterons pas à démontrer ce théorème que l'on peut	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.26, 0.76, 0.35)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u03	15	établir d'une manière directe et par des considérations analogues à celles sur	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.26, 0.76, 0.35)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u03	16	lesquelles est fondée la démonstration du premier des deux théorèmes précédents.	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.26, 0.76, 0.35)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u03	17	On peut aussi le déduire de chacun des précédents à-peu-près comme on vient	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.26, 0.76, 0.35)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u03	18	de passer du premier au second.	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.26, 0.76, 0.35)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.section	20	\sectionnumber{3}	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.39, 0.37, 0.44, 0.39)	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	22	\par\indent	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	23	Nous allons maintenant passer à des considérations plus générales. Soit	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	24	$b$ un nombre premier $4n+3$, $p$ un nombre premier $4n+1$ susceptible d'être	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	25	mis sous la forme $t^2-bu^2$, et proposons-nous de décider si $-b$ est ou n'est	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	26	pas résidu biquadratique par rapport à $p$. Il est facile de voir que, si $p$ peut	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	27	être mis sous la forme $t^2-bu^2$, on peut toujours le faire de manière que $u$	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	28	soit pair, et par conséquent $t$ impair\sourcefootnote{%	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	29	Pour prouver que cela est toujours possible, nous allons faire voir que, si l'on a $t^2-bu^2=p$,	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	30	$t$ étant pair, il est facile de déduire des valeurs de $t$ et de $u$, d'autres nombres $t'$ (impair) et $u'$ qui satisfassent	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	31	également à l'équation $t'^2-bu'^2=p$. Soient $r$ et $s$ les moindres nombres tels que $r^2-bs^2=1$, je dis	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	32	que $r$ sera pair. En effet, on sait que, si $b$ désigne un nombre premier $4n+3$, l'équation $\rho^2-b\sigma^2=\pm2$ est	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	33	toujours possible, et que, $\rho$ et $\sigma$ étant supposés les plus petits nombres qui y satisfassent, on a $r=b\sigma^2\pm1$,	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	34	$s=\rho\sigma$ (\emph{Théorie des Nombres}, no.\,44.\,45). Il suit de là et de ce que les nombres $\rho$ et $\sigma$ sont évidemment	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	35	impairs l'un et l'autre, que $r$ est un nombre pair. Cela posé, si l'on multiplie entre elles les équations	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
71	88	p071.u04	36	$r^2-bs^2=1$, $t^2-bu^2=p$, il viendra $(rt\pm bsu)^2-b(ru\pm st)^2=p$, et l'on verra facilement que $rt\pm bsu$	qa/source/p071_authority.png; full PDF 88; scope leaf 9; region_xyxy_fraction=(0.1, 0.39, 0.76, 0.58); author note also at page region (0.10,0.67,0.76,0.80); qa/source/p071_footnote_detail.png	CHECKED_AGAINST_PRINT	Edition source line, not an asserted physical scan-line number; TeX control lines retain structure.
