visual_id,root_label,original_name,relative_name,bytes,sha256,width_px,height_px,mode,format,modified_local,source_pdf_index_0based,physical_pdf_page_1based,book_folio,expose_scope,page_inference,selection_reason,generator_name,generator_sha256,generator_match,archive_member,canonical
SGA7II-VIS-03396,producer_a,z167_d4b.png,z167_d4b.png,4464,1ED339A19DF7CDF260D8AF0C5967F3EAD6A2F40776DBDAD6D3055B4BF2C93E19,2601,453,L,PNG,2026-07-31T05:58:05,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03396_z167_d4b.png,1
SGA7II-VIS-03397,producer_a,z167_d4c.png,z167_d4c.png,2852,94E2593C694B322D6B3628DD451DEB3830B65D0C868762AB167C9E49BDB9BFB8,2601,425,L,PNG,2026-07-31T05:58:05,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03397_z167_d4c.png,1
SGA7II-VIS-03398,producer_a,z167_disp4.png,z167_disp4.png,48489,8D28774C4CAEB42146DF3E69D00165E19E0C5122D1B9878675B54086542DDAE0,3401,328,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03398_z167_disp4.png,1
SGA7II-VIS-03399,producer_a,z167_dlogL.png,z167_dlogL.png,26997,00BC0A811440DE5EC4989E7DB475AC9DE3D3032660A29087900E68F74A37FADE,3401,202,L,PNG,2026-07-31T05:59:48,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03399_z167_dlogL.png,1
SGA7II-VIS-03400,producer_a,z167_eta.png,z167_eta.png,23624,D05BC66F49C7A3E9EB80E15278B9CA6AC2026A9FF1E78326A73ADFBBAA72B910,3401,464,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03400_z167_eta.png,1
SGA7II-VIS-03401,producer_a,z167_fin.png,z167_fin.png,50465,D9D3A63015E86F4BC57BD6CA5F2DC395CAE231018E2D346F9D2B7B1B6BD16EA2,3401,546,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03401_z167_fin.png,1
SGA7II-VIS-03402,producer_a,z167_finC.png,z167_finC.png,3595,AF3FB587E0D8D838CAA5889A5662134173F007A26C9CECAB5720D4E7259BCDBC,2601,213,L,PNG,2026-07-31T05:56:35,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03402_z167_finC.png,1
SGA7II-VIS-03403,producer_a,z167_finC2.png,z167_finC2.png,20413,12ECF024C764B0A8C0B21BEC2C3872D8575C77372D42EF3DCB70D8C90A73AB9A,3401,187,L,PNG,2026-07-31T05:57:03,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03403_z167_finC2.png,1
SGA7II-VIS-03404,producer_a,z167_geq.png,z167_geq.png,3123,915360FD5E02A530C30B17CC21D9EF549622467560F4780941FCC462C8CFDAA2,2200,513,L,PNG,2026-07-31T06:07:05,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03404_z167_geq.png,1
SGA7II-VIS-03405,producer_a,z167_H1U.png,z167_H1U.png,2668,08C1F6A22A933BCB93FB6706E6C86D520C3105916F1C80F717D75FA5AFF23471,2201,438,L,PNG,2026-07-31T05:56:35,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03405_z167_H1U.png,1
SGA7II-VIS-03406,producer_a,z167_ident.png,z167_ident.png,24880,99A69508462065A58AD3EC07D787AA5113BC6533503D020FEC171E8B735F08AC,3401,274,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03406_z167_ident.png,1
SGA7II-VIS-03407,producer_a,z167_identL.png,z167_identL.png,5341,C15B105455673C340027ADD4C6048A9AEA03A41E9D6C232CBDC38A6DD76ECE98,3001,235,L,PNG,2026-07-31T05:59:00,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03407_z167_identL.png,1
SGA7II-VIS-03408,producer_a,z167_ii.png,z167_ii.png,4335,2B9DEFEF7B2974F94F4D98472FEAC610ABA09122FCDCF2908171C0BA8175B47F,3001,384,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03408_z167_ii.png,1
SGA7II-VIS-03409,producer_a,z167_Kdisp.png,z167_Kdisp.png,7828,1FBEE08BEE7FAFD5D4205B3D7EEEEABBCFFA63A8C4CF8864F3B29863B727E5B5,3001,385,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03409_z167_Kdisp.png,1
SGA7II-VIS-03410,producer_a,z167_Kfor.png,z167_Kfor.png,4451,6CA5B063DF39707F2F66374A3336F213BD93B727D1A10AD33525D31126E5B5BC,3001,311,L,PNG,2026-07-31T05:59:48,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03410_z167_Kfor.png,1
SGA7II-VIS-03411,producer_a,z167_lem4.png,z167_lem4.png,44842,C0D26D2A1B51EC0C36BAA89427F4E450C52058818376B193A92F988FC4F227D8,3401,300,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03411_z167_lem4.png,1
SGA7II-VIS-03412,producer_a,z167_psi1.png,z167_psi1.png,5399,5E1151191B7104A015FFEB419962845E13176D38182FFA3AB26A7E05AF4FCD1B,2601,977,L,PNG,2026-07-31T05:58:34,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03412_z167_psi1.png,1
SGA7II-VIS-03413,producer_a,z167_psi2.png,z167_psi2.png,2913,9AC3D39875D226AD429473DAE3D54B6D1B8C904404970ADBC127B0ECA21B8054,2601,628,L,PNG,2026-07-31T05:58:34,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03413_z167_psi2.png,1
SGA7II-VIS-03414,producer_a,z167_psi3.png,z167_psi3.png,1759,61C13A2573E9B797120E411778FFE81497271D69D0E5ABD31AE3675F6F76822D,2601,367,L,PNG,2026-07-31T05:58:34,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03414_z167_psi3.png,1
SGA7II-VIS-03415,producer_a,z167_psi4.png,z167_psi4.png,6700,95FE5D4EFFF733646494937962A85A532B5F15723556695117EC2E6E1F235A65,2600,647,L,PNG,2026-07-31T05:58:34,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03415_z167_psi4.png,1
SGA7II-VIS-03416,producer_a,z167_psiA.png,z167_psiA.png,6629,8BC618654C6E18B732DFACC51E71695003DAB52C4DD0C228F262E1E7E4A7E5A8,2601,1070,L,PNG,2026-07-31T05:59:00,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03416_z167_psiA.png,1
SGA7II-VIS-03417,producer_a,z167_psiB.png,z167_psiB.png,5566,54A2A4A6DB6F27FA41EA4CA1672C07D053592C7344A2D64006CAD98BE7AD2927,2600,776,L,PNG,2026-07-31T05:59:00,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03417_z167_psiB.png,1
SGA7II-VIS-03418,producer_a,z167_quad.png,z167_quad.png,34910,AB11C25D7835527B5D2FF9E36111FA8368D9F288023B6B6B10B02E532414FF8F,3401,409,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03418_z167_quad.png,1
SGA7II-VIS-03419,producer_a,z167_quadin.png,z167_quadin.png,3505,CB44C114115DF5368C3D8BD82D2F1CD2F0EE706F4FB29298E30D28A12EDF0C82,2601,259,L,PNG,2026-07-31T06:06:04,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03419_z167_quadin.png,1
SGA7II-VIS-03420,producer_a,z167_quadL.png,z167_quadL.png,44763,5CBB0BF43C3709B5FB7EB3F0827561AA79D0DD0333B737958E2029E09C00058B,3401,355,L,PNG,2026-07-31T05:59:48,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03420_z167_quadL.png,1
SGA7II-VIS-03421,producer_a,z167_sig1.png,z167_sig1.png,4153,90C68E0AB062C05864A7976CE4F5C53E8B223097EACAC06B9CDACA7049AECE60,2601,479,L,PNG,2026-07-31T06:00:18,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03421_z167_sig1.png,1
SGA7II-VIS-03422,producer_a,z167_sig2.png,z167_sig2.png,7700,04E1CABD6796927237EF04804DEF68F69F69C3514692D62D1A74E9C29EDDC7D9,2601,600,L,PNG,2026-07-31T06:00:18,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03422_z167_sig2.png,1
SGA7II-VIS-03423,producer_a,z167_sigD.png,z167_sigD.png,7128,44C754716691E331EEBFE44366F4174F629436D3E84930083865EAF80FC7EBDA,3000,560,L,PNG,2026-07-31T05:59:48,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03423_z167_sigD.png,1
SGA7II-VIS-03424,producer_a,z167_sigdisp.png,z167_sigdisp.png,10552,705851D5420D50A771805CF8EF41D1100C20B00193F8F536CE11094DCFBF8922,3001,608,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03424_z167_sigdisp.png,1
SGA7II-VIS-03425,producer_a,z167_siV.png,z167_siV.png,22046,AC3B9007FB9C49014BBA6F52E04D2E566A7C7F754DB44086B8EA0C5C60FC2359,3401,165,L,PNG,2026-07-31T05:57:23,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03425_z167_siV.png,1
SGA7II-VIS-03426,producer_a,z167_spec.png,z167_spec.png,50043,BDA04A3169FCE7978EA5BC9DE12519ECC7DB3E6C69B771BBC6B7209FCB460D64,3401,518,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03426_z167_spec.png,1
SGA7II-VIS-03427,producer_a,z167_sscx.png,z167_sscx.png,3510,DF4DA8DC9092EBB8118DE4E7B960CA4066135ECFEAEBAB63E7EF35E3E30DDFE6,2600,292,L,PNG,2026-07-31T06:06:04,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03427_z167_sscx.png,1
SGA7II-VIS-03428,producer_a,z167_supp.png,z167_supp.png,27674,FAD20DEE57D0C023AA978167CA190C39301D17755EC0EBC5EAF7FBDEBC410481,3401,186,L,PNG,2026-07-31T05:57:23,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03428_z167_supp.png,1
SGA7II-VIS-03429,producer_a,z167_util.png,z167_util.png,62797,D1CFB309CBCC8EA2841BBB1BA57069D4ABA3365458D68ABF0D60637CFFFED0C7,3401,464,L,PNG,2026-07-31T05:55:33,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropB.py,13A5CE9FE63FC0FF64CB7FE0DDAFD69D8CF1C46D5E7FA99F1F1D41E8ADA0A64F,output_pattern,images/SGA7II-VIS-03429_z167_util.png,1
SGA7II-VIS-03430,producer_a,z167_wedge.png,z167_wedge.png,3537,C2994F4FB2BC66A4D310A3FE340BF003CD3A82C6002AF1D811036159E15AD9EF,2601,652,L,PNG,2026-07-31T05:56:09,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03430_z167_wedge.png,1
SGA7II-VIS-03431,producer_a,z167_Zglyph.png,z167_Zglyph.png,3867,C7D21C6B1B59F798DCAEBD00974CB5E2BA6E049EF233130DEE47D37202912437,2601,444,L,PNG,2026-07-31T05:56:35,167,168,160,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03431_z167_Zglyph.png,1
SGA7II-VIS-03439,producer_a,z168_aK.png,z168_aK.png,3531,5184AAE6A9ECF234D622F370E62D5AE6C1748DA80A992F3559A699F2A8D4608C,2601,311,L,PNG,2026-07-31T06:02:42,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03439_z168_aK.png,1
SGA7II-VIS-03440,producer_a,z168_bij.png,z168_bij.png,2215,C9ED964E7CDB1D3FF4CDC7721065B24760577DB918F9B49D5784E1AB88453A4D,2601,212,L,PNG,2026-07-31T06:01:10,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03440_z168_bij.png,1
SGA7II-VIS-03441,producer_a,z168_celle.png,z168_celle.png,3852,EA26DE7996C109E0F85A9625A678C125F766D8675C4EADF5E8434572D8AEE969,3001,280,L,PNG,2026-07-31T06:02:43,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03441_z168_celle.png,1
SGA7II-VIS-03442,producer_a,z168_ceq.png,z168_ceq.png,2383,5DFBEB99A2ADE060DF9324A6B377BD95B765F1E32F56E443F25D0DB1CA3CA66B,2601,247,L,PNG,2026-07-31T06:01:10,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03442_z168_ceq.png,1
SGA7II-VIS-03443,producer_a,z168_concl.png,z168_concl.png,20345,7F83F7733C3A913DAE3F8DF7748EFD0B1AE15A378014595BD3E170D3A90E47FF,3401,192,L,PNG,2026-07-31T06:04:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03443_z168_concl.png,1
SGA7II-VIS-03444,producer_a,z168_d5.png,z168_d5.png,23546,8290855306958AB6BE43BF0FF96977D03483D0A8EF68C22F03C7003200CAC4C9,3401,289,L,PNG,2026-07-31T06:01:10,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03444_z168_d5.png,1
SGA7II-VIS-03445,producer_a,z168_E2b.png,z168_E2b.png,3850,11E30BF9CB81C4EB5B3EECC92B411511D68FBD168BE4DE9B46C27DE71B6E3942,2600,340,L,PNG,2026-07-31T06:01:10,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03445_z168_E2b.png,1
SGA7II-VIS-03446,producer_a,z168_ex1.png,z168_ex1.png,29907,480A6AC6B91B355FA25CF1A1B601EA23B2752918241B5F485D5DE5CFF57974EC,3401,208,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03446_z168_ex1.png,1
SGA7II-VIS-03447,producer_a,z168_ex2.png,z168_ex2.png,48660,C1382EFC064F68B3F9BD023905AAA45C1B85A3205A426AAFEFE22BE9296DE731,3401,339,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03447_z168_ex2.png,1
SGA7II-VIS-03448,producer_a,z168_exline.png,z168_exline.png,24116,3E1251BBF2C045CF6CA5DA4DE6CE0F4F561680681279A5ED65B742729AD965C3,3401,187,L,PNG,2026-07-31T06:04:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03448_z168_exline.png,1
SGA7II-VIS-03449,producer_a,z168_exline2.png,z168_exline2.png,23609,DA2F94D1EF431579B591E1E0576340FDCC3228294EE8946C5BD460FB83859F27,3401,191,L,PNG,2026-07-31T06:04:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03449_z168_exline2.png,1
SGA7II-VIS-03450,producer_a,z168_exline3.png,z168_exline3.png,2468,CB2FE263E062DF3044C9BD13B492459A850376E8C913DA26E2F1224F12C9F75C,2601,213,L,PNG,2026-07-31T06:04:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03450_z168_exline3.png,1
SGA7II-VIS-03451,producer_a,z168_h0a.png,z168_h0a.png,3695,4F8D368EBA69D6EA13472DEA3C90D4C9CB355A378479DD73B9844D9E840F15B4,3400,254,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03451_z168_h0a.png,1
SGA7II-VIS-03452,producer_a,z168_H0a2.png,z168_H0a2.png,3644,EB44AEA380D3EB361AF9481AA100D26196442F4B4386C4FC9427F19F9D512EC0,3001,243,L,PNG,2026-07-31T06:03:42,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03452_z168_H0a2.png,1
SGA7II-VIS-03453,producer_a,z168_h0b.png,z168_h0b.png,20492,5EC1EB0FBD99F3BE8788E84243ABF8ACAF0024D781D8CFDEF2CB7AB92A303425,3401,192,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03453_z168_h0b.png,1
SGA7II-VIS-03454,producer_a,z168_H0b2.png,z168_H0b2.png,1955,6A037873DA061D5C4479E1E94E24FB752238CF9B5F61B6B6866E3F4A7972C858,3001,321,L,PNG,2026-07-31T06:03:42,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03454_z168_H0b2.png,1
SGA7II-VIS-03455,producer_a,z168_h0c.png,z168_h0c.png,25820,32BAB72E0DC719A2FF62D93C6D1BE9E472DB50F816FED27B46BAF280243ACC74,3400,359,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03455_z168_h0c.png,1
SGA7II-VIS-03456,producer_a,z168_lastD.png,z168_lastD.png,5670,7FB3EF0BAB3BC093881FE49A8060506908695196E17D80C817C028BB838BEEEF,3401,330,L,PNG,2026-07-31T06:04:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03456_z168_lastD.png,1
SGA7II-VIS-03457,producer_a,z168_lem5.png,z168_lem5.png,18423,3C35A6F23239E2BF639AE6B3349892C04BF1AEE58F895A8DF5CD2E2DE0A9EE1D,3401,191,L,PNG,2026-07-31T06:01:10,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03457_z168_lem5.png,1
SGA7II-VIS-03458,producer_a,z168_par1.png,z168_par1.png,85424,D91617B689E55D7A4AC82A91478BD5428846B354A62DE649524B4CF49FF30C67,3401,601,L,PNG,2026-07-31T06:01:10,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03458_z168_par1.png,1
SGA7II-VIS-03459,producer_a,z168_param.png,z168_param.png,3748,D18EB4329A8CAAE5D8D678982B8EE47F0A44B0A36418E2A482494AE1D63D2C11,2601,259,L,PNG,2026-07-31T06:02:43,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03459_z168_param.png,1
SGA7II-VIS-03460,producer_a,z168_pg1.png,z168_pg1.png,39994,10DBCDD220EC7C5937CC63D74E7B8C3F54BB9E179037750402F2BC5B97D4DC9A,3401,230,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03460_z168_pg1.png,1
SGA7II-VIS-03461,producer_a,z168_pg2.png,z168_pg2.png,37891,2CC4420DC59766E63C8C89708238871DC3C74839383D6631DEACBD66DF524FFD,3401,235,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03461_z168_pg2.png,1
SGA7II-VIS-03462,producer_a,z168_pg3.png,z168_pg3.png,30097,4F2644C08636CC0E6FB13DEB8608BE0584B8826EE98CA073E5EE76AEB2B3289F,3401,290,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03462_z168_pg3.png,1
SGA7II-VIS-03463,producer_a,z168_pi1.png,z168_pi1.png,3818,D2DD307B4C6B53766DB52A5CCFDF15E54CBBDE3FC6BAA3D4CE3ECCD3CEB1CF66,3001,275,L,PNG,2026-07-31T06:02:21,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03463_z168_pi1.png,1
SGA7II-VIS-03464,producer_a,z168_soitC.png,z168_soitC.png,8137,CE87A0D35BCA7694B680CEDF4E48A1FF3D47A08DCBEC3F73D28B459A26FA0C32,3401,192,L,PNG,2026-07-31T05:56:35,168,169,161,XIV,explicit_page_filename,direct_Number12_generator,cropC.py,FA7532C16EB440BB88916999E7D223AF0F5DAAC612E9F59310FC30C0442910D3,output_pattern,images/SGA7II-VIS-03464_z168_soitC.png,1
