authority_pdf_page	source_volume_page	paper_folio	archive_path	finding	disposition
72	565	214	diagram_aid_extracted_copy/images/D018_p072_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
67	560	209	diagram_aid_primary/images/D018_p067_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
67	560	209	diagram_aid_primary/images/D018_p067_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
68	561	210	diagram_aid_primary/images/D018_p068_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
68	561	210	diagram_aid_primary/images/D018_p068_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
69	562	211	diagram_aid_primary/images/D018_p069_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
69	562	211	diagram_aid_primary/images/D018_p069_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
69	562	211	diagram_aid_primary/images/D018_p069_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
69	562	211	diagram_aid_primary/images/D018_p069_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
70	563	212	diagram_aid_primary/images/D018_p070_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
70	563	212	diagram_aid_primary/images/D018_p070_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
70	563	212	diagram_aid_primary/images/D018_p070_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
71	564	213	diagram_aid_primary/images/D018_p071_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
71	564	213	diagram_aid_primary/images/D018_p071_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
72	565	214	diagram_aid_primary/images/D018_p072_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
72	565	214	diagram_aid_primary/images/D018_p072_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
72	565	214	diagram_aid_primary/images/D018_p072_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P12 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
73	566	215	diagram_aid_extracted_copy/images/D018_p073_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
73	566	215	diagram_aid_extracted_copy/images/D018_p073_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
73	566	215	diagram_aid_extracted_copy/images/D018_p073_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_extracted_copy/images/D018_p074_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_extracted_copy/images/D018_p074_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_extracted_copy/images/D018_p074_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_extracted_copy/images/D018_p074_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_extracted_copy/images/D018_p074_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
75	568	217	diagram_aid_extracted_copy/images/D018_p075_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
76	569	218	diagram_aid_extracted_copy/images/D018_p076_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
76	569	218	diagram_aid_extracted_copy/images/D018_p076_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
76	569	218	diagram_aid_extracted_copy/images/D018_p076_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
76	569	218	diagram_aid_extracted_copy/images/D018_p076_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
77	570	219	diagram_aid_extracted_copy/images/D018_p077_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_extracted_copy/images/D018_p078_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_extracted_copy/images/D018_p078_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_extracted_copy/images/D018_p078_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_extracted_copy/images/D018_p078_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_extracted_copy/images/D018_p078_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
73	566	215	diagram_aid_primary/images/D018_p073_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
73	566	215	diagram_aid_primary/images/D018_p073_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
73	566	215	diagram_aid_primary/images/D018_p073_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_primary/images/D018_p074_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_primary/images/D018_p074_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_primary/images/D018_p074_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_primary/images/D018_p074_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
74	567	216	diagram_aid_primary/images/D018_p074_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
75	568	217	diagram_aid_primary/images/D018_p075_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
76	569	218	diagram_aid_primary/images/D018_p076_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
76	569	218	diagram_aid_primary/images/D018_p076_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
76	569	218	diagram_aid_primary/images/D018_p076_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
76	569	218	diagram_aid_primary/images/D018_p076_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
77	570	219	diagram_aid_primary/images/D018_p077_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_primary/images/D018_p078_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_primary/images/D018_p078_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_primary/images/D018_p078_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_primary/images/D018_p078_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
78	571	220	diagram_aid_primary/images/D018_p078_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P13 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag07.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag08.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag09.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_extracted_copy/images/D018_p079_diag10.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
80	573	222	diagram_aid_extracted_copy/images/D018_p080_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
80	573	222	diagram_aid_extracted_copy/images/D018_p080_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
81	574	223	diagram_aid_extracted_copy/images/D018_p081_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
82	575	224	diagram_aid_extracted_copy/images/D018_p082_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
82	575	224	diagram_aid_extracted_copy/images/D018_p082_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
83	576	225	diagram_aid_extracted_copy/images/D018_p083_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
83	576	225	diagram_aid_extracted_copy/images/D018_p083_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_extracted_copy/images/D018_p084_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_extracted_copy/images/D018_p084_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_extracted_copy/images/D018_p084_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_extracted_copy/images/D018_p084_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_extracted_copy/images/D018_p084_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_extracted_copy/images/D018_p084_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_extracted_copy/images/D018_p084_diag07.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag07.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag08.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag09.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
79	572	221	diagram_aid_primary/images/D018_p079_diag10.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
80	573	222	diagram_aid_primary/images/D018_p080_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
80	573	222	diagram_aid_primary/images/D018_p080_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
81	574	223	diagram_aid_primary/images/D018_p081_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
82	575	224	diagram_aid_primary/images/D018_p082_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
82	575	224	diagram_aid_primary/images/D018_p082_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
83	576	225	diagram_aid_primary/images/D018_p083_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
83	576	225	diagram_aid_primary/images/D018_p083_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_primary/images/D018_p084_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_primary/images/D018_p084_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_primary/images/D018_p084_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_primary/images/D018_p084_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_primary/images/D018_p084_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_primary/images/D018_p084_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
84	577	226	diagram_aid_primary/images/D018_p084_diag07.png	Inherited diagram witness member replayed by byte and SHA-256 after P14 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_PRIMARY; comparison/routing only; authority transcription unchanged
85	578	227	diagram_aid_extracted_copy/images/D018_p085_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
85	578	227	diagram_aid_extracted_copy/images/D018_p085_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
86	579	228	diagram_aid_extracted_copy/images/D018_p086_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
87	580	229	diagram_aid_extracted_copy/images/D018_p087_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
87	580	229	diagram_aid_extracted_copy/images/D018_p087_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_extracted_copy/images/D018_p088_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_extracted_copy/images/D018_p088_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_extracted_copy/images/D018_p088_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_extracted_copy/images/D018_p088_diag04.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_extracted_copy/images/D018_p088_diag05.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_extracted_copy/images/D018_p088_diag06.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
88	581	230	diagram_aid_extracted_copy/images/D018_p088_diag07.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
89	582	231	diagram_aid_extracted_copy/images/D018_p089_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
89	582	231	diagram_aid_extracted_copy/images/D018_p089_diag02.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
89	582	231	diagram_aid_extracted_copy/images/D018_p089_diag03.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
90	583	232	diagram_aid_extracted_copy/images/D018_p090_diag01.png	Inherited diagram witness member replayed by byte and SHA-256 after P15 source freeze; comparison/routing evidence only.	ZERO_ACCEPTED_EXTRACTED_COPY; comparison/routing only; authority transcription unchanged
