"Path","Root","Extension","SizeBytes","Blob","Category","IsManifestSha","IsSourceBodyish","IsGeneratedDraft","IsFableLedger"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.md","noether-slavic-handoff",".md","3438","828198becdddd18a3cfb2e4a408fd96543f7a408","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","28688","6c57b11cfa3659d9deca957e50133ce159212542","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GATE_STATE_20260704.json","noether-slavic-handoff",".json","6494","97fee88dd3380ab7412a6cca58306f1fe0c6a9eb","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","noether-slavic-handoff",".csv","7940","7e435faf15e13848e22160873c289e8adef13b2b","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json","noether-slavic-handoff",".json","12581","805d3c16ffcf9f359ff4c08e9797ab4343070292","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","15489","3b8a2a2bafa96f7c0f2f4ee2ca8628f894e9295e","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","10998","b6e5f163fc94b70cf9bae19c331b540d8d562a92","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_FIXPASS_20260704.md","noether-slavic-handoff",".md","9112","c6f64949846ee7dacf9faafa403fe9b57bb2b27c","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE350_20260704T230417_ROLLING_DELTA_AFTER_PACKAGE349/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","noether-slavic-handoff",".json","13396","549de95c0b24345814b8d10fc0a0ce174da59dea","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE351_20260704T230749_ROLLING_DELTA_AFTER_PACKAGE350/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","noether-slavic-handoff",".csv","8895","ab69a3d5cf9eac1d320ba66c64a053a5a578cdcd","readme_logbook_heartbeat_queue","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE351_20260704T230749_ROLLING_DELTA_AFTER_PACKAGE350/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","29477","8bf542365d9dc841c5d8e8fee050189acbb9699b","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE351_20260704T230749_ROLLING_DELTA_AFTER_PACKAGE350/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","16549","eaa2a843f1e464259c3af77479ff93be12010562","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE351_20260704T230749_ROLLING_DELTA_AFTER_PACKAGE350/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_TARGET_COVERAGE_CROSSWALK_20260704.csv","noether-slavic-handoff",".csv","32086","6d5085b27aeb0a55a384bd87f78f5011b34f8641","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE351_20260704T230749_ROLLING_DELTA_AFTER_PACKAGE350/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_TARGET_COVERAGE_CROSSWALK_20260704.md","noether-slavic-handoff",".md","4425","552a2d49df5406ddd26578361cb618b9dcf43b70","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE351_20260704T230749_ROLLING_DELTA_AFTER_PACKAGE350/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","11425","a1bfa95ddd9aa8c2da3341a3b0b5f9ce9a640ae7","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE351_20260704T230749_ROLLING_DELTA_AFTER_PACKAGE350/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_FIXPASS_20260704.md","noether-slavic-handoff",".md","9385","23959bc483cc7b88556d1b8e128c6b2f5e38a0a2","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.csv","noether-slavic-handoff",".csv","23928","703418f993e01edab995be9c53e1f4649c612536","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.md","noether-slavic-handoff",".md","3438","21fa3dcefad13c804e498674336adc5a79bf77e6","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","29477","162aa7daec938f5eb6a2abcf236d44056a4a5f2e","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.csv","noether-slavic-handoff",".csv","84628","acb1e10b74b41a9a13e5969ed97c51a1093ad03d","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GATE_STATE_20260704.json","noether-slavic-handoff",".json","6853","ce9a031438ebe87a29a3621070b09416e175310e","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","noether-slavic-handoff",".csv","8328","63c552303c604dec2999ba087e556178f910830c","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json","noether-slavic-handoff",".json","13175","5539fea82d63f3ff10abdcc8b1a6f6cce30fb048","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","16549","afa50908363e35ddfd775e82247726a6fa5e7971","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","11425","ff6d9a1f24b9a322e260a7184b9983d8bf204a75","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE352_20260704T231342_ROLLING_DELTA_AFTER_PACKAGE351/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","noether-slavic-handoff",".json","14054","3bf1bd6a70614353d79823426876cbf7775c0910","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r2-pan-turkic-hard-blockers/NOETHER_R2_PAN_TURKIC_LIVE_URL_ACCESS_AUDIT_20260705T0127.csv","noether-slavic-handoff",".csv","48291","df74680b5873f5bf0c2b91c901775c01ede07469","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r2-pan-turkic-hard-blockers/NOETHER_R2_PAN_TURKIC_LIVE_URL_ACCESS_AUDIT_20260705T0127.json","noether-slavic-handoff",".json","72866","46585540f7e5cba5ae4ebc782d742706934f7183","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r2-pan-turkic-hard-blockers/NOETHER_R2_PAN_TURKIC_LIVE_URL_ACCESS_AUDIT_20260705T0127.md","noether-slavic-handoff",".md","1699","c8ef55082bc1c201d5b0b475567a737d6bc9ef9e","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","noether-slavic-handoff",".csv","10003","59b26c50cb910feb793716d642566621999d6429","readme_logbook_heartbeat_queue","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.csv","noether-slavic-handoff",".csv","20614","062df67a37ed911c65a868ea1e5626042ea5a56e","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.md","noether-slavic-handoff",".md","3437","ae80237f27f66e88660050d595e52a44975856f3","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","32199","3b1d61726e86640269f93448da005f388eaf19a0","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.md","noether-slavic-handoff",".md","3482","d7178795fe5860d5d71d30728657cd28241b02e4","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GATE_STATE_20260704.json","noether-slavic-handoff",".json","7491","3626ff83ffe11b36102e022853a11182587a2bc4","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.csv","noether-slavic-handoff",".csv","9126","c35a17e3139e238f7fa374a820e9dc6f06516a2a","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_OUTPUT_CHECKSUM_MANIFEST_20260704.json","noether-slavic-handoff",".json","14385","5d2172512698a8bde9738f7b26c6f143ececc039","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","18326","8e4e912ff3850404b7301c018852333f8efc35b4","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_STATE_INVARIANT_AUDIT_20260704.csv","noether-slavic-handoff",".csv","7226","9b0b46bde6e94dc3a7e6adaa85a5320ffc63f735","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_STATE_INVARIANT_AUDIT_20260704.md","noether-slavic-handoff",".md","2710","f1109a815715b0be2b21534d148d0aba8ed389d5","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_STRICT_PROVENANCE_PATH_HASH_AUDIT_20260704.md","noether-slavic-handoff",".md","2137","5f2b9c87c6a45b79a66fc14f696db3353c7796fb","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","12330","a803a003f890d82a26d495f145cd7efd30d75930","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_FIXPASS_20260704.md","noether-slavic-handoff",".md","9895","a3b14f9686ad691ae5d70036bd226eb2c8818159","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE353_20260705T013319_ROLLING_DELTA_AFTER_PACKAGE352/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","noether-slavic-handoff",".json","15446","03dc76427e00ca4d42d13e9a0f6a0f8286901514","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE361_20260705T014959_ROLLING_DELTA_AFTER_PACKAGE360/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.csv","noether-slavic-handoff",".csv","12756","bcf0bfa925433940900f8aee209e59295170ad07","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE361_20260705T014959_ROLLING_DELTA_AFTER_PACKAGE360/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_BISLAMA_OFFICIAL_SOURCE_RETRY_ADDENDUM_20260705.md","noether-slavic-handoff",".md","4620","2bc48f17af2bfd852594256790fe76cde5069a1c","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE362_20260705T015123_ROLLING_DELTA_AFTER_PACKAGE361/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.csv","noether-slavic-handoff",".csv","85636","5425f5fa78b290c2ce31d1ecb75a243333edabda","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE362_20260705T015123_ROLLING_DELTA_AFTER_PACKAGE361/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GAP_TRANSITION_REQUIREMENTS_AUDIT_20260704.md","noether-slavic-handoff",".md","3704","ba0bae4d5feccfdf2c8c733c4d3c240684591d73","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE362_20260705T015123_ROLLING_DELTA_AFTER_PACKAGE361/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_EXPLICIT_GAP_LEDGER_20260704.csv","noether-slavic-handoff",".csv","48930","ccff1cadf2f4ace3f64648c4c2ed5b388dd5a7d4","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE363_20260705T015246_ROLLING_DELTA_AFTER_PACKAGE362/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_SOURCE_CANON_WITNESS_TABLE_20260704.md","noether-slavic-handoff",".md","19529","73c74be2d583ff580ffc93c2d0cc639bf657ad90","source_body_or_witness","False","True","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE363_20260705T015246_ROLLING_DELTA_AFTER_PACKAGE362/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_PROGRAM_SOURCE_CANON_ALIGNMENT_20260704.md","noether-slavic-handoff",".md","12856","c836a3ed5137804b307d82ea2f1993b6ea8f14b7","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE364_20260705T015554_ROLLING_DELTA_AFTER_PACKAGE363/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ACCESS_SOURCE_SLICE_QUEUE_20260704.csv","noether-slavic-handoff",".csv","10601","dca4fb19a0aeb47ae0dd3497c4b8a89804147bc8","readme_logbook_heartbeat_queue","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE365_20260705T015724_ROLLING_DELTA_AFTER_PACKAGE364/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_DURABLE_RUN_LOG_20260704.md","noether-slavic-handoff",".md","34185","5cba335a414b79e31611151abe516de8cec60ae4","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE365_20260705T015724_ROLLING_DELTA_AFTER_PACKAGE364/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_GATE_STATE_20260704.json","noether-slavic-handoff",".json","7881","f52ca440c99ef1ef6e8e73ebbe3db9a53e40b074","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE365_20260705T015724_ROLLING_DELTA_AFTER_PACKAGE364/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_TARGET_COVERAGE_CROSSWALK_20260704.csv","noether-slavic-handoff",".csv","32348","12e282c3da6f28bbc3269e39642e3c51aae67d35","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE365_20260705T015724_ROLLING_DELTA_AFTER_PACKAGE364/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_TARGET_COVERAGE_CROSSWALK_20260704.md","noether-slavic-handoff",".md","5147","4394e01e0e3f6036ddff7655913d085f4a3042cd","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE365_20260705T015724_ROLLING_DELTA_AFTER_PACKAGE364/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_FIXPASS_20260704.md","noether-slavic-handoff",".md","10206","47a1438305e148fe46ba2b9ca6796dc60981d5ad","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE365_20260705T015724_ROLLING_DELTA_AFTER_PACKAGE364/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ZENODO_CURRENT_READER_INTEGRATION_MANIFEST_20260704.json","noether-slavic-handoff",".json","16304","c2a8c351d605df0b80f035bbfa5e7d7e073df7dd","manifest_or_hash","True","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE366_20260705T015855_ROLLING_DELTA_AFTER_PACKAGE365/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_ACCESS_AUTHORITY_MAP_20260704.md","noether-slavic-handoff",".md","13270","0f94268115f4f96b64b32cff88ca794c5a6d0a20","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE366_20260705T015855_ROLLING_DELTA_AFTER_PACKAGE365/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.csv","noether-slavic-handoff",".csv","21590","fb8e6f035f50b851fd05fa2059b52280025ff674","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE366_20260705T015855_ROLLING_DELTA_AFTER_PACKAGE365/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.md","noether-slavic-handoff",".md","3651","a2f9b5b7b86693c60cb4f6755dbcb77d6590e1ba","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE366_20260705T015855_ROLLING_DELTA_AFTER_PACKAGE365/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_BLOCKED_ROW_SOURCE_GATE_SLICE_02_20260704.md","noether-slavic-handoff",".md","9495","76d31815b0edc8b568a9dc297ee66b6b1a6d2885","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE366_20260705T015855_ROLLING_DELTA_AFTER_PACKAGE365/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_CORPUS_ACCESS_SUPPORT_NOTES_20260704.md","noether-slavic-handoff",".md","9294","68452824db0131d9944425fd13c59d2b28ca9707","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE366_20260705T015855_ROLLING_DELTA_AFTER_PACKAGE365/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_WHOLE_ROUTE_COVERAGE_LEDGER_20260704.md","noether-slavic-handoff",".md","9556","497ff3a46efa5def66aa087d01aee639e21d2ee1","other_branch_artifact","False","False","False","False"
"noether-slavic-handoff/20260629/cross-session-coordination/20260704/NOETHER_SESSION_OUTPUT_PACKAGE367_20260705T020036_ROLLING_DELTA_AFTER_PACKAGE366/lane_outputs/noether-r6-indigenous-creole-sign/NOETHER_R6_B3_PACKAGE_BOUNDARY_AUDIT_20260704.csv","noether-slavic-handoff",".csv","21590","5f1376a5d4a2a63b4f8a0e59f824746627a49b53","other_branch_artifact","False","False","False","False"
