"row_id","span","status","path","classes","source_use_boundary"
"2C2-PATH-0066","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/B3_PACKAGE_RETURN_ROWS_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0067","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_49D0983C.csv","uploader-transfer;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0068","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_COMMITS_61F213FA_TO_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0069","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_FILES_61F213FA_TO_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0070","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/CHILD_CSV_ROW_COUNTS_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0071","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/CHILD_PACKET_INVENTORY_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0072","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/EIGHT_LANE_ROUTING_ROWS_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0073","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0074","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/FRONTIER_REVERIFY_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0075","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/LOCAL_PACKET_VALIDATION_ROWS_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0076","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/MANIFEST.csv","uploader-transfer;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0077","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/MANIFEST_REPLAY_49D0983C.csv","uploader-transfer;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0078","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/README.md","uploader-transfer;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0079","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0080","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_49D0983C.csv","uploader-transfer;Non-Slavic-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0081","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-49d0983c-a942-61f-branch-visibility-route-20260707/NON_SLAVIC_CORE_49D0983C_A942_61F_BRANCH_VISIBILITY_ROUTE_20260707/SUMMARY.json","uploader-transfer;Non-Slavic-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0082","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/B3_HANDOFF_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0083","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/B3_HANDOFF_SENT_5838EA80.md","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0084","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/B3_PACKAGE_RETURN_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0085","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0086","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_COMMITS_49D0983C_TO_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0087","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/BRANCH_COMPARE_FILES_49D0983C_TO_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0088","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/CHILD_CSV_ROW_COUNTS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0089","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/CHILD_PACKET_INVENTORY_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0090","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/EIGHT_LANE_ROUTING_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0091","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0092","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/FRONTIER_REVERIFY_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0093","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/LOCAL_PACKET_VALIDATION_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0094","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/MANIFEST.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0095","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/MANIFEST_REPLAY_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0096","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/README.md","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0097","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0098","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_5838EA80.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0099","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-5838ea80-49d-olp-visibility-route-20260707/NON_SLAVIC_CORE_5838EA80_49D_OLP_VISIBILITY_ROUTE_20260707/SUMMARY.json","uploader-transfer;Non-Slavic-route-context;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0100","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/B3_PACKAGE_RETURN_ROWS_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0101","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0102","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/BRANCH_COMPARE_COMMITS_9F97502E_TO_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0103","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/BRANCH_COMPARE_FILES_9F97502E_TO_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0104","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/CHILD_CSV_ROW_COUNTS_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0105","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/CHILD_PACKET_INVENTORY_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0106","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/EIGHT_LANE_ROUTING_ROWS_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0107","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0108","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/FRONTIER_REVERIFY_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0109","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/LOCAL_PACKET_VALIDATION_ROWS_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0110","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/MANIFEST.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0111","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/MANIFEST_REPLAY_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0112","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/README.md","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0113","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0114","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_61F213FA.csv","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0115","61f213fa..2c2df6b0","A","uploader-transfer/non-slavic-core-61f213fa-9f-olp-source-use-interlinear-route-20260707/NON_SLAVIC_CORE_61F213FA_9F_OLP_SOURCE_USE_INTERLINEAR_ROUTE_20260707/SUMMARY.json","uploader-transfer;Non-Slavic-route-context;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0116","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707.md","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0117","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/BLOCKER_RECOVERY_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0118","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0119","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/DO_NOT_USE_ADVERSE_GUARD_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0120","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/FORMULA_CONTEXT_SUMMARY_SOURCE_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0121","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/FORMULA_NEIGHBORING_USAGE_NOTES_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0122","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/INTERLINEAR_SCAFFOLD_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0123","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/LOGBOOK_EXCERPT.md","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0124","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/MANIFEST.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0125","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/PACKAGE_VALIDATION.json","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0126","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/README.md","uploader-transfer;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0127","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/ROUTE_CONTEXT_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0128","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/SHA256SUMS.txt","uploader-transfer;OLP-route-context;draft-or-interlinear-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0129","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/SOURCE_USE_BOUNDARY_ROWS_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0130","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/TERMINOLOGY_ALTERNATIVES_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0131","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-interlinear-terminology-a942-route-20260707/OLP_49D0983C_INTERLINEAR_TERMINOLOGY_A942_ROUTE_20260707/ZERO_CLAIM_INTERLINEAR_LEDGER_49D0983C.csv","uploader-transfer;OLP-route-context;draft-or-interlinear-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0132","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707.md","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0133","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/B3_UPLOADER_READY_SUMMARY.csv","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0134","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/BLANK_SLOT_RETURN_STATUS_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0135","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/LOGBOOK_EXCERPT.md","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0136","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/MANIFEST.csv","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0137","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/MUTUAL_WAKE_ACCOUNTING_49D0983C.csv","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0138","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/PACKAGE_VALIDATION.json","uploader-transfer;OLP-route-context","route/package/source-use provenance only; not translation evidence"
"2C2-PATH-0139","61f213fa..2c2df6b0","A","uploader-transfer/olp-49d0983c-review-boundary-a942-route-20260707/OLP_49D0983C_REVIEW_BOUNDARY_A942_ROUTE_20260707/README.md","uploader-transfer;OLP-route-context;manifest-or-package-metadata","route/package/source-use provenance only; not translation evidence"
