"current_head","prior_head","status","path","category","r3_consumption_rule"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/R3_FAA2C330_BRANCH_VISIBILITY_AND_LOCAL_ONLY_LEDGER_COPY.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/R3_FAA2C330_CURRENT_HEAD_BLOCKERS_NEXT_ACTIONS_COPY.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/R3_FAA2C330_EXACT_SOURCE_ROW_TABLE_POINTERS.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/R3_FAA2C330_RECENT_MUTUAL_WAKE_RELAYS.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/R3_FAA2C330_RECOVERY_SEARCHES_AND_NEXT_ACTIONS.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/R3_FAA2C330_REVIEW_ONLY_BOUNDARY_GUARDS_COPY.csv","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/README.md","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-faa2c330-five-hour-token-reset-recovery-audit-20260706/R3_FAA2C330_FIVE_HOUR_TOKEN_RESET_RECOVERY_AUDIT_20260706_20260706T151115Z/SHA256SUMS.txt","other branch context","review-only until exact R3 source gate matches"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/B3_HANDOFF_SENT_FD3754D1.md","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/B3_UPLOADER_READY_SUMMARY.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/DURABLE_STATE_POINTERS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/MANIFEST.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/PACKAGE_VALIDATION.json","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_ARABIC_BRANCH_VISIBLE_SOURCE_ROW_POINTERS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_BLOCKERS_AND_RECOVERY_NEXT_ACTIONS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_BRANCH_DELTA_COMMITS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_BRANCH_DELTA_FROM_FAA2C330.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_CARRIED_FORWARD_LOCAL_EXACT_SOURCE_ROW_TABLE_POINTERS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_PACKET_SUMMARY_COUNTS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_REVIEW_ONLY_LANGUAGE_BOUNDARY_GUARDS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_SOURCE_USE_ADVERSE_FABLE_BOUNDARY_LEDGER.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/R3_FD3754D1_VISIBLE_SIBLING_SCAN_AND_WAKE_DECISION.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/README.md","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/SHA256SUMS.txt","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/ARABIC_FAA2C330_6ROW_MANUAL_SOURCE_BLOCKERS_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/ARABIC_FAA2C330_6ROW_SOURCE_CHECKED_DRAFT_TABLE_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/ARABIC_FAA2C330_EXACT_BLOCKERS_ACTIVE_RECOVERY_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/ARABIC_FAA2C330_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/ARABIC_FAA2C330_ROW_SOURCE_USE_ADVERSE_LEDGER_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/ARABIC_FAA2C330_RTL_REGISTER_PUNCTUATION_TEXPDF_NOTES_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/ARABIC_FAA2C330_SOURCE_WITNESS_INDEX_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/B3_UPLOADER_ROUTE_FAA2C330_ARABIC_CONTINUATION_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2C330_CHANGED_PATHS_ARABIC_ROUTING_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2C330_DELTA_COMMITS_FROM_1233D6F1_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2C330_HEAD_VERIFICATION_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2C330_R3_0D_INPUTS_READ_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ARABIC_FORMULA_INTERLINEAR_NOTES.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ARABIC_SOURCE_GATED_MICRO_EVIDENCE_ROWS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ARABIC_SOURCE_WITNESS_INDEX_FILTER.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ARABIC_TERM_ALTERNATIVES_SOURCE_GATED.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_BLOCKERS_ACTIVE_RECOVERY_ROWS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_BRANCH_VISIBILITY_AND_LOCAL_ONLY_LEDGER.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_CURRENT_HEAD_BLOCKERS_NEXT_ACTIONS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_DURABLE_STATE_POINTERS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_REVIEW_ONLY_BOUNDARY_GUARDS.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_ROW_COUNT_LEDGER.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/BRANCH_FAA2_R3_0D_SOURCE_USE_ADVERSE_LEDGER.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/HEARTBEAT_20260706.md","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/MANIFEST.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/PACKAGE_SUMMARY_FAA2C330_ARABIC_CONTINUATION_20260706.csv","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/PACKAGE_VALIDATION.json","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/README.md","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
"54c8925b4c1ca00ab0bccad8c331157b484a9f53","fd3754d1f1d286e48791770427f3a2059f1854f5","A","interlanguage-sidecar/rtl-persianate-arabic-fd3754d1-faa2-multilane-current-head-source-gated-audit-20260706/R3_FD3754D1_FAA2_MULTILANE_CURRENT_HEAD_SOURCE_GATED_AUDIT_20260706_20260706T154915Z/branch_visible_arabic_faa2c330_copy/SESSION_LOGBOOK_20260706.md","R3 FD3754 packet branch-visible","R3 can cite as packaged prior source-gated audit; this is visibility, not new approval"
