status,path,top_root,signal_terms,path_class,source_use_decision,non_claim_boundary
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/009_slavic-reference-lanes_arxiv-linguistic-samples_arxiv_samples_manifest.csv.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/010_slavic-reference-lanes_arxiv-linguistic-samples_russian_1803.03938_finite_dimensional_commutative_algebras_ru_source_source.decoded-utf8.tex.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/011_slavic-reference-lanes_arxiv-linguistic-samples_russian_2001.00317_wild_automorphism_free_novikov_algebra_ru_source_source.decoded-utf8.tex.excerpt.txt,interlanguage-sidecar,ko;fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/012_slavic-reference-lanes_arxiv-linguistic-samples_russian_2002.02745_lie_algebras_locally_nilpotent_derivations_ru_source_source.tex.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/013_ce-lanes_arxiv-linguistic-samples_ukrainian_2412.01870_biharmonic_commutative_algebra_uk_source_Menchov_therem_in_arbitrary_algebra_2.decoded-utf8.tex.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/014_slavic-reference-lanes_arxiv-linguistic-samples_ukrainian_math_0702732_roberts_ternary_forms_uk_source_source.decoded-utf8.tex.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/015_slavic-reference-lanes_panslavic-interslavic-raw-20260609_interslav_Analiza.txt.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/016_slavic-reference-lanes_panslavic-interslavic-raw-20260609_Interslavic_Math_Sidecar_20260608_glossary_noether_math_slavic_sidecar_seed.csv.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/017_slavic-reference-lanes_panslavic-interslavic-starter-resources-20260608_glossary_noether_math_slavic_sidecar_seed.csv.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/018_noether-canonical-reference_dutch_Noether_Paper01_Dutch_Translation_MODERN_TEX.tex.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/019_noether-canonical-reference_dutch_translation-audit-and-glossary.md.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/020_noether-canonical-reference_translation-self-audit.md.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/021_dutch-math-samples_keune-algebra-en-onderwijs.html.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/022_dutch-math-samples_uu-lichamen-en-galoistheorie.html.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/023_zenodo-records-wget_20415769_20435687_non-eu-islamic-arabic_content.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/024_zenodo-records-wget_20415769_20435687_non-eu-islamic-arabic_urls.txt.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/025_zenodo-records-wget_20520501_20520501_noether-linked-multilingual_content.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/026_zenodo-records-wget_20520501_20520501_noether-linked-multilingual_urls.txt.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/027_zenodo-metadata-downloads_20415769.json.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/028_zenodo-metadata-downloads_20520501.json.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/029_zenodo-ukrainian-pull_ukrainian-files-manifest.csv.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/interlanguage-fable-faa2c330-r6-ethics-authority-wake-20260706/INTERLANGUAGE_FABLE_FAA2C330_R6_ETHICS_AUTHORITY_WAKE_20260706/source_bodies/030_zenodo-ukrainian-pull_README.md.excerpt.txt,interlanguage-sidecar,fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/ACTIVE_SESSION_STATE.md,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/B3_UPLOADER_READY_SUMMARY_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/BRANCH_0D148231_TO_FAA2C330_DELTA_PATHS.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/BRANCH_INPUT_INDEX_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/CARRY_FORWARD_FROM_0D148231_INDEX_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/EXACT_BLOCKERS_AND_ACTIVE_RECOVERY_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/FABLE_SOURCE_USE_ADVERSE_LEDGER_FAA2C330.csv,interlanguage-sidecar,source_use;adverse;fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/FABLE_SOURCE_USE_ADVERSE_LEDGER_FAA2C330_CARRYFORWARD_FROM_0D148231.csv,interlanguage-sidecar,source_use;adverse;fable;interlanguage,fable-method-or-source-use-context,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/FORMULA_INTERLINEAR_LANE_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/FORMULA_INTERLINEAR_LANE_ROWS_FAA2C330_CARRYFORWARD_FROM_0D148231_CARRYFORWARD_FROM_A7D70DEA.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/HEARTBEAT_20260706.md,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/MANIFEST.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/MUTUAL_WAKE_ACTIONS_SENT_20260706.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/PRS_AF_SOURCE_ACQUISITION_BLOCKERS_FAA2C330_CARRYFORWARD_FROM_0D148231_CARRYFORWARD_FROM_A7D70DEA_CARRYFORWARD_FROM_C33E09EB.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/R3_0D148231_FA_IR_SOURCE_GATED_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/R3_0D148231_PRS_AF_SOURCE_GATED_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/R3_0D148231_TG_CYRL_TJ_SOURCE_GATED_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/R3_1233D6F_FA_IR_SOURCE_GATED_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/R3_1233D6F_PRS_AF_SOURCE_GATED_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
A,interlanguage-sidecar/persianate-tajik-faa2c330-current-head-source-gated-boundary-continuation-20260706/PERSIANATE_TAJIK_FAA2C330_CURRENT_HEAD_SOURCE_GATED_BOUNDARY_CONTINUATION_20260706/R3_1233D6F_TG_CYRL_TJ_SOURCE_GATED_ROWS_FAA2C330.csv,interlanguage-sidecar,interlanguage,other-lane-with-generic-source-use-signal,branch-visible context only; do not treat as native CJK evidence unless class is cjk-native-source-packet or source-body row is independently checked,"CJK native/source evidence, source-use, codepoint, and gap recovery only; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, pan-CJK authority, Korean-school authority, or translation completion claim."
