"package_relative_path","source_use_label","role_summary","extension","size_bytes","sha256","source_body_bucket","original_path_or_derivation","language_boundary","non_claim_boundary"
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabic_topic.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","476","91733BBC6B990320335EA91DC11E89DAD941D19545355B91C8472311C9D0995D","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabic_topic.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","322","9C498C1B01E69B359DEDF1C87AE78346B43DAC63D829121EE3B1EDEDD52E74FA","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabluatex_pkg.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","18248","4ADF098F388635717CACD4569957922991AF39F11379446FB9336DC9E86D0582","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabluatex_pkg.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","476","D061D0DC4970EF1DD2EBD41552E8239B6CA9940C0025D689FBA42C49B90F91DF","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabluatex_pkg.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","322","1FA1D88CC454E955D4E0E303FC108B5FC7FD184A22C287E88930D859624C6589","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabtex_pkg.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","16423","8FD12978DAB1923A82012C5ABEB3D1A81ADBD0A5301387C9D7EC53A2B40CFB42","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabtex_pkg.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","476","F1FAC96951347AE62EB9EF2297D525E5B710183E6F5B2605BB5262A7BC53DB3A","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/ctan_arabtex_pkg.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","322","7FE23FFBCF9E26FA1129FEADB8EC1D0EC879F5BC0C655698B21CB4AD1F762BF5","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/khatt_arabic_math_notation.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","4896","C4DFD81C5E2CB21916C74D9336409286517A6AF096E41DAF30614621E9887A2F","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/khatt_arabic_math_notation.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","476","8F55B9A8AD5906CF6B3E913A17463B778F058C59F8DB2685B07362573B47EC95","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/khatt_arabic_math_notation.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","188","32004A230D8A99977F7F0135BC85EB6F826888B45274B5F82898411E82F4DE86","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/tex_stack_arabic_math_symbols.html","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".html","198504","4A45BE910221660BE0C45333907B991314BB374EFFEED7AAC37563A4052D3EC5","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/tex_stack_arabic_math_symbols.html.curl.err.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","476","03F79687022D06F652660AF75AB316E587E1B577EEAE8CDA8FA3EE47F0BFFD7B","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/downloads/tex_stack_arabic_math_symbols.html.headers.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","1422","8F980CBB4FB06E3766F1FB849CC2445CB10A8F1C9EB267D69EB1360C329D6996","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_abstract_algebra_tex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_abstract_algebra_tex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_algebra_latex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_algebra_latex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_math_tex_source.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_arabic_math_tex_source.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_artinian_arabic_tex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_artinian_arabic_tex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_hom_iso_arabic_tex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_hom_iso_arabic_tex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_invariant_arabic_tex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_invariant_arabic_tex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_noether_arabic_tex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_noether_arabic_tex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_algebra.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_algebra.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_latex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_latex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_math_tex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_arabic_math_tex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_halqa_haql.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_halqa_haql.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_jabr_tex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_repo_jabr_tex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_ring_field_arabic_tex.json","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".json","3","37517E5F3DC66819F61F5A7BB8ACE1921282415F10551D2DEFA5C3EB0985B570","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"provenance/source-recovery-round3/20260705T235000Z_arabic_algebra_tex_source_recovery_round3/search-results/gh_ring_field_arabic_tex.stderr.txt","pointer-only","provenance, pointer, header, metadata, stderr/progress, or access evidence; not source body",".txt","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","provenance/source-recovery-round3","sources/non_slavic_reference_corpus/20260705T235000Z_arabic_algebra_tex_source_recovery_round3","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"README.md","method-note","method, README, logbook, or package note",".md","3861","578C9F25F854212C45D76E6DDFA3074E6583FC5FE02240910FFB0FF21E6AB1A0","README.md","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"ROUND2_SOURCE_CANON_LEDGER_20260705.csv","audit-ledger","audit, source-canon, source-recovery, or source-use support ledger",".csv","9819","59C8E896721002F54C11A62C71B8D9E7985304E510D84C61D8E1E9C555233E85","ROUND2_SOURCE_CANON_LEDGER_20260705.csv","round2 package ledger generated from downloaded source/provenance rows","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"ROUND2_SOURCE_CANON_LEDGER_20260705.md","method-note","method, README, logbook, or package note",".md","4226","451CDB8744389E1BEDD6DC9FB34136A700CBFF39DAD4201EA5AB4A18E664F49B","ROUND2_SOURCE_CANON_LEDGER_20260705.md","round2 package ledger generated from downloaded source/provenance rows","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"ROUND3_ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_LEDGER_20260705.csv","audit-ledger","audit, source-canon, source-recovery, or source-use support ledger",".csv","11677","31375962EAA25A68709CFFA6F32FAD55DDCBC797A055BD2DD1723C3FCBD55B30","ROUND3_ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_LEDGER_20260705.csv","round3 algebra-specific TeX source recovery/blocker ledger","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"ROUND3_ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_LEDGER_20260705.md","method-note","method, README, logbook, or package note",".md","1811","19CAF2CF46BD6351674D171E7AA0B4ABD9ED45C316688A56722AA579B72FA49E","ROUND3_ARABIC_ALGEBRA_TEX_SOURCE_RECOVERY_LEDGER_20260705.md","round3 algebra-specific TeX source recovery/blocker ledger","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"SOURCE_USE_LABELS.csv","manifest","manifest/checksum/source-witness inventory support",".csv","115610","C916BA717D7CFEBBBDCBC10B2E8E0CA7B7B8F95DF4EA44759EBF6196B7DC3F69","SOURCE_USE_LABELS.csv","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
"SOURCE_WITNESS_MANIFEST.csv","manifest","manifest/checksum/source-witness inventory support",".csv","179867","E4DBFCADA6091F10A17C24E8F4F08A03045FBD44AA48FFE3E2B3FDDB23753D67","SOURCE_WITNESS_MANIFEST.csv","pre-existing package member or package-generated support","Arabic only; does not cover Persian, Persianate, Dari, Tajik, Urdu, Ottoman, or Turkic rows.","No native review, accepted terminology, license clearance, gate promotion, reviewer-packet population, source certification, or translation completion claim."
