"row_id","path","class","r7_path_signal","r7_source_evidence","source_use_decision"
"6034-PATH-0168","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0092_243e794685_0028_243e794685_EXACT_BLOCKER_RECOVERY_ROWS_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0169","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0093_53a94975ff_0029_53a94975ff_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0170","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0094_44aa18e5fe_0030_44aa18e5fe_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0171","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0095_b39a15c644_0031_b39a15c644_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0172","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0096_1de0953374_0032_1de0953374_SOURCE_USE_GAP_FABLE_ADVERSE_ROLLUP_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0173","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0097_603e962ffa_0033_603e962ffa_SUMMARY.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0174","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0098_8b0cfbd62e_0034_8b0cfbd62e_VISIBLE_THREAD_WAKE_STATUS_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0175","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0099_e09fd0e931_0035_e09fd0e931_B3_HANDOFF_SENT_C033F393.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0176","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0100_54b876028c_0036_54b876028c_BRANCH_COMPARE_COMMITS_1FA37D6D_TO_C033F393.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0177","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0101_85334ef3e4_0037_85334ef3e4_BRANCH_COMPARE_FILES_1FA37D6D_TO_C033F393.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0178","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0102_d46cbed881_0038_d46cbed881_BRANCH_COMPARE_SUMMARY_C033F393.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0179","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0103_75b5de9caf_0039_75b5de9caf_EXACT_BLOCKER_RECOVERY_ROWS_C033F393.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0180","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0104_6185d70e49_0040_6185d70e49_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0181","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0105_43c5cdbf58_0041_43c5cdbf58_PARENT_PACKET_VISIBILITY_INVENTORY_C033F393.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0182","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0106_41c18acfc6_0042_41c18acfc6_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0183","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0107_48b5c54c48_0043_48b5c54c48_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0184","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0108_c93daab564_0044_c93daab564_SOURCE_USE_GAP_FABLE_ADVERSE_CARRYFORWARD_C033F393.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0185","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0109_0a94e9cfac_0045_0a94e9cfac_SUMMARY.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0186","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0110_d09b5c0812_0046_d09b5c0812_A55A9D0F_B3_HANDOFF_BOUNDARIES_20260707.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0187","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0111_a7fdd4f1bc_0047_a7fdd4f1bc_A55A9D0F_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0188","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0112_e601f05fd7_0048_e601f05fd7_A55A9D0F_ROUTE_PACKET_APPLICATION_ROWS_20260707.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0189","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0113_f7fffd496f_0049_f7fffd496f_A55A9D0F_SAME_FRONTIER_DEDUP_ROWS_20260707.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0190","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0114_f6d0d20cee_0050_f6d0d20cee_A55A9D0F_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0191","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0115_fbcb225c41_0051_fbcb225c41_ACTIVE_SESSION_STATE.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0192","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0116_0f568aa6ef_0052_0f568aa6ef_B3_UPLOADER_READY_SUMMARY_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0193","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0117_2383b186ef_0053_2383b186ef_DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0194","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0118_cebc1cf06b_0054_cebc1cf06b_EXACT_BLOCKERS_AND_RECOVERY_ROWS_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0195","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0119_9bd77cf621_0055_9bd77cf621_FABLE_FORMAL_OBJECT_CARRYFORWARD_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0196","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0120_e9d8ddc174_0056_e9d8ddc174_FABLE_REQUIREMENTS_ACKNOWLEDGED_20260707.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0197","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0121_054756a1b7_0057_054756a1b7_FRONTIER_DELTA_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0198","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0122_9d31fd242c_0058_9d31fd242c_HEARTBEAT_20260707.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0199","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0123_b9fee695a5_0059_b9fee695a5_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0200","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0124_eba28c6360_0060_eba28c6360_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0201","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0125_e46b3ec135_0061_e46b3ec135_SESSION_LOGBOOK_20260707.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0202","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0126_d683b2f7f1_0062_d683b2f7f1_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0203","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0127_df192d730d_0063_df192d730d_SHA256_VERIFICATION_20260707.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0204","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0128_fdeca157c0_0064_fdeca157c0_SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0205","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0129_7437f6d7ef_0065_7437f6d7ef_SOURCE_WITNESS_SUBSET_BY_SUBLANE_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0206","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0130_af5e50ee05_0066_af5e50ee05_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0207","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0131_cefcff9d51_0067_cefcff9d51_SUMMARY_COUNTS_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0208","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0132_f2727a43a4_0068_f2727a43a4_TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_A55A9D0F.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0209","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0133_64680b5495_0069_64680b5495_adverse_evidence.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0210","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0134_c491c02b74_0070_c491c02b74_branch_weight_ledger.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0211","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0135_3a66927376_0071_3a66927376_do_not_use.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0212","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0136_31140c01d4_0072_31140c01d4_forms.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0213","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0137_44e9a9a767_0073_44e9a9a767_languages.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0214","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0138_12ce3bff50_0074_12ce3bff50_lexemes.jsonl","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0215","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0139_124b9085a0_0075_124b9085a0_marginal_intelligibility.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0216","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0140_36cdbda24b_0076_36cdbda24b_rules_acknowledgement.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0217","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0141_14980b4aac_0077_14980b4aac_source_documents.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0218","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0142_796bf43d26_0078_796bf43d26_source_use_ledger.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0219","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0143_06fd2ec888_0079_06fd2ec888_word_weights.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0220","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0144_2fe02cd919_0080_2fe02cd919_B3_UPLOADER_READY_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0221","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0145_a5def825cb_0081_a5def825cb_MANIFEST.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0222","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0146_c022572906_0082_c022572906_PACKAGE_VALIDATION.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0223","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0147_f417b79a69_0083_f417b79a69_R3_18BBB185_BRANCH_COMMITS_FROM_7B34EC91.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0224","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0148_8b5414c63a_0084_8b5414c63a_R3_18BBB185_BRANCH_DELTA_FROM_7B34EC91.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0225","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0149_57c4beded1_0085_57c4beded1_R3_18BBB185_BRANCH_FRONTIER_VERIFICATION.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0226","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0150_610fc78562_0086_610fc78562_R3_18BBB185_BRANCH_VISIBLE_INPUT_COPY_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0227","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0151_bb47ea4e02_0087_bb47ea4e02_R3_18BBB185_EXACT_BLOCKERS_AND_RECOVERY_ROWS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0228","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0152_c044521e29_0088_c044521e29_R3_18BBB185_FABLE_ADVERSE_BOUNDARY_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0229","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0153_d4fd86645d_0089_d4fd86645d_R3_18BBB185_LANGUAGE_BOUNDARY_ROWS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0230","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0154_75ccd890ca_0090_75ccd890ca_R3_18BBB185_SOURCE_USE_GAP_RECOVERY_ROWS.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0231","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0155_c425791437_0091_c425791437_R3_18BBB185_TOKEN_RESET_AND_MUTUAL_WAKE_RULES.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0232","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0156_77e8344280_0092_77e8344280_README.md","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0233","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0157_91b016678b_0093_91b016678b_SHA256SUMS.txt","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0234","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0158_9905adee3e_0094_9905adee3e_b3_18bbb_action_summary__B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0235","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0159_30cf2e667e_0095_30cf2e667e_b3_a55_action_summary__B3_ACTION_SUMMARY.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0236","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0160_7f420c0bf8_0096_7f420c0bf8_branch_visible_r3_1a_same_frontier_validation__PACKAGE_VALIDATION.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0237","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0161_6f10277448_0097_6f10277448_branch_visible_r3_1a_source_use_gap__R3_1A823D4A_SOURCE_USE_GAP_LEDGER.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0238","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0162_e094535d14_0098_e094535d14_branch_visible_r3_7b_fable_adverse__R3_7B34EC91_FABLE_ADVERSE_BOUNDARY_LED","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0239","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0163_bde6d669e6_0099_bde6d669e6_branch_visible_r3_7b_language_boundary__R3_7B34EC91_LANGUAGE_BOUNDARY_ROWS","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0240","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0164_5ef461cc74_0100_5ef461cc74_branch_visible_r3_7b_package_validation__PACKAGE_VALIDATION.json","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0241","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0165_5accad0449_0101_5accad0449_branch_visible_r3_7b_source_use_gap__R3_7B34EC91_SOURCE_USE_GAP_RECOVERY_R","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0242","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0166_c6cf00f9ff_0102_c6cf00f9ff_non_slavic_7b_blockers__EXACT_BLOCKER_RECOVERY_ROWS_7B34EC91.csv","interlanguage_authority_context","false","false","route/context only for R7"
"6034-PATH-0243","uploader-transfer/interlanguage-method-authority-761bec88-current-frontier-authority-routing-20260707/INTERLANGUAGE_FABLE_761BEC88_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707/source_artifacts/0167_e1531b70fb_0103_e1531b70fb_non_slavic_7b_route_status__EIGHT_LANE_ROUTE_STATUS_ROWS_7B34EC91.csv","interlanguage_authority_context","false","false","route/context only for R7"
