row_uid,term_id,term_id_duplicate_count_in_state_c,source_term,chosen_form_latin,chosen_form_cyrillic,concept_current,f10_flag,safe_to_show_external,required_fix,route,route_key,c2_priority,shelf_langs,E_state_C,W_state_C,S_state_C,I,X,D1_state_C,KL_state_C,E_w0_projection,W_w0_projection,S_w0_projection,D1_w0_projection,KL_w0_projection,branch_delta_W_w0,branch_delta_S_w0,witness_writeback_level,witness_writeback_concept,old_reason_class,old_status,old_reviewer_need,old_source_pointer,old_ws_support_hits,old_ws_competitor_hits,old_ws_support_branches,old_ws_competitor_branches,old_ws_support_langs,old_ws_competitor_langs,old_ws_support_score,old_ws_adverse_competitor_score,old_weighted_score_action_class,old_weighted_score_sensitivity,old_weighted_current_equal_branch,old_weighted_current_dependence_pd,old_weighted_top_equal_branch,old_best_noncurrent_mean_MAG,old_writeback_status,old_writeback_candidate_weight,old_writeback_note,old_operational_term_weight_0_100,old_operational_weight_band,old_recommended_action_band,w0_filtered_candidate,w0_hold_targeted_review,w0_concept,w0_spotcheck_verdict,w0_codex_action,support_channel_present,adverse_channel_present,gap_channel_present,candidate_channel_present,v3_action_band
stateC_0866__ISV-ringe_endlichen_ranges--kolca_kone_nogo_rang,ISV-ringe_endlichen_ranges--kolca_konečnogo_rang,1,,kolca konečnogo ranga,,ring,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ring,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0867__ISV-ringe_mit_einheitselement_ring_mit_einhe--kolca_s_jedini_nym_e,ISV-ringe_mit_einheitselement_ring_mit_einhe--kolca_s_jediničnym_e,1,Ringe mit Einheitselement / Ring mit Einheit,kolca s jediničnym elementom / kolco s jedinico,колца с јединичным елементом / колцо с јединицо,element,F10-3,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,3.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,international,unstated,True,noether_paper34_section17_terms.json,1743,728,south|west,west,bg|cs|hr|pl|sk|sl|sr,cs|sk,0.531,0.469,confirm_current,stable,1.0,1.0,element,-0.7892313608030438,,0.0,,0.0,E_gap_or_adverse,A_review_adverse_or_competitor,False,False,,,,True,True,True,False,ADVERSE_or_dominance_review_packet
stateC_0868__ISV-ringe_vom_rang_eins--kolca_ranga_jedan,ISV-ringe_vom_rang_eins--kolca_ranga_jedan,1,,kolca ranga jedan,,ring,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ring,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0869__ISV-ringverkn_pfungen_aus_ringelementen--kolcove_operacije_iz,ISV-ringverknüpfungen_aus_ringelementen--kolcove_operacije_iz,1,,kolcove operacije iz elementov kolca,,unclassified,F10-3,no_fix_first,resolve vs okruh/prsten/kolobar with access-gain ledger + Interslavic authority input before external showing,,,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,True,True,False,ADVERSE_or_dominance_review_packet
stateC_0870__ISV-r_nderung--obrubljenje,ISV-ränderung--obrubljenje,1,Ränderung,obrubljenje,обрубльенье,unclassified,F10-2,no_fix_first,"back the claim with W/S witness forms from the shelf, or weaken the claim",,,,,3.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,3.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native,provisional_review_needed,True,noether_paper02_section03_terms.json;logbook:2026-06-10: Paper 02 §3 Interslavic Decisions,,,,,,,,,,,,,,,,0.0,,13.7,E_gap_or_adverse,E_overclaim_backfill_needed,False,False,,,,True,True,True,False,OVERCLAIM_backfill_needed
stateC_0871__ISV-salpha_i_alpha_j--salpha_i_alpha_j,ISV-salpha_i_alpha_j--salpha_i_alpha_j,1,,|S(alpha_i alpha_j)|,,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0872__ISV-same_extensions_in_all_quotient_rings_im--sovpadaju_a_raz_irje,ISV-same_extensions_in_all_quotient_rings_im--sovpadajuča_razširje,1,,sovpadajuča razširjenja v vsih kolcah kvocientov daju identične idealy,,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0873__ISV-satz_i--teorema_i,ISV-satz_i--teorema_i,1,,Teorema I,Теорема I,theorem,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,2.0,0.0,1.0,0.0,0.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,theorem,unstated,unstated,True,noether_paper06_section03_terms.json,231,639,south,west,bg|hr|sr,cs|pl|sk,0.4574,0.5426,variant_or_doublet_note,stable,0.6666666666666666,0.5454545454545454,teorema,-0.31223746818136844,Q2_PROOF_REGISTER_SUPPORT_ONLY,0.0,theorem stem occurs in algorithm/recurrence theorem context; supports proof-register term but not exact Noether theorem-title rows,36.3,C_partial_or_review_needed,F_missing_witness_backfill,False,False,,,,True,True,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0874__ISV-satz_vi_satz_vii--teorem_vi_teorem_vii,ISV-satz_vi_satz_vii--teorem_vi_teorem_vii,1,,Teorem VI / Teorem VII,,theorem,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,1.0,0.0,1.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,theorem,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0875__ISV-satz_von_der_endlichen_kette--teorem_o_kone_noj_c_,ISV-satz_von_der_endlichen_kette--teorem_o_konečnoj_cě,1,,teorem o konečnoj cěpi,теорем о конечној цепи,theorem,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,1.0,0.0,1.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,theorem,international;script_stability,unstated,False,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,,,,,,,,,,,,,,,,0.0,,51.3,C_partial_or_review_needed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0876__ISV-satz_von_der_isomorphie--teorem_o_izomorfiji,ISV-satz_von_der_isomorphie--teorem_o_izomorfiji,1,,teorem o izomorfiji,,teorem,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,teorem,False,all_shelves,2.0,0.0,1.0,0.0,0.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,theorem,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0877__ISV-satz_von_l_roth_castelnuovo_enriques--teorem_lurota_kastel,ISV-satz_von_lüroth_castelnuovo_enriques--teorem_lurota_kastel,1,,teorem Lurota / Kastelnuova / Enrikesa,,theorem,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,theorem,True,ar;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,1.0,0.0,0.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,theorem,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0878__ISV-satz_von_ostrowski--teorem_ostrowski,ISV-satz_von_ostrowski--teorem_ostrowski,1,,teorem Ostrowski,теорем Островски,theorem,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,1.0,0.0,1.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,theorem,international;script_stability,unstated,False,noether_paper20_terms.json,,,,,,,,,,,,,,,,0.0,,51.3,C_partial_or_review_needed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0879__ISV-satz_x_reference_in_section12--teorema_x,ISV-satz_x_reference_in_section12--teorema_x,1,,Teorema X,,theorem,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,1.0,0.0,1.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,theorem,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0880__ISV-satz_xi_satz_xii--teorem_xi_teorem_xii,ISV-satz_xi_satz_xii--teorem_xi_teorem_xii,1,,Teorem XI / Teorem XII,,theorem,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,1.0,0.0,1.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,theorem,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0881__ISV-schema_zur_faltung--shema_svijanja,ISV-schema_zur_faltung--shema_svijanja,1,Schema zur Faltung,shema svijanja,схема свијаньа,folding,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,folding,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native,stable_provisional,True,noether_paper02_section15_terms.json,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0882__ISV-schlu_folgerung--zaklju_enje,ISV-schlußfolgerung--zaključenje,1,Schlußfolgerung,zaključenje,закльученье,unclassified,F10-2,no_fix_first,"back the claim with W/S witness forms from the shelf, or weaken the claim",,,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native,unstated,True,noether_paper02_section26_terms.json;logbook:2026-06-10: Paper 02 Section 26 Interslavic Decisions,,,,,,,,,,,,,,,,0.0,,8.7,E_gap_or_adverse,E_overclaim_backfill_needed,False,False,,,,True,True,True,False,OVERCLAIM_backfill_needed
stateC_0883__ISV-schlu_formel--kone_na_formula,ISV-schlußformel--konečna_formula,1,Schlußformel,konečna formula,конечна формула,form,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,form,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,stable,True,noether_paper02_section06_terms.json;logbook:2026-06-10: Paper 02 §6 Interslavic Decisions,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0884__ISV-schnittpunktmultiplizitaet_resultantenmu--mnogokratnost_pr_sek,ISV-schnittpunktmultiplizitaet_resultantenmu--mnogokratnost_prěsek,1,,mnogokratnost prěseka / rezultanta-mnogokratnost,,resultant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,resultant,True,es,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_post45_source_fidelity_terms.json,,,,,,,,,,,,,,,blocked_P0_sense_or_specialist,0.0,trap/specialist row: KWIC specialist review required before any evidence can count,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0885__ISV-schwaches_starkes_primideal--slaby_silny_prosty_i,ISV-schwaches_starkes_primideal--slaby_silny_prosty_i,1,schwaches / starkes Primideal,slaby / silny prosty ideal,,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,concept_shelf,prime ideal,source_fidelity,unstated,True,noether_paper30_section05_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,92.2,A_high_support_or_apply_ready,B_candidate_witness_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,False,False,MISSING_WITNESS_continue_tail_routing
stateC_0886__ISV-schwaches_starkes_prim_rideal--slaby_silny_primarny,ISV-schwaches_starkes_primärideal--slaby_silny_primarny,1,schwaches / starkes Primärideal,slaby / silny primarny ideal,,ideal,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,ideal,True,be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,unstated,unstated,True,noether_paper30_section05_terms.json,1296,0,south|west,,bg|cs|hr|pl|sk|sl|sr,,1.0,0.0,confirm_current,stable,1.0,1.0,ideal,-999,v11_strict_Q1_candidate,0.75,append candidate witness-vector note only after source row is confirmed to instantiate this concept; no term promotion; no prose patch; no reviewed_bridge_use,46.7,C_partial_or_review_needed,B_candidate_witness_writeback,True,False,ideal,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0887__ISV-sch_rfere_relationen_27_28--ostrej_e_relacije_27,ISV-schärfere_relationen_27_28--ostrejše_relacije_27,1,,"ostrejše relacije (27), (28)",,relation,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,relation,True,es;fr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0888__ISV-singul_re_wertsysteme--singularne_sistemy_v,ISV-singuläre_wertsysteme--singularne_sistemy_v,1,,singularne sistemy vrědnostij,,field,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,field,True,ar;be;bg;bs;cs;es;fa;fr;hr;mk;pl;sk;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0889__ISV-source-critical_normalization_a_und_psi_--prevedeno_kako_a_i_b,ISV-source-critical_normalization_a_und_psi_--prevedeno_kako_a_i_b,1,,prevedeno kako 'A i B',,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,E_noise_or_bibliographic,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_post45_source_fidelity_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0890__ISV-spezialisierung--specializacija_speci,ISV-spezialisierung--specializacija_speci,1,Spezialisierung,specializacija / specializovati,специализација / специализовати,unclassified,F10-4,yes_with_definition,keep explicit definition at first use; mark authority-needed in review packet,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native;international;coinage,unstated,True,noether_paper24_section04_terms.json,,,,,,,,,,,,,,,,0.0,,6.7,E_gap_or_adverse,D_authority_or_specialist_needed,False,False,,,,True,False,True,False,AUTHORITY_or_specialist_review
stateC_0891__ISV-spezialisierung_u_mu_nuubar_mu_nu--specializacija_u_mu_,ISV-spezialisierung_u_mu_nuubar_mu_nu--specializacija_u_mu_,1,,specializacija u_{mu nu}=ubar_{mu nu},специализација u_{mu nu}=ubar_{mu nu},unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,international,unstated,False,noether_paper22_section04_terms.json;noether_paper22_terms.json,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0892__ISV-spezielle_p-modulbasen--specialne_p-modulne_,ISV-spezielle_p-modulbasen--specialne_p-modulne_,1,,specialne P-modulne bazy,,special,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,special,False,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0893__ISV-spur--sl_d,ISV-spur--slěd,1,Spur,slěd,,trace,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,3.0,0.0,1.0,0.0,1.0,1.7547653506033232,0.5362771440493014,3.0,0.0,1.0,1.7547653506033232,0.5362771440493014,0.0,0.0,concept_shelf,trace,pan_slavic_native;international,unstated,False,noether_paper40_source_fidelity_terms.json,,,,,,,,,,,,,,,,0.0,,53.9,C_partial_or_review_needed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0894__ISV-spur_eines_elementes_genommen_in_bezug_a--sl_d_elementa_vzety_,ISV-spur_eines_elementes_genommen_in_bezug_a--slěd_elementa_vzety_,1,,"slěd elementa, vzety vzhodno k klasu",,element,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,element,True,es;fr,2.0,0.0,1.0,0.0,0.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,trace,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0895__ISV-spur_matrizendarstellung_konjugierte_ele--sl_d_matri_na_predst,ISV-spur_matrizendarstellung_konjugierte_ele--slěd_matrična_predst,1,,slěd / matrična predstavjenost / konjugovane elementy,,trace,F10-4,yes_with_definition,keep explicit definition at first use; mark authority-needed in review packet,,,,,2.0,0.0,1.0,0.0,1.0,1.8898815748423097,0.46209812037329684,2.0,0.0,1.0,1.8898815748423097,0.46209812037329684,0.0,0.0,concept_shelf,trace,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,AUTHORITY_or_specialist_review
stateC_0896__ISV-stau_i_tau_j--determinant_stau_i_t,ISV-stau_i_tau_j--determinant_stau_i_t,1,,determinant |S(tau_i tau_j)|,,determinant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,B_intl_stem_probeable,determinant,True,all_shelves,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0897__ISV-steinitzsche_bezeichnung_erweiterung_ers--_tejnicova_terminolo,ISV-steinitzsche_bezeichnung_erweiterung_ers--štejnicova_terminolo,1,,Štejnicova terminologija / razširjenje prvogo ili drugogo roda,,extension of the first kind,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,extension of the first kind,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0898__ISV-stets_existierende_o-modulbasis--vsegda_obstojna_o-mo,ISV-stets_existierende_o-modulbasis--vsegda_obstojna_o-mo,1,,vsegda obstojna o-modulna baza,,basis,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,A_probe_covered_concept,basis,True,ar;be;bg;cs;fa;hr;mk;pl;sl;sr,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,basis,candidate_after_source_row_context_check,may enter W0 writeback queue after row-context check; not certified,True,False,True,True,CANDIDATE_W0_filtered_add_WS_after_row_context
stateC_0899__ISV-strahlklassen--lu_ne_klasy,ISV-strahlklassen--lučne_klasy,1,Strahlklassen,lučne klasy,,discriminant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,discriminant,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,pan_slavic_native,unstated,True,noether_paper41_source_fidelity_terms.json,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0900__ISV-strahlklasseneinteilung--unnamed,ISV-strahlklasseneinteilung--unnamed,1,Strahlklasseneinteilung,,,discriminant,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,discriminant,False,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,unstated,unstated,True,french_paper41_term_rationale_20260702.json,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,0.0,E_gap_or_adverse,F_missing_witness_backfill,False,False,,,,False,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0901__ISV-substitution_35--substitucija_35,ISV-substitution_35--substitucija_35,1,,substitucija (35),субституција (35),substitution,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,substitution,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper22_terms.json,,,,,,,,,,,,,,,no_context_evidence_available,0.0,no precomputed evidence row available for route key,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0902__ISV-sukzessive_elimination--sukcesivna_eliminaci,ISV-sukzessive_elimination--sukcesivna_eliminaci,1,,sukcesivna eliminacija,сукцесивна елиминација,unclassified,F10-0,yes,add W/S witness forms or explicit gap note from the 20-source shelf,,,,,2.0,0.0,0.0,0.0,1.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,international;source_fidelity,unstated,False,noether_paper22_terms.json,,,,,,,,,,,,,,,,0.0,,26.7,D_underwitnessed,G_currently_acceptable_or_low_priority,False,False,,,,True,False,True,False,CURRENT_low_priority_or_document
stateC_0903__ISV-sukzessive_zerlegung--sukcesivno_razlo_enj,ISV-sukzessive_zerlegung--sukcesivno_razloženj,1,,sukcesivno razloženje,сукцесивно разложенье,decomposition,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,decomposition,True,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper19_terms.json;noether_paper19_terms_before_section09_utf8_repair_20260613_121052.json,,,,,,,,,,,,,,,Q3_ACCEPT_component_support_context_ok,0.35,Spanish algebraic context uses descomposición; component support only,23.7,D_underwitnessed,C_context_candidate_writeback,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0904__ISV-sukzessive_zerlegung_in_zwei_bestandteil--sukcesivny_razklad_v,ISV-sukzessive_zerlegung_in_zwei_bestandteil--sukcesivny_razklad_v,1,,sukcesivny razklad v dvě sostavne česti,,decomposition,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,C_concept_linked_shelf_plausible,decomposition,True,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
stateC_0905__ISV-sylowk_rper--sylowovo_polje,ISV-sylowkörper--sylowovo_polje,1,Sylowkörper,Sylowovo polje,,unclassified,F10-0,yes,record witness forms in the term row (currently prose/shelf only),,,,,2.0,1.0,1.0,0.0,0.0,2.82842712474619,0.05889151782819174,2.0,1.0,1.0,2.82842712474619,0.05889151782819174,0.0,0.0,,,pan_slavic_native,unstated,False,noether_paper38_source_fidelity_terms.json,,,,,,,,,,,,,,,,0.0,,70.2,B_usable_candidate_or_balanced,G_currently_acceptable_or_low_priority,False,False,,,,True,False,False,False,CURRENT_low_priority_or_document
stateC_0906__ISV-symbole_theta-h_f-h--simboly_theta-h_f-h,ISV-symbole_theta-h_f-h--simboly_theta-h_f-h,1,Symbole theta-H / f-H,simboly theta-H / f-H,симболы тета-Х / ф-Х,unclassified,F10-1,review,backfill witness vector from 20-source shelf or mark explicit gap,D_no_route_true_gap,,False,,2.0,0.0,0.0,0.0,0.0,1.0,1.0986122886681098,2.0,0.0,0.0,1.0,1.0986122886681098,0.0,0.0,,,unstated,unstated,True,noether_paper02_section24_terms.json,,,,,,,,,,,,,,,,0.0,,16.7,D_underwitnessed,F_missing_witness_backfill,False,False,,,,True,False,True,False,MISSING_WITNESS_continue_tail_routing
