permission_evidence_decision_precondition_blocker_resolution_request_row_id,parent_permission_evidence_decision_precondition_blocker_row_id,parent_permission_evidence_decision_precondition_checklist_row_id,parent_permission_evidence_criteria_decision_row_id,parent_permission_evidence_intake_row_id,parent_line_span_permission_return_row_id,parent_line_span_candidate_row_id,parent_criteria_decision_row_id,parent_criterion_row_id,parent_ledger_row_id,parent_reviewer_scope_row_id,parent_gap_check_row_id,parent_pointer_row_id,packet_unit,reviewer_role,parent_criterion_type,criterion_type,source_systems_implicated,blocker_precondition_name,blank_request_fields,request_fields_filled,request_packet_started,request_dispatched,return_received,return_ingested,blocker_resolved_after_return,source_text_capture_allowed_after_return,excerpt_selection_allowed_after_return,surface_gate_opened,translation_gate_opened
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-00001,ODRF-RSCOPE-LSPAN-PEVID-DPCB-00001,ODRF-RSCOPE-LSPAN-PEVID-DPC-00001,ODRF-RSCOPE-LSPAN-PEVID-DEC-00001,ODRF-RSCOPE-LSPAN-PEVID-00001,ODRF-RSCOPE-LSPAN-PRET-00001,ODRF-RSCOPE-DPCBRT-LSPAN-00001,ODRF-RSCOPE-DPCBRT-EVID-DEC-00001,ODRF-RSCOPE-DPCBRT-ECR-CRIT-00001,ODRF-RSCOPE-LEDGER-01,ODRF-RSCOPE-01,ODRF-ATTR-GAP-01,ODRF-PTR-01,proof_reading_and_definition_use,construction_governance_reviewer,dated_non_personal_return_identity,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12534,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12534,ODRF-RSCOPE-LSPAN-PEVID-DPC-01567,ODRF-RSCOPE-LSPAN-PEVID-DEC-01567,ODRF-RSCOPE-LSPAN-PEVID-01567,ODRF-RSCOPE-LSPAN-PRET-01567,ODRF-RSCOPE-DPCBRT-LSPAN-01567,ODRF-RSCOPE-DPCBRT-EVID-DEC-01567,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01567,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,resolution_evidence_pointer_metadata_only,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,line_span_and_source_text_permissions_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12535,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12535,ODRF-RSCOPE-LSPAN-PEVID-DPC-01567,ODRF-RSCOPE-LSPAN-PEVID-DEC-01567,ODRF-RSCOPE-LSPAN-PEVID-01567,ODRF-RSCOPE-LSPAN-PRET-01567,ODRF-RSCOPE-DPCBRT-LSPAN-01567,ODRF-RSCOPE-DPCBRT-EVID-DEC-01567,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01567,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,resolution_evidence_pointer_metadata_only,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_guardrail_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12536,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12536,ODRF-RSCOPE-LSPAN-PEVID-DPC-01567,ODRF-RSCOPE-LSPAN-PEVID-DEC-01567,ODRF-RSCOPE-LSPAN-PEVID-01567,ODRF-RSCOPE-LSPAN-PRET-01567,ODRF-RSCOPE-DPCBRT-LSPAN-01567,ODRF-RSCOPE-DPCBRT-EVID-DEC-01567,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01567,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,resolution_evidence_pointer_metadata_only,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12537,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12537,ODRF-RSCOPE-LSPAN-PEVID-DPC-01568,ODRF-RSCOPE-LSPAN-PEVID-DEC-01568,ODRF-RSCOPE-LSPAN-PEVID-01568,ODRF-RSCOPE-LSPAN-PRET-01568,ODRF-RSCOPE-DPCBRT-LSPAN-01568,ODRF-RSCOPE-DPCBRT-EVID-DEC-01568,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01568,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12538,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12538,ODRF-RSCOPE-LSPAN-PEVID-DPC-01568,ODRF-RSCOPE-LSPAN-PEVID-DEC-01568,ODRF-RSCOPE-LSPAN-PEVID-01568,ODRF-RSCOPE-LSPAN-PRET-01568,ODRF-RSCOPE-DPCBRT-LSPAN-01568,ODRF-RSCOPE-DPCBRT-EVID-DEC-01568,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01568,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12539,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12539,ODRF-RSCOPE-LSPAN-PEVID-DPC-01568,ODRF-RSCOPE-LSPAN-PEVID-DEC-01568,ODRF-RSCOPE-LSPAN-PEVID-01568,ODRF-RSCOPE-LSPAN-PRET-01568,ODRF-RSCOPE-DPCBRT-LSPAN-01568,ODRF-RSCOPE-DPCBRT-EVID-DEC-01568,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01568,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12540,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12540,ODRF-RSCOPE-LSPAN-PEVID-DPC-01568,ODRF-RSCOPE-LSPAN-PEVID-DEC-01568,ODRF-RSCOPE-LSPAN-PEVID-01568,ODRF-RSCOPE-LSPAN-PRET-01568,ODRF-RSCOPE-DPCBRT-LSPAN-01568,ODRF-RSCOPE-DPCBRT-EVID-DEC-01568,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01568,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12541,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12541,ODRF-RSCOPE-LSPAN-PEVID-DPC-01568,ODRF-RSCOPE-LSPAN-PEVID-DEC-01568,ODRF-RSCOPE-LSPAN-PEVID-01568,ODRF-RSCOPE-LSPAN-PRET-01568,ODRF-RSCOPE-DPCBRT-LSPAN-01568,ODRF-RSCOPE-DPCBRT-EVID-DEC-01568,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01568,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,permission_return_and_scope_verified,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12542,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12542,ODRF-RSCOPE-LSPAN-PEVID-DPC-01568,ODRF-RSCOPE-LSPAN-PEVID-DEC-01568,ODRF-RSCOPE-LSPAN-PEVID-01568,ODRF-RSCOPE-LSPAN-PRET-01568,ODRF-RSCOPE-DPCBRT-LSPAN-01568,ODRF-RSCOPE-DPCBRT-EVID-DEC-01568,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01568,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,line_span_and_source_text_permissions_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12543,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12543,ODRF-RSCOPE-LSPAN-PEVID-DPC-01568,ODRF-RSCOPE-LSPAN-PEVID-DEC-01568,ODRF-RSCOPE-LSPAN-PEVID-01568,ODRF-RSCOPE-LSPAN-PRET-01568,ODRF-RSCOPE-DPCBRT-LSPAN-01568,ODRF-RSCOPE-DPCBRT-EVID-DEC-01568,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01568,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_guardrail_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12544,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12544,ODRF-RSCOPE-LSPAN-PEVID-DPC-01568,ODRF-RSCOPE-LSPAN-PEVID-DEC-01568,ODRF-RSCOPE-LSPAN-PEVID-01568,ODRF-RSCOPE-LSPAN-PRET-01568,ODRF-RSCOPE-DPCBRT-LSPAN-01568,ODRF-RSCOPE-DPCBRT-EVID-DEC-01568,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01568,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,dated_non_personal_return_identity,source_text_and_downstream_gate_limits_confirmed,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12545,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12545,ODRF-RSCOPE-LSPAN-PEVID-DPC-01569,ODRF-RSCOPE-LSPAN-PEVID-DEC-01569,ODRF-RSCOPE-LSPAN-PEVID-01569,ODRF-RSCOPE-LSPAN-PRET-01569,ODRF-RSCOPE-DPCBRT-LSPAN-01569,ODRF-RSCOPE-DPCBRT-EVID-DEC-01569,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01569,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12546,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12546,ODRF-RSCOPE-LSPAN-PEVID-DPC-01569,ODRF-RSCOPE-LSPAN-PEVID-DEC-01569,ODRF-RSCOPE-LSPAN-PEVID-01569,ODRF-RSCOPE-LSPAN-PRET-01569,ODRF-RSCOPE-DPCBRT-LSPAN-01569,ODRF-RSCOPE-DPCBRT-EVID-DEC-01569,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01569,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12547,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12547,ODRF-RSCOPE-LSPAN-PEVID-DPC-01569,ODRF-RSCOPE-LSPAN-PEVID-DEC-01569,ODRF-RSCOPE-LSPAN-PEVID-01569,ODRF-RSCOPE-LSPAN-PRET-01569,ODRF-RSCOPE-DPCBRT-LSPAN-01569,ODRF-RSCOPE-DPCBRT-EVID-DEC-01569,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01569,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12548,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12548,ODRF-RSCOPE-LSPAN-PEVID-DPC-01569,ODRF-RSCOPE-LSPAN-PEVID-DEC-01569,ODRF-RSCOPE-LSPAN-PEVID-01569,ODRF-RSCOPE-LSPAN-PRET-01569,ODRF-RSCOPE-DPCBRT-LSPAN-01569,ODRF-RSCOPE-DPCBRT-EVID-DEC-01569,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01569,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,evidence_value_reviewed_or_explicitly_absent,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12549,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12549,ODRF-RSCOPE-LSPAN-PEVID-DPC-01569,ODRF-RSCOPE-LSPAN-PEVID-DEC-01569,ODRF-RSCOPE-LSPAN-PEVID-01569,ODRF-RSCOPE-LSPAN-PRET-01569,ODRF-RSCOPE-DPCBRT-LSPAN-01569,ODRF-RSCOPE-DPCBRT-EVID-DEC-01569,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01569,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,permission_return_and_scope_verified,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12550,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12550,ODRF-RSCOPE-LSPAN-PEVID-DPC-01569,ODRF-RSCOPE-LSPAN-PEVID-DEC-01569,ODRF-RSCOPE-LSPAN-PEVID-01569,ODRF-RSCOPE-LSPAN-PRET-01569,ODRF-RSCOPE-DPCBRT-LSPAN-01569,ODRF-RSCOPE-DPCBRT-EVID-DEC-01569,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01569,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,line_span_and_source_text_permissions_bounded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12551,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12551,ODRF-RSCOPE-LSPAN-PEVID-DPC-01569,ODRF-RSCOPE-LSPAN-PEVID-DEC-01569,ODRF-RSCOPE-LSPAN-PEVID-01569,ODRF-RSCOPE-LSPAN-PRET-01569,ODRF-RSCOPE-DPCBRT-LSPAN-01569,ODRF-RSCOPE-DPCBRT-EVID-DEC-01569,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01569,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,source_text_guardrail_confirmed,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12552,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12552,ODRF-RSCOPE-LSPAN-PEVID-DPC-01569,ODRF-RSCOPE-LSPAN-PEVID-DEC-01569,ODRF-RSCOPE-LSPAN-PEVID-01569,ODRF-RSCOPE-LSPAN-PRET-01569,ODRF-RSCOPE-DPCBRT-LSPAN-01569,ODRF-RSCOPE-DPCBRT-EVID-DEC-01569,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01569,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,dated_non_personal_return_identity,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,downstream_surface_translation_gates_separate,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12553,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12553,ODRF-RSCOPE-LSPAN-PEVID-DPC-01570,ODRF-RSCOPE-LSPAN-PEVID-DEC-01570,ODRF-RSCOPE-LSPAN-PEVID-01570,ODRF-RSCOPE-LSPAN-PRET-01570,ODRF-RSCOPE-DPCBRT-LSPAN-01570,ODRF-RSCOPE-DPCBRT-EVID-DEC-01570,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01570,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,decision_row_linkage_validated,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12554,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12554,ODRF-RSCOPE-LSPAN-PEVID-DPC-01570,ODRF-RSCOPE-LSPAN-PEVID-DEC-01570,ODRF-RSCOPE-LSPAN-PEVID-01570,ODRF-RSCOPE-LSPAN-PRET-01570,ODRF-RSCOPE-DPCBRT-LSPAN-01570,ODRF-RSCOPE-DPCBRT-EVID-DEC-01570,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01570,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_decision_fields_filled,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
ODRF-RSCOPE-LSPAN-PEVID-DPCBRR-12555,ODRF-RSCOPE-LSPAN-PEVID-DPCB-12555,ODRF-RSCOPE-LSPAN-PEVID-DPC-01570,ODRF-RSCOPE-LSPAN-PEVID-DEC-01570,ODRF-RSCOPE-LSPAN-PEVID-01570,ODRF-RSCOPE-LSPAN-PRET-01570,ODRF-RSCOPE-DPCBRT-LSPAN-01570,ODRF-RSCOPE-DPCBRT-EVID-DEC-01570,ODRF-RSCOPE-DPCBRT-ECR-CRIT-01570,ODRF-RSCOPE-LEDGER-07,ODRF-RSCOPE-07,ODRF-ATTR-GAP-07,ODRF-PTR-07,equivalence_order_poset,advanced_scope_reviewer,reviewer_scope_row_match,request_return_scope_match,OLP_CC_BY_4_0; DMOI_CONSERVATIVE_NC_SA_RECHECK_REQUIRED,all_criteria_decisions_recorded,request_packet_id; request_route_label; non_personal_reviewer_or_owner_role; request_scope_statement; requested_resolution_action; required_resolution_evidence_pointer; requested_true_precondition_update_scope; source_text_prohibition_clause; downstream_line_span_gate_limit; downstream_surface_translation_gate_limit; request_date; reviewer_note,0,false,false,false,false,false,false,false,false,false
