"current_head","source_packet","source_use_label_963f","source_row_head","source_use_label_e58","blocker_id","lane","category","gap_or_blocker","priority","observed_evidence","required_action","searched_paths_or_branch_context","active_recovery_search","next_recovery_action_81db","source_use_label","gate_guard","b3_route","boundary","blocker_origin"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","AR-AC6F4E-GAP-001","Arabic","branch-weighting","branch_weight_ledger.csv","P1-source-body-or-source-use","C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_WHOLE_CORPUS_212DFB_AUTHORITY_RECOVERY_20260706\212DFB_BRANCH_WEIGHT_LEDGER.csv","produce branch_weight_ledger.csv application rows linked to lane source bodies and hashes","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Locate or verify exact source body/path/hash; keep row blocked if only pointer/comparator evidence is available.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","UNRESOLVED-POSTPUSH-S06-DRAFT-tg-ring-field","tg_Cyrl_TJ","","","P3-review-boundary-or-routing","","","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Keep review-only boundary and route to B3 only as gap/provenance support.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","UNRESOLVED-POSTPUSH-S06-DRAFT-ug-noetherian-ring","ug_Arab","","","P3-review-boundary-or-routing","","","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Keep review-only boundary and route to B3 only as gap/provenance support.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","REC-AR-EIGEN-LA-001","ar","","","P3-review-boundary-or-routing","","","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Keep review-only boundary and route to B3 only as gap/provenance support.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","REC-FA-EIGEN-LA-001","fa_IR","","","P3-review-boundary-or-routing","","","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Keep review-only boundary and route to B3 only as gap/provenance support.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","REC-PRS-TG-001","prs_AF;tg_Cyrl_TJ","","","P3-review-boundary-or-routing","","","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Keep review-only boundary and route to B3 only as gap/provenance support.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","REC-UR-HIND-001","ur_Arab;Hindustani","","","P3-review-boundary-or-routing","","","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Keep review-only boundary and route to B3 only as gap/provenance support.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","REC-OTA-PANTURK-001","ota_Arab;Pan-Turkic","","","P3-review-boundary-or-routing","","","source-canon-recovery | language-source-bodies/rtl-persianate-arabic | interlanguage-sidecar/rtl-persianate-arabic-9d7db086-recovery-scaffold-increment-20260706 | uploader-transfer/r6-9d7db086-source-owner-reviewer-recovery-queue-20260706 | uploader-transfer/non-slavic-core-96c453b5-current-head-addendum-20260706","Check local source-canon/body index, then branch-visible R3 packets, then adjacent R6/Non-Slavic queues only as recovery context; do not consume as authority without independent gate.","Keep review-only boundary and route to B3 only as gap/provenance support.","active-recovery-blocker-row","No Arabic/Persianate/Dari/Tajik/Urdu/Hindustani/Ottoman/Pan-Turkic merge without independent source gate.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","prior-81db-active-recovery"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","ZERO-HIT-803798064","ur_Arab","source-text-occurrence-zero-hit","linear transformation / transformation","P1-source-text-recovery","No exact term occurrence in text-like files under source-canon-recovery for this scan.","Check PDF text layer/OCR source body or alternative orthography; do not use zero-hit term as acceptance evidence.","source-canon-recovery text-like files: .txt .md .csv .json .html .wikitext .tex .bib","Keep exact recovery row; check PDF/OCR source bodies, alternative spellings, or independently sourced lane material.","Keep exact recovery row; check PDF/OCR source bodies, alternative spellings, or independently sourced lane material.","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","source-text-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","ZERO-HIT-173279564","ur_Arab","source-text-occurrence-zero-hit","simultaneous linear equations system","P1-source-text-recovery","No exact term occurrence in text-like files under source-canon-recovery for this scan.","Check PDF text layer/OCR source body or alternative orthography; do not use zero-hit term as acceptance evidence.","source-canon-recovery text-like files: .txt .md .csv .json .html .wikitext .tex .bib","Keep exact recovery row; check PDF/OCR source bodies, alternative spellings, or independently sourced lane material.","Keep exact recovery row; check PDF/OCR source bodies, alternative spellings, or independently sourced lane material.","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","source-text-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-bec1ca4c8e1e","ar","pdf-text-layer-zero-hit","الحلقة النوثرية","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-527705c71706","ar","pdf-text-layer-zero-hit","النوثرية","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-fae9409aaf92","ar","pdf-text-layer-zero-hit","حلقات نوثرية","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-0201ddea142b","ar","pdf-text-layer-zero-hit","حلقة نوثرية","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-f797f07b0ccf","ar","pdf-text-layer-zero-hit","نوثرية","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-f3413622cd43","ar","pdf-text-layer-zero-hit","المثالي","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-9b40707306f6","ar","pdf-text-layer-zero-hit","مثالي","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-c029a384d25d","ar","pdf-text-layer-zero-hit","matrix / matrix ring context","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-2b1419bf1bc5","ar","pdf-text-layer-zero-hit","مصفوفة","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-8a659d8a3f0e","ar","pdf-text-layer-zero-hit","الحلقة","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-1e310cc10213","ar","pdf-text-layer-zero-hit","الحلقة السلسلية","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-4f92f0799a83","ar","pdf-text-layer-zero-hit","source-context term","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-d447050ab5be","ar","pdf-text-layer-zero-hit","المجال البروفري","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-a94328fa0bc5","fa_IR","pdf-text-layer-zero-hit","نوتری","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-5e3250690e70","fa_IR","pdf-text-layer-zero-hit","میدان","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-56bf8da9daac","fa_IR","pdf-text-layer-zero-hit","ایدهآل","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-ebc3e876f639","fa_IR","pdf-text-layer-zero-hit","حلقه","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
"963f529950a0309fadf2848b5c91f12da936f01f","R3_81DB4BA9_PDF_LAYER_RECOVERY_AUDIT_20260706T101455Z","active-recovery-blocker-carry-forward","81db4ba945379e7c267ac6b5049f207e5746e65e","active-recovery-blocker-current-head-refresh","PDF-ZERO-ec3f9abd5399","ur_Arab","pdf-text-layer-zero-hit","Urdu Wikibooks linear algebra overview","P1-pdf-or-ocr-recovery","No recorded hit in PDF text-layer extraction for this term.","Check OCR/page image or alternative orthography before using this term as source evidence.","PDF source bodies under source-canon-recovery","Keep PDF/OCR recovery row; check OCR, page images, or alternative orthography.","","active-recovery-blocker-row","No cross-gate merge without independent source witness.","B3/package steward packages; R3 language lane does not push and does not use GitHub Issues.","no native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion","pdf-text-layer-zero-hit-scan"
