provenance_id	branch	origin_scope	origin_relative_path	kind	canonical_archive_path	dedup_disposition	bytes	md5	sha256	byte_identity_group	identical_path_witnesses	structural_finding	accepted_state	authority_role
W089	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0001-0015/34_VarietesdeShimura [~370dpi]/_page_2_Picture_5.jpeg	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0015_p2_pic5.jpg	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	7056	1979C04696929570DD4A82C3CDFF506D	F9112B24D73C734B28E65A3C66D8D7315A243865945C52DDED3EFE29B4CED0A5	SHA256_F9112B24D73C	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W090	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0001-0015/34_VarietesdeShimura [~370dpi]/_page_8_Figure_2.jpeg	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0001-0015_p8_fig2.jpg	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	9236	343FA3F6624431D8FE3883F5DDAE539F	F8402885DB183C7F9199EDFA13B44E3017AADB45EEC1886950B5189AEED031E7	SHA256_F8402885DB18	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W091	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0006-0010/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0006-0010_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	19771	489B54E653824E9A46B098C5B4F66558	A814B28FA70DDBC0C32BAFDB86DB75C1AB8624E20C7583B9B78AADD8C14E9136	SHA256_A814B28FA70D	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W092	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0006-0010/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0006-0010_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	3344	CA6DBD87AA8DE6EE3C0F741B0EF9EC25	CE50894F167FEE46FFE7540E73DD606EFADA1929BA80704B0EBBF52C3C70E956	SHA256_CE50894F167F	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W093	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0006-0010/34_VarietesdeShimura [~370dpi]/_page_8_Figure_2.jpeg	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0006-0010_p8_fig2.jpg	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	9311	B004E533F19267DFCBB02FD0B6F06514	726093B593CFE26DC392B7769F7B1753D8E48B351C332846019F3660D78D6B97	SHA256_726093B593CF	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W094	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0011-0015/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0011-0015_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	16997	BAB0936DDF1FCBAF8BAB4E9C8A85C3D3	8E787BD767D86212C3BB006E6A86C2EE7986DC7E8E178AD9A9CE07C8DB235C9C	SHA256_8E787BD767D8	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W095	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0011-0015/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0011-0015_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	4048	6AF3D6EE71C29CC577503AD3E20F8C0A	9648CB3B61AC5116810F11495BAFE2A5A85A23896F0B4011EB8F90DDF5AFCB4D	SHA256_9648CB3B61AC	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W096	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0016-0020/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0020_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	20767	36EB06B6BB7FC67A107FD2F4BA44E268	4BF12B8FF77DAAEE3D3CBC91888D77AAC417BCEAED022DA094CE3E73AFFB8721	SHA256_4BF12B8FF77D	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W097	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0016-0020/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0020_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	3984	02E116BFB22FAE09F9CDB7B3DB987E4E	B3D78E0A1C992AA8362885D3C0D8CAB510914B647C3C7C8D98BF21FD6F07EE91	SHA256_B3D78E0A1C99	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W098	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0016-0030/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0030_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	58110	6AEEF9F9567F3168C1DF5D4396A3C40D	D2E0190F06E52479995F115C342EA2FBB98963C05FB571DBE825F6E6D2646BCB	SHA256_D2E0190F06E5	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W099	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0016-0030/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0030_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	11370	2A07FFBAEDB681AD4F12EB87FF599A04	A19061538C3B51B93A050C52C041082A4D4F38C19A46E0C5418259497231F337	SHA256_A19061538C3B	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W100	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0016-0030/34_VarietesdeShimura [~370dpi]/_page_29_Figure_11.jpeg	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0016-0030_p29_fig11.jpg	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	43195	E61114F11D6C3EBF33A67DA86FFB50AC	FBF3797F85A936E2E8A23B1701208F9A79EF152D3A9EAB146B964C4BC62762F3	SHA256_FBF3797F85A9	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W101	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0021-0025/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0021-0025_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	18540	9771ADE3677BCED6ECB9079E13E3657F	F7F4A91FB72DDB90FA03F7CDA7278D412F4305775C93C9CF815B357D6AC58CC7	SHA256_F7F4A91FB72D	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W102	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0021-0025/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0021-0025_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	4148	1BF657B316F7466BAFE2140D6D209928	7ACC867B3302C8B258201E3984A99A1B40218D10772C0EA6FA003EA5C6AD62DA	SHA256_7ACC867B3302	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W103	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0026-0030/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0026-0030_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	18755	D75A574B970A6673486B74AC7E76F2BC	55F1E42B41C26A3CA8B90EB50CC99C79525F81B45944FD008C8BF6CBA9A090B5	SHA256_55F1E42B41C2	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W104	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0026-0030/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0026-0030_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	3467	DEDE30C5F7C14888A8E40BF3371C131E	08596A0370001707E1F0A2537DEC82FB7FC63E49F1452D01D80F59B0A55B41DE	SHA256_08596A037000	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W105	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0026-0030/34_VarietesdeShimura [~370dpi]/_page_29_Figure_11.jpeg	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0026-0030_p29_fig11.jpg	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	41851	90B8D1735C5FDFFF5B9C594510239EB6	0A44BBB49F89A128BE9CE7080C569935BD8953E70AD641EC5362784850421202	SHA256_0A44BBB49F89	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W106	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0031-0035/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0031-0035_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	16339	ADFC76562051FE43F478107E37C4CFAB	E7D091CA98956505CD61B0F3F968423B593CBFA0F69D7267FCAF6F1DA7BE612D	SHA256_E7D091CA9895	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W107	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0031-0035/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0031-0035_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	3586	E6EC162EF72FE2179EE95DD0AB55B509	5A93DC4DC7271E9448869EE85F209E4655AD65E750FA996564D295905AD786A5	SHA256_5A93DC4DC727	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W108	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0031-0043/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0031-0043_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	45799	F943B717F865BB0EE1DC87F3D2B31AEA	C7679F75DD9EB85BC473DB05A5283997656B56C6D86E7CD56CBB8345297AC284	SHA256_C7679F75DD9E	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W109	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0031-0043/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0031-0043_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	9533	15ABA8207A16B3A4903E0136C19A2EE4	A872EDFD526D6E982485840123F76F8632CD3D9F38F8EC1D0AF66C698DD69E0F	SHA256_A872EDFD526D	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W110	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0036-0040/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0036-0040_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	19173	F27D291DBD7AB5A523CED244893FAFCB	C621EAE91F9CAD874CFCA0A5E4903CB37057385E861847917754319E029DE1B2	SHA256_C621EAE91F9C	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W111	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0036-0040/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0036-0040_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	3466	3C7E31EFAA1F3337024BBB86229FB9D4	BDD4D0879072EFA5BDD2B888EB0CDEC42BD65E2564E3E2E6FC0BBA98429458CD	SHA256_BDD4D0879072	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W112	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0041-0043/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi].md	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0041-0043_text.md	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	10395	B8125D419C1B5D050D68E66709B2791C	3C23F04758D082199747C402AE0D613EED02A49F06FDEB9486B2DEE234D661D9	SHA256_3C23F04758D0	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W113	local_ocr_locator_root	EXACT_NAMED_PREEXISTING_OCR_ROOT	batch_p0041-0043/34_VarietesdeShimura [~370dpi]/34_VarietesdeShimura [~370dpi]_meta.json	PREEXISTING_OCR_OR_JPEG_LOCATOR	zenodo_record_21806549/evidence_members/ocr/p0041-0043_meta.json	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	2737	78F6BBC429B32D490BA8AB34F8E2CF6E	E4EFCC94C5C479B5B7E89C6CAB8FC152670114DB8E3C98DFCDAE96C630B5EEF8	SHA256_E4EFCC94C5C4	2	pre-existing OCR/JSON/JPEG locator only; no OCR generated or accepted	ZERO_ACCEPTED	OCR_LOCATOR_ONLY_NOT_AUTHORITY
W114	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	34_VarietesdeShimura.pdf	EXACT_PRIOR_PDF_WORKSPACE_MIRROR	zenodo_record_21806549/evidence_members/authority.pdf	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	2735096	FD6B0E49EBB1DED26E34A421130CEC7C	591EE837C4C87E5263B76427B393742E111D615C6E098C940F132519A0861922	SHA256_591EE837C4C8	4	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W115	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	34_VarietesdeShimura.refetch.pdf	EXACT_PRIOR_PDF_WORKSPACE_MIRROR	zenodo_record_21806549/evidence_members/authority.pdf	PATH_PROVENANCE_ONLY_BYTE_IDENTICAL	2735096	FD6B0E49EBB1DED26E34A421130CEC7C	591EE837C4C87E5263B76427B393742E111D615C6E098C940F132519A0861922	SHA256_591EE837C4C8	4	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W116	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-contacts/contact-01.png	HEADLESS_CONTACT_SHEET	prior_workspace/qa/local-contacts/contact-01.png	CANONICAL_BYTES_PRESERVED	1779632	CF89D7543510046285F60A2723C54D1D	EC158C6B0275CF3DBD68F35241D0268CE379CC1EACB767281B3F58DFC8650BA2	SHA256_EC158C6B0275	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W117	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-contacts/contact-02.png	HEADLESS_CONTACT_SHEET	prior_workspace/qa/local-contacts/contact-02.png	CANONICAL_BYTES_PRESERVED	1824747	CCBC9677C692CBC6D6BDDF659D1D0F11	FA4CCF3A7A3314778CE6EB25A91994CDE0E69F8F16769BB948AED0F1F1704714	SHA256_FA4CCF3A7A33	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W118	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-contacts/contact-03.png	HEADLESS_CONTACT_SHEET	prior_workspace/qa/local-contacts/contact-03.png	CANONICAL_BYTES_PRESERVED	1655487	60A3D4B0718D39D7143FA2DEA2B62BB2	D767CB708A85FFF4ABFDBA54D8507C033C076F9A5299577BBAA584739352ADB3	SHA256_D767CB708A85	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W119	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-contacts/contact-04.png	HEADLESS_CONTACT_SHEET	prior_workspace/qa/local-contacts/contact-04.png	CANONICAL_BYTES_PRESERVED	1695186	338F430BFBAC328DE8DAF384180CBB83	A84B485C762A9AAD9407A0AD8C97F5FB696D0FFBD0CBE9AE7FDD812C0B93E124	SHA256_A84B485C762A	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W120	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-contacts/contact-05.png	HEADLESS_CONTACT_SHEET	prior_workspace/qa/local-contacts/contact-05.png	CANONICAL_BYTES_PRESERVED	1768183	D05E7432821BF64F6DD05E8619FD20EB	3AC3F6A88D7A14AF0B0BD0C99DB4D97BD1774DC555450E82FDD2E831BC6750AA	SHA256_3AC3F6A88D7A	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W121	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-contacts/contact-06.png	HEADLESS_CONTACT_SHEET	prior_workspace/qa/local-contacts/contact-06.png	CANONICAL_BYTES_PRESERVED	1481410	141C7DD8C01DCC28298EAF7F332966D9	B05C2CFD924D064009A6E1CF451B9CE402D86E925EB260025FEAABCC3D68C911	SHA256_B05C2CFD924D	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W122	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-contacts/contact-07.png	HEADLESS_CONTACT_SHEET	prior_workspace/qa/local-contacts/contact-07.png	CANONICAL_BYTES_PRESERVED	1672176	9BA05B532E43106BF0B5DED2A4BCCAAD	32801DE98DD63FDC6CC56CCE45A5CD9F76B1E7524ED83D47C2D36EFAB7A8BE5F	SHA256_32801DE98DD6	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W123	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-01.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-01.png	CANONICAL_BYTES_PRESERVED	63384	D159D0EBB9DCF7AC51B30E6CCEBFB4FE	69E6DDB48F780B92BA39C14D87303566C0892D875899E32FF59144E96AC4FF3E	SHA256_69E6DDB48F78	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W124	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-02.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-02.png	CANONICAL_BYTES_PRESERVED	103993	971E5E6ED46929BCE74DB92F0BA5EC43	615128F6B4BD5393282BF9A799D37120D662CF08D289472F70338295481FC895	SHA256_615128F6B4BD	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W125	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-03.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-03.png	CANONICAL_BYTES_PRESERVED	90653	A4BCB19D8F5D6265D3CA03384E9BD23C	3A1DF2D37EAB21AFEFEE4653C5169D210DA56001858F95DEB3AA8A03D3A58A4E	SHA256_3A1DF2D37EAB	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W126	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-04.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-04.png	CANONICAL_BYTES_PRESERVED	98345	6702711D35C6697612542CC7F315ADDD	739130DD92D4B41558E797E3B342430F0A61943FF610EDB011FABA34D259B2A2	SHA256_739130DD92D4	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W127	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-05.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-05.png	CANONICAL_BYTES_PRESERVED	87090	22262339C7A599967340E1A89F82AC30	59D8368C3E5D9E01A1C521ACFB2200592A9115230623A27B8C3D1D996F8BC963	SHA256_59D8368C3E5D	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W128	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-06.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-06.png	CANONICAL_BYTES_PRESERVED	95130	D7E4D4FF7E5DEB1C877CC52BF3A62D72	AD1143A4CE27C9BB318D3F5C876587A22BAB1C0DF2FA4B1C66C781FBF40ED8FC	SHA256_AD1143A4CE27	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W129	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-07.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-07.png	CANONICAL_BYTES_PRESERVED	99132	422B87B5384148117C4E62E0258DE314	C13248C85EB5D929833A9209B1EF16B63966FB8C0FE0C5DA8EDBB34DB16BADC5	SHA256_C13248C85EB5	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W130	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-08.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-08.png	CANONICAL_BYTES_PRESERVED	93838	C43DB630ED0C3009FB7EBB4D3880ADB5	2EEF375C3E4308E50C365A1BCAA263CCFB22C0BECBDD80E5EF67077972A91B76	SHA256_2EEF375C3E43	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W131	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-09.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-09.png	CANONICAL_BYTES_PRESERVED	85410	4C12F3C5E8E2895364308635E3955BE0	022453118966A1DAB79F2C457D6129C9BF6FE425C5010F2C2DEEB759B9BDF873	SHA256_022453118966	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
W132	prior_d031_headless_render_workspace	EXACT_NAMED_D031_PRIOR_WORKSPACE	qa/local-pages/page-10.png	HEADLESS_PAGE_RENDER	prior_workspace/qa/local-pages/page-10.png	CANONICAL_BYTES_PRESERVED	104143	5034381ED8B27DC682FE661F3BAC99D1	5AC124176AE00A5D3C219FCD64CD35947A1538D518C43CB47CC96E0288D99170	SHA256_5AC124176AE0	1	pre-existing headless D031 replay/render evidence; locator and QA only	ZERO_ACCEPTED	LOCATOR_ONLY_NOT_AUTHORITY_SUBSTITUTE
