"source_path","bytes","sha256","disposition","reason"
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ru\euclidean_vector__вектор_геометрия.wiki.txt","40255","8fb5128d3f1ff00518ae9042c75fc446baa61b33e0d28b118f647017073b403f","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ru\scalar_mathematics__скаляр.wiki.txt","10848","a684b1b7e1969370d8d45264160638df3bacce82b0afd340657261887353a43a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ru\unit_vector__единичныи_вектор.wiki.txt","7101","1f6a42c1ed8223df79f22778cc79cd2da611e5a62a6ae8be7c18d0a0a5dedec0","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ru\vector_space__векторное_пространство.wiki.txt","32328","27e35a4b6c6f9c7128935b89e7c11e4cc2a05cbc6fc398305b09dda9e55734e2","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ur\dot_product__ڈوٹ_پروڈکٹ.wiki.txt","429","5192ce63c4ae38db55b03eb667ac085f9c2cdebd5761c85827b53026c517c50a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ur\euclidean_vector__اقلیدسی_سمتیہ.wiki.txt","2332","b7e9f91c2614401ea7ad73aab9f2eea12628f8daa7e0758fd38d9d74c8cba437","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\ur\vector_space__سمتیہ_مکاں.wiki.txt","24834","64127797502bff74cfcb1658ea036a73b2ca7b9a6d6976d0cb857a5e20bcd7c5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\vi\dot_product__ti_ch_vo_hu_o_ng.wiki.txt","15515","10c03f5f0226d500c472a82d66f3236e9176db31dceb899e00aec21aaa95ab6b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\vi\euclidean_vector__vecto.wiki.txt","16776","62d8df9bd08e473bcb0e0fb2b1f3d7ade791a9e728168f596bfe703332702343","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\vi\scalar_mathematics__scalar_toa_n_ho_c.wiki.txt","2870","3789f21ce258ecd56b63808bb136b26be9544152a1afe4a641fed1b37699db20","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\vi\vector_space__kho_ng_gian_vecto.wiki.txt","11656","3892c36faf34137631e12b5d32ff73fab65dc16a23368f7e7d06a3eb9006794e","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\yue\dot_product__點積.wiki.txt","733","942483b870ab2ed34d899e272876160119b196b9018f7f6ae020fc7d9478cfeb","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\yue\euclidean_vector__向量.wiki.txt","2359","dbcfa98d72515ade6e6aac3a187b8d1c891bb4b1ee13ee11b47096b425f32e86","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\yue\unit_vector__單位向量.wiki.txt","166","05deaa558fdbf0032c74d34348db2555f6e88a9fb8bcc91004cc363294501958","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\yue\vector_space__向量空間.wiki.txt","77362","5af32c3cd58c1624e872d10b26ab14543b85b64e0701d77c8b7da25664917634","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\zh\dot_product__点积.wiki.txt","12168","514a023ee7fe2213197a53069513a628aa6c7ace68313e31f3859c5ae2f65443","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\zh\euclidean_vector__向量.wiki.txt","34101","0bef3cd4d0066c5f9e918bf8b77c9d8a4886365fdf6c9cdf4b0db809cc3abe9a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\zh\scalar_mathematics__标量_数学.wiki.txt","1664","77f856094cbc83f2a89646975fae3e546ff27978b07aa9d83e1501894972f447","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\zh\unit_vector__单位向量.wiki.txt","1741","fb2e94ff5e6047e9b07b71d015ef2ca8fa6ac255048faa1cf1b162b4b52e9671","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630T054144Z_r3_hefferon_vector_operations_alternate_wikitext_retry\wikitext\zh\vector_space__向量空间.wiki.txt","19654","1a4fbb9e3fd368df4344e7e2ee6f791826493633cb8a86aee2ff57a12a1851c8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikibooks\tg\алгебраи_хатти.json","489","90b0ec38cb48b52752bfd6e7c3f38745046a00cfb79d72f3e97ed9ebd6d39d3f","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikibooks\tg\вектори_сифри.json","481","9e71eebcc0259924cb51d5bd40f7ee0ab7ae423f1c82364fd7cd161e8fd49c61","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikibooks\tg\зарби_скаляри.json","481","b00e4117146eb584fa0b7e74e29b2eab5a838f58402c28a8ff8000425545640c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\ckb\ي_اڕاستەبڕی_سفر.json","1608","0f0238f481b0a9fd2d7daf40123ac8b065b6f549101abb4723c7763d23fd7b90","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\ckb\ي_ەنجومەنی_ناوەکی.json","4104","652f8aa6891405725e3b09baf31c1d93dbafd6a28c829067913d9193e1c95f17","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\ps\فضايي_لوری.json","4016","8084cf46cb1b7e5f0fd959a0b93cda9382982cbaa111ca04843b3170fc335761","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\ps\لوری.json","3792","1150f3d4641b3ff7e34cd99bd293b8122b9486fd311e5ae887e5472c1c84c3d8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\sd\اسڪيلر_ضرب.json","1565","e7e87a42050c83adb3d1684a11aaa96182fc3abd0275f735c1d095fc3d7dda3c","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\sd\صفر_ويڪٽر.json","1627","c144173e2d0d8fade6733c3cdfac2e13265f3a194a0fc01fc1bb418dffd75bd5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\sd\لڪيري_الجبرا.json","2338","c11ca54fc476146a4c00527ce6c6e6627cec08c43a7264c47b2577e08de44f52","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\ur\سمتیہ_فضا.json","4332","20e69b026c833843dcb29b56ac5202b1b1e11f13fedf9c9a8fe53573c83f2451","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\search\wikipedia\ur\سمتیہ.json","3891","1f83a0d951bbeb0eb6b1da1584a0e0f7d6851ccb6d450ddb4b624759e8b57433","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ckb\بڕیارنامەی_١٨٨٧ی_ي_ەنجومەنی_ي_اسایش.wiki.txt","2070","2845e81ebe109d3d3dd14c6955aab2e34f45c74053924f29b9a003753dc52b2a","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ckb\بڕیارنامەی_٥٢ی_ي_ەنجومەنی_ي_اسایش.wiki.txt","1938","3d2a2c458bca333f28ec61d287e09a68bd059ddbeda84b465d4082962cc459c1","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ckb\بڕیارنامەی_٧٤ی_ي_ەنجومەنی_ي_اسایش.wiki.txt","1917","58fc3bb4258c5696a88405064daf10d524cf533bcba46af3d85538868face972","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ckb\توانای_ناوکی_لە_کەنەدا.wiki.txt","5004","60718b5d9b156cb0c35dde69dce4ae10e47080df1ae64a5804bca0289a40d9ac","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ckb\فۆتۆن.wiki.txt","14348","8c338b89c8c3470976d8ab8dfe4cb4e8579b695c1879d9d6425a83116cafc12b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ckb\ي_اژانسی_نێونەتەوەییی_وزەی_ي_ەتۆمی.wiki.txt","21953","ed51aad217d7102f77dca7542e46961a53ed0c9f236b4f37e5401e17b73b0bc8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ckb\یاساکانی_جووڵەی_نیوتن.wiki.txt","12064","e1f1596b3acf3d9c9f4f9df397d7b6ff78f29a71576a0df2c9ab40bfbfa329b2","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ps\ا_رتمیس_فضايي_پروګرام.wiki.txt","18990","cf002cc3d837f101892ce46b0e23342b367f41fca1bf6962f96d2104d7cbc5b2","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ps\د_اقليدس_لوری.wiki.txt","2160","b6d4863b6dbe87a21d56c67a8355b8e59b18ab641ef2aeaf8122d70fe521aabc","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ps\د_فضايي_اکتشاف_راتلونکی.wiki.txt","18576","37389529094c8da1db15d3f6349eed76b23d7ed8dd4defa8d80656f47d1f29d5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ps\ستورمزلي.wiki.txt","17688","bf5e700546296b5487bbdf5b21384e9a2dfd79eebb48c24689449acdf829de76","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ps\لوري_ژبه.wiki.txt","3811","fcbbd0064b8e723144098e29f5fb2a072a9fc3d08f54f9d45b6b7abbb4709e85","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ps\لوری_رياضی_او_فزيک.wiki.txt","739","a8e5cb24c6923d0405c8e872bcb32c70d53a141ee89da781d64ed6133b95a540","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ps\لوری_ګڼ_مانيز.wiki.txt","521","fe1081ff833f2ce0b44a6efa5e3536823de23fd2e2af98b6b47244e18be4dac8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ps\لوری_ميدان.wiki.txt","841","f7a412c03efc896c869c79174607686f491debbb9fdab18e05375ce3f796685f","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\sd\اسراع.wiki.txt","6187","745ec2b6fead621e1946ea4ed136261f29a9d467d16018c35c16f17d36b8d3f7","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\sd\انفارميشن_انجنيي_رنگ.wiki.txt","6076","d2c9cc121254b44cb3bfaf6b2a5376b95a7ea7a6414683ecaedae514ad1a3d7b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\sd\بخشالي_مسودو.wiki.txt","14597","d8ba163486dff2d51e2b2ff9887a066626d61c3e774c47e99023684cda085abc","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\sd\طبيعي_مقدار.wiki.txt","6281","58bc5eb9be43df4a5e9e93c574fe63f54e4b2005f881878e8e404e5e3ee19df2","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\sd\علم_رياضيات.wiki.txt","73133","6b0ec803676dfbc4f0f2eb363aed14cfbd467bb1198a67f77e2bb6fa772503fa","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\sd\ڪم_طبعيات.wiki.txt","3108","1508b0dd084529c50eac1a25c45b6578799fd691a500c5fac1dd8930f145c944","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\sd\ويب_وارا_رنگ.wiki.txt","36314","72991fc4ff5cd81c9bf9fc0ce5ea1d00e917919f44080ca596a8b5f66e4c9d5e","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ur\اقلیدسی_سمتیہ.wiki.txt","2331","978511cee6fd2ac12968a8f95c037715f5c5c4c2d56fb9a7488f40b50ad36ced","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ur\ب_عد_سمتیہ_فضا.wiki.txt","387","2b1728c19814d73ee1d51a6d6d08ab06025020f2b508955cf291be09fc74dd97","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ur\بنیاد_سمتیہ.wiki.txt","7672","46b546c306d363aa40c9f7987991255021081b4cf8444a1636250a2f2a91ba52","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ur\سمتیہ_ضدابہام.wiki.txt","353","fb0154158dc8971888a0cc4b8868d90dd04795094d653ed0798d510a52a48cd5","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ur\سمتیہ_مکاں.wiki.txt","24833","862a11bf819031611b16ed9981795de84435c16c86cb115c861dd44cae9da0a8","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ur\عدیمہ_فضا.wiki.txt","3297","454f384d14effb2bc9ca3113174a22cbd3fa80d4e81e2c2ad19642250ccc9d9b","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t055923z_r3_hefferon_vector_operations_exact_source_search\wikitext\wikipedia\ur\لکیری_ذیلی_فضا.wiki.txt","4583","0d75237c54ad5a77679fd37ff536c1d32497355902af95a2bdf74aa724dbad79","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t060538z_r3_hefferon_vector_operations_exact_source_search\search\wikibooks\ku\algebra_xeziki.json","423","abfe25ab33efe94d3abe7208b5af155078ca4d0375075ce77afbfedb37aa6dec","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t060538z_r3_hefferon_vector_operations_exact_source_search\search\wikibooks\ku\komkirina_vektoran.json","419","96a2abcce5b2bc69e694cf3f74089a918c7c8ef07ac28f50b44c4d2bb5f3065e","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t060538z_r3_hefferon_vector_operations_exact_source_search\search\wikibooks\ku\skalar_vektor.json","409","a59213e32eb1e9896f95a5fb45a67c3c707a71e4c4ed096c82aa01f4a6a00b09","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
"C:\Users\Floris\Downloads\codex backup dump 7-4\$germanOut\sources\non_slavic_reference_corpus\20260630t060538z_r3_hefferon_vector_operations_exact_source_search\search\wikibooks\ku\vektor.json","395","ca60c0fccba9f34cbbe87b51de32d14acba6b30cae6f671584c2069023ae1278","not_copied_outside_turkic_source_selection","Neutral shelf body belongs to another manager lane; retrieval metadata and selected Turkic bodies remain."
