"relative_path","expected_sha256","actual_sha256","status"
"generated-draft/audit/PAN_TURKIC_ZIP_LISTABILITY_20260706.csv","81b61c5a13980f22f79abdec570a01d9737197e497f5f809c938a62c301e69b9","81b61c5a13980f22f79abdec570a01d9737197e497f5f809c938a62c301e69b9","pass"
"generated-draft/BRANCH_WEIGHT_LEDGER.csv","c256ae4c4190c4d90f22d92d0c2798c9e5e1dae47bdc1520be63bcc2ff96b421","c256ae4c4190c4d90f22d92d0c2798c9e5e1dae47bdc1520be63bcc2ff96b421","pass"
"generated-draft/fable-pan-turkic/branch_weight_ledger.csv","7faaef9588207e377136f5d68481337225b6e841e58555b75fa530e3d8aaac0b","7faaef9588207e377136f5d68481337225b6e841e58555b75fa530e3d8aaac0b","pass"
"generated-draft/fable-pan-turkic/do_not_use.csv","2fcf25da5217268b138dc97683b4fea7ab9cc2791a6058605039c21dd84f7372","2fcf25da5217268b138dc97683b4fea7ab9cc2791a6058605039c21dd84f7372","pass"
"generated-draft/fable-pan-turkic/forms.csv","6974a07e3fee7de90067ff02a3f01aa6a9d3f87c5ff76741b9ed3e762bac38a2","6974a07e3fee7de90067ff02a3f01aa6a9d3f87c5ff76741b9ed3e762bac38a2","pass"
"generated-draft/fable-pan-turkic/G15_OR_15G_NOT_FOUND_20260705.md","7fe4b6b64bd9b9ba284fd3d31a777ac1846aff1319fd5b2e75d428680d6a3eb6","7fe4b6b64bd9b9ba284fd3d31a777ac1846aff1319fd5b2e75d428680d6a3eb6","pass"
"generated-draft/fable-pan-turkic/languages.csv","834616b85a39aead696005a2ef6f6d923093ea82e219dfa14f3c3ca8dc679663","834616b85a39aead696005a2ef6f6d923093ea82e219dfa14f3c3ca8dc679663","pass"
"generated-draft/fable-pan-turkic/lexemes.jsonl","2a86e9f98c91d99eabc3577646ed04d30ad5503ae2a981e5ac13f5c1857508d0","2a86e9f98c91d99eabc3577646ed04d30ad5503ae2a981e5ac13f5c1857508d0","pass"
"generated-draft/fable-pan-turkic/marginal_intelligibility.csv","bf7d9d1cdb05136088d85aea26a4ba65148a1d1db814e0943e4eae91a5140e6e","bf7d9d1cdb05136088d85aea26a4ba65148a1d1db814e0943e4eae91a5140e6e","pass"
"generated-draft/fable-pan-turkic/rules_acknowledgement.md","968d00d46073841821df3cce790d562070814f170108edcc4740a1b0e8ac3ded","968d00d46073841821df3cce790d562070814f170108edcc4740a1b0e8ac3ded","pass"
"generated-draft/fable-pan-turkic/source_documents.csv","c43a54d314249f01d9721a8de6d34c5dee19872859f63ad17a10bbc97616cf05","c43a54d314249f01d9721a8de6d34c5dee19872859f63ad17a10bbc97616cf05","pass"
"generated-draft/fable-pan-turkic/word_weights.csv","e1a6fdfe90b6306e4448319314e7e6f0ff26e8be887779f983d7591252b23817","e1a6fdfe90b6306e4448319314e7e6f0ff26e8be887779f983d7591252b23817","pass"
"generated-draft/FALSE_FRIEND_ADVERSE_EVIDENCE.csv","356b2ee699a7698b5ef320660c9173b3edb2c80848336b6059ede4b9ec4846fb","356b2ee699a7698b5ef320660c9173b3edb2c80848336b6059ede4b9ec4846fb","pass"
"generated-draft/governance/PAN_TURKIC_BODY_EXTENSION_COUNTS_20260706.csv","89863709e88704ed5d1b5bb1b2685440e8fcf1c9de7ffb7b89d71f732a11ff48","89863709e88704ed5d1b5bb1b2685440e8fcf1c9de7ffb7b89d71f732a11ff48","pass"
"generated-draft/governance/PAN_TURKIC_FORCED_WAKE_INSTRUCTION_READS_20260706.csv","efb8e53f5a179fe0db83446bf94e75c12274a5d090b0c9ed9a569f5eb1093909","efb8e53f5a179fe0db83446bf94e75c12274a5d090b0c9ed9a569f5eb1093909","pass"
"generated-draft/governance/PAN_TURKIC_MUTUAL_WATCH_TRANSFER_NOTICE_20260706.csv","f4d4688e4ad7575d4665d8d264f90578c2a81e22c6b82f442e7bc1d273ad2b3b","f4d4688e4ad7575d4665d8d264f90578c2a81e22c6b82f442e7bc1d273ad2b3b","pass"
"generated-draft/governance/PAN_TURKIC_SOURCE_BODY_UPLOAD_QUEUE_20260706.csv","0b6c91121f53dbabba94b7f679fcfbe48b243a61755470a53c7faf552279277d","0b6c91121f53dbabba94b7f679fcfbe48b243a61755470a53c7faf552279277d","pass"
"generated-draft/INTERLINEAR_SCAFFOLD.md","19df10a4edc1d848841763300345324ebc88e7edab8ae2fcd05034faccf31a70","19df10a4edc1d848841763300345324ebc88e7edab8ae2fcd05034faccf31a70","pass"
"generated-draft/MARGINAL_INTELLIGIBILITY_CHECKS.csv","5dbb8c50da1bbca26cb501b782d1f5e1b3cdd3fdb33a6f4a3a616874abf3663e","5dbb8c50da1bbca26cb501b782d1f5e1b3cdd3fdb33a6f4a3a616874abf3663e","pass"
"generated-draft/mutual-wake/PAN_TURKIC_MUTUAL_WAKE_COORDINATION_20260705.csv","83b020fb8fda6cda35d5e313511d65067f65ddda5fe977b6edc12689e6768800","83b020fb8fda6cda35d5e313511d65067f65ddda5fe977b6edc12689e6768800","pass"
"generated-draft/mutual-wake/PAN_TURKIC_MUTUAL_WAKE_COORDINATION_README_20260705.md","0dd5b507b149ac4d2ba8422dec0d273223ca741d872a578dfaf74d882ef4da2b","0dd5b507b149ac4d2ba8422dec0d273223ca741d872a578dfaf74d882ef4da2b","pass"
"generated-draft/SOURCE_SCOPE_CLASSIFICATION.csv","29f0916af5f4725c5f3b0344be562c8b5db2beb748a7cf141feb1fdd3a5926ed","29f0916af5f4725c5f3b0344be562c8b5db2beb748a7cf141feb1fdd3a5926ed","pass"
"generated-draft/SOURCE_USE_STATUS.csv","b5b0c6ebcd8ac096b872347eca7790cd11dfcccb5005b85252c131e585784768","b5b0c6ebcd8ac096b872347eca7790cd11dfcccb5005b85252c131e585784768","pass"
"generated-draft/source-recovery/PAN_TURKIC_BLOCKER_RECOVERY_README_20260706.md","b9c7973f54cb8c393965e8efc98c38ae5ddc29d5582b12de7cd89ef94295d96f","b9c7973f54cb8c393965e8efc98c38ae5ddc29d5582b12de7cd89ef94295d96f","pass"
"generated-draft/source-recovery/PAN_TURKIC_BLOCKER_RECOVERY_SEARCH_ATTEMPTS_20260706.csv","a820213dd23a02d9c74d6b27b33517ed9aea1d6767d2b75eeed6c154b2844a00","a820213dd23a02d9c74d6b27b33517ed9aea1d6767d2b75eeed6c154b2844a00","pass"
"generated-draft/source-recovery/PAN_TURKIC_BLOCKER_RECOVERY_WITNESSES_20260706.csv","c335540535cdd7cf83abe277c69bf8fef25f2ea9688334ebddb76a1a75ff8cd1","c335540535cdd7cf83abe277c69bf8fef25f2ea9688334ebddb76a1a75ff8cd1","pass"
"generated-draft/source-recovery/PAN_TURKIC_CURRENT_WEB_HARD_ROW_RECOVERY_20260705.csv","3b1fe6bebea51981b73bb9d25835a24f7380d8789671639c3850703de5143c6a","3b1fe6bebea51981b73bb9d25835a24f7380d8789671639c3850703de5143c6a","pass"
"generated-draft/source-recovery/PAN_TURKIC_CURRENT_WEB_HARD_ROW_RECOVERY_README_20260705.md","28913c0f9a6966d2ae12ddc4f4b9fcf0b51477ce9a74888849433a8e69b04d05","28913c0f9a6966d2ae12ddc4f4b9fcf0b51477ce9a74888849433a8e69b04d05","pass"
"generated-draft/source-recovery/PAN_TURKIC_CURRENT_WEB_HARD_ROW_SEARCH_ATTEMPTS_20260705.csv","f2a427b192765263597dafaea1383d24aa6d4877587ed06c8f5e977af99573e4","f2a427b192765263597dafaea1383d24aa6d4877587ed06c8f5e977af99573e4","pass"
"generated-draft/source-recovery/PAN_TURKIC_CURRENT_WEB_SEARCH_ATTEMPTS_20260705.csv","5db347ab6cd05358468c00d19933d27b1070de5f0233a76672c2491e98274823","5db347ab6cd05358468c00d19933d27b1070de5f0233a76672c2491e98274823","pass"
"generated-draft/source-recovery/PAN_TURKIC_CURRENT_WEB_SEARCH_ATTEMPTS_README_20260705.md","357ac7b6dc26f6990b18bd338824c2298b84d7aad5f218b86e6d11a0c59cd419","357ac7b6dc26f6990b18bd338824c2298b84d7aad5f218b86e6d11a0c59cd419","pass"
"generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_DRAFT_TERM_SUPPORT_20260705.csv","e1f8bae429c3a7517ebd9cddcaf791b9eb8d05b55f9cbaf0958a861d380d4d41","e1f8bae429c3a7517ebd9cddcaf791b9eb8d05b55f9cbaf0958a861d380d4d41","pass"
"generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_METADATA_20260705.json","d0069590484a128f4ea6b00da1f6ca72bb486595a6c22d0e9a169b8cbb0a6fa7","d0069590484a128f4ea6b00da1f6ca72bb486595a6c22d0e9a169b8cbb0a6fa7","pass"
"generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_RECOVERY_README_20260705.md","2bb8e59503ebd0be8e57e6379924c6e30e7b1771df92b2c4ea6d820990d927c5","2bb8e59503ebd0be8e57e6379924c6e30e7b1771df92b2c4ea6d820990d927c5","pass"
"generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_RECOVERY_STATUS_20260705.csv","418d36168f749cb22ef0ed4ecb5f28ecab4417803a569cf2dff5de8d2f13322a","418d36168f749cb22ef0ed4ecb5f28ecab4417803a569cf2dff5de8d2f13322a","pass"
"generated-draft/source-recovery/PAN_TURKIC_DIRECT_WIKI_API_SEARCH_ATTEMPTS_20260705.csv","6b3684efe4b212cf0197db8ab62fea7d9ade4aed0c5f5ec847cd15add12b735b","6b3684efe4b212cf0197db8ab62fea7d9ade4aed0c5f5ec847cd15add12b735b","pass"
"generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_METADATA_20260705.json","bdb570e01a74756a2e4aa07a366676920b29ae1dc8fb8e3d034bb25629a40d37","bdb570e01a74756a2e4aa07a366676920b29ae1dc8fb8e3d034bb25629a40d37","pass"
"generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_README_20260705.md","49e638fb4dcc9b3f381ed33848f5bae65ddee77392c15c680f584744948865ee","49e638fb4dcc9b3f381ed33848f5bae65ddee77392c15c680f584744948865ee","pass"
"generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_RECOVERY_20260705.csv","8674690819ab921474fe805fd3b8770b1f8963a7b38b9c40561088175204342d","8674690819ab921474fe805fd3b8770b1f8963a7b38b9c40561088175204342d","pass"
"generated-draft/source-recovery/PAN_TURKIC_GITHUB_SOURCE_ARCHIVE_SEARCH_ATTEMPTS_20260705.csv","88341a05a328544411dca514a19feb412e1243116ea2b77631788b9a66a579ac","88341a05a328544411dca514a19feb412e1243116ea2b77631788b9a66a579ac","pass"
"generated-draft/source-recovery/PAN_TURKIC_WIKITEXT_DRAFT_TERM_SUPPORT_20260705.csv","43c9e6b91983cbb6b7d58dbfb71410f5de1c33dabdd278aee37ee6541440c09e","43c9e6b91983cbb6b7d58dbfb71410f5de1c33dabdd278aee37ee6541440c09e","pass"
"generated-draft/source-recovery/PAN_TURKIC_WIKITEXT_RECOVERY_README_20260705.md","b3a2153fe60ad735ae78a0f7d1321f9b6b4424f8393ac949cfca252c30f80ab8","b3a2153fe60ad735ae78a0f7d1321f9b6b4424f8393ac949cfca252c30f80ab8","pass"
"generated-draft/source-recovery/PAN_TURKIC_WIKITEXT_RECOVERY_STATUS_20260705.csv","5c0cad2c0fde7f956f094b77ffd7f8780d90f995acd4a16fe94863f73925a2f1","5c0cad2c0fde7f956f094b77ffd7f8780d90f995acd4a16fe94863f73925a2f1","pass"
"generated-draft/source-recovery/PAN_TURKIC_ZERO_ROW_BLOCKER_PACKAGE_20260706.csv","41972994d9427bc33c6e183e9c4502bd82551dc3cb32f01645fb71fc69d1b7ed","41972994d9427bc33c6e183e9c4502bd82551dc3cb32f01645fb71fc69d1b7ed","pass"
"generated-draft/source-recovery/r2_central_asian_turkic_wikitext_rows_20260629T101500Z.json","8a4844f48de29afeeb764fd6d41fc600fb700c63311e56acd61b1f7f84f2c574","8a4844f48de29afeeb764fd6d41fc600fb700c63311e56acd61b1f7f84f2c574","pass"
"generated-draft/term-occurrences/PAN_TURKIC_SOURCE_TIED_INTERLINEAR_SCAFFOLD_20260705.csv","82fbb41833ff4ccc8afd2a8ea262939376804b2dea1305e2961e40968a2a282b","82fbb41833ff4ccc8afd2a8ea262939376804b2dea1305e2961e40968a2a282b","pass"
"generated-draft/term-occurrences/PAN_TURKIC_TERM_OCCURRENCE_GAPS_20260705.csv","0952e6ae6a9dc6e32e56a507e30e0c73e1674ca8936d8e9491a80894ad6b4829","0952e6ae6a9dc6e32e56a507e30e0c73e1674ca8936d8e9491a80894ad6b4829","pass"
"generated-draft/term-occurrences/PAN_TURKIC_TERM_OCCURRENCE_LEDGER_20260705.csv","c0ff7c937a8222b5f314c41f345318db170964aa2f3f67c5ae73d9cda6d05881","c0ff7c937a8222b5f314c41f345318db170964aa2f3f67c5ae73d9cda6d05881","pass"
"generated-draft/term-occurrences/PAN_TURKIC_TERM_OCCURRENCE_README_20260705.md","54902b84358d6fdb980e9bb3278722ef672df46c3d1d559a1e9dc66802bb4f28","54902b84358d6fdb980e9bb3278722ef672df46c3d1d559a1e9dc66802bb4f28","pass"
"generated-draft/term-occurrences/PAN_TURKIC_TERM_OCCURRENCE_SUMMARY_20260705.csv","6b051837bf7431a0800a3a948ea681680bfe71a4cb00233447bb3d48db1bc16b","6b051837bf7431a0800a3a948ea681680bfe71a4cb00233447bb3d48db1bc16b","pass"
"generated-draft/TERMINOLOGY_DECISIONS.csv","b4d0f517130481844084a10126ee2be7d6b6ab2dc7d21f710e1136a31dcfdd41","b4d0f517130481844084a10126ee2be7d6b6ab2dc7d21f710e1136a31dcfdd41","pass"
"generated-draft/TERMINOLOGY_SUPPORT.csv","4bb324e59f61ea6f28efc7e02341b605f4e86d4446b15017380082b5e06bf75f","4bb324e59f61ea6f28efc7e02341b605f4e86d4446b15017380082b5e06bf75f","pass"
"generated-draft/transition-support/PAN_TURKIC_REMAINING_HARD_ROW_GATES_20260705.csv","eb76316b4d787756e353388c1442cd306ed0cd3969c0d041a3a1523f1b61483a","eb76316b4d787756e353388c1442cd306ed0cd3969c0d041a3a1523f1b61483a","pass"
"generated-draft/transition-support/PAN_TURKIC_SCOPED_DRAFT_TRANSLATION_SUPPORT_20260705.csv","6380f2335e99c720919cebd7b17f6eed94d6264de624f8f7d61b8d17cf06caa6","6380f2335e99c720919cebd7b17f6eed94d6264de624f8f7d61b8d17cf06caa6","pass"
"generated-draft/transition-support/PAN_TURKIC_SOURCE_SUFFICIENCY_TRANSITION_MATRIX_20260705.csv","d8fc5bb9576c388b91f771cd93533073f5853a7cc0e70d5e57667da148c3d449","d8fc5bb9576c388b91f771cd93533073f5853a7cc0e70d5e57667da148c3d449","pass"
"generated-draft/transition-support/PAN_TURKIC_SUFFICIENCY_TRANSITION_README_20260705.md","219f4e9c670f423b576e890b735970b14102c3a4ce7fd82765da735ce2097aad","219f4e9c670f423b576e890b735970b14102c3a4ce7fd82765da735ce2097aad","pass"
"generated-draft/validation/PAN_TURKIC_CURRENT_WEB_PACKAGE_VALIDATION_20260705.csv","45a1abf27c9dbe97ff929001acfc605e644ceb0b30080974ecb3df132cfe006c","45a1abf27c9dbe97ff929001acfc605e644ceb0b30080974ecb3df132cfe006c","pass"
"generated-draft/validation/PAN_TURKIC_CURRENT_WEB_VALIDATION_README_20260705.md","0ef411919bdf114e6644753814d3f9fcbc1755897555503939e82fa7166dee98","0ef411919bdf114e6644753814d3f9fcbc1755897555503939e82fa7166dee98","pass"
"generated-draft/validation/PAN_TURKIC_FINAL_PACKAGE_VALIDATION_20260705.csv","388594d1fca3df0be59f6166a645614af51d4e73c1cb5665257f7ab54095b6f1","388594d1fca3df0be59f6166a645614af51d4e73c1cb5665257f7ab54095b6f1","pass"
"generated-draft/validation/PAN_TURKIC_FINAL_PACKAGE_VALIDATION_README_20260705.md","4dc8e353c526c9695a79e8ac19aca2dbccedfd8946a2ae9a4bd61f2632a41480","4dc8e353c526c9695a79e8ac19aca2dbccedfd8946a2ae9a4bd61f2632a41480","pass"
"generated-draft/zero-row-blocker-payload-20260706/BLOCKERS_R2_ZERO_ROW_20260706.csv","83f1f82ac28f67283b3028e299a91155b78ac8fbc1d095f5e4b8b1c9e6f8d018","83f1f82ac28f67283b3028e299a91155b78ac8fbc1d095f5e4b8b1c9e6f8d018","pass"
"generated-draft/zero-row-blocker-payload-20260706/PAN_TURKIC_R2_ZERO_ROW_BLOCKER_PAYLOAD_20260706.csv","2d946946c4332bd6abdebc5a1075d34cc8d952aa9167a7f9695095a527ef12c8","2d946946c4332bd6abdebc5a1075d34cc8d952aa9167a7f9695095a527ef12c8","pass"
"generated-draft/zero-row-blocker-payload-20260706/PAN_TURKIC_R2_ZERO_ROW_SEARCH_PATHS_20260706.csv","c440415a0bce6f0ef990499088a296bbc9bf49fa0cf0d07b84e77b81acc74501","c440415a0bce6f0ef990499088a296bbc9bf49fa0cf0d07b84e77b81acc74501","pass"
"generated-draft/zero-row-blocker-payload-20260706/PAN_TURKIC_R2_ZERO_ROW_SOURCE_USE_AUDIT_20260706.csv","dbde196c59884c24d7c34f75fb4a054311e2cb93af71009783f7ec5885d2da61","dbde196c59884c24d7c34f75fb4a054311e2cb93af71009783f7ec5885d2da61","pass"
"generated-draft/zero-row-blocker-payload-20260706/README.md","eea30bba1ebbd23fcfae17e3e9f75429dfc717c81f974efaaff2b13797b5a543","eea30bba1ebbd23fcfae17e3e9f75429dfc717c81f974efaaff2b13797b5a543","pass"
"HEARTBEAT_20260705.md","21dc2091d73a68e5321edc0c154cc42ad80b8b15519e389a8121b46c6305cb80","21dc2091d73a68e5321edc0c154cc42ad80b8b15519e389a8121b46c6305cb80","pass"
"LOGBOOK_EXCERPT.md","f36ad56dabf5d64c48cb3f91d06dbe67c4ace956a65dd70b337b722936c35046","f36ad56dabf5d64c48cb3f91d06dbe67c4ace956a65dd70b337b722936c35046","pass"
"MANIFEST.csv","3e2041bbc7623f4651bd30c4a8b14dbf3daf29bdc9974f2def45110bdac16107","3e2041bbc7623f4651bd30c4a8b14dbf3daf29bdc9974f2def45110bdac16107","pass"
"ocr-witnesses/az/azerbaijani_bqu_math_pdf.txt","d7e2fbdb84d4e7e3a3aa1cfeb5028c35ba975f8064f9c47f21a76638185442f7","d7e2fbdb84d4e7e3a3aa1cfeb5028c35ba975f8064f9c47f21a76638185442f7","pass"
"ocr-witnesses/az/azerbaijani_bsu_riyaziyyat_hisse1.txt","bb93576702f3d95abe2e5ecb6706870a2153f7180d60c4995360f006980dc4b8","bb93576702f3d95abe2e5ecb6706870a2153f7180d60c4995360f006980dc4b8","pass"
"ocr-witnesses/kk/current-web-hard-row-20260705/KK-WEB-20260705_auezov_606110_pdf.txt","6de55cc00417cf3ea8f3df97efcaea994bf563e08eeb38ab22d72204c8c19e8d","6de55cc00417cf3ea8f3df97efcaea994bf563e08eeb38ab22d72204c8c19e8d","pass"
"ocr-witnesses/kk/current-web-hard-row-20260705/KK-WEB-20260705_auezov_606110.txt","6de55cc00417cf3ea8f3df97efcaea994bf563e08eeb38ab22d72204c8c19e8d","6de55cc00417cf3ea8f3df97efcaea994bf563e08eeb38ab22d72204c8c19e8d","pass"
"ocr-witnesses/kk/current-web-hard-row-20260705/KK-WEB-20260705_univision_606140_html.txt","448fc0ec06a8de5c177e514f72244227f50e1f17c289ecb7f359c026d0736aaa","448fc0ec06a8de5c177e514f72244227f50e1f17c289ecb7f359c026d0736aaa","pass"
"ocr-witnesses/kk/current-web-hard-row-20260705/KK-WEB-20260705_univision_606140.txt","45fafb4481b361300847e355924e8cb704d9d6920addfbdd1f4bd22113b7b16b","45fafb4481b361300847e355924e8cb704d9d6920addfbdd1f4bd22113b7b16b","pass"
"ocr-witnesses/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether_html.txt","7743ae39259c95f4f991e6ccb913c677b6b9f85e8feb20d46a008e864aac72f0","7743ae39259c95f4f991e6ccb913c677b6b9f85e8feb20d46a008e864aac72f0","pass"
"ocr-witnesses/ky/current-web-hard-row-20260706/KY-WEB-20260706_igu_abylasynova_glossary_pdf.txt","7b2aa16484b6ad79ef5bec51da3501f5079367b625da44bf97468422d27e8e95","7b2aa16484b6ad79ef5bec51da3501f5079367b625da44bf97468422d27e8e95","pass"
"ocr-witnesses/ky/current-web-hard-row-20260706/KY-WEB-20260706_igu_abylasynova_glossary_tesseract-rus-eng.txt","751640d2b489e834fbeab4edb4889d48b0e5e875f634020fb7263981520c8eae","751640d2b489e834fbeab4edb4889d48b0e5e875f634020fb7263981520c8eae","pass"
"ocr-witnesses/ky/KY-PDF-001_Algebra_7_textbook_OKUMA_KG.txt","ec22418d438c906531f832a369c6afb02ccc2e35a42e3b7b5503623a637238fe","ec22418d438c906531f832a369c6afb02ccc2e35a42e3b7b5503623a637238fe","pass"
"ocr-witnesses/ky/KY-PDF-002_Kyrgyz_mathematics_curriculum_PDF_edu_gov_kg.txt","e4ae84b91831d06f9a935284cd7fc5e07a547095fee450cfcee52ad9cbc3000b","e4ae84b91831d06f9a935284cd7fc5e07a547095fee450cfcee52ad9cbc3000b","pass"
"ocr-witnesses/ky/KY-PDF-003_Algebra_8_PDF_Bizdin_kg.txt","02faf4f67b177f6eb34ab305a9832a28d4cba5f786fd8b473aae0aa934d69a28","02faf4f67b177f6eb34ab305a9832a28d4cba5f786fd8b473aae0aa934d69a28","pass"
"ocr-witnesses/tk/current-source-gate/TK-CUR-051-004.txt","37c0fb08e3568157ad49f287c5c40c2a6bdda3be2bb9ebfa2e51e185a198415e","37c0fb08e3568157ad49f287c5c40c2a6bdda3be2bb9ebfa2e51e185a198415e","pass"
"ocr-witnesses/tk/current-source-gate/TK-CUR-051-005.txt","cbf58da8a291de3ed5de7099b575322d717c6d80fa1f02958d7df148ffdcab59","cbf58da8a291de3ed5de7099b575322d717c6d80fa1f02958d7df148ffdcab59","pass"
"ocr-witnesses/tr/TR-EXP-001_ankara_acikders_bolum_9_polynomial_rings.txt","2905f9138bb7dae10a5a9f366f303b2b9a6a76de96b9961a79abb6dee00bacbd","2905f9138bb7dae10a5a9f366f303b2b9a6a76de96b9961a79abb6dee00bacbd","pass"
"ocr-witnesses/tr/TR-EXP-002_hacettepe_sonlu_cisim_2.txt","b4672c0815881229cdc1935405672d6912b5848bce4b6a8485f0cc11771ae667","b4672c0815881229cdc1935405672d6912b5848bce4b6a8485f0cc11771ae667","pass"
"ocr-witnesses/tr/TR-NOETH-001_bulentsarac_moduller.txt","680f779c089600b15e6e8c032d06980b4e3909da0f2c2613bc5e19a96e54e020","680f779c089600b15e6e8c032d06980b4e3909da0f2c2613bc5e19a96e54e020","pass"
"ocr-witnesses/tr/TR-NOETH-002_marmara_asalimsi_idealler_thesis.txt","905db953e4992471e080b48b5da90696983e31c9d6c2514ce535bfca3196ebac","905db953e4992471e080b48b5da90696983e31c9d6c2514ce535bfca3196ebac","pass"
"ocr-witnesses/tt/TT-PDF-001_Algebra_7_work_program_edu_tatar_test_storage.txt","3f219b50001d62dee8d763b8ca788cbc604bc4729c48142b61db3d532a9b7ff0","3f219b50001d62dee8d763b8ca788cbc604bc4729c48142b61db3d532a9b7ff0","pass"
"ocr-witnesses/tt/TT-PDF-002_Algebra_7_educational_minimum_edu_tatar.txt","7ae9610b43d75e70680c7cb7bf2d593edacb5bfc015a0759b0de688aef862165","7ae9610b43d75e70680c7cb7bf2d593edacb5bfc015a0759b0de688aef862165","pass"
"ocr-witnesses/tt/TT-PDF-003_Fenni_Tatarstan_2014_issue_2.txt","9cc27d6408a6904204fe688a869f37ccf394ee4843059dcdb238fba343a9093d","9cc27d6408a6904204fe688a869f37ccf394ee4843059dcdb238fba343a9093d","pass"
"ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi_html.txt","4eb236deee8d17d402a9988f43d9a43e42749f8899d54bd44f424bb7a59c9b56","4eb236deee8d17d402a9988f43d9a43e42749f8899d54bd44f424bb7a59c9b56","pass"
"ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_arxivuz_kophadlar_halqasi.txt","14513322f2dce3127f531ba5d715c0bdfd2e3a8edb9b150fb20d8d9ba21df5d2","14513322f2dce3127f531ba5d715c0bdfd2e3a8edb9b150fb20d8d9ba21df5d2","pass"
"ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_html.txt","389222d8bbf490bdb671e0b1e5337647c513ad723cf33c260e318cf65bb13b86","389222d8bbf490bdb671e0b1e5337647c513ad723cf33c260e318cf65bb13b86","pass"
"ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari_pdf.txt","011bcce34fd0f8ad715b2ff4bb18241329bd6401e308ceaf14e28632580f3b01","011bcce34fd0f8ad715b2ff4bb18241329bd6401e308ceaf14e28632580f3b01","pass"
"ocr-witnesses/uz/current-web-hard-row-20260705/UZ-WEB-20260705_tadqiqotlar_halqa_xossalari.txt","011bcce34fd0f8ad715b2ff4bb18241329bd6401e308ceaf14e28632580f3b01","011bcce34fd0f8ad715b2ff4bb18241329bd6401e308ceaf14e28632580f3b01","pass"
"pointer-only/az/prior-retry/azerbaijani_kitabyurdu_cebr_muhazireler.html","e63f167632ccc2b2779f352bd6d088dcc3336f5bb926a257c45a74d0daf4f892","e63f167632ccc2b2779f352bd6d088dcc3336f5bb926a257c45a74d0daf4f892","pass"
"pointer-only/tk/prior-retry/turkmen_scribd_komekow_algebra_dynamic_html.html","2b7f1d6bad0cca19f6e3759d8d513b2ffd25c294b537dce7c04a0b061126514c","2b7f1d6bad0cca19f6e3759d8d513b2ffd25c294b537dce7c04a0b061126514c","pass"
"README.md","75ed0da8083a5ba2bafbdcb8fd23d60e331376ae1a3b5ead73eba786124ba7f5","75ed0da8083a5ba2bafbdcb8fd23d60e331376ae1a3b5ead73eba786124ba7f5","pass"
"SESSION_LOGBOOK_20260705.md","2dd37125258c562f2ed6894ff03bfb4cdb3e947917b449193a015c0c6963d6f5","2dd37125258c562f2ed6894ff03bfb4cdb3e947917b449193a015c0c6963d6f5","pass"
"SOURCE_USE_LABELS.csv","16607c2869fdfc6a01b9db7db9a7c8faec7fde3285a68073d71564837127b8b6","16607c2869fdfc6a01b9db7db9a7c8faec7fde3285a68073d71564837127b8b6","pass"
"source-rescribe-workpass/az/prior-retry/azerbaijani_kitabyurdu_cebr_muhazireler.txt","0279b9b7b965749ee0ce149e839b4897d22df9024dc535da9ee329fe0dee18d8","0279b9b7b965749ee0ce149e839b4897d22df9024dc535da9ee329fe0dee18d8","pass"
"source-rescribe-workpass/az/prior-retry/azerbaijani_wikisun_module_riyaziyyat.txt","1c130f5bb121b9f211986d55ab13fe3b823e7b3b4809c1cf7fd48d682784bbbe","1c130f5bb121b9f211986d55ab13fe3b823e7b3b4809c1cf7fd48d682784bbbe","pass"
"source-rescribe-workpass/ba/prior-retry/bashkir_bashenc_algebra.txt","d4707b4678224cab6ac974c30b47f1da6d955ea411be5e7864dc53ebfa63afd2","d4707b4678224cab6ac974c30b47f1da6d955ea411be5e7864dc53ebfa63afd2","pass"
"source-rescribe-workpass/ba/prior-retry/bashkir_wikibooks_math_dictionary_a.txt","baf26fe7a2714440ab4344f0ac7c908e3731bd9afb520f5275f3d660d5ce9afc","baf26fe7a2714440ab4344f0ac7c908e3731bd9afb520f5275f3d660d5ce9afc","pass"
"source-rescribe-workpass/ky/current-probe/KY-CUR-055-001_polynomial_base_context.txt","0738e4aaa2dcba49fe141dd0a619b80b66abcbc3375f72a901ae66599e96dc47","0738e4aaa2dcba49fe141dd0a619b80b66abcbc3375f72a901ae66599e96dc47","pass"
