formula_refresh_id,source_formula_note_id,source_id,zip_entry,line_number,formula_neighboring_signal,snippet,source_use_label,layout_or_codepoint_note,boundary_decision,non_claim_boundary
CJK-FAA2-FORMULA-0147,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,233,CJK text on line with TeX/math marker,\textbf{天元術}者，李冶所創之代數方法也。其法\textbf{立天元一為某某}（設未知數為 $x$），依題意布列\textbf{天元式}（多項式），通過\textbf{相消}（消元）得\textbf{開方式}（方程），最後\textbf{開方}（解方程）得之。比西方符號代數早逾五百年。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0148,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,330,CJK text on line with TeX/math marker,以共步三百八十步為三事和。小差一百二十步。立天元一為圓徑 $x$。則半徑為 $\frac{x}{2}$。以小差為勾弦差，共步為勾股弦三事和。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0149,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0084,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_bilingual.tex,334,CJK text on line with TeX/math marker,\text{設 } x &= \text{圓徑} \\,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0150,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0085,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_english.tex,143,CJK text on line with TeX/math marker,"\item \textit{xiao cha} (小差) --- Small difference ($a - d$, where $d$ is the diameter)",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0151,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0085,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_english.tex,145,CJK text on line with TeX/math marker,\item \textit{san shi he} (三事和) --- Three-element sum ($a + b + c$),generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0152,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0085,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols10-12_english.tex,1218,CJK text on line with TeX/math marker,"\textbf{Tian Yuan Shu} (Celestial Element Method, 天元術) is the algebraic method created by Li Ye, one of the earliest symbolic algebras in human history. Its procedure uses ``tia...",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0153,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,272,CJK text on line with TeX/math marker,\tianyuan{480}{1}表示 $480 - x$，,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0154,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,274,CJK text on line with TeX/math marker,表示 $48000 - x^2$ 之類。所謂「立天元一為某數」，即設未知數 $x$ 為,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0155,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0086,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols4-6_bilingual.tex,345,CJK text on line with TeX/math marker,$72 \times 200 ={}$一萬四千四百步，又四之，得五萬七千六百步為實。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0156,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0087,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols7-9_bilingual.tex,396,CJK text on line with TeX/math marker,乃立天元一為圓徑，便以為三事和也。倍二行步減之，得$ \; \square \; $為黃方一，天元乘之得$ \; \square \; $為二虛積（寄左）。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0157,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0087,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols7-9_bilingual.tex,397,CJK text on line with TeX/math marker,然後倍東行以乘倍南行，得八千六百四十為同數，與左相消得$ \; \square \; $。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0158,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0087,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/li-ye-ceyuan-haijing-vols7-9_bilingual.tex,448,CJK text on line with TeX/math marker,置丙行步一百三十五，自乘得$ \; \square \; $，用天元除之，得$ \; \square \; $為勾弦並也。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0159,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0089,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle2_bilingual.tex,440,CJK text on line with TeX/math marker,\item For the conjunction-hidden segment: The constant degree is the total number of days. The initial motion rate is the total degrees moved. The final motion rate equals the i...,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0160,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0089,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle2_bilingual.tex,637,CJK text on line with TeX/math marker,"Using the ``dense rate'' (密率, $\pi \approx 22/7$) for circle computations, what is the flat-ground rain depth?",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0161,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0089,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle2_bilingual.tex,673,CJK text on line with TeX/math marker,"\node[right, rotate=50] at (3,6) {\small 板};",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0162,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0090,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle4_bilingual.tex,401,CJK text on line with TeX/math marker,設前表去塔 $d_1$ 步，後表去塔 $d_2$ 步，表高 $h$ 步。兩表退行之差 $d_2 - d_1$ 為法。前表去塔遠乘表高得 $d_1 \cdot h$，後表去塔遠乘表高得 $d_2 \cdot h$，相減為實。實如法而一：,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0163,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0090,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle4_bilingual.tex,403,CJK text on line with TeX/math marker,\text{塔高} = \frac{d_2 \cdot h - d_1 \cdot h}{d_2 - d_1},generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0164,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0090,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle4_bilingual.tex,507,CJK text on line with TeX/math marker,設出南門直行 $a$ 步，折西行 $b$ 步見樹。則列方程：,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0165,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0091,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle5_bilingual.tex,681,CJK text on line with TeX/math marker,"This bilingual edition presents the complete text of Fascicle 5 (\textbf{賦役類} / \textit{Fuyi} / Tax and Corv\'{e}e) from Qin Jiushao's \textit{Shuxue Jiuzhang} (數學九章), with the ...",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0166,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0092,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle6_bilingual.tex,272,CJK text on line with TeX/math marker,%% ==================== PROBLEM 1: 課糴 ====================,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0167,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0092,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle6_bilingual.tex,361,CJK text on line with TeX/math marker,%% ==================== PROBLEM 2: 折解輕齎 ====================,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0168,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0092,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicle6_bilingual.tex,469,CJK text on line with TeX/math marker,%% ==================== PROBLEM 3: 僦直推原 ====================,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0169,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0093,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles3-4_bilingual.tex,302,CJK text on line with TeX/math marker,"\node[above right,font=\small] at (0,3.5) {隅 (corner)};",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0170,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0093,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles3-4_bilingual.tex,303,CJK text on line with TeX/math marker,"\node[font=\small] at (1.75,1.75) {圓 (circle)};",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0171,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0093,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles3-4_bilingual.tex,304,CJK text on line with TeX/math marker,"\node[below left,font=\small] at (0.6,2.7) {斜 (diagonal)};",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0172,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0095,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles7-9_bilingual.tex,327,CJK text on line with TeX/math marker,上廣$=5$丈，上袤$=7$丈，下廣$=15$丈，下袤$=17$丈，高$=12$丈。,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0173,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0095,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles7-9_bilingual.tex,330,CJK text on line with TeX/math marker,\item 上廣$\times$上袤 $= 5 \times 7 = 35$,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0174,CJK-9BB-FORMULA-0003,CJK-9BB-ZIP-SOURCE-0095,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/qin-jiushao-shuxue-jiuzhang-fascicles7-9_bilingual.tex,331,CJK text on line with TeX/math marker,\item 下廣$\times$下袤 $= 15 \times 17 = 255$,generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0175,CJK-9BB-FORMULA-0001,CJK-9BB-ZIP-SOURCE-0096,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/sunzi-suanjing_bilingual.tex,218,CJK text on line with TeX/math marker,"其中 $r_1, r_2, r_3$ 分別為以3、5、7除後的餘數。",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
CJK-FAA2-FORMULA-0176,CJK-9BB-FORMULA-0002,CJK-9BB-ZIP-SOURCE-0096,modern-latex-manuscripts-20260609-174659/sources/non-european/sources/translations/english_bilingual/chinese/sunzi-suanjing_bilingual.tex,314,CJK text on line with TeX/math marker,"\wenE\textit{Generally, the method for large numbers: ten thousand times ten thousand is yi (\zh{億}, $10^8$); ten thousand times yi is zhao (\zh{兆}, $10^{16}$); ten thousand tim...",generated-or-derived-translation-support,preserve Unicode CJK and TeX formula adjacency; do not infer accepted terminology from formula proximity alone,formula adjacency is context evidence only; do not infer accepted terminology from formula proximity,"CJK FAA2C330 source-gated draft-support refresh only; Chinese/Japanese/Korean workflow-family source/crosswalk/native-edition evidence and generated-draft/noncanonical/source-use/provenance/gap labels retained; no native review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot status, visual inventory, term spine, sign rendering, translation completion, public signoff, pan-CJK authority, or Korean-school authority claim"
