source_document_id,language_or_scope,branch_or_scope,source_use_category,source_use_label,package_path,local_path,source_title,source_url,license_or_access_signal,sha256,bytes,witness_id,is_native_source_evidence,is_generated_draft,non_claim_boundary
cjk-srcdoc-0095,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_raw_wikitext_20260705.txt,힐베르트 기저 정리,https://ko.wikipedia.org/wiki/%ED%9E%90%EB%B2%A0%EB%A5%B4%ED%8A%B8%20%EA%B8%B0%EC%A0%80%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",AD10968227A0645B15C151AE86DF8E812799C658AC4F199A06D2D41BAF87410B,2822,ko-wiki-backfill-hilbert-basis,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0096,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_special_export_20260705.xml,힐베르트 기저 정리,https://ko.wikipedia.org/wiki/%ED%9E%90%EB%B2%A0%EB%A5%B4%ED%8A%B8%20%EA%B8%B0%EC%A0%80%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",2D8C0F1C4C338044A4E96EA086CBA7557FB9A7CBCD6E08BB4B0ED22A110B2E3D,6366,ko-wiki-backfill-hilbert-basis,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0097,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_metadata_20260705.json,힐베르트 기저 정리,https://ko.wikipedia.org/wiki/%ED%9E%90%EB%B2%A0%EB%A5%B4%ED%8A%B8%20%EA%B8%B0%EC%A0%80%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",D2255063EE3F1091FA51FA0DFCBEC16956AFFE506BF0B425B36896A8860322C0,1486,ko-wiki-backfill-hilbert-basis,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0098,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_raw_wikitext_20260705.txt,바이어스트라스 준비 정리,https://ko.wikipedia.org/wiki/%EB%B0%94%EC%9D%B4%EC%96%B4%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%8A%A4%20%EC%A4%80%EB%B9%84%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",84612637919400C60CBE37E7D65B41CD97AEB7CCDF1B566E906FDC0E47CEF0FF,8525,ko-wiki-backfill-weierstrass-preparation,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0099,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_special_export_20260705.xml,바이어스트라스 준비 정리,https://ko.wikipedia.org/wiki/%EB%B0%94%EC%9D%B4%EC%96%B4%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%8A%A4%20%EC%A4%80%EB%B9%84%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",B83A76D4D0294DC880A3CF0DDF0BFE36936F5985372219494546B7161C57E64C,12682,ko-wiki-backfill-weierstrass-preparation,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0100,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_metadata_20260705.json,바이어스트라스 준비 정리,https://ko.wikipedia.org/wiki/%EB%B0%94%EC%9D%B4%EC%96%B4%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%8A%A4%20%EC%A4%80%EB%B9%84%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",14E0597F79A7EAB4EC86AA261800C2A9F5327E6580656C49FEC6109B4BF5E056,1593,ko-wiki-backfill-weierstrass-preparation,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0101,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_raw_wikitext_20260705.txt,갈루아 코호몰로지,https://ko.wikipedia.org/wiki/%EA%B0%88%EB%A3%A8%EC%95%84%20%EC%BD%94%ED%98%B8%EB%AA%B0%EB%A1%9C%EC%A7%80,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",74332EA0412601DD204F699A9C5A0C4E0D3487903518B93F4E7B73FDBB766746,5796,ko-wiki-backfill-galois-cohomology,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0102,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_special_export_20260705.xml,갈루아 코호몰로지,https://ko.wikipedia.org/wiki/%EA%B0%88%EB%A3%A8%EC%95%84%20%EC%BD%94%ED%98%B8%EB%AA%B0%EB%A1%9C%EC%A7%80,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",A526524B7618C071823CF650BA835371F452B55E2D4558E1D1753F56F85BE861,9099,ko-wiki-backfill-galois-cohomology,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0103,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_metadata_20260705.json,갈루아 코호몰로지,https://ko.wikipedia.org/wiki/%EA%B0%88%EB%A3%A8%EC%95%84%20%EC%BD%94%ED%98%B8%EB%AA%B0%EB%A1%9C%EC%A7%80,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",1D88E94D09ED1C4B5DED200CB5F0FFFFFB2A6F6627A6F3F7FBFB940C945714FB,1482,ko-wiki-backfill-galois-cohomology,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0104,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_raw_wikitext_20260705.txt,가약 리 대수,https://ko.wikipedia.org/wiki/%EA%B0%80%EC%95%BD%20%EB%A6%AC%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",67A1FB2F8ED57BD32A7B55A3FDE10102E3B50FAA4E56992466F93EE6F34608AD,1669,ko-wiki-backfill-reductive-lie-algebra,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0105,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_special_export_20260705.xml,가약 리 대수,https://ko.wikipedia.org/wiki/%EA%B0%80%EC%95%BD%20%EB%A6%AC%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",36B9E06817A4D7F7579CDBB27EE6B73FA7546B3042477126A8B96A49F648314B,5192,ko-wiki-backfill-reductive-lie-algebra,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0106,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_metadata_20260705.json,가약 리 대수,https://ko.wikipedia.org/wiki/%EA%B0%80%EC%95%BD%20%EB%A6%AC%20%EB%8C%80%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",00C15C51BEC8CA40F2C40768B2FD014E2669382DAFAD845B429B03F9EFC86832,1441,ko-wiki-backfill-reductive-lie-algebra,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0107,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-homomorphism-theorem_준동형_정리_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-homomorphism-theorem_준동형_정리_raw_wikitext_20260705.txt,준동형 정리,https://ko.wikipedia.org/wiki/%EC%A4%80%EB%8F%99%ED%98%95%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",280D8D0F0E0EABF56C332302F1B97B5C7FEAB12DCC0F5DFF91683E317905B67B,4048,ko-wiki-backfill-homomorphism-theorem,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0108,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-homomorphism-theorem_준동형_정리_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-homomorphism-theorem_준동형_정리_special_export_20260705.xml,준동형 정리,https://ko.wikipedia.org/wiki/%EC%A4%80%EB%8F%99%ED%98%95%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",E1C16395284778DFBE337A83EBA755254647E6C3E58D4A18855534528AD4F513,8001,ko-wiki-backfill-homomorphism-theorem,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0109,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-homomorphism-theorem_준동형_정리_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-homomorphism-theorem_준동형_정리_metadata_20260705.json,준동형 정리,https://ko.wikipedia.org/wiki/%EC%A4%80%EB%8F%99%ED%98%95%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",A838F8323D24D7438007AE07BEC7A2AD119FF4241D616829E06F3604ED772297,1413,ko-wiki-backfill-homomorphism-theorem,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0110,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-flat-module_평탄_가군_raw_wikitext_20260705.txt,평탄 가군,https://ko.wikipedia.org/wiki/%ED%8F%89%ED%83%84%20%EA%B0%80%EA%B5%B0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",687E1E9E6615680CE15FA625D826DCFDFD6A871C47992F1587B0FE2AD3FC4DC4,24392,ko-wiki-backfill-flat-module,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0111,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-flat-module_평탄_가군_special_export_20260705.xml,평탄 가군,https://ko.wikipedia.org/wiki/%ED%8F%89%ED%83%84%20%EA%B0%80%EA%B5%B0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",5ED586381EB3306787D1C498709EC7AF3CC9D93169D38C5DA06C7207A40E3A63,30012,ko-wiki-backfill-flat-module,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0112,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-flat-module_평탄_가군_metadata_20260705.json,평탄 가군,https://ko.wikipedia.org/wiki/%ED%8F%89%ED%83%84%20%EA%B0%80%EA%B5%B0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",8C6D067A334D20E300160709D45FAE94111B7AAF68A8664D8E5937A863D01E65,1357,ko-wiki-backfill-flat-module,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0113,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-quiver-representation_화살집_표현_raw_wikitext_20260705.txt,화살집 표현,https://ko.wikipedia.org/wiki/%ED%99%94%EC%82%B4%EC%A7%91%20%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",5AD39E9E1EFBD51257D5A98BED56B8313ECCB8E9016587606CF5FF8401AB8061,9997,ko-wiki-backfill-quiver-representation,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0114,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-quiver-representation_화살집_표현_special_export_20260705.xml,화살집 표현,https://ko.wikipedia.org/wiki/%ED%99%94%EC%82%B4%EC%A7%91%20%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",D7D08398FAEE7AA4071F91184BFD374DFC57C28F7C4EF0001BDEEF5E258F66AD,14863,ko-wiki-backfill-quiver-representation,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0115,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-quiver-representation_화살집_표현_metadata_20260705.json,화살집 표현,https://ko.wikipedia.org/wiki/%ED%99%94%EC%82%B4%EC%A7%91%20%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",8543C957ABA1B739063F11A76BFAEBD0F5C2880F562569918B5BA6DCBD7E7531,1424,ko-wiki-backfill-quiver-representation,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0116,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-complex-multiplication_복소_곱셈_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-complex-multiplication_복소_곱셈_raw_wikitext_20260705.txt,복소 곱셈,https://ko.wikipedia.org/wiki/%EB%B3%B5%EC%86%8C%20%EA%B3%B1%EC%85%88,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",4493AC97597C3BCB7897E2CA9A42BF11B5CFDE716E928FB0F5A579F67DCC2C90,5456,ko-wiki-backfill-complex-multiplication,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0117,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-complex-multiplication_복소_곱셈_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-complex-multiplication_복소_곱셈_special_export_20260705.xml,복소 곱셈,https://ko.wikipedia.org/wiki/%EB%B3%B5%EC%86%8C%20%EA%B3%B1%EC%85%88,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",742955ADC4EBED497B9AF809E9DA3A2D807D22BF539C819E39CF3409FE7E49D2,9149,ko-wiki-backfill-complex-multiplication,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0118,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-complex-multiplication_복소_곱셈_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-complex-multiplication_복소_곱셈_metadata_20260705.json,복소 곱셈,https://ko.wikipedia.org/wiki/%EB%B3%B5%EC%86%8C%20%EA%B3%B1%EC%85%88,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",325C170BC5FE9BD93BB04D2B7DCD1A25C7DB6076E1F681602408E1BB2CB0702C,1365,ko-wiki-backfill-complex-multiplication,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0119,ko,Koreanic,language_family_witness,native-source-body,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_raw_wikitext_20260705.txt,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-prime-ideal_소_아이디얼_raw_wikitext_20260705.txt,소 아이디얼,https://ko.wikipedia.org/wiki/%EC%86%8C%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",C495ECF1F47A5693A0DFC02DD83F0D279257FE546D1B88D15D2B1484B616EBC2,21299,ko-wiki-backfill-prime-ideal,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0120,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_special_export_20260705.xml,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-prime-ideal_소_아이디얼_special_export_20260705.xml,소 아이디얼,https://ko.wikipedia.org/wiki/%EC%86%8C%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",4AD774FDC5A5ADF5636AE0B1E7A8FF64D772DA50D898F5FEAA81152B9D5D1A2F,26873,ko-wiki-backfill-prime-ideal,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
cjk-srcdoc-0121,ko,Koreanic,adverse_evidence_source_or_audit_ledger,audit-ledger,native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_metadata_20260705.json,C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\language-source-bodies\cjk\native-source-bodies\ko\wiki-bodies\backfill-20260705\ko-wiki-backfill-prime-ideal_소_아이디얼_metadata_20260705.json,소 아이디얼,https://ko.wikipedia.org/wiki/%EC%86%8C%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",64B2B003FE6C824FC4928F310D7C38654287D9A08AB5EF0FDF7F73B61BD2B65D,1411,ko-wiki-backfill-prime-ideal,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
