lexeme_id,row_id,language_id,language_label,english_concept,draft_form,script_or_codepoint_scope,source_status,source_basis,formula_neighboring_usage_note,term_alternatives_or_register_note,codepoint_tex_pdf_note,status
cjklex-0025,ko-source-attestation::ko-wiki-backfill-quiver-representation::대수학,ko,Korean addendum,algebra,대수학,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-quiver-representation 화살집 표현 rev 39479528 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0025,ko-source-attestation::ko-wiki-backfill-primary-ideal::대수학,ko,Korean addendum,algebra,대수학,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-primary-ideal 으뜸 아이디얼 rev 39160791 count 2; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0025,ko-source-attestation::ko-wiki-backfill-algebraic-number-field::대수학,ko,Korean addendum,algebra,대수학,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-algebraic-number-field 대수적 수체 rev 41743364 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0026,term-ja-0002,ja,Japanese,basis theorem,基底定理,Japanese kana+kanji,source-canon-sufficient-for-scoped-draft,ja-src-001 Matsumura commutative-ring TeX source | ja-pdf-002 Ando algebra lecture-note PDF set | ja-pdf-003 Nagai invariant-theory PDF witness | ja-pdf-004 Ryoya Ando commutative-algebra PDF witness | CJK-native source-support/codepoint ledgers,"Formula-neighboring note: preserve source TeX/math notation and do not upgrade the draft term beyond the cited source context. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",ヒルベルトの基底定理 when Hilbert context is explicit,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0026,term-zh-hans-0003,zh-Hans,Simplified Chinese,basis theorem,基定理,Simplified Han,source-canon-sufficient-for-scoped-draft,zh-Hans-src-001 AlJabr-1 TeX source repository | zh-Hans-src-002 AlJabr-2 TeX source repository | CJK-native source-support/codepoint ledgers,"Formula-neighboring note: preserve source TeX/math notation and do not upgrade the draft term beyond the cited source context. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",希尔伯特基定理 when Hilbert context is explicit,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0026,ko-source-attestation::ko-wiki-backfill-noetherian-ring::기저 정리,ko,Korean addendum,basis theorem,기저 정리,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-noetherian-ring 뇌터 환 rev 39051386 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0026,ko-source-attestation::ko-wiki-backfill-hilbert-basis::기저 정리,ko,Korean addendum,basis theorem,기저 정리,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-hilbert-basis 힐베르트 기저 정리 rev 39344425 count 6; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0026,ko-source-attestation::ko-wiki-backfill-weierstrass-preparation::기저 정리,ko,Korean addendum,basis theorem,기저 정리,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-weierstrass-preparation 바이어스트라스 준비 정리 rev 39731383 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0026,ko-source-attestation::ko-wiki-backfill-galois-cohomology::기저 정리,ko,Korean addendum,basis theorem,기저 정리,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-galois-cohomology 갈루아 코호몰로지 rev 39593007 count 1; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,term-ja-0004,ja,Japanese,field,体,Japanese kana+kanji,source-canon-sufficient-for-scoped-draft,ja-src-001 Matsumura commutative-ring TeX source | ja-pdf-002 Ando algebra lecture-note PDF set | ja-pdf-003 Nagai invariant-theory PDF witness | ja-pdf-004 Ryoya Ando commutative-algebra PDF witness | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,term-zh-hans-0007,zh-Hans,Simplified Chinese,field,域,Simplified Han,source-canon-sufficient-for-scoped-draft,zh-Hans-src-001 AlJabr-1 TeX source repository | zh-Hans-src-002 AlJabr-2 TeX source repository | CJK-native source-support/codepoint ledgers,"Use near formulas only with the exact source anchor already present in the row packet; keep TeX variables, ideals/modules/rings, and arrows/macros unchanged. Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",体 appears in some contexts; 域 is the safer field-theory default,"Use UTF-8 and a CJK-capable TeX/PDF path. Do not split the target term across inline math; check punctuation, CJK/Latin spacing, and line breaks around formulas.",generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-abstract-algebra::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-abstract-algebra 추상대수학 rev 41744985 count 10; native-source-bodies/ko/wiki-bodies/ko-wiki-abstract-algebra_추상대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-algebra::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-algebra 대수학 rev 41960238 count 23; native-source-bodies/ko/wiki-bodies/ko-wiki-algebra_대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-module::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-module 가군 rev 41652760 count 12; native-source-bodies/ko/wiki-bodies/ko-wiki-module_가군_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-galois-theory::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-galois-theory 갈루아 이론 rev 41742964 count 16; native-source-bodies/ko/wiki-bodies/ko-wiki-galois-theory_갈루아_이론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-group-theory::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-group-theory 군론 rev 41776557 count 7; native-source-bodies/ko/wiki-bodies/ko-wiki-group-theory_군론_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-field::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-field 체 (수학) rev 41649269 count 99; native-source-bodies/ko/wiki-bodies/ko-wiki-field_체_수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-ideal::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-ideal 아이디얼 rev 39160743 count 4; native-source-bodies/ko/wiki-bodies/ko-wiki-ideal_아이디얼_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-commutative-algebra::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-commutative-algebra 가환대수학 rev 41811027 count 9; native-source-bodies/ko/wiki-bodies/ko-wiki-commutative-algebra_가환대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-linear-algebra::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-linear-algebra 선형대수학 rev 41811221 count 58; native-source-bodies/ko/wiki-bodies/ko-wiki-linear-algebra_선형대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-irreducible-representation::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-irreducible-representation 기약표현 rev 41663389 count 7; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-irreducible-representation_기약표현_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-semisimple-ring::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-semisimple-ring 반단순환 rev 39375212 count 7; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-semisimple-ring_반단순환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-decomposition-algebra::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-decomposition-algebra 분해 (대수학) rev 39792326 count 15; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-decomposition-algebra_분해_대수학_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-su2-representation::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-su2-representation SU(2)의 표현론 rev 39766810 count 2; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-su2-representation_SU_2_의_표현론_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-noetherian-ring::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-noetherian-ring 뇌터 환 rev 39051386 count 16; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-noetherian-ring_뇌터_환_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-localization::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-localization 국소화 (환론) rev 41904060 count 21; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-localization_국소화_환론_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-hilbert-basis::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-hilbert-basis 힐베르트 기저 정리 rev 39344425 count 5; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-hilbert-basis_힐베르트_기저_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-weierstrass-preparation::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-weierstrass-preparation 바이어스트라스 준비 정리 rev 39731383 count 3; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-weierstrass-preparation_바이어스트라스_준비_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-galois-cohomology::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-galois-cohomology 갈루아 코호몰로지 rev 39593007 count 9; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-galois-cohomology_갈루아_코호몰로지_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-reductive-lie-algebra::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-reductive-lie-algebra 가약 리 대수 rev 39482473 count 4; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-reductive-lie-algebra_가약_리_대수_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-flat-module::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-flat-module 평탄 가군 rev 39344899 count 9; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-quiver-representation::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-quiver-representation 화살집 표현 rev 39479528 count 7; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-complex-multiplication::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-complex-multiplication 복소 곱셈 rev 39316675 count 13; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-complex-multiplication_복소_곱셈_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-prime-ideal::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-prime-ideal 소 아이디얼 rev 41653113 count 5; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-primary-ideal::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-primary-ideal 으뜸 아이디얼 rev 39160791 count 4; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-algebraic-number-field::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-algebraic-number-field 대수적 수체 rev 41743364 count 132; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-heegner-number::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-heegner-number 헤그너 수 rev 39041736 count 2; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-backfill-minkowski-theorem::체,ko,Korean addendum,field,체,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-backfill-minkowski-theorem 민코프스키 정리 rev 41656984 count 2; native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-minkowski-theorem_민코프스키_정리_raw_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
cjklex-0027,ko-source-attestation::ko-wiki-abstract-algebra::체론,ko,Korean addendum,field,체론,Hangul with possible Hanja,fallback-source-body-term-attestation-not-row-draft,ko-wiki-abstract-algebra 추상대수학 rev 41744985 count 1; native-source-bodies/ko/wiki-bodies/ko-wiki-abstract-algebra_추상대수학_wikitext_20260705.txt,Korean source-body term observation only; do not insert into Noether corpus prose without a row-level Korean queue and source-context check.,literal substring count over saved Korean wikitext; no morphological disambiguation; no source snippets copied,UTF-8 Hangul/Hanja fallback source term; keep outside TeX math; verify Korean font path before any generated draft use.,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
