record_id,record_type,parent_id,line_start,line_end,content_sha256,label,coverage_state
NOE-P02-STRUCT-PROSE-BLOCK-0127,prose_block,NOE-P02-STRUCT-SECTION-0028,1255,1255,3FA95082A18C73E264A751A844D3F724ED57FE39B1F1BE83E2B1A9A25278E0EF,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0068,equation_display,NOE-P02-STRUCT-SECTION-0008,1256,1259,EAA7E11B8AEEDCDC933F668EE30968721F0C20098FF5BA875852CF01159BA78B,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0128,prose_block,NOE-P02-STRUCT-SECTION-0028,1262,1262,E117263E339CB0EE671D32FB9AF55532B5BA152210AB9179592F42DF868C8336,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0009,section,NOE-P02-STRUCT-ROOT-001,1266,1266,3162CF07F9686014DBCE90625DE5B1B75F45E0D2023D8720D27FBEB23BE2743D,\ 7. Überblick über die Bildung des Systems.,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0129,prose_block,NOE-P02-STRUCT-SECTION-0028,1269,1269,D7E33A4ACAFBC2F93FE546315097C5DB92846ED3E7D5B083CD18E37E143B7195,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0130,prose_block,NOE-P02-STRUCT-SECTION-0028,1271,1271,3B4DE100828ABF1E5FDB0B3618FA522A22D93DCD7175254D7EF1DA37420AD26E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0069,equation_display,NOE-P02-STRUCT-SECTION-0009,1272,1278,91B058068D6195E37FFE3C998B9653DFBBAA35AB483410605F6548EB4A770836,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0131,prose_block,NOE-P02-STRUCT-SECTION-0028,1279,1279,E663D2ADF044ED9CAD3761656AD2306D9282229B1AF361BE51003F579D526B00,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0132,prose_block,NOE-P02-STRUCT-SECTION-0028,1281,1281,E40BD27F90728E76F1AD8815082B1369F8148B7B3E665B886E29638F9AD3EAAA,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0070,equation_display,NOE-P02-STRUCT-SECTION-0009,1282,1284,B4E983126DCCBDEE6AF7960C4312CFF2BCCE6B58069BCB0C244D3EA48624164E,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0133,prose_block,NOE-P02-STRUCT-SECTION-0028,1285,1285,F4E6B3D062D0FD9833FC3066DAC967877E9F2F2D4074B20ACDCF6A60A4A02966,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0134,prose_block,NOE-P02-STRUCT-SECTION-0028,1287,1287,1B2219B3DB8EFFDE57C49DEF04D3746741155FAF0C8B0B69BBA5EB100D5C1A8A,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0135,prose_block,NOE-P02-STRUCT-SECTION-0028,1289,1289,A9F71A58663493415DC5F4B0023CFF09688A5649200D9DC23D3DC9B2BF32B5A2,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0071,equation_display,NOE-P02-STRUCT-SECTION-0009,1290,1292,57481E8FA9F5869D2F2024E33B3D33475D4DF7FD875C22C8F58A531B1B3408B4,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0136,prose_block,NOE-P02-STRUCT-SECTION-0028,1293,1293,46DA20EB9E4FE1F1915223B104441ED0ACF4C3816A33812E699FC1D997E8632E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0072,equation_display,NOE-P02-STRUCT-SECTION-0009,1294,1296,2E57B00A8C29159B576602C4D456874CD5A37FBDA1BF1AFCF05E19B67B0AF1DF,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0137,prose_block,NOE-P02-STRUCT-SECTION-0028,1297,1297,7D6240DD48D8944DF246846FCDEC9BD8E379BEFADD84B581FE26DB7B4471D8F8,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0138,prose_block,NOE-P02-STRUCT-SECTION-0028,1299,1299,A76CA561F4B2C6FF147E1BDDFEC5213684FD3FA24C4664525ED909E22678DFE2,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0139,prose_block,NOE-P02-STRUCT-SECTION-0028,1301,1301,4FAC79617DD387816766E6BD21761E91F587D12ED27E85E5412D0A9016FE4D03,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0140,prose_block,NOE-P02-STRUCT-SECTION-0028,1303,1303,B04DED4118D9E3B1B4A2BCE22AE0DC4E63184475A0D18A7834D9026804287906,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0141,prose_block,NOE-P02-STRUCT-SECTION-0028,1305,1305,FA06089478F2884D961CCED55E90AD37BD60960BC36547A91AB263E82AF15A40,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0002,subsection,NOE-P02-STRUCT-SECTION-0009,1307,1307,20D11C5A48C74224387C714700FE25C88107169BCBC4229D8FDC31E2CCB08627,"IV. Folgerungen, und zwar 1) Angabe neu entstandener Reduzenten, 2) Angabe derjenigen Formen, die nicht in Produkten mit Formen des gleichen Systems in Faltung mit Formen des ander",indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0142,prose_block,NOE-P02-STRUCT-SECTION-0028,1309,1309,C849D35F1B9DA82D6D3F921643E4778B7E679D4CA8353A60349AD44DF1359FFA,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0143,prose_block,NOE-P02-STRUCT-SECTION-0028,1311,1311,6A969C6FBD866D9D485A9D77C1C6494B7C323EF881064A105F02FC96F3E89DCE,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0144,prose_block,NOE-P02-STRUCT-SECTION-0028,1313,1313,D64C9D55ECE0CEF2DDB1EC35811C46E9AEBB1BA44CB659C54BA86563151ED2B4,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0145,prose_block,NOE-P02-STRUCT-SECTION-0028,1315,1315,8DFA4B3855F2FB97AF98449A7E377FC2CB1E141509A688A35EE915FB2BF1091F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0073,equation_display,NOE-P02-STRUCT-SECTION-0009,1316,1326,A658889BA94CEA6BB67594ACB6274858172BAC5AB48D20E0B35B5764481E5786,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0146,prose_block,NOE-P02-STRUCT-SECTION-0028,1328,1328,1B7133A3BFAEC39FD6AAB4A6B2577AD0E68C686852A3849E736C86E9806EFD1C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0074,equation_display,NOE-P02-STRUCT-SECTION-0009,1329,1342,7110894E664B2D3FD6D5992B6E029E3F0465FF9F64AB29D73952F195D7855C86,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0147,prose_block,NOE-P02-STRUCT-SECTION-0028,1344,1344,74DD90C1B4EDA5D7F54F9E8E917C38A9D2EBF55769C6239DBAC86AF8814FE4FD,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0075,equation_display,NOE-P02-STRUCT-SECTION-0009,1345,1353,865DF502E05965CD082F3A56C8ADFACEFFE1401C1B8CA88A598D598B91BA11A5,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0076,equation_display,NOE-P02-STRUCT-SECTION-0009,1354,1360,B04754F60CDC63868EBEF00C85E81A5320FEE45E2F7B4AFD7648C316EA232595,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0077,equation_display,NOE-P02-STRUCT-SECTION-0009,1361,1364,E998AB6C74208E56BDB159DC42A46C5CAD19A5B3A126E2819A41B90BF448C827,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0078,equation_display,NOE-P02-STRUCT-SECTION-0009,1366,1374,581C1F1C4666E57B5994AFED2B9E2F54C3D882E1F7CD05022C4553645E4A3DF6,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0079,equation_display,NOE-P02-STRUCT-SECTION-0009,1375,1383,CEBF430E6D0BFFD1EE0C1E8A1E35332F32AA51B41CF681B273C697FC190B2374,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0010,section,NOE-P02-STRUCT-ROOT-001,1386,1386,07C50D12834131D755A53B7994B3E28C8ADF762FDBEA6B0BC1EECF2140356AE1,\ 8. Formen dritter Ordnung (System III).,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0003,subsection,NOE-P02-STRUCT-SECTION-0010,1391,1391,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0080,equation_display,NOE-P02-STRUCT-SECTION-0010,1392,1399,F0EBDA6BCE7911AAE372D482CA149F66C03777C5A9AB1E0E287D2FAAFDAAD933,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0081,equation_display,NOE-P02-STRUCT-SECTION-0010,1402,1404,03F7A79EAF73FC4E57254404616CC1935CA0DA62100041F3F69D079F951B34E3,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0004,subsection,NOE-P02-STRUCT-SECTION-0010,1405,1405,CC9C22884AF05D003844F539FCF4ABB583D8733C0FB12FE023324917DA4367C7,Folgerungen: 1) $a_^3$ ist Reduzent. 2) $f$ tritt nur in Produkten mit kontragredienten Formen $(j)$ in Faltung mit $$ ein. Das Gleiche gilt für $$ in bezug auf $f$.,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0011,section,NOE-P02-STRUCT-ROOT-001,1408,1408,93E1A3FA851FE8AA42A22AAA448FCA6347CCA90DDC07657F26F2535F7FD4565D,\ 9. Formen vierter Ordnung (System III).,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0005,subsection,NOE-P02-STRUCT-SECTION-0011,1413,1413,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0082,equation_display,NOE-P02-STRUCT-SECTION-0011,1414,1420,0565C73F878E6BBB9051C51A9A93B68CA81CB60CF593D1556805F550B68B899A,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0006,subsection,NOE-P02-STRUCT-SECTION-0011,1422,1422,FE031B9C801C113A321ECD0C077760B3D8D573AACC3877A0583B6A311B3AA827,Reduktionen: Aus dem Reduzenten $a_^3$ durch doppelte Reduktion der Ausdrücke,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0148,prose_block,NOE-P02-STRUCT-SECTION-0028,1423,1423,13A32EF8B72EE473E3B8E74D16BC200EE345EAA459EBC21E03248776D454D725,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0083,equation_display,NOE-P02-STRUCT-SECTION-0011,1424,1438,BEBAD4866B61E526E43989869C95E133A221A7B13A979AFCFA110E180260A275,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0149,prose_block,NOE-P02-STRUCT-SECTION-0028,1440,1440,C6FC4CF88171329DCFB9CF48589FFF911EEA092759FA249D360107A11E3BCCD9,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0084,equation_display,NOE-P02-STRUCT-SECTION-0011,1441,1450,8F402240292E845F6D297CA752AFB0A47DD9DCFC91B248FEF9ECCCE0253E9D66,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0007,subsection,NOE-P02-STRUCT-SECTION-0011,1452,1452,2EAFE8054F2F5E8398BFC255FAE8250F4F0B5FB618F4506F9B45F65A8C78AAD3,Folgerungen: 1) $_^2( x)^2$ ist Reduzent.,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0150,prose_block,NOE-P02-STRUCT-SECTION-0028,1453,1453,3EBC1C36F8F6A7CCE0C2A277037E8404028BD0B3048BDF66F47016B0597ED7BB,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0012,section,NOE-P02-STRUCT-ROOT-001,1456,1456,325C4F3ECA63FA8B1AF14E56F30F1F54F08C3E8965DB35FD3CFB655219860320,\ 10. Formen fünfter Ordnung (System III).,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0085,equation_display,NOE-P02-STRUCT-SECTION-0012,1459,1464,139CA7C0597D33A9EA935C016368A4C01F38414079F3C429D62EC6215F47EBD5,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0008,subsection,NOE-P02-STRUCT-SECTION-0012,1466,1466,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0086,equation_display,NOE-P02-STRUCT-SECTION-0012,1467,1480,815DBAB87C6799D4F98E5C795671CAC2BBB0FFB4E228630B5058F90D2CD01662,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0087,equation_display,NOE-P02-STRUCT-SECTION-0012,1481,1488,287062DCAF6D728853841474C92ECD396AC2597C87818E17C679AAA63183FAF8,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0009,subsection,NOE-P02-STRUCT-SECTION-0012,1490,1490,CE233D56C7DAD674104ED099115A4E3A698750664972E3B131797D7248CB80FE,Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0151,prose_block,NOE-P02-STRUCT-SECTION-0028,1494,1494,18AF658E4D289A412ECBCA7F7DC3F37223E97E30798772394F589926AF682A5E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0088,equation_display,NOE-P02-STRUCT-SECTION-0012,1495,1497,C46DC9C793AC56F748C63B4011CBD3944C6DF1ACDF8D940E4DADD137402D5103,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0152,prose_block,NOE-P02-STRUCT-SECTION-0028,1498,1498,62BD75526FE3FEA284F904D237CCC926738D5673782EA7745B6E3B77EDF7C365,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0089,equation_display,NOE-P02-STRUCT-SECTION-0012,1501,1510,8D70411135C7A829245C5EDD15056B376A1A51678EFA908A6DD83EC8AE8C8B55,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0153,prose_block,NOE-P02-STRUCT-SECTION-0028,1511,1511,8A554969F3D8DC102074EADEC462CB84C7222B9A1E971B407A8BC07EC9AD76D4,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0090,equation_display,NOE-P02-STRUCT-SECTION-0012,1512,1514,6200F7AFE4EDD71B1E0C8BC6EFE991BCEF7AEB91B937359C3F06302987B4BC32,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0154,prose_block,NOE-P02-STRUCT-SECTION-0028,1518,1518,D704EBBCC1A68DB23B1795346F6114F5DFE9ECBEE421B2AFCFAC3ED78952F11E,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0091,equation_display,NOE-P02-STRUCT-SECTION-0012,1519,1523,0A251809C617FEA863994A0B001C4FFE8E1148600F93ED5D167D164C9080B84F,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0155,prose_block,NOE-P02-STRUCT-SECTION-0028,1524,1524,83D8F48CFD356FAD18AC83126FC7908F506CA892F42B4527C80FE4D3DEBC42FB,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0092,equation_display,NOE-P02-STRUCT-SECTION-0012,1527,1537,5504347B0B19EF53ABBA42BD130DCFB02FCAF5739ED4AF51555B27A8A726441E,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0093,equation_display,NOE-P02-STRUCT-SECTION-0012,1540,1555,26F61302579E5F886CAF755921A7F44D1C3696DF357E8830D3B725153712C739,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0094,equation_display,NOE-P02-STRUCT-SECTION-0012,1556,1567,22D0ADFFF97AD120A7D32345CF2CF37460D5D9423B0FE813D5634D426C1AE090,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0095,equation_display,NOE-P02-STRUCT-SECTION-0012,1568,1580,FB706C8A89D45B63603147FA28E3ABCCBDBB2D7C6D881175CBF65F1A376377F5,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0096,equation_display,NOE-P02-STRUCT-SECTION-0012,1581,1588,337505CE4448E8B3B58A44E309BF6F0317556EBF00170DD5E6FB54A23D146FED,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0010,subsection,NOE-P02-STRUCT-SECTION-0012,1592,1592,4932E1C3FB292233DE664F742B3D21976B9C9020C85357CAFC772EB7E32DD719,"Die übrigen Reduktionen durch Rechnung, die der in \ 9 dualistisch entgegengesetzt ist.",indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0097,equation_display,NOE-P02-STRUCT-SECTION-0012,1595,1604,9B5955C06E49A68E55839AA2F85BD1851DE2419DEAAA8FC35D4812AE48C642DB,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0011,subsection,NOE-P02-STRUCT-SECTION-0012,1606,1606,BF40A5F55776365ED1D353D2ABCF24F535BAA1A4D8FB947C1444A2048166D6D2,Folgerungen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0156,prose_block,NOE-P02-STRUCT-SECTION-0028,1608,1608,7914435209E7AB512883705057C2B24A191CFBEB5BA9ECA84436E46F0C3DED33,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0157,prose_block,NOE-P02-STRUCT-SECTION-0028,1610,1610,E4D0350C1D5B44EEBDE5753EBBA41600BE4B50B1B72DE6F09EA541ED7912BD8C,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SECTION-0013,section,NOE-P02-STRUCT-ROOT-001,1613,1613,A7E264C5597C0F4BA5E83C5A8C5387B3755307431CA0EA283EE6A48B39B2876F,\ 11. Formen sechster Ordnung (System III).,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0098,equation_display,NOE-P02-STRUCT-SECTION-0013,1615,1620,8A5045418011FF22EFBA1FF30EAC2F1148701EED32BCF01526206963E4BB6270,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0012,subsection,NOE-P02-STRUCT-SECTION-0013,1623,1623,5ED428EF4A861A01D51593AE7533D1B96E754C27B75792C1CEB7DD7FA6E76DA6,Irreduzible Formen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0099,equation_display,NOE-P02-STRUCT-SECTION-0013,1624,1631,E13005A3F528E84525EF466CCAE8711FB2F25A07A223AB870EEE602820F65CC4,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0100,equation_display,NOE-P02-STRUCT-SECTION-0013,1632,1640,CCD5F07B69550227A6611B7CBF908A3D6DB7C093D094F85726A5E63C2F64F027,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0013,subsection,NOE-P02-STRUCT-SECTION-0013,1641,1641,CE233D56C7DAD674104ED099115A4E3A698750664972E3B131797D7248CB80FE,Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0101,equation_display,NOE-P02-STRUCT-SECTION-0013,1644,1647,FBA3E58333FB2FF9D3B39A9B6730D95568501AA0CA9C618E4812A47DE7A34A4E,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0102,equation_display,NOE-P02-STRUCT-SECTION-0013,1650,1655,AF3A70297433969B430E32892F913367DAFEB4B12DEBCE4FFB28A1029D471F43,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0158,prose_block,NOE-P02-STRUCT-SECTION-0028,1656,1656,D8CB20FD20755C4347CEC9539470EA50BD4CBC7173E06ABB65427E84BC09B75F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0103,equation_display,NOE-P02-STRUCT-SECTION-0013,1657,1659,D90BC6C149CAECD603E5079338CF95FA51D9CE86FE350FB6280FA8D574A568C6,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0104,equation_display,NOE-P02-STRUCT-SECTION-0013,1660,1662,0082FD9659FBB9F40950E963619D878BC903108FF2A6BF469D303FAFD73E1F4D,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0159,prose_block,NOE-P02-STRUCT-SECTION-0028,1665,1665,217F5134DA7F17E1A594639E3BDC78545E5809DCD462C4EABF38F0C3A7EE667D,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0014,subsection,NOE-P02-STRUCT-SECTION-0013,1667,1667,A80126756AAE3878D9755E12F8258A50908D0B3291920F28EC7CFB40FE2A5B91,D) Übersicht über die Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0160,prose_block,NOE-P02-STRUCT-SECTION-0028,1669,1669,EAFF0EC9A7D6B98B7D9991F098DE57842A7FD4D9AF9513A09456E43B56D5490F,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0161,prose_block,NOE-P02-STRUCT-SECTION-0028,1671,1672,6017FE2DD03BC4562E9DC33EF06ACF6D2D4CF62DFD18C26DB22A612CAC0F3517,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0105,equation_display,NOE-P02-STRUCT-SECTION-0013,1673,1675,460E005994AD0187FF860111576D724DBCD646568997A17B652164A7F9F8DEFD,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0162,prose_block,NOE-P02-STRUCT-SECTION-0028,1676,1676,ADCFB47E9C06C7C503E7254C65792862A03708159C309A7C6663590F6B72D868,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0106,equation_display,NOE-P02-STRUCT-SECTION-0013,1677,1679,2526E8494DFCDE9C8D6D6E387A998DF885A6FA6F1CFB4A183A2A3F539C5946C7,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0163,prose_block,NOE-P02-STRUCT-SECTION-0028,1680,1680,ADC12D569790D59FDA97B5AE7B928720257782A1DE6312A555CD51595769A921,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0107,equation_display,NOE-P02-STRUCT-SECTION-0013,1681,1683,AE46C5FF252BCA5FCC80B7E923899B1816C6F6E47496B12EC0A358A873D029A9,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0164,prose_block,NOE-P02-STRUCT-SECTION-0028,1685,1685,9813E504F42E91C35883E6BC439A4F742DD54EBC3E26F1634CD9661D777A92ED,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0165,prose_block,NOE-P02-STRUCT-SECTION-0028,1687,1687,E4AE100F2686961D6BF7202F2B888C1C5CE96E2317CC39787DCE3B466AB8546B,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0166,prose_block,NOE-P02-STRUCT-SECTION-0028,1689,1689,594342DB56E3B4E0B3B50AEBF8307F1F1BCE773FEE02DF30E6AC9C33DA36F728,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0167,prose_block,NOE-P02-STRUCT-SECTION-0028,1691,1691,0EE65B6A43C1D8CE8687A9AC1E291A11B5ADEE22959055B8AC3737E63E4FEDF8,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0168,prose_block,NOE-P02-STRUCT-SECTION-0028,1693,1693,BB5FC016990ACAFED7A9DD7D1793E1A541A22EADD5C5AF320E6E581FF5359E58,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0108,equation_display,NOE-P02-STRUCT-SECTION-0013,1694,1702,BD0AAD9818989B48E855AD05FECF47D168C78D345B2F1F577CD61F57106A68DB,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0169,prose_block,NOE-P02-STRUCT-SECTION-0028,1703,1703,B41133071C011D96A2861A1B6A9A3207C0D43939454AF265065D6082CD3819CC,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0015,subsection,NOE-P02-STRUCT-SECTION-0013,1705,1705,16C0DC63FA14052614004CE6B3E94FD7D45432C80F96B7B3076C33033B00935A,Ausführung der Reduktionen:,indexed_not_independently_source_certified
NOE-P02-STRUCT-SUBSECTION-0016,subsection,NOE-P02-STRUCT-SECTION-0013,1707,1707,847397362A4327E32021FFD12635FA734BA7D6E9CF76739078A5744F95112A3C,"Die Existenz der Reduktionen a), b), c), d) ist a priori klar, da nach dem angegebenen Bildungsgesetz die bei der doppelten Reduktion entstehenden Relationen von einander unabhängi",indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0170,prose_block,NOE-P02-STRUCT-SECTION-0028,1709,1709,2D7F354683472500FE3A448691864F505EA22CD6E196223BEEE4F4380D3F4843,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-NOTE-0022,note,NOE-P02-STRUCT-SECTION-0013,1711,1711,52277BD4F765001A35E1D66793FE7085DE71D473A27BA67B663270DD68398F2C,inline source/editorial note,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0109,equation_display,NOE-P02-STRUCT-SECTION-0013,1712,1722,C425A76A31F427437B8894292382D02370FB8B519704F11F05AD254A3DCAE8F8,unnumbered display,indexed_not_independently_source_certified
NOE-P02-STRUCT-PROSE-BLOCK-0171,prose_block,NOE-P02-STRUCT-SECTION-0028,1723,1723,EA66237323BFC77C84F289035000308B462F5C5C7EBE7F61C62C344B28547692,closed prose block,indexed_not_independently_source_certified
NOE-P02-STRUCT-EQUATION-DISPLAY-0110,equation_display,NOE-P02-STRUCT-SECTION-0013,1724,1730,A586287919D268D5C28832EC5EA3EAAE41EDA62774260EA6A0D758C07A030579,unnumbered display,indexed_not_independently_source_certified
