structural_id,work_unit_id,structure_type,type_ordinal,language,script,surface_role,parent_id,order_index,authority_path,authority_start_line,authority_end_line,target_path,target_start_line,target_end_line,target_span_sha256,completion_state,review_state,publication_state,boundary_confidence,continuation_cursor
SLISV-V038-ISV-BOOK_S20-THEOREM-0005,BOOK_S20,theorem,5,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210015,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1230,1230,D3C03C8B085B093D96C73CDA8BE20258B6BC979753E970A0960E4B04624EFBEE,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-PROOF-0002
SLISV-V038-ISV-BOOK_S20-PROOF-0002,BOOK_S20,proof,2,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210016,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1232,1232,D833A334628C23A0F4DA66A1FE65BCC8091C93A2497727E9D767D187D8D87A6D,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0006
SLISV-V038-ISV-BOOK_S20-THEOREM-0006,BOOK_S20,theorem,6,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210017,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1234,1234,8F6237997F29B56D6DB75441363114E5C4A430F67422CB0DD57FF9BAD858BEDE,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0007
SLISV-V038-ISV-BOOK_S20-THEOREM-0007,BOOK_S20,theorem,7,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210018,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1236,1236,6EA8ECA0F51CD89BE70ECD7F00B9E260397A47241391AFF162C97E01F6A41AF7,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0004
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0004,BOOK_S20,equation_display,4,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210019,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1238,1240,DACD4ED2805F6EC4B56AF4FC7CA1EF29B3409A26551A62EB8AA766C17D788723,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0006
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0006,BOOK_S20,closed_prose_unit,6,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210020,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1242,1242,CD57AB1F6D81589D4EDD44FE964F2B83D7BE6790D711A57B408E2A8782EF9BB4,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0007
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0007,BOOK_S20,closed_prose_unit,7,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210021,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1244,1244,736252F892A1441C044FF4EE2E4733341DFC6A3F84CFCF8A5C015489A0A0F8FE,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0008
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0008,BOOK_S20,closed_prose_unit,8,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210022,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1246,1246,E96414C90D82D9999BC30A698056CB661F851998ADFCA3C88010EC7265148326,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-DEFINITION-0001
SLISV-V038-ISV-BOOK_S20-DEFINITION-0001,BOOK_S20,definition,1,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210023,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1248,1248,C7A6B910AA50095F548110DF730E0FD82458AA7E527A0EB50AC679FD176E18FD,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0008
SLISV-V038-ISV-BOOK_S20-THEOREM-0008,BOOK_S20,theorem,8,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210024,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1250,1250,3C95916FD6B82C9CD09DC2893E39823E2DD4234FFC2C18351C3E84B25CBD1386,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-PROOF-0003
SLISV-V038-ISV-BOOK_S20-PROOF-0003,BOOK_S20,proof,3,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210025,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1252,1252,71B542C2D712F58114D8882CE1B74A88906422D12FC81BF28BED6E47DF0B15C0,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0005
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0005,BOOK_S20,equation_display,5,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210026,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1254,1256,69472D19576F89224DADECE4BE5CFB85D99A50CD9D5FF0A70CC8077B131FC7D2,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0009
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0009,BOOK_S20,closed_prose_unit,9,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210027,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1258,1258,DB5493C741E223C2B6ACC1DECC13399DF74D62993A616433C7B2489EE694EA6B,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0006
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0006,BOOK_S20,equation_display,6,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210028,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1260,1262,126A374632D50C92FA2020AA3BFE495372E1261FB543E563328631DE9121156B,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-PROOF-0004
SLISV-V038-ISV-BOOK_S20-PROOF-0004,BOOK_S20,proof,4,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210029,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1264,1264,51AE33EC7108547990B15CEB51C819A14763870E9AE522A763FFD1115680EB63,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0010
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0010,BOOK_S20,closed_prose_unit,10,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210030,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1266,1266,CD54DF61099E344564374637E39E52127B54068BC5D7AB04A02D0D493EF5E82B,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0007
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0007,BOOK_S20,equation_display,7,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210031,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1268,1270,8251F3C69B4A4A5053DE47749CFDAE7A89B9D328C534A8EC5358014BA284EAEA,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0011
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0011,BOOK_S20,closed_prose_unit,11,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210032,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1272,1272,76B3546321C8E9CD1743656EBD0EBE4CC5AD28CBB3315AFA37469AE1D38E7076,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0008
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0008,BOOK_S20,equation_display,8,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210033,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1274,1276,DACD4ED2805F6EC4B56AF4FC7CA1EF29B3409A26551A62EB8AA766C17D788723,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-PROOF-0005
SLISV-V038-ISV-BOOK_S20-PROOF-0005,BOOK_S20,proof,5,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210034,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1278,1278,AC9CAB3B6BDEAED78663785C26EEC70F0B9132E63D014F308481C18385FA0CC3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0009
SLISV-V038-ISV-BOOK_S20-THEOREM-0009,BOOK_S20,theorem,9,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210035,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1280,1280,48914C9B774BAA78C7E878E1565EDBCEBCB1243620D1778DDEE70F60F63EE4CA,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0012
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0012,BOOK_S20,closed_prose_unit,12,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210036,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1282,1282,2C8F0CF10AAB160593EC476522EBB66992555F1ED2980196B84F8016CF828397,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0013
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0013,BOOK_S20,closed_prose_unit,13,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210037,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1284,1284,5720FEAD96BB14411042C527651580CBA4D2E9D800CFD8BA6DBE110FDDE4EC87,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-PROOF-0006
SLISV-V038-ISV-BOOK_S20-PROOF-0006,BOOK_S20,proof,6,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210038,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1286,1286,77EFEE1A3B5D5156643A09E34DDA3B07366EC9C41FF6D29DA65B18F35739DB61,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0009
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0009,BOOK_S20,equation_display,9,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210039,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1288,1290,68AC998C89429CC2D2BF1680DEEE66AC64179C75B5F03E1870103BA1668124B2,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0014
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0014,BOOK_S20,closed_prose_unit,14,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210040,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1292,1292,82DF9A0800E871358C75665A83BBDE8C9C5D3519A6A3864A72EEC543FD0B0F66,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0010
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0010,BOOK_S20,equation_display,10,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210041,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1294,1296,9A4EAD6D673C04D1FEDE1D426609C88E575D4A13F1518D5DD3758714E8C9ECE0,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-PROOF-0007
SLISV-V038-ISV-BOOK_S20-PROOF-0007,BOOK_S20,proof,7,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210042,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1298,1298,93B3CA7EF215C2D633932567F2527E7FF8C2366EDBFF7F632A4975CDC707C017,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0011
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0011,BOOK_S20,equation_display,11,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210043,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1300,1302,7535BE9AFF91055D5E691C365FFB0C5ED520A99DC5A8A05D0DB3A5494FA354FB,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0015
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0015,BOOK_S20,closed_prose_unit,15,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210044,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1304,1304,F4143BC60BABDE7EAF8109741B88A091340EAB558C99DAD32864587477DE9A51,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0016
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0016,BOOK_S20,closed_prose_unit,16,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210045,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1306,1306,6032597BC4B160B19B03A2307C584834309C986D538EAB89F880547D19A277AE,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0010
SLISV-V038-ISV-BOOK_S20-THEOREM-0010,BOOK_S20,theorem,10,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210046,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1308,1308,D947070258062BD3E3200015019FA6F351070FABBDD712D596454CFAC7ED4FAF,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0011
SLISV-V038-ISV-BOOK_S20-THEOREM-0011,BOOK_S20,theorem,11,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210047,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1310,1310,84D07D1DF891975D2E5B12C3CE893E8A692B66E944EC7815F58331183553D0A5,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0012
SLISV-V038-ISV-BOOK_S20-THEOREM-0012,BOOK_S20,theorem,12,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210048,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1312,1312,81213E789E877C5BFEB738AC7D8DF5CF90C372EC3D7C5DC322F93433C55F9E95,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0013
SLISV-V038-ISV-BOOK_S20-THEOREM-0013,BOOK_S20,theorem,13,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210049,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1314,1314,5AB2EFD7BD495133A761F46A01904EE98100BE6D399C155E86DD40F5C19C5CA3,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0017
SLISV-V038-ISV-BOOK_S20-CLOSED_PROSE_UNIT-0017,BOOK_S20,closed_prose_unit,17,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210050,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1316,1316,2BDC87C84E75B744719BD1A71CA574D2A1CFAA21C5E00216EE63DEBFA3909520,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0012
SLISV-V038-ISV-BOOK_S20-EQUATION_DISPLAY-0012,BOOK_S20,equation_display,12,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210051,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1318,1320,C8620009A88D2FE1418F9CA1700FDF7F3572F472E529D861601C93B3D56BB3FE,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,high,SLISV-V038-ISV-BOOK_S20-PROOF-0008
SLISV-V038-ISV-BOOK_S20-PROOF-0008,BOOK_S20,proof,8,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210052,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1322,1322,BC4B4A1644100DA56BA4D0088067C7EC6AF84AB6AC2D95F1D3F740BD9D0FA3A6,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0014
SLISV-V038-ISV-BOOK_S20-THEOREM-0014,BOOK_S20,theorem,14,isv-Latn,Latin,editable_model_authored_translation,SLISV-V038-ISV-BOOK_S20-SUBSECTION-0001,210053,C:/Users/Floris/Documents/interlanguage/03_projects/noether/07_german_canon_control/candidates/ED0005/noether.tex,22113,22281,C:/Users/Floris/Documents/interlanguage/03_projects/language_management/slavic_interslavic/noether_slavic_v017/release/source/44-book-isv.tex,1324,1324,9EC03A0E68C415511B3012D15C874BE64C9FE9825E52B9BB6F99D02104BB0F9B,release_source_present,machine_formula_and_structure_checked_no_native_review,candidate_for_owner_handoff,medium,SLISV-V038-ISV-BOOK_S20-THEOREM-0015
