structural_id,work_id,unit_type,title,parent_id,order,authority_path,authority_locator,authority_sha256,authority_language,target_count,target_languages,target_paths,target_locators,completion_state,review_state,publication_state,continuation_cursor,boundary_confidence,ambiguity,decision_ids
NOE-P32-KO-U11-OTHER-004,noether.paper32.ko.translation_producer,other,"Unmatched Korean paragraph: 비가환체를 그 중심에 관한 초복소수계로 보자. 이를 분해체에 관한 초복소수계로 확대하면 $m$개의 절대단순 한쪽 아이디얼의 직접합이 되며, 여기서 $m$은 슈어 지수이다.",NOE-P32-KO-U11,7,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16077,""global_line_end"":16079,""local_line_start"":1,""local_line_end"":3,""char_start"":0,""char_end"":2298}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""target-only paragraph ordinal 4"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":23,""local_line_end"":23,""char_start"":1221,""char_end"":1316}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-021
NOE-P32-KO-U11-OTHER-005,noether.paper32.ko.translation_producer,other,"Unmatched Korean paragraph: 사원수체의 경우에는 $m=2$이다. 따라서 $0$도 $1$도 아닌 모든 멱등원은 이미 절대단순 아이디얼들로의 분해를 낳고, 이에 절대기약 표현류들로의 분해가 대응한다. 이로써 앞에서 제시한 체들이 분해체로 특성화된다.",NOE-P32-KO-U11,8,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16077_16079_translation_input.tex,"{""description"":""unit-level source fallback for unmatched target component"",""global_line_start"":16077,""global_line_end"":16079,""local_line_start"":1,""local_line_end"":3,""char_start"":0,""char_end"":2298}",5485BD100EBA00360D5DD830689F060ED13C90EC18A38170D2635013EAEFC467,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U11_translation_draft_v001.tex,"{""description"":""target-only paragraph ordinal 5"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":25,""local_line_end"":25,""char_start"":1318,""char_end"":1439}",held,unreviewed,private_working,checker must adjudicate unmatched target component,low,target-only machine extraction retained; no source correspondence claimed,CJK-KO-P32-021
NOE-P32-KO-U12,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U12, authority lines 16081-16081",NOE-P32-KO-WORK,12,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_line16081_translation_input.tex,"{""description"":""complete routed source slice for U12"",""global_line_start"":16081,""global_line_end"":16081,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":747}",7CB5A8602BB27D78B250273F4E9A053D6ADF94D8C037C07419A87B808B65540D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U12_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U12"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":15,""char_start"":0,""char_end"":749}",translated_draft,unreviewed,private_working,next routed source line 16083 (P32-KO-U13),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-023
NOE-P32-KO-U12-PARA-001,noether.paper32.ko.translation_producer,paragraph,"Weiter folgt: \srcspaced{Alle in bezug auf den Körper der rationalen Zahlen zyklischen Körper $\Omega_n$ des Grades $2^n$, in denen $(-1)$ sich als Summe von zwei Quadraten darstel",NOE-P32-KO-U12,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_line16081_translation_input.tex,"{""description"":""paragraph 1 within routed U12"",""global_line_start"":16081,""global_line_end"":16081,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":746}",7CB5A8602BB27D78B250273F4E9A053D6ADF94D8C037C07419A87B808B65540D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U12_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U12"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":13,""char_start"":368,""char_end"":732}",translated_draft,unreviewed,private_working,next routed source line 16083 (P32-KO-U13),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-023
NOE-P32-KO-U13,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U13, authority lines 16083-16093",NOE-P32-KO-WORK,13,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16083_16093_translation_input.tex,"{""description"":""complete routed source slice for U13"",""global_line_start"":16083,""global_line_end"":16093,""local_line_start"":1,""local_line_end"":11,""char_start"":0,""char_end"":1527}",A25E3112C1D2094760542896E0C7BE2FBFBFBC581EC9F622F6C6CF64A17A3B32,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U13_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U13"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":25,""char_start"":0,""char_end"":1302}",translated_draft,unreviewed,private_working,next routed source line 16095 (P32-KO-U14),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-025
NOE-P32-KO-U13-PARA-001,noether.paper32.ko.translation_producer,paragraph,"Nach dem von H. Hasse bewiesenen Existenzsatz\footnote{Die Existenz von $\Omega_n$ läßt sich schon aus der Parameterdarstellung der zyklischen Körper 4. Grades ablesen, wie sie etw",NOE-P32-KO-U13,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16083_16093_translation_input.tex,"{""description"":""paragraph 1 within routed U13"",""global_line_start"":16083,""global_line_end"":16083,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":765}",A25E3112C1D2094760542896E0C7BE2FBFBFBC581EC9F622F6C6CF64A17A3B32,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U13_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U13"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":13,""char_start"":368,""char_end"":748}",translated_draft,unreviewed,private_working,next routed source line 16095 (P32-KO-U14),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-025
NOE-P32-KO-U13-NOTE-001,noether.paper32.ko.translation_producer,note,"\footnote{Die Existenz von $\Omega_n$ läßt sich schon aus der Parameterdarstellung der zyklischen Körper 4. Grades ablesen, wie sie etwa bei Weber angegeben ist (Kleines Lehrbuch d",NOE-P32-KO-U13-PARA-001,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16083_16093_translation_input.tex,"{""description"":""note 1 within routed U13"",""global_line_start"":16083,""global_line_end"":16083,""local_line_start"":1,""local_line_end"":1,""char_start"":45,""char_end"":244}",A25E3112C1D2094760542896E0C7BE2FBFBFBC581EC9F622F6C6CF64A17A3B32,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U13_translation_draft_v001.tex,"{""description"":""machine-aligned note ordinal 1 in Korean U13"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":13,""char_start"":386,""char_end"":496}",translated_draft,unreviewed,private_working,next routed source line 16095 (P32-KO-U14),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-025
NOE-P32-KO-U13-NOTE-002,noether.paper32.ko.translation_producer,note,"\footnote{Nachträglich konnte R. Brauer noch zeigen, daß es sogar minimale Zerfällungskörper des Quaternionenkörpers von jedem geraden Grad gibt, also von allen für Zerfällungskörp",NOE-P32-KO-U13-PARA-001,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16083_16093_translation_input.tex,"{""description"":""note 2 within routed U13"",""global_line_start"":16083,""global_line_end"":16093,""local_line_start"":1,""local_line_end"":11,""char_start"":464,""char_end"":1526}",A25E3112C1D2094760542896E0C7BE2FBFBFBC581EC9F622F6C6CF64A17A3B32,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U13_translation_draft_v001.tex,"{""description"":""machine-aligned note ordinal 2 in Korean U13"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":23,""char_start"":610,""char_end"":1285}",translated_draft,unreviewed,private_working,next routed source line 16095 (P32-KO-U14),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-025
NOE-P32-KO-U13-DISPLAY-001,noether.paper32.ko.translation_producer,equation_display,"\[ f(\Xi)=\Xi^{2n}+a^2p^2\Xi^2+b^2p^2\ell^2=0; \quad \text{also}\quad -1=\left(\frac{ap}{\Xi^{n-1}}\right)^2+ \left(\frac{bp\ell}{\Xi^n}\right)^2, \]",NOE-P32-KO-U13-NOTE-002,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16083_16093_translation_input.tex,"{""description"":""equation_display 1 within routed U13"",""global_line_start"":16084,""global_line_end"":16088,""local_line_start"":2,""local_line_end"":6,""char_start"":766,""char_end"":924}",A25E3112C1D2094760542896E0C7BE2FBFBFBC581EC9F622F6C6CF64A17A3B32,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U13_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 1 in Korean U13"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":14,""local_line_end"":18,""char_start"":749,""char_end"":906}",translated_draft,unreviewed,private_working,next routed source line 16095 (P32-KO-U14),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-025
NOE-P32-KO-U13-PARA-002,noether.paper32.ko.translation_producer,paragraph,"wobei durch passende Wahl von $a,b,p,\ell$ erreicht werden kann, daß 1. $f(x)$ für jedes $n$ irreduzibel wird; 2. $P(\Xi)$ nur den einzigen von $P$ verschiedenen Unterkörper $P(\Xi",NOE-P32-KO-U13,5,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16083_16093_translation_input.tex,"{""description"":""paragraph 2 within routed U13"",""global_line_start"":16089,""global_line_end"":16089,""local_line_start"":7,""local_line_end"":7,""char_start"":925,""char_end"":1283}",A25E3112C1D2094760542896E0C7BE2FBFBFBC581EC9F622F6C6CF64A17A3B32,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U13_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U13"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":19,""local_line_end"":19,""char_start"":907,""char_end"":1136}",translated_draft,unreviewed,private_working,next routed source line 16095 (P32-KO-U14),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-025
NOE-P32-KO-U13-DISPLAY-002,noether.paper32.ko.translation_producer,equation_display,\[ f(x)=x^{2n}+(2^5\cdot9)4x^2+9\cdot64. \],NOE-P32-KO-U13-NOTE-002,6,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16083_16093_translation_input.tex,"{""description"":""equation_display 2 within routed U13"",""global_line_start"":16090,""global_line_end"":16092,""local_line_start"":8,""local_line_end"":10,""char_start"":1284,""char_end"":1335}",A25E3112C1D2094760542896E0C7BE2FBFBFBC581EC9F622F6C6CF64A17A3B32,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U13_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 2 in Korean U13"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":20,""local_line_end"":22,""char_start"":1137,""char_end"":1188}",translated_draft,unreviewed,private_working,next routed source line 16095 (P32-KO-U14),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-025
NOE-P32-KO-U13-PARA-003,noether.paper32.ko.translation_producer,paragraph,"Der Beweis beruht auf einer Modifikation einer Methode von Furtwängler zur Konstruktion primitiver Gleichungen (Math. Ann. 85, S. 34, § 3), ist aber in der Einzelausführung ziemlic",NOE-P32-KO-U13,7,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16083_16093_translation_input.tex,"{""description"":""paragraph 3 within routed U13"",""global_line_start"":16093,""global_line_end"":16093,""local_line_start"":11,""local_line_end"":11,""char_start"":1336,""char_end"":1526}",A25E3112C1D2094760542896E0C7BE2FBFBFBC581EC9F622F6C6CF64A17A3B32,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U13_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 3 in Korean U13"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":23,""local_line_end"":23,""char_start"":1189,""char_end"":1285}",translated_draft,unreviewed,private_working,next routed source line 16095 (P32-KO-U14),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-025
NOE-P32-KO-U14,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U14, authority lines 16095-16107",NOE-P32-KO-WORK,14,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16095_16107_translation_input.tex,"{""description"":""complete routed source slice for U14"",""global_line_start"":16095,""global_line_end"":16107,""local_line_start"":1,""local_line_end"":13,""char_start"":0,""char_end"":702}",138D92DC47B43726E67D127B1C379B59B363E74496DCF382A681447C703A773D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U14_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U14"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":26,""char_start"":0,""char_end"":838}",translated_draft,unreviewed,private_working,next routed source line 16109 (P32-KO-U15),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-026
NOE-P32-KO-U14-SECTION-001,noether.paper32.ko.translation_producer,section,\begin{center} \textbf{3. Elementare Behandlung der Zerfällungskörper\\ des Quaternionenkörpers.} \end{center},NOE-P32-KO-U14,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16095_16107_translation_input.tex,"{""description"":""section 1 within routed U14"",""global_line_start"":16095,""global_line_end"":16098,""local_line_start"":1,""local_line_end"":4,""char_start"":0,""char_end"":110}",138D92DC47B43726E67D127B1C379B59B363E74496DCF382A681447C703A773D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U14_translation_draft_v001.tex,"{""description"":""machine-aligned section ordinal 1 in Korean U14"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":15,""char_start"":377,""char_end"":438}",translated_draft,unreviewed,private_working,next routed source line 16109 (P32-KO-U15),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-026
NOE-P32-KO-U14-PARA-001,noether.paper32.ko.translation_producer,paragraph,"Es bedeute $\Omega$ die aus den folgenden 8 Matrizen gebildete Darstellung der Quaternionengruppe:\footnote{Vgl. Sylvester, Math. Papers Vol. III S. 647, Vol. IV S. 122.}",NOE-P32-KO-U14,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16095_16107_translation_input.tex,"{""description"":""paragraph 1 within routed U14"",""global_line_start"":16100,""global_line_end"":16100,""local_line_start"":6,""local_line_end"":6,""char_start"":112,""char_end"":282}",138D92DC47B43726E67D127B1C379B59B363E74496DCF382A681447C703A773D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U14_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U14"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":17,""local_line_end"":17,""char_start"":440,""char_end"":553}",translated_draft,unreviewed,private_working,next routed source line 16109 (P32-KO-U15),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-026
NOE-P32-KO-U14-BIB-001,noether.paper32.ko.translation_producer,bibliography_item,"\footnote{Vgl. Sylvester, Math. Papers Vol. III S. 647, Vol. IV S. 122.}",NOE-P32-KO-U14-PARA-001,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16095_16107_translation_input.tex,"{""description"":""bibliography_item 1 within routed U14"",""global_line_start"":16100,""global_line_end"":16100,""local_line_start"":6,""local_line_end"":6,""char_start"":210,""char_end"":282}",138D92DC47B43726E67D127B1C379B59B363E74496DCF382A681447C703A773D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U14_translation_draft_v001.tex,"{""description"":""machine-aligned bibliography_item ordinal 1 in Korean U14"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":17,""local_line_end"":17,""char_start"":480,""char_end"":553}",translated_draft,unreviewed,private_working,next routed source line 16109 (P32-KO-U15),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-026
NOE-P32-KO-U14-DISPLAY-001,noether.paper32.ko.translation_producer,equation_display,"\[ \pm E=\pm\mat{1&0\\0&1},\qquad \pm I=\pm\mat{i&0\\0&-i},\qquad \pm J=\pm\mat{0&1\\-1&0},\qquad \pm K=\pm\mat{0&i\\ i&0}. \]",NOE-P32-KO-U14,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16095_16107_translation_input.tex,"{""description"":""equation_display 1 within routed U14"",""global_line_start"":16101,""global_line_end"":16106,""local_line_start"":7,""local_line_end"":12,""char_start"":283,""char_end"":409}",138D92DC47B43726E67D127B1C379B59B363E74496DCF382A681447C703A773D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U14_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 1 in Korean U14"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":18,""local_line_end"":23,""char_start"":554,""char_end"":680}",translated_draft,unreviewed,private_working,next routed source line 16109 (P32-KO-U15),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-026
NOE-P32-KO-U14-PARA-002,noether.paper32.ko.translation_producer,paragraph,"Der durch $\Omega$ erzeugte Gruppenring ist gerade eine Darstellung des als hyperkomplexes System aufgefaßten Quaternionenkörpers; wir wollen elementar zeigen, daß $\Omega$ dann un",NOE-P32-KO-U14,5,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16095_16107_translation_input.tex,"{""description"":""paragraph 2 within routed U14"",""global_line_start"":16107,""global_line_end"":16107,""local_line_start"":13,""local_line_end"":13,""char_start"":410,""char_end"":701}",138D92DC47B43726E67D127B1C379B59B363E74496DCF382A681447C703A773D,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U14_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U14"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":24,""local_line_end"":24,""char_start"":681,""char_end"":821}",translated_draft,unreviewed,private_working,next routed source line 16109 (P32-KO-U15),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-026
NOE-P32-KO-U15,noether.paper32.ko.translation_producer,translation_unit,"P32 Korean translation draft U15, authority lines 16109-16127",NOE-P32-KO-WORK,15,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""complete routed source slice for U15"",""global_line_start"":16109,""global_line_end"":16127,""local_line_start"":1,""local_line_end"":19,""char_start"":0,""char_end"":886}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""complete editable Korean draft U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":1,""local_line_end"":33,""char_start"":0,""char_end"":1044}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),high,closed translation unit boundary is manager-routed; semantic parity remains unchecked,CJK-KO-P32-027
NOE-P32-KO-U15-PARA-001,noether.paper32.ko.translation_producer,paragraph,"\emph{a)} $\Omega^*=T^{-1}\Omega T$ sei eine in einem Körper $K$ rationale Darstellung, es sei $I^*=T^{-1}IT$, $J^*=T^{-1}JT$. Da $J$ und $J^*$ zwei in $K$ rationale ähnliche Matri",NOE-P32-KO-U15,1,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""paragraph 1 within routed U15"",""global_line_start"":16109,""global_line_end"":16109,""local_line_start"":1,""local_line_end"":1,""char_start"":0,""char_end"":272}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 1 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":13,""local_line_end"":13,""char_start"":377,""char_end"":555}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
NOE-P32-KO-U15-DISPLAY-001,noether.paper32.ko.translation_producer,equation_display,\[ R^{-1}J^*R=J. \],NOE-P32-KO-U15,2,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""equation_display 1 within routed U15"",""global_line_start"":16110,""global_line_end"":16112,""local_line_start"":2,""local_line_end"":4,""char_start"":273,""char_end"":300}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 1 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":14,""local_line_end"":16,""char_start"":556,""char_end"":583}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
NOE-P32-KO-U15-PARA-002,noether.paper32.ko.translation_producer,paragraph,"Ersetzt man von vornherein $\Omega^*$ durch die ebenfalls in $K$ rationale Darstellung $R^{-1}\Omega^*R$, so erkennt man, daß man ohne Einschränkung $J^*=J$ annehmen kann. Es sei",NOE-P32-KO-U15,3,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""paragraph 2 within routed U15"",""global_line_start"":16113,""global_line_end"":16113,""local_line_start"":5,""local_line_end"":5,""char_start"":301,""char_end"":479}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned paragraph ordinal 2 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":17,""local_line_end"":17,""char_start"":584,""char_end"":685}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
NOE-P32-KO-U15-DISPLAY-002,noether.paper32.ko.translation_producer,equation_display,"\[ I^*=\mat{a&b\\ c&d}\qquad (a,b,c,d\text{ Zahlen aus }K). \]",NOE-P32-KO-U15,4,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\source\P32_RoutedAuthority_lines16109_16127_translation_input.tex,"{""description"":""equation_display 2 within routed U15"",""global_line_start"":16114,""global_line_end"":16116,""local_line_start"":6,""local_line_end"":8,""char_start"":480,""char_end"":550}",4918192E9EA0FBC9E08C620F000AFF32640DE531A6582C446DE161070AD13118,de,1,ko-KR,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\cjk\03_working_translations\noether_paper32_ko_translation_001_20260722\ko\Noether_Paper32_Korean_U15_translation_draft_v001.tex,"{""description"":""machine-aligned equation_display ordinal 2 in Korean U15"",""global_line_start"":null,""global_line_end"":null,""local_line_start"":18,""local_line_end"":20,""char_start"":686,""char_end"":756}",translated_draft,unreviewed,private_working,next routed source line 16129 (P32-KO-U16),medium,source-target component correspondence is machine-aligned and unreviewed,CJK-KO-P32-027
