physical_page	printed_page	witness_id	archive_path	finding	disposition
29	130	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage makes the 5.10 action on the wrong product, changes the domains of the lifting maps to fixed-point sets, inserts a spurious theta(a)^{-1} in the two-variable map, and replaces the authority lift `F phi(t) = psi(t^{-1}F^n t, phi(t))` by a conjugation formula. It also erases the printed distinction between pi^F(tilde G) in (5.10.1) and pi(tilde G^F) in Proposition 5.11. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
29	130	W0062	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p028_diag01.png	Comparator-derived overinclusive crop aligns with article page 28 / authority physical 29; all formulas, exact sequences, commutative diagrams, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
29	130	W0063	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p028_diag02.png	Comparator-derived overinclusive crop aligns with article page 28 / authority physical 29; all formulas, exact sequences, commutative diagrams, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
30	131	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage changes the generating reflections in Theorem 5.13 from s_alpha to s_{H_alpha}, substitutes the simply connected cover for the authority derived group G-prime, drops the superscript 0 in Z/Z_red^0, and replaces the factor <H_alpha,theta_1> alpha by a factor with a different variable. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
30	131	W0064	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p029_diag01.png	Comparator-derived overinclusive crop aligns with article page 29 / authority physical 30; all formulas, exact sequences, commutative diagrams, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
31	132	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage reverses the authority hypothesis in Lemma 5.17 from V^W = {0} to V^W != {0}, normalizes the printed spelling 'euclidian', changes W^a to W_a, replaces the cyclic index n by r, and changes W_0^{a^n} to W_{a^r}. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
31	132	W0065	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p030_diag01.png	Comparator-derived overinclusive crop aligns with article page 30 / authority physical 31; all formulas, diagrams, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
32	133	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0011	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0013	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0015	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0016	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0018	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0020	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0022	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage drops the prime from F' in the identity ad x(Ft) = F' ad x(t) near the end of Proposition 5.20. The authority transpose identities and duality formula (5.21.3) remain dispositive. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
32	133	W0066	diagram_witness/Deligne_Diagram_Witness_Aid_D021_D045_20260608/Images/D027_Representations_of_reductive_groups_over_f/D027_p031_diag01.png	Comparator-derived overinclusive crop aligns with article page 31 / authority physical 32; all formulas, diagrams, arrows, and typographic structures were faithfully represented in the frozen text record, so no crop was promoted.	LOCATOR_ONLY_ZERO_ACCEPTED
33	134	W0001	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0002	local_prior/first29_cleanup_direct/compiled_source_pdfs_001_029_pass2/Paper_27_Part_1.pdf	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0004	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0006	local_prior/first29_recombined_direct/pdf_papers_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0008	local_prior/first29_cleanup_direct/source_tex_cleaned_001_029/Paper_27_Part_1.tex	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
33	134	W0010	local_prior/first29_cleanup_direct/cleaned_original_language_pdfs_001_029/27_Representations_of_reductive_groups_over_finite_fields.pdf	Candidate lineage is substantively aligned on statements 5.21.5-5.26 but normalizes the authority wording 'an F-stable torus on G' to 'in G'. The printed wording and the terms 'unseparable' and 'Pontrjagin' are retained from the authority. Byte-identical or derived path witnesses inherit the same finding.	REJECT_DIVERGENCES_RETAIN_FROZEN_AUTHORITY
