row_id,frontier,path,manual_review_scope,source_body_evidence_change,draft_pretranslation_context_change,jp_zh_cjk_signal,action,source_use_label,non_claim_boundary
45250d8f-manual-066,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_ROWS_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-067,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/BRANCH_CHANGED_PATH_CATEGORY_SUMMARY_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-068,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_COMMITS_C0CB1DB1_TO_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-069,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/BRANCH_COMPARE_FILES_C0CB1DB1_TO_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-070,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/C0CB_ROUTE_REPAIR_VALIDATION_ROWS_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,no draft/pretranslation context signal,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-071,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/CHILD_PACKET_CSV_ROW_COUNTS_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-072,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/CHILD_PACKET_INVENTORY_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-073,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/EIGHT_LANE_SOURCE_GATE_ROUTING_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,support-ledger mention only,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-074,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/EXACT_BLOCKER_RECOVERY_ROWS_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-075,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/MANIFEST.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-076,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/PACKET_MANIFEST_REPLAY_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-077,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/README.md,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,support-ledger mention only,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-078,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/SHA256SUMS.txt,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-079,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/SIBLING_B3_HANDOFF_ROWS_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-080,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/SOURCE_BODY_EVIDENCE_ASSESSMENT_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-081,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/SOURCE_USE_GAP_FABLE_ADVERSE_LEDGER_D9EA29B0.csv,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-082,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/non-slavic-core-d9ea29b0-c0cb-frontier-advance-route-20260707/NON_SLAVIC_CORE_D9EA29B0_C0CB_FRONTIER_ADVANCE_ROUTE_20260707/SUMMARY.json,Non-Slavic route/source-gate context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-083,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/BLOCKER_RECOVERY_ROWS_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,support-ledger mention only,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-084,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,support-ledger mention only,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-085,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/DO_NOT_USE_ADVERSE_GUARD_ROWS_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-086,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/FORMULA_CONTEXT_SUMMARY_SOURCE_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-087,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/FORMULA_NEIGHBORING_USAGE_NOTES_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-088,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/INTERLINEAR_SCAFFOLD_ROWS_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-089,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/LOGBOOK_EXCERPT.md,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-090,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/MANIFEST.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-091,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/PACKAGE_VALIDATION.json,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-092,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/README.md,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-093,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SHA256SUMS.txt,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-094,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/SOURCE_USE_BOUNDARY_ROWS_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-095,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/TERMINOLOGY_ALTERNATIVES_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,support-ledger mention only,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-096,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/olp-relation-function-support-d9ea29b0-interlinear-terminology-heartbeat-20260707/OLP_D9EA29B0_INTERLINEAR_TERMINOLOGY_HEARTBEAT_20260707/ZERO_CLAIM_INTERLINEAR_LEDGER_D9EA29B0.csv,OLP interlinear/terminology support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-097,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/ACTIVE_SESSION_STATE.json,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
45250d8f-manual-098,45250d8fb6a9dd5ae477542c2613e50c13f3fcc6,uploader-transfer/r9-africa-horn-west-c0cb1db1-heartbeat-instruction-recovery-20260707/R9_C0CB1DB1_HEARTBEAT_INSTRUCTION_RECOVERY_20260707/HEARTBEAT_EXCERPT.md,R9 source-return/OCR/Unicode support context,none identified for Japanese or Simplified Chinese source body,adjacent support/interlinear/context only; carry prior generated JA/ZH draft rows without promotion,none,retain as source-use/gap context; do not certify source body; keep generated draft rows non-canonical,generated-draft/non-canonical/source-use/gap-support,generated-draft/non-canonical/source-use/gap support only; not native review/not accepted terminology/not approval/not community consent/not license clearance/not gate promotion/not source certification/not final status/not bridge-pilot/not CJK interlanguage bridge/not pan-CJK authority/not Korean-school authority/not visual inventory/not term spine/not sign rendering/not translation completion
