archive_path,source_basename,bytes,sha256,width_px,height_px,color_mode,embedded_dpi_x,embedded_dpi_y,modified_utc,category,public_disposition,parent_pdf_index_0based,parent_pdf_page_1based,printed_page,expose,linked_tex_object,linked_audit_entry,generator_script_basename,generator_source_sha256,generator_timestamp,generator_tool_class,generator_candidate_count,bbox_coordinate_system,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_dpi,processing_profile,description,session_read_count,first_read_timestamp,last_read_timestamp,replay_disposition,qa_disposition,parent_scan_sha256
images/targeted_ultradetail/zoom470_entrainent.png,zoom470_entrainent.png,57421,CAD94FE351FED3E7826068A3016C7169BB011D28A3051C412606FCA61E90918C,13615,2975,L,,,2026-07-24T14:57:10.047123+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,470,471,457,VII,sga6_fr_workpass.tex,1222,zoom470.py,18FDB4AA95931871D3FC9102476FECCF884D190C3CDFD18D521AC3B6A173DC12,2026-07-24T14:56:59.677Z,Write,1,fraction_of_parent_page,0.4,0.095,0.72,0.14,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""entrainent"" band-a first line ~ fy 0.095-0.135",1,2026-07-24T14:57:19.739Z,2026-07-24T14:57:19.739Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom470_eq12punct.png,zoom470_eq12punct.png,126605,EFC30860703A040A0F53FA099D938CF957AE392583424E2793321E03FFBCA140,13706,6490,L,,,2026-07-24T14:57:13.681361+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,470,471,457,VII,sga6_fr_workpass.tex,1222,zoom470.py,18FDB4AA95931871D3FC9102476FECCF884D190C3CDFD18D521AC3B6A173DC12,2026-07-24T14:56:59.677Z,Write,1,fraction_of_parent_page,0.55,0.575,0.96,0.7,5500,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"(4.7.1) and (4.7.2) trailing punct ~ fy 0.575-0.700, right half",1,2026-07-24T14:57:31.985Z,2026-07-24T14:57:31.985Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom470_eq34punct.png,zoom470_eq34punct.png,117493,694E190BB5DF07AA7CAFEA9270116B1642ED67177D2AF0A3536DEBB215332CE1,21881,3966,L,,,2026-07-24T14:57:15.959164+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,470,471,457,VII,sga6_fr_workpass.tex,1222,zoom470.py,18FDB4AA95931871D3FC9102476FECCF884D190C3CDFD18D521AC3B6A173DC12,2026-07-24T14:56:59.677Z,Write,1,fraction_of_parent_page,0.2,0.748,0.8,0.818,6000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"(4.7.3) and (4.7.4) trailing punct ~ fy 0.748-0.815, middle-right",1,2026-07-24T14:57:33.035Z,2026-07-24T14:57:33.035Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom471_array.png,zoom471_array.png,128082,A037F71500163C49931C6D88FDC33884F7B9D942B1314A453E781F85C6966D4F,19547,4078,L,,,2026-07-24T15:07:40.256605+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,471,472,458,VII,sga6_fr_workpass.tex,1223,zoom471.py,898CF9774F6609B6455F5ED543623F8B09FB77EF80EFADB255BDDFC03FB20D16,2026-07-24T15:07:28.096Z,Write,1,fraction_of_parent_page,0.15,0.64,0.82,0.73,4800,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,array j_* ; j^* ; f_* ; f^* . ~ fy 0.640-0.730,1,2026-07-24T15:07:46.791Z,2026-07-24T15:07:46.791Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom471_refererra.png,zoom471_refererra.png,67522,E28BCA79985D387A864B07ED5C0CEE7C75DFEA016D9C703C5D8B0483A6ACAB3A,15742,3106,L,,,2026-07-24T15:07:38.167351+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,471,472,458,VII,sga6_fr_workpass.tex,1223,zoom471.py,898CF9774F6609B6455F5ED543623F8B09FB77EF80EFADB255BDDFC03FB20D16,2026-07-24T15:07:28.096Z,Write,1,fraction_of_parent_page,0.62,0.325,0.99,0.372,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""on se refe-rera"" end of band-b line1 ~ fy 0.325-0.368, right",1,2026-07-24T15:07:45.715Z,2026-07-24T15:07:45.715Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom472_coincidant.png,zoom472_coincidant.png,76163,A9AAAC889DC394F9CEB456A1D8328B02B7F2F54C99C1FD5C91AA062A12B327B3,20848,2842,L,,,2026-07-24T15:17:15.301670+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,472,473,459,VII,sga6_fr_workpass.tex,1224,zoom472.py,8BC296F2224BA51A752500A3AEE6B09C6DE833814D0E659B47D67A9589B23357,2026-07-24T15:17:04.882Z,Write,1,fraction_of_parent_page,0.03,0.485,0.52,0.528,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""ne coincidant toutefois"" band-b ~ fy 0.485-0.525, left-middle",1,2026-07-24T15:17:21.045Z,2026-07-24T15:17:21.045Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom473_etpour.png,zoom473_etpour.png,61944,DDFD2B40FB946266EF423A4B0668D95D0693207BC435897F34B36E462C32E258,16593,2644,L,,,2026-07-24T15:30:00.420002+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,473,474,460,VII,sga6_fr_workpass.tex,1225,zoom473.py,8668C5620A8CBCA484D2540952D2B4E2C40113ACECF6FE146730E4A7A0FEC6B5,2026-07-24T15:29:48.891Z,Write,1,fraction_of_parent_page,0.03,0.178,0.42,0.218,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""et pour y'"" start of band-a line ~ fy 0.178-0.215",1,2026-07-24T15:30:05.850Z,2026-07-24T15:30:05.850Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom475_ref461.png,zoom475_ref461.png,82439,D122A7CAE3352E18C3EFB040FEB7CBA5B05B05380DA8E2294433545FED4D2586,22124,2644,L,,,2026-07-24T15:46:32.045247+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,475,476,462,VII,sga6_fr_workpass.tex,1227,zoom475.py,26DB73FB1607414904F63D7AAD7CB1DFC15C28A4C4BD88BEF021E59F7AB45A23,2026-07-24T15:46:15.949Z,Write,1,fraction_of_parent_page,0.03,0.598,0.55,0.638,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Compte tenu de (4.6.1), on obtient donc :"" band-c ~ fy 0.60-0.635",1,2026-07-24T15:46:38.660Z,2026-07-24T15:46:38.660Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom475_ref481.png,zoom475_ref481.png,47598,AD176CD8492B7B11337A6AEB8484EEE3EDB2AB2B0645D35D388D772E3D31C412,15742,2247,L,,,2026-07-24T15:46:30.538666+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,475,476,462,VII,sga6_fr_workpass.tex,1227,zoom475.py,26DB73FB1607414904F63D7AAD7CB1DFC15C28A4C4BD88BEF021E59F7AB45A23,2026-07-24T15:46:15.949Z,Write,1,fraction_of_parent_page,0.03,0.088,0.4,0.122,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""(4.8.1), on obtient :"" top line ~ fy 0.088-0.120, left",1,2026-07-24T15:46:37.555Z,2026-07-24T15:46:37.555Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom476_or.png,zoom476_or.png,97145,3C220D9E03E91D405C37CCAB5A906B2568B7D9462FAABFC24D89E4D7563407CE,22124,2842,L,,,2026-07-24T15:55:57.207372+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,476,477,463,VII,sga6_fr_workpass.tex,1228,zoom476.py,6F3B34376C99F6E447E76C675995A07A69B17E81B7578E7BCE4ECE3860C8ADE8,2026-07-24T15:55:42.326Z,Write,1,fraction_of_parent_page,0.03,0.495,0.55,0.538,7000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Or d'apres ce qui precede,"" band-b bottom line ~ fy 0.495-0.535",1,2026-07-24T15:56:03.846Z,2026-07-24T15:56:03.846Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom481_conormal.png,zoom481_conormal.png,85542,BC67D7CAE8DABA236716E9054A54B4960F2CDBEAC6DFD13753C8C17542888117,20909,3022,L,,,2026-07-24T16:41:50.196980+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,481,482,468,VIII,sga6_fr_workpass.tex,1233,zoom481.py,EE5E8E788C4058A1EFEED2555E996BA2C14B0F5F3C0C6EBD96F1D72EE74FD606,2026-07-24T16:41:40.097Z,Write,1,fraction_of_parent_page,0.52,0.575,0.95,0.615,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"conormal de j' est i'^*(K/K^2) — band-c line 2, right half",1,2026-07-24T16:41:55.939Z,2026-07-24T16:41:55.939Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom481_ideal_jp.png,zoom481_ideal_jp.png,96157,D7440ADAF8CD5110A6E84DC6DE631196F4E0C639E087284FC045AB30A9566238,25285,3022,L,,,2026-07-24T16:41:52.187583+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,481,482,468,VIII,sga6_fr_workpass.tex,1233,zoom481.py,EE5E8E788C4058A1EFEED2555E996BA2C14B0F5F3C0C6EBD96F1D72EE74FD606,2026-07-24T16:41:40.097Z,Write,1,fraction_of_parent_page,0.03,0.575,0.55,0.615,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"also the earlier ""l'idéal qui définit j' est i'^*(K)"" for calibration of the prime glyph",1,2026-07-24T16:41:56.533Z,2026-07-24T16:41:56.533Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom481b_conormal.png,zoom481b_conormal.png,104965,F2E30AFE68A89DBBF5C4B1101191AA445662D249F1E8820D3F6369F167C0684B,25771,2795,L,,,2026-07-24T16:42:27.294949+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,481,482,468,VIII,sga6_fr_workpass.tex,1233,zoom481b.py,589BF1F8B8B5275381897612C1CCDC2895E0545CBB122EDEC86B7A342EA09C92,2026-07-24T16:42:18.884Z,Write,1,fraction_of_parent_page,0.4,0.598,0.93,0.635,8000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,,1,2026-07-24T16:42:31.698Z,2026-07-24T16:42:31.698Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom481c_conormal.png,zoom481c_conormal.png,49696,DBDFE532265C34D227D7FC95C10E8B81DDC6DD3182DA87DBBF32F1593C7116A4,10940,3144,L,,,2026-07-24T16:44:02.206084+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,481,482,468,VIII,sga6_fr_workpass.tex,1233,zoom481c.py,376BA8450F5F0FAB2C3CD6CCCFF878CBF5A6B23C4474F95DE536F06EA08742CB,2026-07-24T16:43:53.521Z,Write,1,fraction_of_parent_page,0.7,0.598,0.9,0.635,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"conormal token ""est i^*(K/K^2)"" — line2 right",1,2026-07-24T16:44:06.467Z,2026-07-24T16:44:06.467Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom481c_ideal.png,zoom481c_ideal.png,57941,799DE6404FF6FD3262E96DB9CC5F65DEE8C1F64F2C3386732B0A94902263B939,12034,3144,L,,,2026-07-24T16:44:01.330229+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,481,482,468,VIII,sga6_fr_workpass.tex,1233,zoom481c.py,376BA8450F5F0FAB2C3CD6CCCFF878CBF5A6B23C4474F95DE536F06EA08742CB,2026-07-24T16:43:53.521Z,Write,1,fraction_of_parent_page,0.3,0.598,0.52,0.635,9000,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"ideal token ""est i'^*(K)"" — line2 left-center",1,2026-07-24T16:44:05.999Z,2026-07-24T16:44:05.999Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom482_tikz2.png,zoom482_tikz2.png,134682,CEB7BCDFE35547D63E6EC3C976F01E34B7CEE4A148318E266C75CCB83CCD5452,11852,4531,L,,,2026-07-24T16:53:41.439635+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,482,483,469,VIII,sga6_fr_workpass.tex,1234,zoom482.py,1780C1F0D453D555A7C84AA9B73EA857F0BA345239D4BBF15985336849BE9883,2026-07-24T16:53:32.074Z,Write,1,fraction_of_parent_page,0.1,0.74,0.75,0.9,3000,grayscale;autocontrast_cutoff_2;contrast_1.6;sharpness_1.5,,1,2026-07-24T16:53:46.084Z,2026-07-24T16:53:46.084Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom494_262.png,zoom494_262.png,46478,80E1F1FC706F234949E01F5E147FD26EE325960B2DD8048EA05186D80D66FD92,14040,1983,L,,,2026-07-24T18:38:22.070797+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,494,495,481,VIII,sga6_fr_workpass.tex,1246,zoom494.py,FD009A32B533559A49AE0F8794BBFEF98EB31ACBDE727130BF7D350DAEF61765,2026-07-24T18:38:11.648Z,Write,1,fraction_of_parent_page,0.05,0.185,0.6,0.235,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,(2.6.2) display left half — f^*(j^*Omega^1_{V'/Z}) term,1,2026-07-24T18:38:26.118Z,2026-07-24T18:38:26.118Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom498_label.png,zoom498_label.png,51745,B49F490BB89D586264501E326007B7E34A984741B5523F19BDD4C2B203C19F39,17104,1865,L,,,2026-07-24T19:12:28.298093+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,498,499,485,VIII,sga6_fr_workpass.tex,1250,zoom498.py,1D47D37793D6F62325B25777DBF8017A9EF15DEE651EC93A04A8856BDD7EA027,2026-07-24T19:12:18.320Z,Write,1,fraction_of_parent_page,0.05,0.345,0.72,0.392,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,Theoreme 3.6 label — left half of the label line (approx fy 0.345-0.385 in band b which is 0.31-0.54),1,2026-07-24T19:12:33.613Z,2026-07-24T19:12:33.613Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom503_maintenant.png,zoom503_maintenant.png,41006,9ED3B20801A350B6C121F2B10F51DCCF0BF2F0A36DA175F7793962FCF7288B65,14551,1587,L,,,2026-07-24T20:03:15.329597+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,503,504,490,VIII,sga6_fr_workpass.tex,1255,zoom503.py,D5727B114C91D11C53B34DCB1A20792E4B484AFEFF5E2F56CE90E5E669EA0296,2026-07-24T20:03:06.391Z,Write,1,fraction_of_parent_page,0.03,0.435,0.6,0.475,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""4.5. Nous allons montrer maintenant que pour montrer"" line — target the word ""maintenant""",1,2026-07-24T20:03:34.053Z,2026-07-24T20:03:34.053Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom504_NsemiT.png,zoom504_NsemiT.png,48820,7DA4195767EC743C194AB412DA200D0D30D53784F52FE2B56F6E5964829A5CD2,15062,1586,L,,,2026-07-24T20:12:32.284456+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,504,505,491,VIII,sga6_fr_workpass.tex,1256,zoom504.py,075011265F8085DC7E68F69B0C3A15AE4A2C29D6D90E63F2B3E22758C53B0CED,2026-07-24T20:12:23.268Z,Write,1,fraction_of_parent_page,0.13,0.095,0.72,0.135,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"def-T_i/T_j line: ""-N ; T_j"" punctuation",1,2026-07-24T20:13:00.321Z,2026-07-24T20:13:00.321Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom504b_remane.png,zoom504b_remane.png,32429,D9C8F73835F364423E951B112FCC46A16F71C8DC3EFE0FE3129A8118C6F96084,10978,1587,L,,,2026-07-24T20:14:25.810245+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,504,505,491,VIII,sga6_fr_workpass.tex,1256,zoom504b.py,3390821674F6FEE3DD34017CF3253B28AD2FBCD3ECA9F08D49893128181A302A,2026-07-24T20:14:17.388Z,Write,1,fraction_of_parent_page,0.55,0.525,0.98,0.565,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,,1,2026-07-24T20:14:30.494Z,2026-07-24T20:14:30.494Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom504b_zLcomma.png,zoom504b_zLcomma.png,34201,53ECF48C98E11D5DEE3EE2C70CA986C8D9852C3CDB6B8BB72171F02E0CFE9CA3,10978,1586,L,,,2026-07-24T20:14:25.346588+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,504,505,491,VIII,sga6_fr_workpass.tex,1256,zoom504b.py,3390821674F6FEE3DD34017CF3253B28AD2FBCD3ECA9F08D49893128181A302A,2026-07-24T20:14:17.388Z,Write,1,fraction_of_parent_page,0.55,0.485,0.98,0.525,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"bottom two lines of band-b: ""z = z'(1-L)"" end-of-line comma + ""remané""",1,2026-07-24T20:14:29.454Z,2026-07-24T20:14:29.454Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom505_entrainent.png,zoom505_entrainent.png,28843,F70FDE2EBB868D5BCB8A375B3B54CCBE3B1ACE702548F1C15FC47B9127C777E9,9957,1706,L,,,2026-07-24T20:26:27.911741+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,505,506,492,VIII,sga6_fr_workpass.tex,1257,zoom505.py,64588A286C8E275D4E7CC4750CB3520733378C2D65534E9BF4E1C2AD6BE70AB1,2026-07-24T20:26:18.658Z,Write,1,fraction_of_parent_page,0.03,0.225,0.42,0.268,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""3.7 entrainent :"" circonflexe check",1,2026-07-24T20:26:33.459Z,2026-07-24T20:26:33.459Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom505_igr1.png,zoom505_igr1.png,40420,83B5A17DD813AB530D7B7744D983C7C999554A609D8487D20BB7D94F587D2627,14041,1824,L,,,2026-07-24T20:26:28.593105+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,505,506,492,VIII,sga6_fr_workpass.tex,1257,zoom505.py,64588A286C8E275D4E7CC4750CB3520733378C2D65534E9BF4E1C2AD6BE70AB1,2026-07-24T20:26:18.658Z,Write,1,fraction_of_parent_page,0.03,0.392,0.58,0.438,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""Comme i_*(1) = 1-J, i_gr(1) est l'image"" — i_gr vs i^gr_*",1,2026-07-24T20:26:34.566Z,2026-07-24T20:26:34.566Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom507_bopcomma.png,zoom507_bopcomma.png,41373,5A6EE04EEE6B1C69101B5071A0F7FE8417D50B523ECF90DBCC57DE4ED41A9A3A,10978,1785,L,,,2026-07-24T20:48:25.217350+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,507,508,494,VIII,sga6_fr_workpass.tex,1259,zoom507.py,01959B1C6E59FDFFFD61E19960D6AEFC92923C03B3847055B44FE3A096B3EEED,2026-07-24T20:48:14.813Z,Write,1,fraction_of_parent_page,0.55,0.223,0.98,0.268,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""...qui definit Omega^1_{B/O_P}, en posant"" comma check",1,2026-07-24T20:48:30.125Z,2026-07-24T20:48:30.125Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom509_serie.png,zoom509_serie.png,37175,CACD5EADF49CB8AAC2B10643E8D512225C660BDC8C8ADB1D1477D23A348A33BA,14551,1468,L,,,2026-07-24T21:08:11.735804+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,509,510,496,VIII,sga6_fr_workpass.tex,1261,zoom509.py,055A0D7A5BF516E2D7625318FBC83648340F3FBF10773F43AF12580124B83D59,2026-07-24T21:07:59.154Z,Write,1,fraction_of_parent_page,0.03,0.515,0.6,0.552,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"""On peut alors ecrire la serie phi_k"" — serie accent check (band-b bottom line, fy ~0.51-0.54)",1,2026-07-24T21:08:23.672Z,2026-07-24T21:08:23.672Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom514_xu.png,zoom514_xu.png,66224,05A7F95EDD3DB9B2C1443DD3F95E09110E13EF3C7094770ADC352B61743708C6,18380,1983,L,,,2026-07-24T21:58:53.189241+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,514,515,501,IX,sga6_fr_workpass.tex,1266,zoom514.py,7A6BCFAE3F6FE173407C4CC4969E7BB302917C704EC242B3CAAB90D1E50AAFFD,2026-07-24T21:58:41.283Z,Write,1,fraction_of_parent_page,0.03,0.185,0.75,0.235,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"line ""images des xi dans K'(X_{S'}) et K'(X_U); et on note :"" — band-a 3rd line, fy ~0.185-0.225",1,2026-07-24T21:58:57.349Z,2026-07-24T21:58:57.349Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
images/targeted_ultradetail/zoom514b_xu2.png,zoom514b_xu2.png,58424,268F43748AC49933BEF4D6E1C2C3E6D3F990D571533B9D7E5E5CFB999D451693,18380,1666,L,,,2026-07-24T21:59:23.717928+00:00,targeted_symbol_formula_ultradetail_crop,public_targeted_source_audit_evidence_no_license_grant,514,515,501,IX,sga6_fr_workpass.tex,1266,zoom514b.py,C8B1A28BDAE18299BB96555DB909618FAA98BDEC28B3EFC073A5F2FBB6E331E0,2026-07-24T21:59:16.546Z,Write,1,fraction_of_parent_page,0.03,0.15,0.75,0.192,4200,grayscale;autocontrast_cutoff_1;contrast_2.0;sharpness_1.7,"prose line ""images des xi dans K'(X_{S'}) et K'(X_U); et on note :"" — just above the display",1,2026-07-24T21:59:30.057Z,2026-07-24T21:59:30.057Z,pixel_exact_and_png_byte_exact,opened_in_cold_source_reverification_not_translation_certification,73FBBAD41340C12ECCDCFCF6C3A1656953FE3D712AA8E391678458CCD17B4BAA
