"lane","source_path","source_relative_path","package_relative_path","bytes","sha256","source_last_write_utc","package_action"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.json","SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.json","lane_outputs\noether-olp-relation-function-support\SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.json","3086","348AE23B25ADE57B9794BFADDE9143DAFE142C6152B7FCCA28F6D54A6F53C7C1","2026-07-04T04:01:14.6708023Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.md","SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.md","lane_outputs\noether-olp-relation-function-support\SESSION_K_ROUTING_ZERO_GATE_POLICY_20260704.md","2273","856B231D6A2E249FCFDFD3F62F7476CBEF16C65A1699F0C3612AEE2D8F2F93F3","2026-07-04T04:01:14.6670528Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.csv","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.csv","lane_outputs\noether-olp-relation-function-support\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.csv","3296","5DF6CAA53279EBCD0540B4DEC309DEACD084D517930576F124DA151B399A620F","2026-07-04T04:28:03.5754628Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.json","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.json","lane_outputs\noether-olp-relation-function-support\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.json","3601","D5F47CAD2FF74D24F26F176D6136AEE421635891CB1FD640EFAC0DB69EA49B9F","2026-07-04T04:28:03.5774691Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.md","SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.md","lane_outputs\noether-olp-relation-function-support\SESSION_K_SESSION_B_PACKAGE_CONSUMPTION_SIDECAR_20260704.md","3603","26D75DB849CB6BA7182159FDFD71C46C177C6BE32CBF72E3DE1CE3BF0CA16E54","2026-07-04T04:28:03.5754628Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.csv","SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.csv","lane_outputs\noether-olp-relation-function-support\SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.csv","4031","21669D951CDCFE5DE6D715AD85904CEF4F053F10B499CD150D6ED82285516868","2026-07-04T04:17:04.6430276Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.json","SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.json","lane_outputs\noether-olp-relation-function-support\SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.json","5101","D0973DDE4BCC23C76BF0783EBAF2BDB3EB1EE34DD9A445F72C53EF6BDBEE792C","2026-07-04T04:17:04.6485567Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.md","SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.md","lane_outputs\noether-olp-relation-function-support\SESSION_K_SUPPORT_GAP_CLOSURE_REGISTER_20260704.md","4250","534B6F49775DF815EADE3979748E569B470C0580CB4175594BAEFE0059790623","2026-07-04T04:17:04.6465488Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.csv","SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.csv","lane_outputs\noether-olp-relation-function-support\SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.csv","3230","8614699E10636F20198D20587D3D58EF4EAC9AF36D9316FAFE1A291B893EDE15","2026-07-04T04:28:03.5694403Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.json","SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.json","lane_outputs\noether-olp-relation-function-support\SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.json","4510","AD5EFFB85065165402A0C821184D7CDECD77EAD9E8DDAFADEAA85151F7800FA3","2026-07-04T04:28:03.5734557Z","copied"
"noether-olp-relation-function-support","C:\Users\memo_\Documents\Codex\2026-07-04\noether-olp-relation-function-support\outputs\SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.md","SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.md","lane_outputs\noether-olp-relation-function-support\SESSION_K_ZENODO_HANDOFF_READER_FIX_PASS_20260704.md","3824","837E021370CEBC2B71A4064C3837B9923B632D2E921B3333DB04F8B2CEFA50A5","2026-07-04T04:28:03.5714467Z","copied"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_FA_IR_DRAFT_ROW_GLOSSARY_AND_SOURCE_NOTES_20260704.md","NOETHER_FA_IR_DRAFT_ROW_GLOSSARY_AND_SOURCE_NOTES_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_FA_IR_DRAFT_ROW_GLOSSARY_AND_SOURCE_NOTES_20260704.md","9390","CFEA3304A3AF43E1EC74E6B6E998DD296272D57025FCD2E1E48C6FED06D19DA6","2026-07-04T04:00:09.5278906Z","copied"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_FA_IR_PRS_AF_CORPUS_TRANSLATION_SLICES_DRAFT_20260704.md","139906","BDAED0E40916FCE528B83FE590BEE3380AA91B2A959BC7B6776429B25238A9F4","2026-07-04T04:27:48.0760868Z","copied"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md","NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_PERSIANATE_TAJIK_DURABLE_RUN_LOG_20260704.md","7947","FCF3D5B5D0C7B8059525B080403E1B6033B9A8B622BE9E64CBB3E91B5F3D0028","2026-07-04T04:12:27.5740748Z","copied"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256","NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_20260704.sha256","524","1CEDE2FD6970CE2B67620882DCFDE9FEE044714214A0F25DA8D3E2834C896518","2026-07-04T04:02:03.4792031Z","copied"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json","NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_PERSIANATE_TAJIK_LANE_DRAFT_ARTIFACTS_MANIFEST_20260704.json","5211","F22D473F8606481645D45A9501900029625FE33B1FF78A048056A71355276EBC","2026-07-04T04:01:18.5760326Z","copied"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_PRS_AF_DRAFT_ROW_GLOSSARY_AND_SOURCE_NOTES_20260704.md","NOETHER_PRS_AF_DRAFT_ROW_GLOSSARY_AND_SOURCE_NOTES_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_PRS_AF_DRAFT_ROW_GLOSSARY_AND_SOURCE_NOTES_20260704.md","4515","31887DF1E9A9659B4C704AA40B6EEFF87DC8C795B11FA5487C2A4741360F7A3E","2026-07-04T04:00:09.5316526Z","copied"
"noether-persianate-tajik-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-persianate-tajik-source-evidence-draft-lane\outputs\NOETHER_TG_CYRL_TJ_SOURCE_DISCOVERY_AND_DRAFT_LEXICON_20260704.md","NOETHER_TG_CYRL_TJ_SOURCE_DISCOVERY_AND_DRAFT_LEXICON_20260704.md","lane_outputs\noether-persianate-tajik-source-evidence-draft-lane\NOETHER_TG_CYRL_TJ_SOURCE_DISCOVERY_AND_DRAFT_LEXICON_20260704.md","6265","C847D715F233707BF137324FF82AFE3D811C3CD9508E5B1A3F7603F92F4705BA","2026-07-04T04:00:09.5336629Z","copied"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md","NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_DURABLE_RUN_LOG_20260704.md","11351","5C994F9CABA4F839249C53FAF1F003A84E42893D8A38AFF2CF0349F7403F8648","2026-07-04T04:20:17.8595880Z","copied"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_HARD_BLOCKER_RESOLUTION_DRAFT_20260704.md","NOETHER_R2_PAN_TURKIC_HARD_BLOCKER_RESOLUTION_DRAFT_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_HARD_BLOCKER_RESOLUTION_DRAFT_20260704.md","11941","712C4DB3707B12F23515419935FA2C6A1C83DAEFEFCEBFDE8B213950FAE5F3D0","2026-07-04T04:02:49.9835039Z","copied"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_HARD_ROWS_20260704.csv","NOETHER_R2_PAN_TURKIC_HARD_ROWS_20260704.csv","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_HARD_ROWS_20260704.csv","1398","8B7D4BA66E9311E7475984148DB296E81DF7D66A7804E515239D2F0B061301CE","2026-07-04T04:02:49.9855134Z","copied"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_SOURCE_CLOSURE_SLICE_02_20260704.md","NOETHER_R2_PAN_TURKIC_SOURCE_CLOSURE_SLICE_02_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_SOURCE_CLOSURE_SLICE_02_20260704.md","6995","1CE3892D3497B2BE8614DB555D40F82C205C368F6A6D96D9E7EA415FAD13A7FF","2026-07-04T04:20:42.6100179Z","copied"
"noether-r2-pan-turkic-hard-blockers","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\outputs\NOETHER_R2_PAN_TURKIC_ZERO_ROW_ATTACK_AND_SUPPORT_SLICE_20260704.md","NOETHER_R2_PAN_TURKIC_ZERO_ROW_ATTACK_AND_SUPPORT_SLICE_20260704.md","lane_outputs\noether-r2-pan-turkic-hard-blockers\NOETHER_R2_PAN_TURKIC_ZERO_ROW_ATTACK_AND_SUPPORT_SLICE_20260704.md","10985","543E36F19E38DB292DE3DBC2A93250B754C07C70C0BC61648B3104493591D397","2026-07-04T04:17:18.0197230Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z.zip.sha256","R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z.zip.sha256","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z.zip.sha256","139","1E23D86A66E3628231F19B99F133E621CD5809E476E37FAACCAE8C7538761757","2026-07-04T04:04:16.2843859Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\manifest_20260704T035741Z.json","R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\manifest_20260704T035741Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\manifest_20260704T035741Z.json","1801","4887BF6EEBFC7FD4E3C683B5F63BA884021690E230CFE879C812039F589903A5","2026-07-04T04:04:15.5910917Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_HANDOFF_20260704T035741Z.md","R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_HANDOFF_20260704T035741Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_HANDOFF_20260704T035741Z.md","4387","0F5510A967358F5D708E250031EBA9AFBCED9639D1529034300ADFBD50A8B637","2026-07-04T04:04:15.5436652Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_VALIDATION_20260704T035741Z.json","R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_VALIDATION_20260704T035741Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_VALIDATION_20260704T035741Z.json","3243","1F36D2B7B0E35BE397643A105E2EDEEC8AB358E8896998AC19CB0E2D53CE169F","2026-07-04T04:04:15.5853364Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_ROUTE_LEDGER_20260704T035741Z.csv","R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_ROUTE_LEDGER_20260704T035741Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_ROUTE_LEDGER_20260704T035741Z.csv","267511","8343E8E525E33E7CB5A0C74CE8EE860A3E4B3FBC9386701F58FA03641DE16377","2026-07-04T04:04:15.3825682Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_ROUTE_LEDGER_20260704T035741Z.json","R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_ROUTE_LEDGER_20260704T035741Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_CORPUS_SUPPORT_20260704T035741Z\R3_ARABIC_PERSIANATE_LINEAR_ALGEBRA_ROUTE_LEDGER_20260704T035741Z.json","464212","C8ABF1BC802FF261B39F65FC5039607A54202D3EEAB226BA4B79ABBDC28151B2","2026-07-04T04:04:15.4673368Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z.zip.sha256","R3_DURABLE_RUN_LOG_20260704T041521Z.zip.sha256","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z.zip.sha256","107","8D9DA827342D2697DC65FF6A57BCAB472FA350BC8F75221511497859B04018CA","2026-07-04T04:15:29.5987987Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\manifest_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\manifest_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\manifest_20260704T041521Z.json","15771","11CC70F1EB77819E4B1E3C65F3EF5CEBBF1906AC5D2845C726D3C63D21C2C4DE","2026-07-04T04:15:27.1843728Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_20260704T041521Z.csv","496132","F3F857CA8D5B4CE91CFEF1DCB5FD4FD3EF5ECF4040682AF84922C6316792EE07","2026-07-04T04:15:24.5572400Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_20260704T041521Z.json","765336","CCCD6296411AFEA9993B77BA919426063F6850013377CDFF6B0AD6DF6B058747","2026-07-04T04:15:24.8578902Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_HANDOFF_20260704T041521Z.md","R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_HANDOFF_20260704T041521Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_DURABLE_RUN_LOG_HANDOFF_20260704T041521Z.md","773","683172C8EDD4592667D480BCE46363B8755D4EF0AA003C29BD71FE1BC81B4FF9","2026-07-04T04:15:27.1487231Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_WHOLE_LANE_COMPLETION_AUDIT_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\R3_WHOLE_LANE_COMPLETION_AUDIT_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_WHOLE_LANE_COMPLETION_AUDIT_20260704T041521Z.json","3552","D5D8C5673F376262A8BEF19A07FDB045EA912B9F1B52271B6B3170BF1F92F31E","2026-07-04T04:15:27.1271376Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_WHOLE_LANE_COMPLETION_AUDIT_20260704T041521Z.md","R3_DURABLE_RUN_LOG_20260704T041521Z\R3_WHOLE_LANE_COMPLETION_AUDIT_20260704T041521Z.md","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\R3_WHOLE_LANE_COMPLETION_AUDIT_20260704T041521Z.md","1803","04D68B04FF59A3E37CA09DD4677FE7D6414E606F3BC74200030EAF017F8227C7","2026-07-04T04:15:27.1467134Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\SESSION_B_UNPACKED_SIDECAR_INDEX_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\SESSION_B_UNPACKED_SIDECAR_INDEX_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\SESSION_B_UNPACKED_SIDECAR_INDEX_20260704T041521Z.csv","10827","DB965C1CB89994E1A4563B633A41DEDD099D777F1A29860C71506B1EDCF716BD","2026-07-04T04:15:26.3279513Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_arabic_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_arabic_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_arabic_20260704T041521Z.csv","207882","F862FE2D17FEAD92D8FD9120BAF042DD4995995B253B1D8AD76ED50578704679","2026-07-04T04:15:25.5249619Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_arabic_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_arabic_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_arabic_20260704T041521Z.json","314846","FD38AB70008107A3B4FE4974740CB63585A4A907F83FEFA3412ADC255AF407E6","2026-07-04T04:15:25.5657472Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_novel_blocked_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_novel_blocked_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_novel_blocked_20260704T041521Z.csv","132268","58236A44DD2EFDA746D9DCB85C384F83C9F809EAB3906E5E7025141D9069A2DE","2026-07-04T04:15:25.5768985Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_novel_blocked_20260704T041521Z.json","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_novel_blocked_20260704T041521Z.json","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_novel_blocked_20260704T041521Z.json","204333","DFDD8ED83177DD1DBA49E8E0E0AF74F9719DD023A066E193D670EE1B61BD3E35","2026-07-04T04:15:25.6401883Z","copied"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_pan_turkic_20260704T041521Z.csv","R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_pan_turkic_20260704T041521Z.csv","lane_outputs\noether-r3-arabic-persianate-linear-algebra\R3_DURABLE_RUN_LOG_20260704T041521Z\sidecars\by_route\route_pan_turkic_20260704T041521Z.csv","6821","B141E0BC1FAEBAC06B0F2429B17166645A6E559F3273B4CA79629A4FCAC22C40","2026-07-04T04:15:25.6566051Z","copied"
