evidence_id,collection,source_relative_path,public_payload_path,bytes,sha256,mime_extension,width_px,height_px,dpi,rotation_degrees,evidence_role,linked_output_page,linked_unit_id,parent_asset,parent_asset_sha256_or_binding,authority_class,qa_disposition,rights_status,publication_disposition
VE-EED5836CAC00D98FBE40,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p06.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p06.png,40975,EED5836CAC00D98FBE4041ABD11CD403912A8C7D0EC48E2F39AE82647273A6D9,.png,220,337,not_embedded,0,target_page_render,6,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-EFF9C355D5ED8A4E4B7D,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p07.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p07.png,41173,EFF9C355D5ED8A4E4B7D51E1BEF79F2DB47418E1F4321BC741D4713B6EE8DA2D,.png,220,337,not_embedded,0,target_page_render,7,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6B1A5D052E516D0E2B2D,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p08.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p08.png,30895,6B1A5D052E516D0E2B2D0CDD1A645E2F9B582E788BEC81FF71331A766D4478BB,.png,220,337,not_embedded,0,target_page_render,8,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-E6E0591FF4C739D8636E,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p09.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p09.png,47298,E6E0591FF4C739D8636E55AA6E76E032E7CC51DBCFE8965B259F3D76CE366301,.png,220,337,not_embedded,0,target_page_render,9,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-CD9446DFA65571712AD8,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p10.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p10.png,40214,CD9446DFA65571712AD83FA4B6E5E9000199C1AA5983F84DF58828D50E6683BB,.png,220,337,not_embedded,0,target_page_render,10,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-222299BCA5998D4FC320,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p11.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p11.png,32049,222299BCA5998D4FC320AF1927AF14F6CBCB01DE465DD61BACA5261AD1EB6460,.png,220,337,not_embedded,0,target_page_render,11,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-1C415F6DC5F9496094E7,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p12.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p12.png,37216,1C415F6DC5F9496094E781140F406309F941F20B3FCE74D45E4909DEEEFC0755,.png,220,337,not_embedded,0,target_page_render,12,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-F8945E00862EA86DBF01,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p13.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p13.png,42449,F8945E00862EA86DBF01B5C73944EEA9E00CD735E7A4CDF5AF132F1951B9E84B,.png,220,337,not_embedded,0,target_page_render,13,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-BCCC8C18AED38DF45E79,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p14.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p14.png,38466,BCCC8C18AED38DF45E797C20B2B3C52265338F3A968C154FF64D0EDF00BE0D4C,.png,220,337,not_embedded,0,target_page_render,14,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-A7E6FB1475C0591D2973,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p15.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p15.png,35251,A7E6FB1475C0591D29731455F49D80D3E03D7A0D0DAA374DB25519AA7DD319E4,.png,220,337,not_embedded,0,target_page_render,15,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-0B10F4C21C7D161D81C0,interslavic_tranche_002b_lexical_exact,thumbnails/u057_p16.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u057_p16.png,12314,0B10F4C21C7D161D81C049532955BBD33B2CD19DAE2ED642A37938C8F67C7ECD,.png,220,337,not_embedded,0,target_page_render,16,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-880F585F422E5E261B3E,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p01.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p01.png,39790,880F585F422E5E261B3E3A2C265F0E04761F7ACCB2A92DAD9BB9BFD8D88D47E8,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-AF9603A0E0611F09F0BE,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p02.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p02.png,51751,AF9603A0E0611F09F0BEA6B749079947DC24CD6EEBE202E6C5FF29002D3D4573,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-C149BDE8A6E71313E5C9,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p03.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p03.png,50233,C149BDE8A6E71313E5C9144AB1F0C36614278FFC4076DFD6C1A9F5049DC32118,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-CE3F62C76D0740B83AF8,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p04.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p04.png,43868,CE3F62C76D0740B83AF8AFF3F4109B70457960DFDE8855C602DFECC5E41E5DD7,.png,220,337,not_embedded,0,target_page_render,4,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-7BB11172380452954C6B,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p05.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p05.png,49007,7BB11172380452954C6B92805AF4476BD99F3ED833BA359977BF8D01066A1975,.png,220,337,not_embedded,0,target_page_render,5,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-4FA9C6A259976FF439FC,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p06.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p06.png,51397,4FA9C6A259976FF439FC6CC82A483139F3056CCE5D2FDE68160C2D5CE6A07CA5,.png,220,337,not_embedded,0,target_page_render,6,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-E008189C4AE46BDD38EA,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p07.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p07.png,45677,E008189C4AE46BDD38EA77F0F8D0E6A580354ABCFA70B02A750CD7C87701470D,.png,220,337,not_embedded,0,target_page_render,7,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-06C42F3D8551B97A5648,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p08.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p08.png,47912,06C42F3D8551B97A5648D499B2535012F859768F73EA1115963C626D499CF77E,.png,220,337,not_embedded,0,target_page_render,8,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-FB849DEADD44FDACC380,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p09.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p09.png,46287,FB849DEADD44FDACC3809F99C455BD81DED3D2BDD9ADCAD5F6FA49269255CB17,.png,220,337,not_embedded,0,target_page_render,9,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D147FD59E579DADD59E8,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p10.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p10.png,51843,D147FD59E579DADD59E8DDE8181E8AB9F8A1B4F8AB15B2FBEE0021EA8E093BE3,.png,220,337,not_embedded,0,target_page_render,10,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-FC318AC6F4723B44FB60,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p11.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p11.png,50088,FC318AC6F4723B44FB604E27E13F49E3870F5D7796F56D2F7DB6E3EF856FD667,.png,220,337,not_embedded,0,target_page_render,11,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-08C0BFB8E7D18DE18D05,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p12.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p12.png,49490,08C0BFB8E7D18DE18D05DD756834FF628C3BCD234EE7A5FF8AD10335C25B8942,.png,220,337,not_embedded,0,target_page_render,12,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-C440D37F478D282602DC,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p13.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p13.png,49230,C440D37F478D282602DC65CE71DF89F4495BCD2E1D3146D1E9CC5F60F4D7FCB7,.png,220,337,not_embedded,0,target_page_render,13,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-316D387C91649CB11BEB,interslavic_tranche_002b_lexical_exact,thumbnails/u058_p14.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u058_p14.png,45246,316D387C91649CB11BEB250B3F1634FB281AAA95B0C549075853B68620837E37,.png,220,337,not_embedded,0,target_page_render,14,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-FE458124698E8428A77C,interslavic_tranche_002b_lexical_exact,thumbnails/u059_p01.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u059_p01.png,43775,FE458124698E8428A77C7A4DEA39C7889B1F86442820E13F7CECCFBFB557AEE8,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D0E289FB193E5D9183EE,interslavic_tranche_002b_lexical_exact,thumbnails/u059_p02.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u059_p02.png,35186,D0E289FB193E5D9183EEAF7D102C92581FAF9971E87E55A0E5FAFE0D865BE30C,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-6B716ABCBC2B865D0148,interslavic_tranche_002b_lexical_exact,thumbnails/u060_p01.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u060_p01.png,43874,6B716ABCBC2B865D014869D2E21B088634DC733CAED8FA2DD7F0B8E8B8ACFC98,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-49C780871325322041D0,interslavic_tranche_002b_lexical_exact,thumbnails/u060_p02.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u060_p02.png,48977,49C780871325322041D0BBE8C41DF16B6EBE6FC71609BF4BFDE404DD05D0F547,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-58A7892431D60A85055E,interslavic_tranche_002b_lexical_exact,thumbnails/u060_p03.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u060_p03.png,7548,58A7892431D60A85055ED2A91D15FFB7086D5FD74B96288431386A0B9F66827C,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-98D83666B8EF1045DF55,interslavic_tranche_002b_lexical_exact,thumbnails/u061_p01.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u061_p01.png,43058,98D83666B8EF1045DF558E652F05C4E5C78295DA70A1FB36FF28D0E438B08157,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-998745F3F1AD610E0548,interslavic_tranche_002b_lexical_exact,thumbnails/u061_p02.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u061_p02.png,41904,998745F3F1AD610E05483598736BA189D56CD7D3FC3BC11D6E99A6CFA0C0AB60,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-97D871BDC65BBC311693,interslavic_tranche_002b_lexical_exact,thumbnails/u061_p03.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u061_p03.png,49862,97D871BDC65BBC311693CF2FB81C64DD05EB8CD086213D5437F75D6F6486D00F,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-AD6235F4674450CECEA5,interslavic_tranche_002b_lexical_exact,thumbnails/u061_p04.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u061_p04.png,17022,AD6235F4674450CECEA5FD573FCB107C86825AE9A2D915D9E098EDFC094074EC,.png,220,337,not_embedded,0,target_page_render,4,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-4C6DDBBA96B40AA30081,interslavic_tranche_002b_lexical_exact,thumbnails/u062_p01.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u062_p01.png,48181,4C6DDBBA96B40AA30081BDC18EC12E1581A61D39405AAB0C8940E58AEC42A392,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-05C6FA81859B4A6C3EED,interslavic_tranche_002b_lexical_exact,thumbnails/u062_p02.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u062_p02.png,38085,05C6FA81859B4A6C3EED285F0CA7E8BD67263463E482016F7631889AA68A95C8,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-57CF5FA18E370B2D293B,interslavic_tranche_002b_lexical_exact,thumbnails/u063_p01.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u063_p01.png,43182,57CF5FA18E370B2D293B10B2D4CBDA612B0451ED777AED6077BC75AFC272CA0F,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-650545DDAAEC3C849C30,interslavic_tranche_002b_lexical_exact,thumbnails/u063_p02.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u063_p02.png,41440,650545DDAAEC3C849C308210FC0536A75AFD0AA9A59B9AD633C9A1715EDD6053,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-1E69D32DA2C59C4FBB8B,interslavic_tranche_002b_lexical_exact,thumbnails/u063_p03.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u063_p03.png,37418,1E69D32DA2C59C4FBB8B42B880081AF93EE9B8FDC3D3A85B22C0250AC505D8A6,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-27281165E6D17875E588,interslavic_tranche_002b_lexical_exact,thumbnails/u063_p04.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u063_p04.png,43016,27281165E6D17875E5881F1ADD0FD43365044181A994E8A71596307301F3F594,.png,220,337,not_embedded,0,target_page_render,4,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-69060FBFFB0B4094DBBE,interslavic_tranche_002b_lexical_exact,thumbnails/u063_p05.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u063_p05.png,39834,69060FBFFB0B4094DBBE33BB4B48D30F34D57477880FB75FD4B09AD1BAA06CF0,.png,220,337,not_embedded,0,target_page_render,5,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-992684B09FDCEBB6F0D4,interslavic_tranche_002b_lexical_exact,thumbnails/u063_p06.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u063_p06.png,26473,992684B09FDCEBB6F0D4CE6F68CB0B7DFBC1FFB94C54DB6FF90C441DFA93BA70,.png,220,337,not_embedded,0,target_page_render,6,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-0ED8C4E440AE4EAADEAA,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p01.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p01.png,50166,0ED8C4E440AE4EAADEAAE6E0C8AEEF3BACE9C498A82EAF8A2D73734906AF68A8,.png,220,337,not_embedded,0,target_page_render,1,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-08EE6B2F755DB7D64C36,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p02.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p02.png,43030,08EE6B2F755DB7D64C36015C8D3D1C388EF08AA5E30FAAFA37FA85C18FA9F76D,.png,220,337,not_embedded,0,target_page_render,2,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-CBB67697CBA59087954F,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p03.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p03.png,40173,CBB67697CBA59087954FA8213A8462DFC400221414D4CDCE13BB004C58D75A72,.png,220,337,not_embedded,0,target_page_render,3,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-1473A9867232777431DD,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p04.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p04.png,39038,1473A9867232777431DD03C1070D2E06F8F5F1E57367E0551BA23396836DCD81,.png,220,337,not_embedded,0,target_page_render,4,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-E07610A382A7BE53ACE7,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p05.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p05.png,39902,E07610A382A7BE53ACE7F7C1A60316B424916D4A15EDF6837C3CBD81F3D77078,.png,220,337,not_embedded,0,target_page_render,5,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-905AB209967CDACA04D7,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p06.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p06.png,37838,905AB209967CDACA04D7C9A5DF3F72AD7FC9AA2F72B900DC1D46228D6847D285,.png,220,337,not_embedded,0,target_page_render,6,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-8CDF1C759A42246DEDB9,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p07.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p07.png,42587,8CDF1C759A42246DEDB97D4175F3C4363C525D5BFD7AD6C109E0EF6E005BE25E,.png,220,337,not_embedded,0,target_page_render,7,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-A1EF990F722D1C5B4A82,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p08.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p08.png,42605,A1EF990F722D1C5B4A82C5657D0E0C75131ED12137F2175CED322364675C81D0,.png,220,337,not_embedded,0,target_page_render,8,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-14D34908025F84991615,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p09.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p09.png,49564,14D34908025F84991615D8898F8C61B904DFA6EC6FB506D16034DC847E61FD30,.png,220,337,not_embedded,0,target_page_render,9,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D82FFEE958E4DAA90507,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p10.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p10.png,40381,D82FFEE958E4DAA905074515B1291FB01FFF6534E8EBFA37AB2A63C7B07DA947,.png,220,337,not_embedded,0,target_page_render,10,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-CD9BB37424E03E92704A,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p11.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p11.png,38485,CD9BB37424E03E92704AABD4DF336F19D511ED4D8323104C8FA9D6AF44F37B54,.png,220,337,not_embedded,0,target_page_render,11,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-D20C72F99B149B8BF7B5,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p12.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p12.png,46498,D20C72F99B149B8BF7B5D026576D2CD53E25B87E478AD57797EF0FA61AE0B3A0,.png,220,337,not_embedded,0,target_page_render,12,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
VE-5CDA82E262354F1D092D,interslavic_tranche_002b_lexical_exact,thumbnails/u064_p13.png,images/interslavic_tranche_002b_lexical_exact/thumbnails/u064_p13.png,49361,5CDA82E262354F1D092D01C6DE2916F390A692AC3AB86F897F14909643CE94C9,.png,220,337,not_embedded,0,target_page_render,13,,unit PDFs in existing Noether file 11,bound by existing file 11 manifests,project_generated_target_render_or_QA_composite,retained_from_frozen_review_evidence,project_generated_render_of_public-domain_Noether_working_text,open_payload_new
