occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,semantic_review_status,reviewed_sense_ids,adverse_to_sense_ids,held_for_sense_ids,review_reason_code,review_note,evidence_role,review_tier,reviewer_model_claim,bridge_form_promotion_eligible,human_observation
OCC-59E4EDC7A8EDEC4C,T25,T25-S1 | T25-S2 | T25-S3,extension,ca,extensio,T25:ca:extensio,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,816,de les motivacions principals de Lie va ser l'extensió de la teoria de Galois al cas de grups de simetria contínua.,95974D6BB1EB52D1F1365FE9F3652D44C3CDACF9C943E7A6ADC50EBC270B1C12,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,T25-S1,,ordinary_or_theory_extension_false_friend,"Generalization/extension of a discipline, theory, or associativity is not a ring/field extension.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-BFAC6A7ED7F7335B,T25,T25-S1 | T25-S2 | T25-S3,extension,ca,extensio,T25:ca:extensio,WIKI-ca-54406-36480260,WIKIHTML-CA-54406-36480260,D426B7C588E924F826BA86AE0A3C5047CA152CFE313CC399C0726ED207CF9344,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-54406-36480260.txt,683,és una extensió finita dels nombres racionals,0299F6BE34F1F7D1A666033453545BD80A985AB967FFC098CE7407F8340D724B,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T25-S1,,,ring_or_field_structure_extension,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-4B9C35E9F26ECC7D,T25,T25-S1 | T25-S2 | T25-S3,extension,it,estensione,T25:it:estensione,TRANSFER-hexwell_university_notes/it/analisi1/analisi.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,TRANSFER-0022,8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,164,"$\R$ è una estensione di $\Q$ tale che il campo $(\R, \leq)$ è totalmente ordinato e …",F502B13E192B3BDB02713A20C787EE9AE4AF02C4DA39803D6DC4B8039E8DE908,analysis,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T25-S1,,,ring_or_field_structure_extension,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-17B08DBF84F80999,T25,T25-S1 | T25-S2 | T25-S3,extension,it,estensione,T25:it:estensione,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,60,Sottocampi e estensione di campi,D074610130331DBE384D2DAE14FAC3C3BAE036374A8E8A6E9D3BA19B891249E8,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T25-S1,,,ring_or_field_structure_extension,"Italian field-extension navigation family; lexical evidence, not independent defining prose.",sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-06D859CA13430936,T25,T25-S1 | T25-S2 | T25-S3,extension,it,estensione,T25:it:estensione,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,408,estensione di anelli,3F2C2744B50BA520D16F7AC9B3D21B3B22EC83521BE112BC90AB5F95D1A42744,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T25-S1,,,ring_or_field_structure_extension,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-A9B028BB11406F55,T26,T26-S1 | T26-S2 | T26-S3,galois,es,Galois,T26:es:galois,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,51,\newcommand{\Gk}{{G}_{K}} %the absolute galois group of K,9C76E55AB6751207D55B514F528FC57395DDA404062E2C98B4AFC8766C09561A,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Galois_wrong_language_or_person_name,"Code, bibliography, acknowledgment, or person-name Galois hit is not a modeled mathematical occurrence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-3A19D2A33EDDFEF3,T26,T26-S1 | T26-S2 | T26-S3,galois,es,Galois,T26:es:galois,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,326,grupo de Galois de un polinomio,F7BCC96828004B40AE9D01F8356502068463A9D80D1D4AE544D387C780694CC2,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T26-S2,,,Galois_group_of_polynomial,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-41841642240535EC,T26,T26-S1 | T26-S2 | T26-S3,galois,es,Galois,T26:es:galois,WIKI-es-21349-166023447,WIKIHTML-ES-21349-166023447,9139EFAAAA23BF39BD0E3E3DBF9A49DAD20F0E7629CA31AAE557F6A399712EC9,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-21349-166023447.txt,253,Galois,AC0CB8BE9C0C1EC73E114E99F220C67D9B76278E78965257E462C5D5B2813D33,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Galois_wrong_language_or_person_name,"Code, bibliography, acknowledgment, or person-name Galois hit is not a modeled mathematical occurrence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-E57E105753672989,T26,T26-S1 | T26-S2 | T26-S3,galois,fr,Galois,T26:fr:galois,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_avantpropos.tex,TRANSFER-0005,6C3ED9DDF1B010B6D4DBDDEEA7812DD17F30EF144BD9F50888962F793E41761C,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_avantpropos.tex,6,congrès international portant sur mon mathématicien favori Évariste Galois. Ce fut un séjour inspirant à plusieurs égards. Je lui suis aussi …,6F142B2579CBDDB6D8F961BD2DFC5C6A72C3CE614632BD7E7050A2E10B39BDF9,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Galois_wrong_language_or_person_name,"Code, bibliography, acknowledgment, or person-name Galois hit is not a modeled mathematical occurrence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5F051DE668516412,T26,T26-S1 | T26-S2 | T26-S3,galois,fr,Galois,T26:fr:galois,WIKI-fr-17703-228274599,WIKIHTML-FR-17703-228274599,E96A6E97E1C99CAD1ED4F620858084CF65E97E081F2F6D7B3EA2FB928CB8DAAE,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-17703-228274599.txt,233,Évariste Galois,3920E5AB5A1F2DAFA58E3E916D93C21855D095C1F27FC61E298DDE15469F9AD5,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Galois_wrong_language_or_person_name,"Code, bibliography, acknowledgment, or person-name Galois hit is not a modeled mathematical occurrence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-D3809D55C9006F7F,T26,T26-S1 | T26-S2 | T26-S3,galois,fr,Galois,T26:fr:galois,WIKI-fr-9-228034381,WIKIHTML-FR-9-228034381,EC8DF3C03755465CB19637C06D3AEA4834A5F384E13A397EABB7DBBDC1AF6C92,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-9-228034381.txt,346,Évariste Galois,3920E5AB5A1F2DAFA58E3E916D93C21855D095C1F27FC61E298DDE15469F9AD5,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Galois_wrong_language_or_person_name,"Code, bibliography, acknowledgment, or person-name Galois hit is not a modeled mathematical occurrence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-F39703B2A1EB5324,T26,T26-S1 | T26-S2 | T26-S3,galois,pt,galois,T26:pt:galois,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,68,Teoria de Galois,41AF303D392694F2CF76B37B84520954678F031583F0A307BA096E6E74F142FC,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T26-S3,toc_label_only,Galois-theory phrase occurs only as a contents label.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-DF16928988C1AAA3,T26,T26-S1 | T26-S2 | T26-S3,galois,pt,galois,T26:pt:galois,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,37,"Algebra}} }}</ref> e a introdução da [[teoria de Galois]] caracterizou os polinômios que possuem [[Solução por radicais|soluções gerais]].<ref name=""auto2"">{{multiref | {{harvnb|Kvasz|2006|pp=314–345}} …",9042302B2DFE44199261A62328ED917158FA639F128341DD702C03F9CBA03E04,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T26-S3,,,Galois_theory_running_prose,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-0C577AD3948F88E4,T26,T26-S1 | T26-S2 | T26-S3,galois,pt,galois,T26:pt:galois,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,374,Évariste Galois,3920E5AB5A1F2DAFA58E3E916D93C21855D095C1F27FC61E298DDE15469F9AD5,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Galois_wrong_language_or_person_name,"Code, bibliography, acknowledgment, or person-name Galois hit is not a modeled mathematical occurrence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-BD1B95E04B302A6F,T26,T26-S1 | T26-S2 | T26-S3,galois,ca,galois,T26:ca:galois,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,342,grups de Galois d'un polinomi,2EECD887AD732D9DA67EA1680C350C08DBAF1DA184BDCE758EBB67CE7CBC14A9,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T26-S2,,,Galois_group_of_polynomial,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-A5E04F51D9FEFF57,T26,T26-S1 | T26-S2 | T26-S3,galois,ca,galois,T26:ca:galois,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,117,| title=Galois Theory and Its Algebraic Background,B207E2A113FD787CD27B2C2247ABBB1C0780EB9EC1B444BD5788AA02D0F64622,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Galois_wrong_language_or_person_name,"Code, bibliography, acknowledgment, or person-name Galois hit is not a modeled mathematical occurrence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-DA01A6C1063FA0AB,T26,T26-S1 | T26-S2 | T26-S3,galois,ca,galois,T26:ca:galois,WIKI-ca-53255-37305780,WIKIHTML-CA-53255-37305780,206F483DBC691AB3DA49380FA19FEA88F2EF236686F9B49092730C34DF73A456,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-53255-37305780.txt,299,Évariste Galois,3920E5AB5A1F2DAFA58E3E916D93C21855D095C1F27FC61E298DDE15469F9AD5,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Galois_wrong_language_or_person_name,"Code, bibliography, acknowledgment, or person-name Galois hit is not a modeled mathematical occurrence.",adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-71C72B67D4F4FA67,T26,T26-S1 | T26-S2 | T26-S3,galois,it,galois,T26:it:galois,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,67,Teoria di Galois,8C223E93B42F3A1F1E4D43945E162975E8C519D12FD4B49E48969EF3D0D2C3C1,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T26-S3,toc_label_only,Italian Galois-theory phrase occurs only in page contents.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-288196D154FAFF31,T26,T26-S1 | T26-S2 | T26-S3,galois,it,galois,T26:it:galois,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,1125,Estensione di Galois,96F82274D112A1084ECAC46D41E4959FC46DE960ED9C43C8B38E5EBAC76A8164,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T26-S1,template_label_only,Galois-extension phrase is only a field-navigation label.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-9F80560BF6EABF06,T26,T26-S1 | T26-S2 | T26-S3,galois,it,galois,T26:it:galois,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,1026,Estensione di Galois,96F82274D112A1084ECAC46D41E4959FC46DE960ED9C43C8B38E5EBAC76A8164,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,held_insufficient_context_or_unmodeled_sense,,,T26-S1,duplicate_template_label,Duplicate Italian Galois-extension template label without body evidence.,held_not_support_not_adverse,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-4B05E84AABB9DFE1,T27,T27-S1,noetherian,es,noetheriano,T27:es:noetheriano,TRANSFER-1312.6798v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex,TRANSFER-0025,0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_1312_6798v1\1312.6798v1_uqc.tex,78,Sea $R$ un anillo noetheriano y $M$ un m\'{o}dulo (por la izquierda o,47511D1C0CD33B1A2C77144397359588EC7041343A18BD1EEB22585DD7314F0B,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T27-S1,,,Noetherian_adjective_ACC_or_finite_generation,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-2EC597EEA18CB68A,T27,T27-S1,noetherian,es,noetheriano,T27:es:noetheriano,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,938,y S un M-conjunto. Diremos que S es noetheriano si todo M-conjunto de S es finitamente generado.,358AD956A8D73ADB703AC1BF07A45B5D029698F08254222AC29B45F1A59F70DE,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T27-S1,,,Noetherian_adjective_ACC_or_finite_generation,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-BC405B967CE43829,T27,T27-S1,noetherian,es,noetheriano,T27:es:noetheriano,WIKI-es-46655-163545571,WIKITEXT-ES-46655-163545571,4F1DEB1A343E766CB345FC705B629D0049867C2E85FB9A6A8CF80600A1B5092A,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\es\46655_163545571_Módulo_matemática.wikitext,84,* '''Noetheriano.''' Un [[módulo noetheriano]] es un módulo tal que cada submódulo es finitamente …,FC177C5CD5B97B2E5C3574AADA9399B950A46AFC2B5D7F5CE850F0477870503A,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T27-S1,,,Noetherian_adjective_ACC_or_finite_generation,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-FF0299968A9430FC,T27,T27-S1,noetherian,fr,noetherien,T27:fr:noetherien,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,1318,"Soit $A$, un anneau associatif, commutatif, unitaire et Noethérien. Alors, toute $A$-algèbre de type fini est Noethérienne.",0616A3823BFE47A5A5CD89256D640F62BBCA88143C74E8DCCA5B3C54ED313C65,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T27-S1,,,Noetherian_adjective_ACC_or_finite_generation,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-8C06B9EB11A84E12,T27,T27-S1,noetherian,fr,noetherien,T27:fr:noetherien,TRANSFER-1712.04728v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex,TRANSFER-0014,0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex,1059,est possible de démontrer que dans un anneau noethérien cohérent fortement,8C93FBB432186DEB1A8E931A50F74677E08B49A8D527896F251EAEBE0F1E0937,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T27-S1,,,Noetherian_adjective_ACC_or_finite_generation,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-CCA5CDE6A03A9C30,T27,T27-S1,noetherian,fr,noetherien,T27:fr:noetherien,WIKI-fr-247990-234911105,WIKIHTML-FR-247990-234911105,BAE6A0F2039BD919978824F44415CFD8F76295FD3567C1052567F43CB2D84362,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-247990-234911105.txt,784,noethérien,0FB6DF7A268A64E6E644C14BE639AF623D772E0815CC082568199F7E211FA5DE,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,T27-S1,,,Noetherian_adjective_ACC_or_finite_generation,Full stored quote and adjacent source lines inspected; the explicit modeled sense is matched.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-1E9571F2B091EDB6,T27,T27-S1,noetherian,pt,noether,T27:pt:noether,WIKI-pt-193830-71904594,WIKIHTML-PT-193830-71904594,681C1360B30519250BF7E45563DEB80F345FD7145DCAF36ECAEF89C00712C5D0,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-193830-71904594.txt,499,Emmy Noether,57AE72BC5B443678511EA3F9FFB0942AB358D3FD61E73E76F4AEBB5EA2D4733F,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Noether_person_or_eponym_not_adjective,Person names and Noether-normalization theorem labels do not attest the Noetherian adjective.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-73A2C8B58C088E92,T27,T27-S1,noetherian,pt,noether,T27:pt:noether,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,181,"matemáticos alemães [[David Hilbert]], [[Ernst Steinitz]] e [[Emmy Noether]], bem como pelo matemático austríaco [[Emil Artin]]. Eles pesquisaram diferentes formas de …",0F983F48A993B2DF6F618FE14AC83F9523375A3ED3BF7E455F3FB34B72FEE494,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,,,,Noether_person_or_eponym_not_adjective,Person names and Noether-normalization theorem labels do not attest the Noetherian adjective.,adverse_false_friend_source_defect_or_provenance_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
