occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,source_corpus_version,human_observation_count,pilot_claim
OCC-6531468290B481CA,T30,T30-S1,unique,it,unico,T30:it:unico,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,464,(cioè se l'unico ideale di,5AB5828DC34C284666BEB7E73D7ECF31B957E4B4D7279E6BC6E55EC1798A3AC0,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-5E15ECFC3C22E263,T30,T30-S1,unique,ro,unic,T30:ro:unic,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,1302,că orice număr întreg se descompune într-un mod unic în,F12E9A165FF8888FA4EFF32D36263F1953A1DF5C3CDD247FD545546BA4B3B92F,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-C19FB1EB927EFB35,T31,T31-S1 | T31-S2 | T31-S3,reduced,es,reducido,T31:es:reducido,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,1874,Un anillo R es llamado reducido si no tiene elementos no cero idempotentes.,FB92317C9BFFFB0801463B704C0E4F85ED160CD053E23225B67CCDA894B11674,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-27EA2D245FC98E5A,T31,T31-S1 | T31-S2 | T31-S3,reduced,fr,reduit,T31:fr:reduit,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,1596,catégorie des $\LL$-modules simples de dimension finie. Il réduit essentiellement la problématique de comparer les Ext-blocs de deux modules simples d'évaluation …,D0883786FB66317F90BB59AFBD5C6029880656520DEF1A54795DC0241F515226,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-B0A4B253AF8E3FBD,T31,T31-S1 | T31-S2 | T31-S3,reduced,fr,reduit,T31:fr:reduit,TRANSFER-1712.04728v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex,TRANSFER-0014,0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex,526,(cf. en algèbre \cite{MRR}). Nous avons réduit au minimum l'appel aux,F990D8F0EAA76611490BAEB5513333BBF210B9DED8372602BFF2EE4667DE2E9C,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-E1E3164538F997B7,T31,T31-S1 | T31-S2 | T31-S3,reduced,fr,reduit,T31:fr:reduit,WIKI-fr-247990-234911105,WIKIHTML-FR-247990-234911105,BAE6A0F2039BD919978824F44415CFD8F76295FD3567C1052567F43CB2D84362,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-247990-234911105.txt,1014,Anneau réduit,A424B5F467C3446C40D341A531202FFCB3AD36F62FE14CE8F8E2EFE9991F8ABB,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-6C6FE57D6F455878,T31,T31-S1 | T31-S2 | T31-S3,reduced,pt,reduzida,T31:pt:reduzida,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,475,"teoremas podem ser provados, mas a generalidade é reduzida. A",45AACCE452337E93CA9240D8040476F16F7C4483EA38770163C289F242633D34,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-025AEC5228CF20A3,T32,T32-S1,associated prime,it,primo associato,T32:it:primo associato,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,1303,Primo associato,D57FD4252D87A80EAE0247B42F2788A84FCB9429D79B9B0367C8E802ECF5BF4A,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4E98383B66B7E594,T32,T32-S1,associated prime,it,primo associato,T32:it:primo associato,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,1095,Primo associato,D57FD4252D87A80EAE0247B42F2788A84FCB9429D79B9B0367C8E802ECF5BF4A,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-38A244D91A019BB8,T32,T32-S1,associated prime,it,primo associato,T32:it:primo associato,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,996,Primo associato,D57FD4252D87A80EAE0247B42F2788A84FCB9429D79B9B0367C8E802ECF5BF4A,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-B1A727E2131F8229,T33,T33-S1 | T33-S2 | T33-S3,complement,es,complemento,T33:es:complemento,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,710,"una cara F es justamente un submonoide cuyo complemento es un ideal primo, y un ideal primo P es un ideal …",FDF0BA0D8943E59BC6256DC58C33DFB0FF1E5D0DC61B0886AA362F8AF3E25E76,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-CAF8B9176750BBC1,T33,T33-S1 | T33-S2 | T33-S3,complement,fr,complement,T33:fr:complement,TRANSFER-1712.04728v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex,TRANSFER-0014,0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex,856,"complément, on aurait un $x\in A\setminus (P\cup S)$.",165D879DCEFCFBAC4C8AD69E2D231F3F6FF87CC439F0E9F9FF448AE23D86EA6C,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-945F069751ED6784,T33,T33-S1 | T33-S2 | T33-S3,complement,it,complemento,T33:it:complemento,TRANSFER-hexwell_university_notes/it/algebra/forigo/algebra.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,TRANSFER-0021,A1DB1D48D3C1A5AAE7426E8218D7EDB93A49CDD7297F61A861EDA292CEFD829E,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_algebra_forigo_algebra.tex_algebra.tex,1539,"Il valore $(-1)^{i+j} \detm{A_{i,j}}$ è detto complemento algebrico di $a_{i,j}$. \\",4E535BFAA2762DB24AB8959077B67329817076F6849FEE49327864A987E57EAF,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-3B2790D9171F7137,T33,T33-S1 | T33-S2 | T33-S3,complement,it,complemento,T33:it:complemento,WIKI-it-85128-146811610,WIKIHTML-IT-85128-146811610,8F11EAF0DEA8C71A97F4135C4A7B923E865D3C61E768C8AFAE92BD990F94CE05,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-85128-146811610.txt,547,Complemento (teoria dei gruppi),4ABC4C34EDBE61DD0CD7B708457F4E9B4B023A7FC93792A702FDF9FB1E9DCF9D,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-1351B5D65CB3CD74,T35,T35-S1 | T35-S2 | T35-S3,congruence,es,congruencia,T35:es:congruencia,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,240,de $P\times P$ es llamada una relación de congruencia en P.,72CE615649A36DB4EEB1D1BFEC391AB774B69EB41DF35004073A30767F7C4FEE,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-C55CA95961752173,T36,T36-S1,divisibility,es,divisibilidad,T36:es:divisibilidad,WIKI-es-9303-172514148,WIKITEXT-ES-9303-172514148,9551103B656BF02CE03BE7ED701B67B4EBBFF345C17D41B0F2F50187E880C168,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\es\9303_172514148_Anillo_matemática.wikitext,9,"de la exploración de asuntos vinculados con la divisibilidad entre números enteros, del estudio simultáneo de divisibilidad de polinomios y hasta …",56816EAF9855B0D7245B187A489EA0EB71E856C352E42D783C672961BE58C445,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-9D99D9BCC82698B5,T36,T36-S1,divisibility,fr,divisibilite,T36:fr:divisibilite,TRANSFER-1712.04728v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex,TRANSFER-0014,0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex,2009,"Les entiers naturels, munis de la relation de divisibilité,",194C449331EA95EFE425EF79329ED187BF1E04F200D8617F398645E6D1898050,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4319C50EC2EE8199,T36,T36-S1,divisibility,ca,divisibilitat,T36:ca:divisibilitat,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,101,"En l'estudi de divisibilitat per [[ideal (matemàtiques)|ideals]], s'utilitzen sovint els següents, que estan ordenats de manera …",603DAC86D56C333FDE76FDEF66847B567A182BB9F12311149691E12F9FB3B8FD,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-9503AD323D4B9512,T36,T36-S1,divisibility,it,divisibilita,T36:it:divisibilita,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,1134,Criteri di divisibilità,85ED7D31D1B12A05AF009E89962FA53B4485B347ADF4BE286357DC641C4768F6,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-EB1B01CC7DF54531,T36,T36-S1,divisibility,it,divisibilita,T36:it:divisibilita,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,615,divisibilità,A17FCFD76943432B11BCEAFB245392C930880ECAC9A17796E3A9FF989E169F1B,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-CD5BC44BDA9E07D3,T36,T36-S1,divisibility,it,divisibilita,T36:it:divisibilita,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,827,Criteri di divisibilità,85ED7D31D1B12A05AF009E89962FA53B4485B347ADF4BE286357DC641C4768F6,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-A92E390B17EED1F1,T37,T37-S1 | T37-S2 | T37-S3,power,es,potencia,T37:es:potencia,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,1028,"$K_{x}=\sqrt{\fk{q}}$. De hecho, si $b\in \sqrt{\fk{q}}$, entonces alguna potencia de b pertenece a $\sqrt{\fk{q}}$, y entonces existe un $n\in \bb{N}$ tal …",5B0BC3828C9F343959AEEE01379E4F15C5B396E8D7F8610440D4AB09A410C45D,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-EDF91E46E105A8B3,T37,T37-S1 | T37-S2 | T37-S3,power,es,potencia,T37:es:potencia,TRANSFER-2307.03598v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex,TRANSFER-0027,7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex,727,"irreducible. Caso contrario si $\lambda\in \mb{Z}$, existir\'a una potencia de $z$ que se anula y por tanto la acci�n de $\partial$ …",8083547E269B8B88C8127E50FADA10855A9633A70A3F47D4DE4FA18AC0FC1A00,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-FDB2E97B03050EF6,T37,T37-S1 | T37-S2 | T37-S3,power,es,potencia,T37:es:potencia,WIKI-es-47083-163965223,WIKITEXT-ES-47083-163965223,0CF37605E587E550DD4EB3390E8ED1632DBA20C91CC646B5702AAB6A37DC8D69,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\es\47083_163965223_Álgebra_sobre_un_cuerpo.wikitext,58,"* [[Álgebra potencia-asociativa|Álgebras potencia-asociativas]], para las cuales requerimos que <math>x^{m}x^{n}=x^{m+n}</math>, donde <math>m,n\geq 1</math>. (aquí definimos …",58FFDE8FAF9C14FA20667A88F707C5D6C10BA0260164A27665E733EEE360C3DB,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-A61F0DE29F1D4202,T37,T37-S1 | T37-S2 | T37-S3,power,fr,puissance,T37:fr:puissance,TRANSFER-1712.04728v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1712_04728v2/1712.04728v2_GoingFrench.tex,TRANSFER-0014,0C621CE96BE32CDABAA46C5AB8B14CEC4E43E5BBFC1EC6E6271BBF3945923BC7,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1712_04728v2\1712.04728v2_GoingFrench.tex,1592,"Supposons que pour chaque $j$, $x_j$ divise une puissance de $y_j$",42BE6A1C2CD46C26D66FFFB62BAEFEEAB1998A2D39A89E3A8FEFF2B472F65515,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-083DCC1CFD7872A3,T37,T37-S1 | T37-S2 | T37-S3,power,fr,puissance,T37:fr:puissance,WIKI-fr-247990-234911105,WIKIHTML-FR-247990-234911105,BAE6A0F2039BD919978824F44415CFD8F76295FD3567C1052567F43CB2D84362,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\fr\WIKIHTML-247990-234911105.txt,1046,Puissance extérieure,E36CAEDAAA26F42C82CDC0D6871040BAFB0C4F4267B98F98390F33EE9245A299,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-64840CB73A653DFB,T37,T37-S1 | T37-S2 | T37-S3,power,pt,potencia,T37:pt:potencia,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,29,"algébrica é uma [[Função (matemática)|função]] de uma [[Produto cartesiano|potência cartesiana de um conjunto nesse conjunto]], expressa formalmente como <math>\omega: A^n \to …",7EE1DA795B5339D69F072B5CEC3ADDAD5EF57E668AC594389833A369925826E2,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-D74EDDF993896602,T37,T37-S1 | T37-S2 | T37-S3,power,gl,potencia,T37:gl:potencia,WIKI-gl-167091-7442913,WIKIHTML-GL-167091-7442913,28C3F8ABDB18EA7B77A8B611E3169A2B4AE4FE09037FD1272E9C06217ABE6307,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-167091-7442913.txt,445,", na que demostra a fórmula xeral da potencia dun binomio",170415FF824D286E7A557C2C5CF20C37CCCCA25E34C90D6D0C4885F61C10F696,proof_register,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-CB263D14B4AE7191,T37,T37-S1 | T37-S2 | T37-S3,power,gl,potencia,T37:gl:potencia,WIKI-gl-209642-6945035,WIKIHTML-GL-209642-6945035,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209642-6945035.txt,767,é unha potencia dun,2D1A97FB02ECCF69A280FBEB92C14975C20BAA1A1FC2B6A296C4814B037C6B2F,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-926BF3E5888415CB,T37,T37-S1 | T37-S2 | T37-S3,power,ca,potencia,T37:ca:potencia,WIKI-ca-54406-36480260,WIKIHTML-CA-54406-36480260,D426B7C588E924F826BA86AE0A3C5047CA152CFE313CC399C0726ED207CF9344,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-54406-36480260.txt,711,> 1 és una potència d'un,05E3849A7CFDF2D938C7B6A01FB0CC9A320EEB4569A483077A10BC57545E6849,mathematics_general,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-2EACDF8D40BD2232,T37,T37-S1 | T37-S2 | T37-S3,power,it,potenza,T37:it:potenza,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,1065,Associatività della potenza,3FBF3DF788F2AFEB08078BCDEC500E0EDEC4AFA3C70A5A9BE692B7315A8A2095,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-2C40AFE31C10C8AE,T37,T37-S1 | T37-S2 | T37-S3,power,it,potenza,T37:it:potenza,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,857,Associatività della potenza,3FBF3DF788F2AFEB08078BCDEC500E0EDEC4AFA3C70A5A9BE692B7315A8A2095,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
OCC-4D8A78A5A6AB0050,T37,T37-S1 | T37-S2 | T37-S3,power,it,potenza,T37:it:potenza,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,758,Associatività della potenza,3FBF3DF788F2AFEB08078BCDEC500E0EDEC4AFA3C70A5A9BE692B7315A8A2095,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,ROMANCE_CONSOLIDATED_CORPUS_v3,0,False
