occurrence_id,term_id,sense_ids,concept,language,surface_query,normalization_group,logical_source_id,record_id,source_sha256,license_status,locator_path,line_number,quote,quote_sha256,source_domain,evidence_tier,sense_review_status,acceptance,semantic_review_status,review_reason_code,review_note,evidence_role,review_tier,reviewer_model_claim,bridge_form_promotion_eligible,human_observation
OCC-BB9B75B205CDD941,T04,T04-S1,algebra,it,algebra,T04:it:algebra,TRANSFER-hexwell_university_notes/it/analisi1/analisi.tex-language-source-bodies/romance-germanic-baselines/bodies/italian/hexwell_university_notes/hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,TRANSFER-0022,8186F77B0B0B05762CFF120E0292BEE283439B63EF2CC666F8B6539670B4A829,unresolved_no_explicit_grant,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\italian\hexwell_university_notes\hexwell_university_notes_it_analisi1_analisi.tex_analisi.tex,916,\section{Algebra dei Limiti},E14CA8A4873B1EAAFC26A2C211E7D22955507299383C93265152641B805A9124,analysis,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebra_discipline_or_structure_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-5A179125E78D4F50,T04,T04-S1,algebra,it,algebra,T04:it:algebra,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,418,Anello (algebra),19E7047639325CF26678B9CF55AFF63C33F87387D2A8538DAAD1FD20C1C17620,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebra_discipline_or_structure_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-1F100985BB1F11E7,T04,T04-S1,algebra,ro,algebra,T04:ro:algebra,WIKI-ro-12164-17778278,WIKIHTML-RO-12164-17778278,33D905FE61CF9704753FCE22573D97B81117E7014C3CE5A64350F1C3E5401B3A,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-12164-17778278.txt,311,Tratat de algebră modernă,6A9B7EBDF2F662296B61D35ACEBB08B3DBDDB746A266CB69A38A1F3719AE8494,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebra_discipline_or_structure_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-4346BB8138C15101,T04,T04-S1,algebra,ro,algebra,T04:ro:algebra,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,218,algebra abstractă,8E059CF167FD419E89B2ADC9EDA8B3EEB0A38D2263CD64BF2A1162258E915293,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebra_discipline_or_structure_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-FF2AD6A466449F03,T04,T04-S1,algebra,ro,algebra,T04:ro:algebra,WIKI-ro-2608752-17715620,WIKIHTML-RO-2608752-17715620,9C7C48919E27E698DC5CEFC8D7A31CDEA58AC25DFF65C0D95A9001D51CAB9464,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2608752-17715620.txt,658,Improving the Fundamental Theorem of Algebra,911C5B3A8D751C28379F9DD521DC310C947C4C3FC26925A280B1C21F1A530636,abstract_algebra,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,english_bibliographic_string_not_romanian_usage,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-46DBCADE9A1F91CE,T05,T05-S1,module,es,modulo,T05:es:modulo,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,413,entonces dos elementos de $Q_{1}\oplus Q_{2}$ son congruentes módulo E si y solo si ellos pertenecen a la misma órbita de …,C25A982C7B62CB8FE02561712D49152823CEFB1BFCF4620A04A6F91F91604FAE,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,modulo_equivalence_not_algebraic_module,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-0047B96F01FE03FD,T05,T05-S1,module,es,modulo,T05:es:modulo,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,330,anillo de enteros módulo n,87E9A680AE694E89BA71B9BB685FBE0F733F794A735DA2CFFDB1DFE4EAEC4861,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,integers_modulo_n_not_algebraic_module,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-836358315814E61C,T05,T05-S1,module,es,modulo,T05:es:modulo,WIKI-es-21349-166023447,WIKIHTML-ES-21349-166023447,9139EFAAAA23BF39BD0E3E3DBF9A49DAD20F0E7629CA31AAE557F6A399712EC9,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-21349-166023447.txt,554,módulo,8BCF94B370CDFED92BD899C1CA68C8DB4CF3EB16AB5B3D923E56A7F960FC883D,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,groups_modulo_isomorphism_not_algebraic_module,"Adjacent lines 551–556 show modulo-isomorphism category wording, not module theory.",adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-E254395E8CBFE160,T05,T05-S1,module,fr,module,T05:fr:module,TRANSFER-0911.2903v2-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_0911_2903v2/0911.2903v2_Exp.1014.B.Keller.tex,TRANSFER-0001,73390B421593C602CCCB45B88EF9FC4AC29831A7684187D95DF9DD0D29D811FF,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_0911_2903v2\0911.2903v2_Exp.1014.B.Keller.tex,1304,"repr\'esentation qui correspond au $\C Q$-module $\C Q e_i$, $i\in Q_0$.",F860FF700E029BBC3838374908D39193AA5840F576D2703916838366F33B011B,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-D4B5710D0941AC84,T05,T05-S1,module,fr,module,T05:fr:module,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_Ext_ACT.tex,TRANSFER-0010,6A81F06B41B52BE13440ECAFB85096390C8FA20B8C0BEAD0E1677B52465C852E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_Ext_ACT.tex,118,\DeclareMathOperator{\nev}{nev } % non-d'évaluation... (un module),47D777B5B7BDCF3C4F4BFECCF5BC9CDF4005FC271E1EEE07349D7A5647D368E7,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-35D914C9C3A12F4D,T05,T05-S1,module,fr,module,T05:fr:module,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre1.tex,TRANSFER-0006,34AB8D749F6B9198FCD63A0E3B44ACF27BA3DA37FC6C60188B371BF39F41488E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre1.tex,19,"Dans la catégorie des modules pour une algèbre de courants tordue, les notions de produits directs, de …",26F65D1CF64C5B78BAEDE5F82CBFE965CFEBE95A2BA6DA68D3117AC9E220D017,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-3389DEC34268F1B0,T05,T05-S1,module,pt,modulo,T05:pt:modulo,WIKI-pt-44171-72178684,WIKITEXT-PT-44171-72178684,9AD8C18F9B4283D019CA5DDAADD605D95ABA17C2AE25D96D2FD57721C7AE1956,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\pt\44171_72178684_Álgebra.wikitext,139,"[[semigrupo]]s, [[monoide]]s, [[grupo abeliano|grupos abelianos]], [[anel comutativo|anéis comutativos]], [[Módulo (matemática)|módulos]], reticulados, [[espaço vetorial|espaços vetoriais]], [[Álgebra sobre um corpo|álgebras sobre um corpo]] …",91FBE6A114B1E9AB2EA23F1590EC019C5505A1809CF1FE2E0899D1EFFBB7B61F,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-344CC28784D4F6BE,T05,T05-S1,module,pt,modulo,T05:pt:modulo,WIKI-pt-60301-68734795,WIKIHTML-PT-60301-68734795,E242C0297FB17E1248FC5E01F55430DAE8691F57B55EAF70F6B05DF4EB72E2AB,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-60301-68734795.txt,311,"em números módulo um inteiro, área conhecida como",74B18718524744E9E10B91ADDB1D22282A902C7D8DCF8699ED240A4D8B363679,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,numbers_modulo_integer_not_algebraic_module,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-2079CCD36C7CF84D,T05,T05-S1,module,pt,modulo,T05:pt:modulo,WIKI-pt-616487-72002999,WIKIHTML-PT-616487-72002999,617BB2A637B1825FD72E43A97AF276FD07F7D54DE85991FD2FC6001E545F693F,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\pt\WIKIHTML-616487-72002999.txt,1,"Módulo (matemática) – Wikipédia, a enciclopédia livre",EF69B43AE050380ACD24C96FF78861775995E0BF7CCC917E2D3755271B69547E,module_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-0B1DADED3F80F0C6,T05,T05-S1,module,gl,modulo,T05:gl:modulo,WIKI-gl-209642-6945035,WIKIHTML-GL-209642-6945035,639F9C1386FDC1626745B699311EE87DCE516D423567DC8FF13AAA2B6FC75338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209642-6945035.txt,566,módulo,8BCF94B370CDFED92BD899C1CA68C8DB4CF3EB16AB5B3D923E56A7F960FC883D,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,residue_classes_modulo_prime_not_algebraic_module,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-8DA907608BE57AA7,T05,T05-S1,module,gl,modulo,T05:gl:modulo,WIKI-gl-209662-7399914,WIKIHTML-GL-209662-7399914,1AD85C58AECDFBB402A6680C702D2D5B44E6292B6ECA3B3B48DBC4AE4107724D,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-209662-7399914.txt,496,dos restos módulo 6; coa,ED22FC23F3256941DB43082741CF43A5F170B8FFCA5ED07C8E654FDA2715B00C,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,remainders_modulo_six_not_algebraic_module,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-778EDE48A64C514A,T05,T05-S1,module,gl,modulo,T05:gl:modulo,WIKI-gl-317094-6945037,WIKIHTML-GL-317094-6945037,E2F7481FC3B765F2B6634E2F9C8364CDCBB2EAAF75D686F7D04AC6534E9AF34A,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\gl\WIKIHTML-317094-6945037.txt,1,"Módulo (álxebra) - Wikipedia, a enciclopedia libre",3A92289E4C0F3411D3A5758B94EAF503E0FE48C1D85AF505731C1E5A0BF11304,module_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-28B6EDC89995A73B,T05,T05-S1,module,ca,modul,T05:ca:modul,WIKI-ca-151836-36710349,WIKIHTML-CA-151836-36710349,8031691E3AE369F0C96F3140524D5D0981A751AFD7185D38571685149CE8E338,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-151836-36710349.txt,1,"A-mòdul - Viquipèdia, l'enciclopèdia lliure",2AAF8DDFF5F3780565030B1E99B57D5CE07E8828440FBF16B9A7E5FE63A968AD,module_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-11BC8ADF4E088E73,T05,T05-S1,module,ca,modul,T05:ca:modul,WIKI-ca-290598-37629739,WIKIHTML-CA-290598-37629739,4483145488DFD767A8B931CDB77F99AC18C515D55D463DB07938C10AA1235180,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ca\WIKIHTML-290598-37629739.txt,346,anells d'enters mòdul n,DE4D16465C896991558A0E0EE906E670456100080AA0C7FEDF55F9F92341F461,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,integers_modulo_n_not_algebraic_module,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-65E8BFDE1EF377A2,T05,T05-S1,module,ca,modul,T05:ca:modul,WIKI-ca-41933-37220674,WIKITEXT-CA-41933-37220674,95F87E5056E424ADE187E62601BA6AD70CA86321D9FA79F0331F9EF0497BBEC7,declared_cc_by_sa_4_0_project_terms_pending_page_match,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\downloaded_wikimedia\ca\41933_37220674_Anell_matemàtiques.wikitext,51,"la noció d'[[Ernst Kummer]] de [[nombre ideal]]) i ""mòdul"" i va estudiar-ne les propietats. Dedekind no va utilitzar el terme ""anell"" …",E4BDC7E00FA8F505CB80F6ED3593537495C94A44DA0E7664A3A4E0332C7A9F59,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-09CA6D436210EA60,T05,T05-S1,module,it,modulo,T05:it:modulo,WIKI-it-31716-145498082,WIKIHTML-IT-31716-145498082,226CC995643D3F1B325D1BD30D5BD66FA6B18141E2B5AFC2BAB34262C59D9A12,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-31716-145498082.txt,365,modulo,93401E39D3641332017A4A2B964149256F3AD86EA0F5F394461D7CC0A5367361,field_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,residue_classes_modulo_prime_not_algebraic_module,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-D545F7E4DAC0FEE0,T05,T05-S1,module,it,modulo,T05:it:modulo,WIKI-it-33544-138537220,WIKIHTML-IT-33544-138537220,24A7B8E618BC73E1D22A334E7926DFCCD9EAA555005F276153ACF0855CFC9F64,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-33544-138537220.txt,1081,Modulo,A7AE2D265DF39D77BE91AC911AD0A18FB46C8D95E4B10412CB778D7CF3C22F21,ring_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Reviewed as a mathematical navigation/source-gloss label between Artin–Wedderburn and Dedekind-domain entries; not running proof prose.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-030ED39B9BF410AA,T05,T05-S1,module,it,modulo,T05:it:modulo,WIKI-it-63266-146300127,WIKIHTML-IT-63266-146300127,E591880DF409832715E0F38F54C64C707FA32391DCB309B9FFDBBE6CD715A898,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\it\WIKIHTML-63266-146300127.txt,1,Modulo (algebra) - Wikipedia,DBBEB87714AF296D406EC5FDC3173EAFCBAFAE7B9DC7C5901F55E3819CA22650,module_theory,topic_shelf_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,algebraic_module_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-907EA50C464D9785,T05,T05-S1,module,ro,modul,T05:ro:modul,WIKI-ro-2398153-17567738,WIKIHTML-RO-2398153-17567738,7EA192CF87FA81183609981BF8355DFB8959286D9FB95B0D3DF535B071B2FB1B,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\ro\WIKIHTML-2398153-17567738.txt,1437,spectroscopice ale compușilor și oferă informații relevante despre modul în care au loc reacțiile chimice. Pentru a atribui un grup de …,024B8346BE7861F85DDF23A121AB7DAAB298DDDF8AE8C6E03E13666A607CEBCE,group_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,ordinary_manner_modul_in_care_not_algebraic_module,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-13009514086E731F,T06,T06-S1,ideal,es,ideal,T06:es:ideal,TRANSFER-2209.02110v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex,TRANSFER-0026,DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2209_02110v1\2209.02110v1_monoides.tex,693,Un ideal de un monoide M es un subconjunto I tal que para todo …,B3319E99B232398D6C9F5C377DF202CDB9F800E982A62AAF5A51C2D0A9F73353,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,rejected_adverse_or_wrong_sense,monoid_ideal_not_target_ring_ideal_sense,Full extracted context window inspected.,adverse_false_friend_or_semantic_boundary,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-817316F8989F61D0,T06,T06-S1,ideal,es,ideal,T06:es:ideal,TRANSFER-2307.03598v1-language-source-bodies/romance-germanic-baselines/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex,TRANSFER-0027,7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20,unresolved,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\spanish\arxiv_2307_03598v1\2307.03598v1_Paper_D-modulos_CNMXXII.tex,185,"u_iP_{i1}, \ldots, \sum_i u_iP_{iq})$, cuya imagen es el ideal $J = \langle u_1(\sum_{j=1}^{q}P_{1j}) + \cdots + u_p(\sum_{j=1}^{q}P_{pj}): u_1, \ldots, u_p\in D_n …",CF0A1DCC10D6801B4671F410350F0B047F42FA3B23EFC3814264FDE42135C4A7,module_theory,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-19D0306808410BDB,T06,T06-S1,ideal,es,ideal,T06:es:ideal,WIKI-es-12952-173778307,WIKIHTML-ES-12952-173778307,EEBCE0086387EADE2C43A0C2D26391BB2E7F926388AD7101A6318CB910CA4C4C,declared_cc_by_sa_4_0,C:\Users\Floris\Documents\interlanguage\03_projects\language_management\romance\03_redo_ultra_20260717\corpus\search_text\es\WIKIHTML-12952-173778307.txt,526,y demostró la factorización única en primos ideales para campos ciclotómicos. Dedekind extendió esto en 1871 para demostrar que cada …,6400BD2FEAAD59EFB22C16BC4A42A573967B6B4664A54D1A84E9CD99DEEF484D,abstract_algebra,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-1946CBA0BE3DD1AD,T06,T06-S1,ideal,fr,ideal,T06:fr:ideal,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_Ext_ACT.tex,TRANSFER-0010,6A81F06B41B52BE13440ECAFB85096390C8FA20B8C0BEAD0E1677B52465C852E,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_Ext_ACT.tex,117,\DeclareMathOperator{\ev}{ev} % évaluation... (en un idéal maximal),8CCD6D420A71852E7E106BC86D4C928789FE79A7B82015E67245D77E0D044970,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
OCC-58BD12A3366A8CAC,T06,T06-S1,ideal,fr,ideal,T06:fr:ideal,TRANSFER-1508.04495v1-language-source-bodies/romance-germanic-baselines/bodies/french/arxiv_1508_04495v1/1508.04495v1_chapitre2.tex,TRANSFER-0007,F94DCBA4304BABE70B5AD846902B1FBC8927025CF7E74E91C774AD62157F67AD,arxiv_distribution_license_not_reuse_clear,C:\Users\Floris\Documents\Codex\2026-05-26\there-is-currently-an-ongoing-process\interlanguage_localization\01_other_pc_full\language-source-bodies\romance-b3-transfer-ready-20260706\body_files\verified_romance_body_manifest\bodies\french\arxiv_1508_04495v1\1508.04495v1_chapitre2.tex,116,quotient de $\LL$ par ce qu'on appelle un idéal maximal soit une algèbre de Lie qui n'est pas abélienne. Le quotient …,F81AAE9ACDA1A3AEB1C607F1A145BABBDE09D1D53E2CB8B868B908C79464B3EB,mathematics_mixed,mechanical_context_candidate,unreviewed_context_window,candidate_not_promoted,accepted_sense_match,ring_ideal_sense_matches,Full extracted context window inspected.,sense_matching_source_context,codex_internal_manual_context_review_20260717,semantic_curation_not_human_validation,false,false
