"Lane","Path","RelativePath","Extension","Bytes","LastWriteUtc","SHA256"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SHA256SUMS.txt","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SHA256SUMS.txt",".txt","1451","2026-07-06T07:48:18.2333070Z","2C74D590166631BE6E0471D6B722410E0B6D222802116046FC6FB4022E0FFD7E"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.csv",".csv","2144","2026-07-06T07:48:18.1149937Z","AD19200A7D76D2826901572E6A2D875BE90F4C17F6F4DEECF749C06466EAF27F"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\generated-draft-active-row-pretranslation.tex","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\generated-draft-active-row-pretranslation.tex",".tex","5255","2026-07-06T07:48:17.8280251Z","D28EBD4EF9513C68B182A9BF3C61050B41F4F006B05CB53CF4317A26BD0A1D4F"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md",".md","721","2026-07-06T07:48:17.8260157Z","CFD8927CC64DC51E8BD2392B3C533B0061AE676E5370A451F338B1A1B401F132"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_CONTEXT_NOTES.md","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_CONTEXT_NOTES.md",".md","79279","2026-07-06T07:48:17.8260157Z","45647756542362CEF6F32331AC0D80325E759A6399C2A0BC2E3AC79054DEEE6D"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SUMMARY.json","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SUMMARY.json",".json","900","2026-07-06T07:48:17.8242703Z","61417F638AC0CF1342C8A426BE4A13F97BC44D9E7C4E48C69A9D61759E858C25"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_WITNESS_INDEX_CARRY_FORWARD.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_WITNESS_INDEX_CARRY_FORWARD.csv",".csv","31923","2026-07-06T07:48:17.8242703Z","3BD4411C92D9F8B24C0D5135C72EE755A4EFA09BC783F519F770ECD1C8D7F92B"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\B3_ROUTE.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\B3_ROUTE.csv",".csv","1019","2026-07-06T07:48:17.8242703Z","30655094C4C1CD37015220889AE2B4A3F380C1DD997F1E6B6BCD8F026A5EC136"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\CODEPOINT_TEX_PDF_READABILITY_AUDIT.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\CODEPOINT_TEX_PDF_READABILITY_AUDIT.csv",".csv","37651","2026-07-06T07:48:17.8222626Z","C394DD210BF936B6D0407EBD36AD42FBD12F0A79C495752C93D099F13AE1DE7C"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\FABLE_SOURCE_USE_ADVERSE_ACTIVE_LEDGER.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\FABLE_SOURCE_USE_ADVERSE_ACTIVE_LEDGER.csv",".csv","42507","2026-07-06T07:48:17.8182458Z","35442A20998A875D6CFAFDD13C2CB41A3766660E453C9E63488AC8EEAD3980E8"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANUAL_SOURCE_REVIEW_BLOCKERS.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANUAL_SOURCE_REVIEW_BLOCKERS.csv",".csv","29592","2026-07-06T07:48:17.8162371Z","5AF41CDD80699156B7ED46B553248C3117953C047AEB1112695F8E19E3710B28"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_GATED_ACTIVE_INTERLINEAR_ROWS.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_GATED_ACTIVE_INTERLINEAR_ROWS.csv",".csv","5296","2026-07-06T07:48:17.8142287Z","B514B03D8C13DA9C6923996E142489A46E4A830AED4B32C3B4462A5EB6A96535"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_BACKED_DRAFT_PRETRANSLATION_INTERLINEAR.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SOURCE_BACKED_DRAFT_PRETRANSLATION_INTERLINEAR.csv",".csv","49222","2026-07-06T07:48:17.8142287Z","F40DE1A088AC8E5DDE7BB39FB7A6256165BF89E9256A00BAC0DA95DBEBB18201"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ZH_HANS_34_ROW_AUDIT.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ZH_HANS_34_ROW_AUDIT.csv",".csv","36636","2026-07-06T07:48:17.8122190Z","8761D500976608496A98135A470659027114C4B6B4BA5FA3D9E2D97CB40CD588"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\JAPANESE_41_ROW_AUDIT.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\JAPANESE_41_ROW_AUDIT.csv",".csv","42178","2026-07-06T07:48:17.8084661Z","5274570439094643FE6BF4D713CDC389539F28544AC1E206147FDD546A86808D"
"noether-cjk-source-evidence-draft-lane","C:\Users\memo_\Documents\Codex\2026-07-04\noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ACTIVE_ROW_STATUS_AUDIT.csv","noether-cjk-source-evidence-draft-lane\outputs\CJK_DRAFT_212DFB_FOLLOWUP_GAP_AUDIT_20260706\ACTIVE_ROW_STATUS_AUDIT.csv",".csv","78397","2026-07-06T07:48:17.7944225Z","A4486C4E32E88F1E39260CD733B642A2A552A7AB039ED9C787E8247CAA69532B"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\SHA256SUMS.txt","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\SHA256SUMS.txt",".txt","1327","2026-07-06T07:48:04.8679768Z","A345E12EEFF6FB6536DDE74DFF7F79597FD5B56CD9EEC357A56F2885AA20F2EF"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\MANIFEST.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\MANIFEST.csv",".csv","1955","2026-07-06T07:48:04.8299102Z","9BC339EE427EABB55A9189CA6ABB87FC58E903E291B9A5AA2947D190ABEDCA81"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\README.md","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\README.md",".md","1938","2026-07-06T07:48:04.7482531Z","0F7EABAA7A58807932910B5DDAD24C9AFD8DFFAA619CB9A9293AC3EA23BCD541"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\PACKAGE_VALIDATION.json","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\PACKAGE_VALIDATION.json",".json","768","2026-07-06T07:48:04.7462485Z","CC2B95EE8D95FE2E1CBDC663FDAC78A914CB4BE4CB5EFD2BE31A9F1F51F76512"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\B3_UPLOADER_READY_SUMMARY.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\B3_UPLOADER_READY_SUMMARY.csv",".csv","554","2026-07-06T07:48:04.7029845Z","DD958BE9E2F05EF326A8D4F9217A512F2BFC304ECD7B29554B0B33FCE7A21A1E"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\BRANCH_212DFB_DELTA_CONTEXT.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\BRANCH_212DFB_DELTA_CONTEXT.csv",".csv","5953","2026-07-06T07:48:04.7029845Z","FAFD3D0EAC2DC2C2D59B014BDE3A0E30CEB55CF8DBC65A814541BBDDF54E65D2"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\SOURCE_USE_LABEL_ROWS.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\SOURCE_USE_LABEL_ROWS.csv",".csv","87842","2026-07-06T07:48:04.6949553Z","989D8376553056815D03DC7783C700E19F27DE98CCB6FC0184825737C3A3BC61"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\FABLE_SOURCE_USE_ADVERSE_DO_NOT_USE_LEDGER.csv",".csv","5772","2026-07-06T07:48:04.6908616Z","1CBC2A256ACC75E6193A904907B8C3B4397A712F1B21FCEBF1D74659D2DCFC97"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\FABLE_BRANCH_WEIGHT_WITNESS_LEDGER.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\FABLE_BRANCH_WEIGHT_WITNESS_LEDGER.csv",".csv","4222","2026-07-06T07:48:04.6861013Z","97DBBCCAEE3B5128B70C4A082D2EC9516600F4DD5313C144D2BA5245C865DA94"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\EXACT_BLOCKERS_AND_RECOVERY_SEARCHES.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\EXACT_BLOCKERS_AND_RECOVERY_SEARCHES.csv",".csv","9966","2026-07-06T07:48:04.6740577Z","BF18DA3A1B381CB8A39AD5A97F7974A46D138DF7B57694AF53EA350515862F94"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\ADJACENT_EIGEN_LINEAR_ALGEBRA_ROW_AUDIT.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\ADJACENT_EIGEN_LINEAR_ALGEBRA_ROW_AUDIT.csv",".csv","25199","2026-07-06T07:48:04.6681019Z","534335ACB7C6D157D25D6A532ECAA1464C96F5710F7DBC891175FE62527EA40F"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\DRAFT_PRETRANSLATION_INTERLINEAR_SOURCE_RESOLVED_ROWS.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\DRAFT_PRETRANSLATION_INTERLINEAR_SOURCE_RESOLVED_ROWS.csv",".csv","144906","2026-07-06T07:48:04.6660936Z","5BE69140983CAACAB49A5F9E91BB818A29CEBDDFE469A359D45F17C07197C42A"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\SOURCE_CONTEXT_NOTES_AR_FA_PERSIANATE_ADJACENT_LA.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\SOURCE_CONTEXT_NOTES_AR_FA_PERSIANATE_ADJACENT_LA.csv",".csv","151536","2026-07-06T07:48:04.6364936Z","238620B2A27363C139D6D081646FDEFBAE7DDB3181D02F25866E603D9A148E87"
"noether-r3-arabic-persianate-linear-algebra","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\SOURCE_BODY_SOURCE_WITNESS_STATUS.csv","noether-r3-arabic-persianate-linear-algebra\outputs\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706\R3_212DFB_BRANCH_ADVANCE_GAP_AUDIT_20260706T074803Z\SOURCE_BODY_SOURCE_WITNESS_STATUS.csv",".csv","2146","2026-07-06T07:48:04.6118750Z","6264EC87A6BCD76EC3B14D6E72B7B70286CB78E5657885698D3FA746E865473A"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\SHA256SUMS.txt","noether-r7-malay-sea-pacific\outputs\SHA256SUMS.txt",".txt","91226","2026-07-06T07:47:49.8816441Z","2949B32E2CFF2024A53084D9EB9584431D0FB7E9F0D6408A4BEA8CF1136C695E"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\MANIFEST.csv","noether-r7-malay-sea-pacific\outputs\MANIFEST.csv",".csv","110155","2026-07-06T07:47:49.5933040Z","BF987191D0199ED9505B2544B634815380EFE596FB12A51CD004DDD4C1157846"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SHA256SUMS.txt","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SHA256SUMS.txt",".txt","2391","2026-07-06T07:47:49.1013906Z","4F4D7870AB2E4019DFEECE6DA0E1A8A6F009D1B3053A6BE3F2E7A31CB0AFF042"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.csv","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\MANIFEST.csv",".csv","5055","2026-07-06T07:47:48.8082905Z","8B203D3068EC834BBC83D7D1058FDAC157641D68E3A52F7ACF5BE9BF9D387E42"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\ACTIVE_SESSION_STATE.md","noether-r7-malay-sea-pacific\outputs\ACTIVE_SESSION_STATE.md",".md","618","2026-07-06T07:47:48.3340021Z","52C3CC47EFB992C7CAB72C2AAB3BA1933127215DC9254B8CE5F2738DF0508568"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\SESSION_LOGBOOK_20260705.md","noether-r7-malay-sea-pacific\outputs\SESSION_LOGBOOK_20260705.md",".md","32796","2026-07-06T07:47:48.3279815Z","3CBF3117D462B31C79FD0A304007C951F8F61369EE9A37C38D3C454429D708FE"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\HEARTBEAT_20260705.md","noether-r7-malay-sea-pacific\outputs\HEARTBEAT_20260705.md",".md","30273","2026-07-06T07:47:48.3161848Z","DD25095D10D26025B19285F6A00B839AF97CBF5BA5A55EBBB06835FEB1220B8D"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\LOGBOOK_EXCERPT.md","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\LOGBOOK_EXCERPT.md",".md","581","2026-07-06T07:47:48.1759689Z","BB1B5605F691EB6F1E5AC9D063E08D9C71EB51BC7479CDF414EF692A7DC02173"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\README.md",".md","947","2026-07-06T07:47:48.1742227Z","B138440A1DEE7E7ECAB23B674D3F3EC0665101ECABD3300F7696A9C4031B047F"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SUMMARY.json","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\SUMMARY.json",".json","991","2026-07-06T07:47:48.1306169Z","5458A1F0F1486AB3948E0B8B43E08704648AEAEBAC93E67A2B3D7D7CCA53F11A"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\rules_acknowledgement.md","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\rules_acknowledgement.md",".md","682","2026-07-06T07:47:47.9512455Z","9CBC6E92276C58995492A73974E5ED6B79C292A363E939607836945BCCC598EA"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\do_not_use.csv","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\do_not_use.csv",".csv","6829","2026-07-06T07:47:47.9314578Z","0130B66313D9CA7B9415ED7919CC7FE7B1F1991B732F4FC5FA5EFFB3D78092DA"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\branch_weight_ledger.csv","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\branch_weight_ledger.csv",".csv","8026","2026-07-06T07:47:47.9274487Z","584CEFBE441D6F2876C717DAD3CD4651615FC6B078DD95DD3AC8C93FD15A292B"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\source_documents.csv","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\source_documents.csv",".csv","57323","2026-07-06T07:47:47.8820870Z","A341440D45862756F94AC619FBB63E8B0696C38A0AD06272EFDFC6F4663D726B"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\languages.csv","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\languages.csv",".csv","3383","2026-07-06T07:47:47.8703181Z","C15CFDCDE94E93D0F8B89FE210AD219246834A82EFD04861A1290AEA0A81D70C"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\R7_212DFB_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\R7_212DFB_FABLE_SOURCE_USE_ADVERSE_EVIDENCE_LEDGER_20260706.csv",".csv","162109","2026-07-06T07:47:47.8683117Z","CB3AB9CFC240075450929611C435B381E7D12634F525CBE87611C0124E3ED3DA"
"noether-r7-malay-sea-pacific","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\R7_212DFB_EXACT_BLOCKERS_AND_ACTIVE_RECOVERY_SEARCHES_20260706.csv","noether-r7-malay-sea-pacific\outputs\R7_212DFB_FOLLOWUP_GAP_AUDIT_20260706\R7_212DFB_EXACT_BLOCKERS_AND_ACTIVE_RECOVERY_SEARCHES_20260706.csv",".csv","47854","2026-07-06T07:47:47.7795936Z","59A99AAD16A7BAC2E7BAB73A354CB99DA0DE71D89DE5C67D623747FB812B00E1"
