slug,pdf,page,png,width,height,mean_gray,stddev_gray,black_fraction,trim_box,trim_x,trim_y,trim_area_fraction,blankish,dark_or_inverted
00_pdf__gauss_werke_band11_part1,00_pdf__gauss_werke_band11_part1.pdf,326,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_band11_part1\page_00326.png,745,1053,0.97038,0.11319,0.09575,657x909+0+0,0,0,0.76128,False,False
00_pdf__gauss_werke_band11_part1,00_pdf__gauss_werke_band11_part1.pdf,327,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_band11_part1\page_00327.png,745,1053,0.9666,0.12148,0.10562,657x910+0+0,0,0,0.76212,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,1,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00001.png,745,1053,0.98947,0.08354,0.02278,544x669+0+0,0,0,0.46392,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,2,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00002.png,745,1053,0.99381,0.06554,0.01275,309x333+0+0,0,0,0.13117,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,3,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00003.png,745,1053,0.96556,0.13235,0.09529,567x758+0+0,0,0,0.54786,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,4,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00004.png,745,1053,0.94175,0.16446,0.1664,568x957+0+0,0,0,0.69291,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,5,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00005.png,745,1053,0.94072,0.16501,0.17008,585x958+0+0,0,0,0.71439,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,11,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00011.png,745,1053,0.95488,0.14747,0.12735,568x957+0+0,0,0,0.69291,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,21,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00021.png,745,1053,0.96707,0.12895,0.09123,568x909+0+0,0,0,0.65815,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,32,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00032.png,745,1053,0.95594,0.14492,0.12571,567x911+0+0,0,0,0.65844,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,42,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00042.png,745,1053,0.96706,0.12887,0.09123,567x909+0+0,0,0,0.657,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,52,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00052.png,745,1053,0.96215,0.14064,0.10228,567x909+0+0,0,0,0.657,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,62,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00062.png,745,1053,0.95927,0.1407,0.11515,567x911+0+0,0,0,0.65844,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,72,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00072.png,745,1053,0.95105,0.15264,0.13904,567x910+0+0,0,0,0.65772,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,83,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00083.png,745,1053,0.95857,0.1413,0.11798,568x909+0+0,0,0,0.65815,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,93,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00093.png,745,1053,0.94704,0.16136,0.14533,568x911+0+0,0,0,0.6596,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,103,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00103.png,745,1053,0.9512,0.15164,0.13904,568x910+0+0,0,0,0.65888,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,113,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00113.png,745,1053,0.94859,0.15697,0.14377,598x957+0+0,0,0,0.72951,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,123,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00123.png,745,1053,0.95658,0.14525,0.12154,568x957+0+0,0,0,0.69291,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,134,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00134.png,745,1053,0.94163,0.1651,0.16537,571x958+0+0,0,0,0.6973,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,144,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00144.png,745,1053,0.97375,0.1159,0.07295,567x911+0+0,0,0,0.65844,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,154,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00154.png,745,1053,0.96512,0.13165,0.09768,567x910+0+0,0,0,0.65772,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,164,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00164.png,745,1053,0.95391,0.14869,0.13173,567x910+0+0,0,0,0.65772,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,175,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00175.png,745,1053,0.95687,0.14514,0.12095,568x958+0+0,0,0,0.69363,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,185,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00185.png,745,1053,0.95804,0.14223,0.11824,568x958+0+0,0,0,0.69363,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,195,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00195.png,745,1053,0.95198,0.15082,0.13709,568x958+0+0,0,0,0.69363,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,205,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00205.png,745,1053,0.96521,0.12979,0.09971,567x909+0+0,0,0,0.657,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,215,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00215.png,745,1053,0.96413,0.1342,0.1001,567x913+0+0,0,0,0.65989,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,226,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00226.png,745,1053,0.94966,0.15508,0.14208,567x908+0+0,0,0,0.65627,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,236,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00236.png,745,1053,0.95574,0.14742,0.12364,567x907+0+0,0,0,0.65555,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,242,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00242.png,745,1053,0.96072,0.13906,0.10998,567x909+0+0,0,0,0.657,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,243,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00243.png,745,1053,0.9678,0.12779,0.08888,567x910+0+0,0,0,0.65772,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,244,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00244.png,745,1053,0.96864,0.12602,0.08607,567x908+0+0,0,0,0.65627,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,245,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00245.png,745,1053,0.95983,0.14044,0.1114,601x909+0+0,0,0,0.69639,False,False
00_pdf__gauss_werke_individual_papers,00_pdf__gauss_werke_individual_papers.pdf,246,manuscript_translation_project\release_candidates\gauss_author_current_strict_audit\sample_pages\00_pdf__gauss_werke_individual_papers\page_00246.png,745,1053,0.96222,0.138,0.10286,567x908+0+0,0,0,0.65627,False,False
