package_path,source_use_label,language_or_scope,role,bytes,sha256,source_url,license_or_access_signal,witness_id,source_title,is_native_source_evidence,is_generated_draft,non_claim_boundary
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-flat-module_평탄_가군_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1357,8C6D067A334D20E300160709D45FAE94111B7AAF68A8664D8E5937A863D01E65,https://ko.wikipedia.org/wiki/%ED%8F%89%ED%83%84%20%EA%B0%80%EA%B5%B0,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-flat-module,평탄 가군,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,9997,5AD39E9E1EFBD51257D5A98BED56B8313ECCB8E9016587606CF5FF8401AB8061,https://ko.wikipedia.org/wiki/%ED%99%94%EC%82%B4%EC%A7%91%20%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-quiver-representation,화살집 표현,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,14863,D7D08398FAEE7AA4071F91184BFD374DFC57C28F7C4EF0001BDEEF5E258F66AD,https://ko.wikipedia.org/wiki/%ED%99%94%EC%82%B4%EC%A7%91%20%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-quiver-representation,화살집 표현,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-quiver-representation_화살집_표현_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1424,8543C957ABA1B739063F11A76BFAEBD0F5C2880F562569918B5BA6DCBD7E7531,https://ko.wikipedia.org/wiki/%ED%99%94%EC%82%B4%EC%A7%91%20%ED%91%9C%ED%98%84,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-quiver-representation,화살집 표현,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-complex-multiplication_복소_곱셈_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,5456,4493AC97597C3BCB7897E2CA9A42BF11B5CFDE716E928FB0F5A579F67DCC2C90,https://ko.wikipedia.org/wiki/%EB%B3%B5%EC%86%8C%20%EA%B3%B1%EC%85%88,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-complex-multiplication,복소 곱셈,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-complex-multiplication_복소_곱셈_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,9149,742955ADC4EBED497B9AF809E9DA3A2D807D22BF539C819E39CF3409FE7E49D2,https://ko.wikipedia.org/wiki/%EB%B3%B5%EC%86%8C%20%EA%B3%B1%EC%85%88,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-complex-multiplication,복소 곱셈,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-complex-multiplication_복소_곱셈_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1365,325C170BC5FE9BD93BB04D2B7DCD1A25C7DB6076E1F681602408E1BB2CB0702C,https://ko.wikipedia.org/wiki/%EB%B3%B5%EC%86%8C%20%EA%B3%B1%EC%85%88,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-complex-multiplication,복소 곱셈,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,21299,C495ECF1F47A5693A0DFC02DD83F0D279257FE546D1B88D15D2B1484B616EBC2,https://ko.wikipedia.org/wiki/%EC%86%8C%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-prime-ideal,소 아이디얼,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,26873,4AD774FDC5A5ADF5636AE0B1E7A8FF64D772DA50D898F5FEAA81152B9D5D1A2F,https://ko.wikipedia.org/wiki/%EC%86%8C%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-prime-ideal,소 아이디얼,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-prime-ideal_소_아이디얼_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1411,64B2B003FE6C824FC4928F310D7C38654287D9A08AB5EF0FDF7F73B61BD2B65D,https://ko.wikipedia.org/wiki/%EC%86%8C%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-prime-ideal,소 아이디얼,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,16323,5E43EE8C26920DB9CDAF9A65D196378A4D9A949B1C9BB06ED28D71363E17F4A5,https://ko.wikipedia.org/wiki/%EC%9C%BC%EB%9C%B8%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-primary-ideal,으뜸 아이디얼,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,21459,E1C99299E19F07E3361F6EE84CBEB8DF41BA8535D7BC1D29FFF01EFAD5DC122F,https://ko.wikipedia.org/wiki/%EC%9C%BC%EB%9C%B8%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-primary-ideal,으뜸 아이디얼,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-primary-ideal_으뜸_아이디얼_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1426,6B4D5A038010158700C36E8F065CFA181F3265C36EECBF94C499425888ADD67C,https://ko.wikipedia.org/wiki/%EC%9C%BC%EB%9C%B8%20%EC%95%84%EC%9D%B4%EB%94%94%EC%96%BC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-primary-ideal,으뜸 아이디얼,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,30250,72A67FB418D0FEE86F7E66476E88CD34663F26C79C3EE06C7D51F365102E917E,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%88%98%EC%A0%81%20%EC%88%98%EC%B2%B4,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-algebraic-number-field,대수적 수체,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,36853,172A524E0645B1C98A48D919AB27A8A0D138FFCD931A81AD857D518F6A590E97,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%88%98%EC%A0%81%20%EC%88%98%EC%B2%B4,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-algebraic-number-field,대수적 수체,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-algebraic-number-field_대수적_수체_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1426,1A087584405F92EE8905A60AF5CCA77A534FA871FEFC41D3AA4A3E194E1E38BC,https://ko.wikipedia.org/wiki/%EB%8C%80%EC%88%98%EC%A0%81%20%EC%88%98%EC%B2%B4,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-algebraic-number-field,대수적 수체,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,3474,1CA246D5AE4FF47C6061C37DDBD20F8C6AF013511029F7292A7DA1CDFD06506E,https://ko.wikipedia.org/wiki/%ED%97%A4%EA%B7%B8%EB%84%88%20%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-heegner-number,헤그너 수,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,7048,C390D7EEFA3D1BED3DC76329A1DEB82878FE915010C8D73D3889BDE28E5E5230,https://ko.wikipedia.org/wiki/%ED%97%A4%EA%B7%B8%EB%84%88%20%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-heegner-number,헤그너 수,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-heegner-number_헤그너_수_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1331,3DE7F8B24164B3143252B1C9CAA15FCDE1CE9DEECEC6A5FBFB308F2324428C84,https://ko.wikipedia.org/wiki/%ED%97%A4%EA%B7%B8%EB%84%88%20%EC%88%98,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-heegner-number,헤그너 수,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-minkowski-theorem_민코프스키_정리_raw_wikitext_20260705.txt,native-source-body,ko,Korean raw wikitext backfill source body,2370,B7C2182FF4FABC4ECF67B51C669A1D2B3AD19369AA756E1CAF8EA4234176E26A,https://ko.wikipedia.org/wiki/%EB%AF%BC%EC%BD%94%ED%94%84%EC%8A%A4%ED%82%A4%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-minkowski-theorem,민코프스키 정리,true,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-minkowski-theorem_민코프스키_정리_special_export_20260705.xml,audit-ledger,ko,Korean Special:Export XML provenance/source metadata,5791,ABE35381EAB73082A1E486143D0239E4BB3B7B7FC668C5CFE9A669D26591AF19,https://ko.wikipedia.org/wiki/%EB%AF%BC%EC%BD%94%ED%94%84%EC%8A%A4%ED%82%A4%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-minkowski-theorem,민코프스키 정리,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/ko-wiki-backfill-minkowski-theorem_민코프스키_정리_metadata_20260705.json,audit-ledger,ko,Korean raw-wikitext backfill metadata,1435,B27C277F8DE9254688181E28E3EA3292A16886FAA5CD1F84AB2E085DBD44A9BE,https://ko.wikipedia.org/wiki/%EB%AF%BC%EC%BD%94%ED%94%84%EC%8A%A4%ED%82%A4%20%EC%A0%95%EB%A6%AC,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-wiki-backfill-minkowski-theorem,민코프스키 정리,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/KO_RAW_WIKITEXT_BACKFILL_20260705.json,audit-ledger,ko,Korean raw wikitext backfill audit/provenance,33811,F7D87EF87FFF73B3049E7555D6F195EE8817E62CD955DCB7C76491739FC179B8,https://ko.wikipedia.org/,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-raw-backfill-20260705,KO_RAW_WIKITEXT_BACKFILL_20260705.json,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/KO_RAW_WIKITEXT_BACKFILL_20260705.csv,audit-ledger,ko,Korean raw wikitext backfill audit/provenance,24588,8E800F80C333228A1DB0EEA06AE62C5FF97D67983E9FEB770AB786939E477919,https://ko.wikipedia.org/,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-raw-backfill-20260705,KO_RAW_WIKITEXT_BACKFILL_20260705.csv,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/backfill-20260705/KO_RAW_WIKITEXT_BACKFILL_20260705.md,audit-ledger,ko,Korean raw wikitext backfill audit/provenance,7428,4FFED81D2B3187F38EFEFF6C9055FB2410E71AFF66959E6552D9C974C3F8D7BC,https://ko.wikipedia.org/,"Korean Wikipedia raw wikitext/Special:Export fallback source body; site rights observed earlier as CC BY-SA 4.0; accessed for source-corpus/provenance only, not blanket license clearance.",ko-raw-backfill-20260705,KO_RAW_WIKITEXT_BACKFILL_20260705.md,false,false,source-canon/provenance/fallback source body; not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/KO_TERM_ATTESTATIONS_20260705.csv,audit-ledger,ko,Korean fallback term-attestation ledger from saved source bodies,375798,A20789284FCD2A82F72FF46E8D5D54C1B63EA3A5DB6A2068985C9ECE818AE36B,local derived ledger from saved Korean wikitext source bodies,Derived counts from Korean Wikipedia fallback source bodies; no source snippets copied; no blanket license-clearance claim,ko-term-attestations-20260705,KO_TERM_ATTESTATIONS_20260705.csv,false,false,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/KO_TERM_ATTESTATION_GAPS_20260705.csv,audit-ledger,ko,Korean fallback term-attestation ledger from saved source bodies,96,1E15DBBCE476FEF06BA6B8A88269570BF9D5B64D5F2FEBEBF16A5C4860FFB693,local derived ledger from saved Korean wikitext source bodies,Derived counts from Korean Wikipedia fallback source bodies; no source snippets copied; no blanket license-clearance claim,ko-term-attestations-20260705,KO_TERM_ATTESTATION_GAPS_20260705.csv,false,false,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/KO_TERM_ATTESTATIONS_20260705.json,audit-ledger,ko,Korean fallback term-attestation ledger from saved source bodies,26452,CDFEA2FC0725DAEE1B35B503B4D054CA4FFC6D1139DA9C560646D3A5D13CE2C0,local derived ledger from saved Korean wikitext source bodies,Derived counts from Korean Wikipedia fallback source bodies; no source snippets copied; no blanket license-clearance claim,ko-term-attestations-20260705,KO_TERM_ATTESTATIONS_20260705.json,false,false,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
native-source-bodies/ko/wiki-bodies/KO_TERM_ATTESTATIONS_20260705.md,audit-ledger,ko,Korean fallback term-attestation ledger from saved source bodies,15095,958ACEEBC277A719F385AC1939C5D49EAA1FA7215A378E5ED8E308B267D136E0,local derived ledger from saved Korean wikitext source bodies,Derived counts from Korean Wikipedia fallback source bodies; no source snippets copied; no blanket license-clearance claim,ko-term-attestations-20260705,KO_TERM_ATTESTATIONS_20260705.md,false,false,source-canon/provenance/fallback term attestation; not row-level Korean translation/not native review/not accepted terminology/not license clearance/not gate promotion/not completion
generated-draft/fable-ledgers/20260705/FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md,audit-ledger,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,4256,0DA089F22D1114DD46DA8A754546A7CE5D94BB68C0D5B23EA40ED353D913C135,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,FABLE_REQUIREMENTS_ACKNOWLEDGED_20260705.md,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/MANIFEST.csv,manifest,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,2373,5E09F1A52269D2B0E578F1AC1D85FAE68C54655166CA1CA61B56B2C11098F10B,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,MANIFEST.csv,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/SHA256SUMS.txt,manifest,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,953,B91CBAD8B9AFBB899D72834165516B44A7DF5CFF20DF52410C96458489E26C52,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,SHA256SUMS.txt,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/branch_weight_ledger.csv,audit-ledger,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,26555,A347301B30CCE5E65DE0DC728BCC875FCDBB9627990E3845B7E9D345F9B07CE4,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,branch_weight_ledger.csv,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/do_not_use.csv,audit-ledger,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,51185,6D79E25628E50A3E6C81EF34F8BB0E5FAD0CEC247DDBB3EC6D5DAB730D74C183,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,do_not_use.csv,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/forms.csv,generated-draft,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,561119,1D47A6E072A772BDE96C7C2177F9FC9DA03A1FECC667283842187656AE548CA4,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,forms.csv,false,true,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/languages.csv,audit-ledger,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,1230,BD4969BA57F37A162C5BF2FB08A3BFEF186A144543930F996BA6AE799AA54CCE,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,languages.csv,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/lexemes.jsonl,generated-draft,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,77835,CA61F40422B7E80E134B1424E2BD01FF95C403C6805DC9B672CF0D35202D3DD1,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,lexemes.jsonl,false,true,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/marginal_intelligibility.csv,generated-draft,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,12823,577BB72E29FAF1156AD261C5A0302273BCDFF2EE3FA44818B6E29E51261317B7,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,marginal_intelligibility.csv,false,true,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/rules_acknowledgement.md,audit-ledger,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,1891,E72C4887AAB9063BD4C88E4C3B6843675746D62915ADECF300873C5CE91B2449,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,rules_acknowledgement.md,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/source_documents.csv,audit-ledger,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,129200,21E9B8598B1D051BE384B059D65E211F485934157D412F8D459A21F7CED77A7E,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,source_documents.csv,false,false,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/fable-ledgers/20260705/word_weights.csv,generated-draft,ja+zh-Hans+ko,Fable weighted rooted-tree/interlanguage ledger; generated-draft/non-canonical support; not native CJK source evidence,19185,25DB44A7E6416F914BCEF58EC0E704BA8FDE16EC7E45842CED7AAD9B61367AD7,,local generated ledger from source-body package and GitHub/Fable instruction artifacts; no license-clearance claim,cjk-fable-ledger-20260705,word_weights.csv,false,true,generated-draft/non-canonical/not native reviewed/not approved/not accepted terminology/not gate-promoted/not complete
generated-draft/interlinear-scaffolds/20260705/CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.csv,generated-draft,ja+zh-Hans+ko,CJK generated-draft/non-canonical interlinear pre-translation scaffold; not native source evidence,123884,D6C6D7CFA422F314F4284216541A658A415AB10C6C66E33FE5D0448D92A9A870,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,cjk-interlinear-scaffold-20260705,CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.csv,false,true,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/interlinear-scaffolds/20260705/CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.json,generated-draft,ja+zh-Hans+ko,CJK generated-draft/non-canonical interlinear pre-translation scaffold; not native source evidence,150967,60B354C359BD8EC593D18D87F6E00EBAFE54F92E6ED7CE08EDBA15F55360D320,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,cjk-interlinear-scaffold-20260705,CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.json,false,true,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
generated-draft/interlinear-scaffolds/20260705/CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.md,generated-draft,ja+zh-Hans+ko,CJK generated-draft/non-canonical interlinear pre-translation scaffold; not native source evidence,8430,63785604B7EA28250A5E58DD8EE267793045A91549EE0BF8F41733804B20210A,,local generated scaffold from Fable ledgers and Korean fallback term attestations; no license-clearance claim,cjk-interlinear-scaffold-20260705,CJK_INTERLINEAR_PRETRANSLATION_SCAFFOLD_20260705.md,false,true,generated-draft/non-canonical/pre-translation scaffold; not native review/not accepted terminology/not gate promotion/not source certification/not completion
