"lane","frontier","packet_path","csv_file","row_count","sha256"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_048_4c356944c59a_-repeat-dedup-blocker-recovery-20260707__OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707__SOURCE_GATED_RELATION_FUNCTION_ACTIONS_761BEC88.csv","16","A842529D2F91A0A0D07AE3CC376BBC8034B1423E30AF6261B8AB010D82515CD3"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_049_f4770ad5f1a7_61bec88-09a8-repeat-dedup-blocker-recovery-20260707__OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707__SOURCE_USE_CATEGORY_STATUS_761BEC88.csv","5","CB734556746E394F6248FF8B2637875999CC997E2A6B608D80B1383627817CEE"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_050_069021126235_c88-09a8-repeat-dedup-blocker-recovery-20260707__OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707__TOKEN_RESET_AND_BOUNDARY_RULES_761BEC88.csv","4","AD84A99A7ECEB549F33D49F270DB4F6F2AC7CB6089C78E5394123F227EF1CD80"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_051_e00a961fb98c_support-761bec88-09a8-repeat-dedup-blocker-recovery-20260707__OLP_761BEC88_09A8_REPEAT_DEDUP_BLOCKER_RECOVERY_20260707__ZERO_CLAIM_LEDGER_761BEC88.csv","6","95AC0AC14A3245268FF419555E466C8EB0D94910785A5ABFA9B8791C0121450C"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_052_d4036ffb2b59_pport-761bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__ADVERSE_EVIDENCE_STATUS_761BEC88.csv","5","09BA6BCC50088C628FDD94306293C4A81D8627F3537C7700654CAB8417DB228F"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_053_a4dc1d29dc55_ort-761bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__AUTHORITY_BOUNDARY_STATUS_761BEC88.csv","4","A6DDA1718299942DEFFAABD4B0966F58D855AFD768E73AF88BB123DE6D83EBBA"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_054_2aaaf9eb5e0c_761bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__B3_HANDOFF_PACKAGE_REFERENCES_761BEC88.csv","4","A9F56F5BF9B6CDCDC90B35C2EFD27FA5A8B56CFCE66D1E4F984BCC11601451DC"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_055_2b088ba06956_rt-761bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__FABLE_FORMAL_OBJECT_STATUS_761BEC88.csv","14","2F8114627ECEA2A90544FE680499A103557A8685786B322BDF3458E2E46DEC9F"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_056_4dfde00261e0_1bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__HEARTBEAT_BLOCKER_RECOVERY_ROWS_761BEC88.csv","5","C2F44B4F69B90DCC14DA027DCE7C2EF9A05C97794C6446BE6CD6FA19CCC13526"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_058_5f0a2631d354_olp-relation-function-support-761bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__MANIFEST.csv","12","A82461425B995CFC24247E9076AF6363A31D6814D6C7FFBFD937C5600F35DBC7"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_059_42e9836f8dd4_upport-761bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__MUTUAL_WAKE_ACCOUNTING_761BEC88.csv","1","F2A5C379D5CC1BD12FE6C47B48D1420C23B363924920C0952D329C45C94465E0"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_063_bb0352f16cfa_09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__SOURCE_GATED_RELATION_FUNCTION_ACTIONS_761BEC88.csv","16","A842529D2F91A0A0D07AE3CC376BBC8034B1423E30AF6261B8AB010D82515CD3"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_064_9341610f3345_rt-761bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__SOURCE_USE_CATEGORY_STATUS_761BEC88.csv","5","CB734556746E394F6248FF8B2637875999CC997E2A6B608D80B1383627817CEE"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_065_c9e56b4564d8_61bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__TOKEN_RESET_AND_BOUNDARY_RULES_761BEC88.csv","4","AD84A99A7ECEB549F33D49F270DB4F6F2AC7CB6089C78E5394123F227EF1CD80"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_066_467c9c67f67a_ion-support-761bec88-09a8-source-use-adverse-recovery-20260707__OLP_761BEC88_09A8_SOURCE_USE_ADVERSE_RECOVERY_20260707__ZERO_CLAIM_LEDGER_761BEC88.csv","6","95AC0AC14A3245268FF419555E466C8EB0D94910785A5ABFA9B8791C0121450C"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_067_956c600205ad_linear-terminology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__BLOCKER_RECOVERY_ROWS_761BEC88.csv","4","754E7D7860F5D060D429136AA58D1636859C85B57B9E88E2E680FB08D38E1FE7"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_068_a8dcad345acc_logy-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__BRANCH_WEIGHT_MARGINAL_WITNESS_ROWS_761BEC88.csv","14","45E9C77FA9ED250538C061561D09C4D9763B867CEA258AA9A77BF2100A7494BC"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_069_5b7cc092797f_erminology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__DO_NOT_USE_ADVERSE_GUARD_ROWS_761BEC88.csv","11","A444D463DAE0251029AFA9C2EBBED5D9125BA28374E5B140359F7FE79528E114"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_070_e8b5eb68edbe_rminology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__FORMULA_CONTEXT_SUMMARY_SOURCE_761BEC88.csv","5","865DE8B4C922CE7A67C17392CC77560104297CE9527672195464FCFAB0BF39CA"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_071_603f50d6fbee_minology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__FORMULA_NEIGHBORING_USAGE_NOTES_761BEC88.csv","10","8060C29B44651137463EB4C06F974C295A7AFDBE752D7C0F5C663715E2FFBAC3"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_072_261cf388d7c5_ar-terminology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__INTERLINEAR_SCAFFOLD_ROWS_761BEC88.csv","10","933E50E7C36B1EB0596FE47A2F9A3FB6EF01166278737275FA6BD2361A226FCE"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_074_2d5230f46a78_support-761bec88-interlinear-terminology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__MANIFEST.csv","11","03D9B89CB7D6DECC1F780ECB1B703EE5AACAA95DACBC394912B020C0D5AEB666"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_078_be32fd1a73c4_ear-terminology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__SOURCE_USE_BOUNDARY_ROWS_761BEC88.csv","5","307D5A10F3343913308A0A06B2BBB9643F71A93B89FFC9DB48FAC9237271F542"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_079_d15758a19ef8_ear-terminology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__TERMINOLOGY_ALTERNATIVES_761BEC88.csv","14","475F2CE1DF4670B9BC3F11BF79A5797EF103741DA5543504DA47062741D30C44"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_080_38d1da2af015_erminology-source-use-recovery-20260707__OLP_761BEC88_INTERLINEAR_TERMINOLOGY_SOURCE_USE_RECOVERY_20260707__ZERO_CLAIM_INTERLINEAR_LEDGER_761BEC88.csv","6","0123DE4D61C9A885F6F13DD4F089F4EFB0EC9D6916AE24E64879F1ACFBCE92B7"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_081_d600b5e87e46_ane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__761BEC88_ADJACENT_ROUTE_CONTEXT_ROWS_20260707.csv","4","3CA3E8ECEAB642F15078D6B4931D8D39B77930B607A8749B057CB46880DE1378"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_082_c03449aa7d55_raft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__761BEC88_B3_HANDOFF_BOUNDARIES_20260707.csv","4","B91E985012F9586778BA7E55F00AC58C169AB27925AD8834E8AA7DAF51F6A92B"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_083_01854cec90bc_ane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__761BEC88_EXACT_BLOCKER_RECOVERY_ROWS_20260707.csv","7","D25A2DF718FAFD7EAF333A5F9A680A68CE8B45C097042F46D798F3FBEF4122AD"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_084_322081ca10bc_1bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__761BEC88_SOURCE_USE_GAP_FABLE_ADVERSE_ROWS_20260707.csv","5","B4D35E4826ED7973AFA6B12331FE01370A87E2EF869BF4814621834D3D7814CA"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_086_589cd886cf0d_nce-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__B3_UPLOADER_READY_SUMMARY_761BEC88.csv","1","92FD5E4E1144F12BD9F21BA77953A704248BD779273222B980988D0AAC0E650F"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_087_3aa7b7e983ec_3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__DRAFT_NONCANONICAL_PRETRANSLATION_INTERLINEAR_ROWS_761BEC88.csv","9","241B2AC3F83FE3115B9BA96427C8BB773901331A90B14ED60F1895E6F9BFEBB9"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_088_195554744d06_ft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__EXACT_BLOCKERS_AND_RECOVERY_ROWS_761BEC88.csv","10","2A0343B8F0356A2ED0131D32E81ADA2BFBC92DF26C10E169BA96922E2E539339"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_089_e8b31d22a8ef_ft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__FABLE_FORMAL_OBJECT_CARRYFORWARD_761BEC88.csv","11","0338ABAFA89F17354819781FAD56549BDFB6B0C8DCA10FFDA806696C92A393B0"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_091_e49bea5d5b78_ource-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__FRONTIER_DELTA_761BEC88.csv","2","BA13044084163C5875AF1A49827EFD44D5F9286D81B204FA2B84029EBD63B7EF"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_093_e30c4cc5428f_sianate-tajik-source-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__MANIFEST.csv","30","EEAE8ACA76AA6BBA94B3CF0BD35AF5E86D084D41A63DDE3120AEB6F55B47FB2C"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_097_ca500dd8fea0_-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__SHA256_VERIFICATION_20260707.csv","30","048FD57001C4013813E280C8BEDC6B96DF6552FE182CD50AA48548D53F642E4E"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_098_36fab38455ac_lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_761BEC88.csv","5","AF07934B00B0CA820FE1DCA61C15FAABE08517814BC687964A8C1E2C3DB5420F"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_099_e52ba1e8ead0_ft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__SOURCE_WITNESS_SUBSET_BY_SUBLANE_761BEC88.csv","20","B48D7B4333B83434FC385D1BFED9B0880DB5E7CE3ADEED1A349F8EB65B591F56"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_100_6b5df067fabd_1bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_761BEC88.csv","14","946BB63C57CEA70DBA8B68FD0E9099BAB4CE77A6188F3243A1E67AF6EE9FC01A"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_101_5416b7964caa_ource-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__SUMMARY_COUNTS_761BEC88.csv","15","413C08E8B52404B25A83139F4BF3BA56E08E6F380B54E68EF3B79E8BD409DD72"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_102_22593e5b6f30_ne-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_761BEC88.csv","12","6CCD081677382FE0D02A1A6BB1D480043ED87E8065279EC2FAF3631E08F0F5FD"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_103_45531314dc05_tajik-source-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__adverse_evidence.csv","7","5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_104_b3642c26d9c7_k-source-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__branch_weight_ledger.csv","10","E00AB6E767D7D1D00C458CCA2C7FEBD436CB196E891B8445681DDABB71380438"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_105_5004d6cfb97f_anate-tajik-source-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__do_not_use.csv","8","0A6EFE4BF429466665CEFC91F7BFD3159C93C7F69DD2F53986946509DDCD6176"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_106_f0e960541169_persianate-tajik-source-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__forms.csv","40","724C3F24A508363B6DA0D2AEA9E38B0B0C3DA2570FD82A623BDD39DF2D734469"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_107_9cbbf8dc407e_ianate-tajik-source-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__languages.csv","5","D4237053C26766CB813D8F283DB2E11A6670B7ED6FAE25A7205B6989326A0A68"
"Arabic RTL","19B2AB4B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-arabic-rtl-source-evidence-draft-lane\outputs\ARABIC_RTL_19B2AB4B_LIVE_HEAD_AFTER_761BEC88_SOURCE_USE_GAP_RECOVERY_20260707","delta_109_4d8956df2421_urce-evidence-draft-lane-761bec88-b3-frontier-recovery-20260707__PERSIANATE_TAJIK_761BEC88_B3_FRONTIER_RECOVERY_20260707__marginal_intelligibility.csv","10","43E5DA26C41CC9C9D6029F26B3907317B2B44EE00CCBC2199A8DEA97FE9051D5"
