filelist_id,lead_identifier,lead_source,candidate_url,file_path_or_name,file_type_or_format,size_bytes,sha_or_hash_signal,metadata_source_path,metadata_source_sha256,license_or_access_signal,topic_language_tags,filelist_role,source_gate_decision,explicit_blocker,body_saved,source_text_saved,promotion_allowed
R9-HAUSA-FILELIST-GH-040,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-144x144.png,assets/favicon/apple-icon-144x144.png,blob,6295,git_object_sha=9e1ef9c3f0a4cc7d4feac89528532cdb38ba015a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-041,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-152x152.png,assets/favicon/apple-icon-152x152.png,blob,6810,git_object_sha=4565d86764c06cf489b4c349bbd5a7960ee080eb,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-042,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-180x180.png,assets/favicon/apple-icon-180x180.png,blob,8478,git_object_sha=b76548c5d3395ae7a46bf2523f9b4f54ccd0da10,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-043,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-57x57.png,assets/favicon/apple-icon-57x57.png,blob,2412,git_object_sha=57ce25e241cbfbbbb689e430e2dbb86b326737c6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-044,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-60x60.png,assets/favicon/apple-icon-60x60.png,blob,2169,git_object_sha=c2b123d1b13fb562b5bcc026804aacdc0b29eb9b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-045,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-72x72.png,assets/favicon/apple-icon-72x72.png,blob,2679,git_object_sha=fa9994d2bd6ac811432ae3d3916b22fb85f31ef2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-046,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-76x76.png,assets/favicon/apple-icon-76x76.png,blob,2871,git_object_sha=0bbd412d5fe6709761b8bc281e17bb871003d8c4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-047,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon-precomposed.png,assets/favicon/apple-icon-precomposed.png,blob,8862,git_object_sha=9d2bd25354b7585a9dcb8d83a674cdc3805af7b9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-048,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/apple-icon.png,assets/favicon/apple-icon.png,blob,8862,git_object_sha=9d2bd25354b7585a9dcb8d83a674cdc3805af7b9,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-049,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/browserconfig.xml,assets/favicon/browserconfig.xml,blob,281,git_object_sha=c5541482230075d4b4800ebbb7ac42fad29e5133,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-050,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/favicon-16x16.png,assets/favicon/favicon-16x16.png,blob,1022,git_object_sha=5827a35d8d41a68504cbf8884def7aeb34d4cf6f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-051,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/favicon-32x32.png,assets/favicon/favicon-32x32.png,blob,1576,git_object_sha=020ba9c4d33020afa52ec72147e8409a4134c51e,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-052,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/favicon-96x96.png,assets/favicon/favicon-96x96.png,blob,3868,git_object_sha=f6790df45299051f428254fd1d0d3284a578ed3a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-053,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/favicon.ico,assets/favicon/favicon.ico,blob,1150,git_object_sha=d0da5916e39a4ace625823355d1c7fc7c21faa7a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-054,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/manifest.json,assets/favicon/manifest.json,blob,720,git_object_sha=013d4a6a53334fae827a32824eaf51a889396514,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,web_app_source_file_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-055,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/ms-icon-144x144.png,assets/favicon/ms-icon-144x144.png,blob,6295,git_object_sha=9e1ef9c3f0a4cc7d4feac89528532cdb38ba015a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-056,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/ms-icon-150x150.png,assets/favicon/ms-icon-150x150.png,blob,6687,git_object_sha=55326c5741815edd65483d6eedaffca8e21fa9e5,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-057,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/ms-icon-310x310.png,assets/favicon/ms-icon-310x310.png,blob,18865,git_object_sha=1ffb94ac37925c08ffd3a64cb9de2cd16be1fff4,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-058,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/favicon/ms-icon-70x70.png,assets/favicon/ms-icon-70x70.png,blob,2585,git_object_sha=a6a9ade55d6a8cf483bbc5d212e85aca860aaaa2,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-059,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/hero-student.png,assets/hero-student.png,blob,258379,git_object_sha=74fbd1d728bb504c510cfb93c33ff8756e20b87d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-060,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/login.png,assets/login.png,blob,716186,git_object_sha=31ae4b48efc43765785baa23046a6bc17df16797,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-061,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/logo-blue.png,assets/logo-blue.png,blob,112593,git_object_sha=fc8b76705a6d79e68b28515eca42bdceebc7acea,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-062,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/logo-new-removebg-preview.png,assets/logo-new-removebg-preview.png,blob,12485,git_object_sha=fbfb5c32b5001c5d1a867483afcb77b31cac579d,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-063,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/logo-new.PNG,assets/logo-new.PNG,blob,6806,git_object_sha=62b41f2e07c143b606839552ac64206069813146,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
R9-HAUSA-FILELIST-GH-064,FazamMV23/HausaMath,GitHub recursive git-tree metadata,https://github.com/FazamMV23/HausaMath/blob/main/assets/logo-orange.png,assets/logo-orange.png,blob,531543,git_object_sha=d8e2e200113e20c51c5d2fb961632eca20225ece,C:\Users\memo_\Documents\Codex\2026-07-04\noether-r9-africa-horn-west\work\source_canon_witnesses\20260705_r9_hausa_deferred_lead_detail\github_FazamMV23_HausaMath_git_tree_main.json,9d68816d79c28ca5f3b842bffd86b73e15e263f25cb705cd36cec78974877102,repo_license_field=MIT; license_endpoint_spdx=MIT; license_path=LICENSE; license_blob_sha=22df68846dc84729a59ebe1bbd49464bb7e06014; repo_html_url=https://github.com/FazamMV23/HausaMath; default_branch=main; pushed_at=2023-09-29T10:39:12Z,Hausa; lissafi/math; GitHub web-app repository candidate; repository metadata only,static_asset_metadata_only,not_admitted_filelist_metadata_only,"Repository tree metadata only. No repository archive, file body, rendered app inspection, source text, commit-level package capture, license-file body review, target-language math-domain review, source-owner return, or reviewer gate was captured.",false,false,false
