"current_head","arabic_support_id","source_use_value","contains_arabic_script_in_target_or_gloss","has_formula_neighboring_note","has_register_alternatives","source_object_hash_status","rtl_script_register_formula_check","r3_owner_lane_action","boundary"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0255","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0256","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0257","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0258","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0259","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0260","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0261","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0262","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0263","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0264","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0265","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0266","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0267","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0268","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0269","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0270","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0271","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0272","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0273","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0274","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0275","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0276","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0277","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0278","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0279","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0280","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0281","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0282","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0283","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0284","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0285","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0286","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0287","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0288","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0289","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0290","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0291","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0292","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0293","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0294","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0295","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0296","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0297","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0298","native-source-body","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","source-gated generated-draft/noncanonical pretranslation/interlinear support permitted after R3 formula-neighboring and adverse checks","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0299","OCR-witness","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","OCR witness separated; source-context check required before generated-draft wording","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0300","OCR-witness","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","OCR witness separated; source-context check required before generated-draft wording","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
"ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","AR-AC6F4E-SUPPORT-0301","OCR-witness","false","true","false","source_object_hash_match","inspect RTL directionality, Arabic punctuation, TeX/PDF rendering, source-context adjacency to formulas/definitions/theorems/proofs, and adverse/do-not-use ledgers before any generated-draft wording","OCR witness separated; source-context check required before generated-draft wording","source-use/provenance/gap/generated-draft/noncanonical/not-native-reviewed; no bridge promotion, cross-gate merge, native-review, accepted terminology, canonical approval, license clearance, gate promotion, source certification, final status, bridge/pilot, or translation completion"
