authority_boundary,branch_path,csv_row_count,frontier,generated_utc,git_blob,local_source_body_path,mode,object_type,old_path,payload_group,previous_frontier,sequence,sha256,size_bytes,source_link_status,source_use_label,status
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/SHA256SUMS.txt,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,d683b2f7f1e40ab89d4dde783c14531ec0442c7b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0062_d683b2f7f1_SHA256SUMS.txt,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,62,0F581ECEF8287F15926E9F42A201C9148E7B1102D0F9264F2D0E24BBF2E1E0E2,3120,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/SHA256_VERIFICATION_20260707.csv,31,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,df192d730de298a788ceabd8e36426078d29fa14,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0063_df192d730d_SHA256_VERIFICATION_20260707.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,63,F7D0EDE3DCB53CEE90E5DDCBB620EFD08745D26919EEBDEFCBA3405796B4958A,5496,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_A55A9D0F.csv,5,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,fdeca157c03d67869a26f293f96c5d9be7adfc26,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0064_fdeca157c0_SOURCE_USE_GAP_ADVERSE_FABLE_LEDGER_A55A9D0F.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,64,05B95C69FEB54B694A6EA75D17300CB66DF1596CA711A0E045B89EE01C0BE4E1,4640,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/SOURCE_WITNESS_SUBSET_BY_SUBLANE_A55A9D0F.csv,20,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,7437f6d7efb231d58247a18b155eaeb8c3b08447,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0065_7437f6d7ef_SOURCE_WITNESS_SUBSET_BY_SUBLANE_A55A9D0F.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,65,1E873F43A20800E3E7E792EA152FEAAC5AA0E1FB8FE328FC26DB02EAE6C9EF95,15458,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_A55A9D0F.csv,14,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,af5e50ee053872066994825a86be0ef6ad427177,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0066_af5e50ee05_SUBLANE_SOURCE_CONTEXT_MANUAL_REVIEW_NOTES_A55A9D0F.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,66,3DC3E2D00BDC71D86BF3A4B9602C67F913E0FD9B698C1AE1DD4934F10F8D6D40,16662,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/SUMMARY_COUNTS_A55A9D0F.csv,15,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,cefcff9d519a9b57315fb3db78a9011cbd2894ce,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0067_cefcff9d51_SUMMARY_COUNTS_A55A9D0F.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,67,C32645324FBAA9985F66056A642D8C4F951CC4E0D464696E7EE4BFB2F154A8A2,827,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_A55A9D0F.csv,12,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,f2727a43a43c3d707d8340902474819b6493f528,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0068_f2727a43a4_TG_CYRL_TJ_SOURCE_DISCOVERY_ONLY_ROWS_A55A9D0F.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,68,F76FE7D0B875B7B18652317A2FF7142982F1770EE9497FC1F1438264AF8B3E6D,13009,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;normalization_marker;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/adverse_evidence.csv,7,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,64680b54952da3890349b879ab618d05474aacee,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0069_64680b5495_adverse_evidence.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,69,5A9EFBC1E398077B8C4D409B7206847EF4EA1BD0B824110D89899E60BFB145B0,1604,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/branch_weight_ledger.csv,10,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,c491c02b743afaad2cd256a7f7590a3dd881e237,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0070_c491c02b74_branch_weight_ledger.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,70,C42D2DE54ACFCD4886043F4BD13B0084B449F0C223F65F285DA6A8DB2500524A,5502,branch_blob_extracted_to_local_source_body_by_object_id,branch_weighting;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/do_not_use.csv,8,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,3a6692737605281593d18ab824946ad1e4d92a21,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0071_3a66927376_do_not_use.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,71,43C2EF5560AF679008BD3F0523980607F263EF827B3572ACB8A20B73BE297675,1913,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/forms.csv,40,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,31140c01d47a9849347a777991f3e30cd31de49a,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0072_31140c01d4_forms.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,72,26022528EDA2D81EC547B04F34E3B68CDB30A746401BE44DC713A093F8D8A104,10505,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/languages.csv,5,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,44e9a9a7673d7fad66ef06e004dffc4c20c6e339,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0073_44e9a9a767_languages.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,73,4DF41260B0318483B6960924F7F2A5356A2EA356C734C90FE51530039A18B57C,1507,branch_blob_extracted_to_local_source_body_by_object_id,source_use;branch_weighting;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/lexemes.jsonl,9,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,12ce3bff50122347a7d2fca8def551b1bacf5764,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0074_12ce3bff50_lexemes.jsonl,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,74,009670AE69EE28C5005C6C534869C55F6F327F0E8ADBA6F275648089661DA0B2,2437,branch_blob_extracted_to_local_source_body_by_object_id,blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/marginal_intelligibility.csv,10,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,124b9085a0cb06f0cab8db3378c30507678b1734,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0075_124b9085a0_marginal_intelligibility.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,75,1B32510E55639EBD172C6ECF935F867A2B1EE29E0A79C94802B4A45898907C4B,4167,branch_blob_extracted_to_local_source_body_by_object_id,adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/rules_acknowledgement.md,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,36cdbda24b01c14dbe410441c7f53df74d1da5bc,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0076_36cdbda24b_rules_acknowledgement.md,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,76,B5EDED5064EC24B97118B227A4CAA39E5B2C6D7542B0573B02E43EAE3C3C2D20,4655,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;manifest_hash_validation;r6_ethics_authority;r3_arabic_persianate_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/source_documents.csv,73,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,14980b4aac095ad3e8251a745f1bec1737752c63,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0077_14980b4aac_source_documents.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,77,479336F2D88A42D261972068E75A2BA388293F370CF6CE7D0ED5DFA7968B4A13,63239,branch_blob_extracted_to_local_source_body_by_object_id,source_use;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/source_use_ledger.csv,20,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,796bf43d26c988d353cc654b3ec8b53b867446c6,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0078_796bf43d26_source_use_ledger.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,78,2E3A5E84E666F24B435C03153A5ED72BE55C4CA5F774998FD6460AE3F68DCFAB,3981,branch_blob_extracted_to_local_source_body_by_object_id,source_use;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/persianate-tajik-a55a9d0f-r3-r6-accounting-refresh-route-20260707/PERSIANATE_TAJIK_A55A9D0F_R3_R6_ACCOUNTING_REFRESH_ROUTE_20260707/word_weights.csv,10,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,06fd2ec88899939957e895f6811bcb7cca242c24,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0079_06fd2ec888_word_weights.csv,100644,blob,,persianate_tajik_a55_r3_r6_accounting_refresh_route,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,79,C79A02E76F4ADB30EFDB628E101EE17841E88CB51E79694256A64A872C65F757,4098,branch_blob_extracted_to_local_source_body_by_object_id,adverse_evidence;blocker_recovery_gap;branch_weighting;marginal_intelligibility;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/B3_UPLOADER_READY_SUMMARY.csv,1,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,2fe02cd9190cf5f364e8f8cfa6366598acebc807,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0080_2fe02cd919_B3_UPLOADER_READY_SUMMARY.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,80,D56949FB1D90D24FBCD2330C1F3ED9777B79EC98217BE1212180A472AEB2B940,716,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;olp_review_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/MANIFEST.csv,32,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,a5def825cb2ac2c23222d88acf6e35fa850487d3,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0081_a5def825cb_MANIFEST.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,81,6970DAF4CA6E6D8A3E1BEB13F62C8D648E3B0455D70BE0FB01010A9533175372,4738,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/PACKAGE_VALIDATION.json,,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,c022572906c805b1ae76dc8f89b880cf3a83929f,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0082_c022572906_PACKAGE_VALIDATION.json,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,82,FF4D2CC499013CF4647B59FA9479F4F7791933DEDED90FA8CB46A20BC55A319E,1564,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_BRANCH_COMMITS_FROM_7B34EC91.csv,2,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,f417b79a69a4abd8ee16db9b633fe72137de7f52,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0083_f417b79a69_R3_18BBB185_BRANCH_COMMITS_FROM_7B34EC91.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,83,2A0D0DF4FC0A235778EFBDB6C99D3AB4A83C944014810C896B867A40E8585EB6,134,branch_blob_extracted_to_local_source_body_by_object_id,source_use;blocker_recovery_gap;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
source-use/provenance/gap/draft/non-canonical support only; no community-consent/review/approval/license/gate/source-certification/final/bridge-pilot/translation-completion claims,interlanguage-sidecar/r3-18bbb185-a55-7b-route-context-source-use-gap-20260707/R3_18BBB185_A55_7B_ROUTE_CONTEXT_SOURCE_USE_GAP_20260707_20260707T042315Z/R3_18BBB185_BRANCH_DELTA_FROM_7B34EC91.csv,119,4065f6a4b22c625356e2fd080167c5c5d03b0a00,2026-07-07T04:50:32Z,8b5414c63ad98b3b4e951e023785152221c9d07b,C:\Users\memo_\Documents\Codex\2026-07-04\noether-interlanguage-method-authority\outputs\INTERLANGUAGE_FABLE_4065F6A4_CURRENT_FRONTIER_AUTHORITY_ROUTING_20260707\source_artifacts\0084_8b5414c63a_R3_18BBB185_BRANCH_DELTA_FROM_7B34EC91.csv,100644,blob,,r3_18b_a55_7b_route_context_source_use_gap,18bbb1855ba0b669e3d92bfa9466bf71bb13c83c,84,09DE2C809DE8D49E52EAC475C68E976F758FB2228C9595756AD15C3BEAC213DF,27267,branch_blob_extracted_to_local_source_body_by_object_id,source_use;adverse_evidence;blocker_recovery_gap;manifest_hash_validation;b3_handoff;r6_ethics_authority;r3_arabic_persianate_route;non_slavic_core_route;interslavic_boundary,A
