queue_id,priority,priority_lane,target_language_or_access_target,spine_id,row_ref,source_kind,title_or_subject,source_url,local_source_path,sha256_actual,pages,ocr_text_status,text_characters,ethiopic_characters,source_body_gate,source_gate_decision,license_or_access_signal,topic_language_tags,reviewer_or_source_owner_question,next_source_return_action,explicit_blocker,promotion_allowed
R9-OCR-SO-0146,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0232,16,chapter,Maths grade 1 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2001/Grade_1_Subject_MATHS_Chapter_9_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\016_tigrigna_math_g1_chapter_9_ebd6e94e.pdf,A7EA7B160825792B89649BF98B19F19408A4A1C69F5AD9E82053B8C7EBD01D8F,9,extractable_ethiopic_text,,171,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0147,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0233,17,full_textbook,Math grade 2 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATH_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\017_tigrigna_math_g2_full_textbook_full_textbook_37c33469.pdf,00EBAE17731101D7A947BC30E303338D5FFD43E62B4E89B058A1E8D6A0688C7F,114,extractable_ethiopic_text,,26546,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=full_textbook,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0148,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0234,18,teacher_guide,Math grade 2 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2002/Grade_2_Subject_MATH_TEACHER_GUIDE_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\018_tigrigna_math_g2_teacher_guide_teacher_guide_0d41408f.pdf,1C0D4A7C40774FD223455A01685314A5D23E758B344CAE52EAA97273D9BD9C79,171,extractable_ethiopic_text,,1827,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=teacher_guide,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0149,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0245,29,full_textbook,Math grade 3 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATH_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\029_tigrigna_math_g3_full_textbook_full_textbook_d58c8315.pdf,1C9FE79EAC978C7ACB3AF570FEC5DE7241EC76626A8D055DE5E0F0D280FBDBDC,135,extractable_ethiopic_text,,43122,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=full_textbook,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0150,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0246,30,teacher_guide,Math grade 3 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2003/Grade_3_Subject_MATH_TEACHER_GUIDE_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\030_tigrigna_math_g3_teacher_guide_teacher_guide_d1bfd9cf.pdf,D157CFF6EA4029A7BD0C1EAE2EF4A5F9FA62B560E6CBFD1199BE20C34E205E60,179,extractable_ethiopic_text,,14294,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=teacher_guide,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0151,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0257,41,full_textbook,Math grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATH_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\041_tigrigna_math_g4_full_textbook_full_textbook_961827f1.pdf,A25E20432A148A168F99A0E374BA4FCC48426823D074616DC5A167FDD5BC3FA5,142,extractable_ethiopic_text,,47665,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=full_textbook,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0152,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0258,42,teacher_guide,Math grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATH_TEACHER_GUIDE_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\042_tigrigna_math_g4_teacher_guide_teacher_guide_ba63fed1.pdf,A0AF8E8CDC489E93C0FE3CE643BF44C44DDFCD3FE906939D942A9836DDA408CC,160,extractable_ethiopic_text,,1671,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=teacher_guide,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0153,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0259,43,chapter,Maths grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_1_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\043_tigrigna_math_g4_chapter_1_2d1fcf93.pdf,F2F18051DBADEAB2D488A5179C39E60F334B9EC9FDA644A8EF1E310C22C329BB,5,extractable_ethiopic_text,,1969,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0154,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0260,44,chapter,Maths grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_2_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\044_tigrigna_math_g4_chapter_2_7d39a019.pdf,529073005ED08D87C59DA724948FF80017D3F74AAEB09869AB2503E91FD5372C,20,extractable_ethiopic_text,,6847,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0155,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0261,45,chapter,Maths grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_3_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\045_tigrigna_math_g4_chapter_3_75fc8e69.pdf,32D0D1BFD8C1F290C5B1329937B12F8C0B94EA5D240EC5A63EEA2FEDDFFB00A7,28,extractable_ethiopic_text,,5592,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0156,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0262,46,chapter,Maths grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_4_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\046_tigrigna_math_g4_chapter_4_8f7fc0fd.pdf,7C99465848F2FB7038ACF9C946D32B6492BEFB7A06F528E465F0C393721E8E7D,24,extractable_ethiopic_text,,7856,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0157,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0263,47,chapter,Maths grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_5_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\047_tigrigna_math_g4_chapter_5_10016589.pdf,17940F37ECDD76D0EC63495896E191DC715483C687BFF9235F34DA36110FCE71,22,extractable_ethiopic_text,,7530,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0158,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0264,48,chapter,Maths grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_6_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\048_tigrigna_math_g4_chapter_6_999fde10.pdf,6A3384F3E45E8BDBBAB01033F752A46F4A06AFB95301379BAB265A649C5ED38E,18,extractable_ethiopic_text,,8302,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0159,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0265,49,chapter,Maths grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_7_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\049_tigrigna_math_g4_chapter_7_60e5ac64.pdf,4F284F4EC6A51D03BD81CB80FB47271F670FDCD0B8DAF994A9CB1E2DD39FE359,12,extractable_ethiopic_text,,5023,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0160,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0266,50,chapter,Maths grade 4 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2004/Grade_4_Subject_MATHS_Chapter_8_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\050_tigrigna_math_g4_chapter_8_b3be6774.pdf,B38BC2F794D05956549DE1E443F20F498AF7AC4F0530086517AE241290D98E2E,12,extractable_ethiopic_text,,4546,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0161,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0273,57,full_textbook,Math grade 5 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2005/Grade_5_Subject_MATH_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\057_tigrigna_math_g5_full_textbook_full_textbook_f76f3f80.pdf,12ED708125A778B042A46C3925C9FE72E8D1D73959B1452711B6FCEF697B4695,159,extractable_ethiopic_text,,4820,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=full_textbook,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0162,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0274,58,teacher_guide,Math grade 5 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2005/Grade_5_Subject_MATH_TEACHER_GUIDE_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\058_tigrigna_math_g5_teacher_guide_teacher_guide_3f3a502e.pdf,D1A058E58A6E6D27F153ECF3298892EF0281DB762D7E5AE3A4A733749AF2C045,149,extractable_ethiopic_text,,20207,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=teacher_guide,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0163,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0275,59,chapter,Math grade 6 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2006/Grade_6_Subject_MATH_Chapter_1_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\059_tigrigna_math_g6_chapter_1_5051c929.pdf,8F8C8FB154B96245B5E6A26AE93FD2471C6D2B59331354CE6BA3E909941B9D16,5,extractable_ethiopic_text,,1797,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0164,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0276,60,chapter,Math grade 6 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2006/Grade_6_Subject_MATH_Chapter_2_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\060_tigrigna_math_g6_chapter_2_cd3f409d.pdf,7198110D9C71774F37E3AE1B2F87B0A98411670ABA738BD22C9F2012EC0BAD28,22,extractable_ethiopic_text,,10499,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0165,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0277,61,chapter,Math grade 6 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2006/Grade_6_Subject_MATH_Chapter_3_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\061_tigrigna_math_g6_chapter_3_b6fc617f.pdf,447EA8A4A128C51ABDBFC48B3F5F5549B8DD09A826664A76D1E3E068D6F16FB1,22,extractable_ethiopic_text,,1599,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
R9-OCR-SO-0166,P0,source_owner_license_reviewer_gate_for_text_layer_body,Tigrigna/Tigrinya,R9-LSB-0278,62,chapter,Math grade 6 in Tigrigna,https://files.ethiopialearning.com/textbooks/Grade%2006/Grade_6_Subject_MATH_Chapter_4_Language_TIGRIGNA_Retrieved_20150101.pdf,C:\Users\memo_\Documents\Codex\2026-06-09\could-you-look-online-for-me\work\noether-slavic-canonical\sources\non_slavic_reference_corpus\20260703T172503Z_r9_tigrigna_tigrinya_pass2\downloads\062_tigrigna_math_g6_chapter_4_559ddfc2.pdf,8BDBB3D600C47EC588808EB9E55997F4D119DD6064418622F306BE77ADAEDCA4,32,extractable_ethiopic_text,,1508,hashable_local_math_source_body_with_text_layer_needs_license_and_source_owner_gate,not_admitted_local_body_provenance_only,public web/source-return route signal only; no license approval or reuse clearance claimed,Tigrigna/Tigrinya; Horn of Africa; Ethiopic; mathematics; source-kind=chapter,"Can a source-owner/reviewer confirm Tigrigna/Tigrinya language/variety, topic scope, attribution, and allowed source-canon use for this hashable math body without treating it as approved translation evidence?","Preserve hash/path/URL; request source-owner or reviewer source-return on language/variety, topic tags, attribution, and access/license signal before any use.","Local hashable math body exists, but OCR/source-owner/license/reviewer gates remain open; do not use for accepted translation evidence.",false
