"current_head_context","source_package_context","branch_head_context","term_id","language_lane","english_concept","row_bucket","source_rank","source_record_type","source_use_label","source_path_or_gap","source_bytes","source_sha256","source_status","source_access_or_recovery_signal","crosswalk_boundary","nonclaim_boundary"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0003","spanish","localization","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0003","spanish","localization","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0003","spanish","localization","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0004","spanish","Hilbert basis theorem","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0004","spanish","Hilbert basis theorem","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0004","spanish","Hilbert basis theorem","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0005","spanish","commutative algebra","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0005","spanish","commutative algebra","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0005","spanish","commutative algebra","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0006","spanish","field","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0006","spanish","field","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0006","spanish","field","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0007","spanish","finitely generated","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0007","spanish","finitely generated","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0007","spanish","finitely generated","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0008","spanish","module","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0008","spanish","module","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0008","spanish","module","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0009","spanish","quotient module","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0009","spanish","quotient module","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0009","spanish","quotient module","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0010","spanish","tensor product","manual_source_review_blocker","1","source-gap-active-recovery","missing_direct_german_or_source_corpus_tensor_product_anchor","German LocalCodex baseline; Romance tensor active recovery package; branch 8f7d1c intake; target-language witness rows","","","target-language terminology/context witnesses retained but insufficient for corpus prose","producto tensorial [candidate only; do not use in corpus prose]","blocked row links to active recovery gap, not corpus prose evidence","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0011","spanish","submodule","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0011","spanish","submodule","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0011","spanish","submodule","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0012","spanish","automorphism","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0012","spanish","automorphism","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0012","spanish","automorphism","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0013","spanish","endomorphism","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0013","spanish","endomorphism","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0013","spanish","endomorphism","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0014","spanish","homomorphism","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0014","spanish","homomorphism","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0014","spanish","homomorphism","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0015","spanish","isomorphism","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0015","spanish","isomorphism","source_gated_generated_draft_noncanonical","2","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2209_02110v1/2209.02110v1_monoides.tex","179855","DCDCE1163036490CC4228AFE92E66A58C143843B8525FC22B5E8E58B4242F73D","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0015","spanish","isomorphism","source_gated_generated_draft_noncanonical","3","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_2307_03598v1/2307.03598v1_Paper_D-modulos_CNMXXII.tex","87092","7CB92E7F60B1657B88128CDAF1166DC71BC39C2919F392981DF454661E28FF20","copied_hash_match","Creative Commons license link present on arXiv page","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
"8be81510d284b9804706e426a312f1649f39d080","A2C52A42","ac6f4eb7490b1bba788444ddb2361fc65c3d9f6e","term-es-0016","spanish","Noetherian ring","source_gated_generated_draft_noncanonical","1","source-witness","native-source-body","outputs/NOETHER_ROMANCE_B3_TRANSFER_READY_BODY_PACKAGE_20260706/body_files/verified_romance_body_manifest/bodies/spanish/arxiv_1312_6798v1/1312.6798v1_uqc.tex","65255","0C26CC9B4DA307FB85A3EB40559693F7CB3CF694894D8E83644F527FDFB7AD7B","copied_hash_match","local source body copied; license/access signal not independently cleared","representative same-language source-body witnesses; inspect line hashes and source context before promotion","generated-draft/non-canonical/pretranslation support only; no accepted terminology, source certification, gate promotion, final status, translation completion, license clearance, or Git push"
