source_id,relative_path,source_role,document_order,reachable_from_master,bytes_before,sha256_before,bytes_after,sha256_after,action_count,change_status
sga4.source.0182,06/drafts/SGA4_VI_LINES_5252_5495_English.texfrag,translation_fragment,182,true,11158,C37A1AD46A1B519F619E7868307620E5358F52CE782D249A6A21CEFE8D2520CC,11208,89AA22CE7F984E7F208BF85A5D8D4BC299817024CBE5C772E20B1C4C66F84C34,2,planned_changed
sga4.source.0183,06/drafts/SGA4_VI_LINES_5496_5856_English.texfrag,translation_fragment,183,true,17463,A9C552C61A1A2A1CF40ACCE377BB4C03AAD3961417BA64025F5A4367FFF27F4B,17831,E8EB2665287B2CE9922AC023498C98B735793B0462C22E0601299620BA7CD277,15,planned_changed
sga4.source.0184,06/drafts/SGA4_VI_LINES_5857_6042_English.texfrag,translation_fragment,184,true,7422,1FC33561E9A2D5F04EC6D5C24897D2B0C81EAFC9DEFEFC3475CF015D8FC6A527,7511,83C8384686B1B9DB7D008B672291CDC3F6DFDBC3692686DA5237E620124903B1,4,planned_changed
sga4.source.0185,06/drafts/SGA4_VI_LINES_6043_6336_English.texfrag,translation_fragment,185,true,14848,F9F6543EDD2104B299902FE5862DC44E833D803F17FF9258118F6A90D9CB2A20,14919,7F94534310D500C873FA47AC1C2E6BEDC7B4CB43C48FAF726DD397FB1B51B956,3,planned_changed
sga4.source.0186,06/drafts/SGA4_VI_LINES_6337_6444_English.texfrag,translation_fragment,186,true,5121,1EECD173341A53BE436E4B06D08927051AA9A647C098DEDF7AF8B6B376643AFE,5277,B51D1B426D9A25B51284712F9A17D5643336E00020BF41CBF24F766E0ACF9116,6,planned_changed
sga4.source.0187,06/drafts/SGA4_VI_LINES_6445_6610_English.texfrag,translation_fragment,187,true,7153,D79E643A5759EA00E23998424B0563E33CF3DE7F8DE88AAE98DF39D122023D73,7243,CE3DCC6AF0D4DDEE3AA54D2F9F45097F7FD6C44675B7FBAD56DAD72406C11235,2,planned_changed
sga4.source.0188,06/drafts/SGA4_VI_LINES_6611_6839_English.texfrag,translation_fragment,188,true,11048,AFFE1CFDE3DF18B92F8457E97AB28C548AAC6F149251BE531DC027A4FEB83E21,11093,D039866E14A21FA70D863048343A7CB8F6FC9F872C8D89A8D788EBA824791E7B,2,planned_changed
sga4.source.0189,06/drafts/SGA4_VI_LINES_6840_6915_English.texfrag,translation_fragment,189,true,4207,AB05F540CDE9E6E554519CCB0777054160F4534E7F4A362C986A1D4533E75A53,4229,D51E292AEFE45AABC1176AB34A0023F1D58E0C8B38DCEC5C8690CECC45E7E2F4,1,planned_changed
sga4.source.0190,06/drafts/SGA4_VI_LINES_6916_7181_English.texfrag,translation_fragment,190,true,13639,B1086AD1C74BE87237332BC0CEB4469C9F0345027323BA4792F80D537E7A1716,13665,D3D919F97702C891D9BB574DF5077E8AB8E606BE7AB3CD4B1F443EBA9550B811,1,planned_changed
sga4.source.0191,06/drafts/SGA4_VI_LINES_7182_7367_English.texfrag,translation_fragment,191,true,7772,C1C394EE70A5ED36D7E446F3F2AE504FD741902796FAC4525C48CAE64EAB3ECB,7772,C1C394EE70A5ED36D7E446F3F2AE504FD741902796FAC4525C48CAE64EAB3ECB,0,unchanged
sga4.source.0192,07/07_English.tex,expose_wrapper,192,true,1151,D901DF1B207937FF0D1D217BE9C295506C1EF3423E6CDA5DFFA49351C5C78F3A,1181,92398983A623992D0F5E6BA3D7DFA8924EDC68E67349BAC9876E67809EDD99D4,2,planned_changed
sga4.source.0193,07/drafts/SGA4_VII_LINES_43_396_English.texfrag,translation_fragment,193,true,15046,DCB7121DAEA78130252B24817C1318C09B897909E6E4B9D4F07EF7432878B54E,15046,DCB7121DAEA78130252B24817C1318C09B897909E6E4B9D4F07EF7432878B54E,0,unchanged
sga4.source.0194,07/drafts/SGA4_VII_LINES_397_665_English.texfrag,translation_fragment,194,true,11369,1C452BD8AE379181368730144C4BC5E08F5FEBDE00C781822958A7A41C31C242,11369,1C452BD8AE379181368730144C4BC5E08F5FEBDE00C781822958A7A41C31C242,0,unchanged
sga4.source.0195,07/drafts/SGA4_VII_LINES_666_1032_English.texfrag,translation_fragment,195,true,15592,982489F39F33E9140DA4D5BF40250C1B534353C38F5CAE9DFA5B3DDDB78112C5,15638,BE33C90259D3A4B713C3F33DBDC7465A80A2FA523E7AD291A67A62713258AD49,2,planned_changed
sga4.source.0196,08/08_English.tex,expose_wrapper,196,true,1368,BAB65AEA34EF196013333EF5430DDE83225D7CACACB16F2479A61A5308E090D8,1399,B00253D764CEFFB7BE86243452CFD5B845FDA797CFA3BDF402186B7CAC709457,2,planned_changed
sga4.source.0197,08/drafts/SGA4_VIII_LINES_43_576_English.texfrag,translation_fragment,197,true,24678,AC0031A0BB7694D00F6CC4828338A2AADA6CE2E4530BA0A1339642747EBFDDCC,24917,C0926BAA66523FAA4D09F043ED1BB47849E620AB7887A891D58BDF609F8A237D,10,planned_changed
sga4.source.0198,08/drafts/SGA4_VIII_LINES_577_804_English.texfrag,translation_fragment,198,true,8936,B61F89D663A33BD7FA9BBF1B711D4484EEB1F436A9A4C89354B164C5FD2F9B18,8936,B61F89D663A33BD7FA9BBF1B711D4484EEB1F436A9A4C89354B164C5FD2F9B18,0,unchanged
sga4.source.0199,08/drafts/SGA4_VIII_LINES_805_1011_English.texfrag,translation_fragment,199,true,8362,C5E672A36CAE1A61574F4EB88ADEA38761FBE4DFFD61081C3632D4EF2202E324,8362,C5E672A36CAE1A61574F4EB88ADEA38761FBE4DFFD61081C3632D4EF2202E324,0,unchanged
sga4.source.0200,08/drafts/SGA4_VIII_LINES_1012_1556_English.texfrag,translation_fragment,200,true,23146,5B215E1C7DB46A3CE09FD0ADACF35A59A125F735BA8EBA22B8298A689D7FF2CB,23322,2275C62AA2E6F7FA9CBE6F837FC3CE444534F86750BEF3FB04C5261366EA4A3B,7,planned_changed
sga4.source.0201,08/drafts/SGA4_VIII_LINES_1557_1976_English.texfrag,translation_fragment,201,true,19221,F64A0598DC9BB149489901AF5E99D76C0956A628223E60EE8DEB6BE1B7C771CB,19292,37A2BC2A1B4D11723BF567510F9DF6B69371B543F821F4A3B63669280901F853,3,planned_changed
sga4.source.0202,09/09_English.tex,expose_wrapper,202,true,1465,4A32BD13EB163717FCEE98001F0D2D3485A08C5D84EBBA8DAB7D1FA8C46F851A,1494,89ECD54BADBFBE06A9F2CA9BF511530F9B4844774A40E1703D72A0B300FE2508,2,planned_changed
sga4.source.0203,09/drafts/SGA4_IX_LINES_43_278_English.texfrag,translation_fragment,203,true,9527,5C95EC6842329CF835F824B5283F0A06BE1ED7BA28E664427723F17FA631A83C,9574,0654C95F474CCC50D425677E8BF2B0A17F431E673412AFE244320CA09F9951CB,2,planned_changed
sga4.source.0204,09/drafts/SGA4_IX_LINES_279_650_English.texfrag,translation_fragment,204,true,19501,F93A66F36BC7C813E80B10722BA445E3CC18429413DA8D2290AD3425C90A6227,19526,5D18E39F9DA9E4353D0F8B8E2B130E4FED4FBF828A49CBDD2BB23BCB8F721319,1,planned_changed
sga4.source.0205,09/drafts/SGA4_IX_LINES_651_1136_English.texfrag,translation_fragment,205,true,25763,F5CB8ACED073EF82D424EF57A64ED84B0B94AC3D91551A1C65652C9997BC68AD,26110,A8B55845D10E4FE5304D13CB30D611621FD33ACD16A53974A6F47D0873F52FF9,14,planned_changed
sga4.source.0206,09/drafts/SGA4_IX_LINES_1137_1339_English.texfrag,translation_fragment,206,true,6907,5342406EB82457897883FBC600C639D5B2F76C1FB7F60E9BA3F9294065B527F7,7005,D8FB54A2118CA827BDD56DC594019E2FB428AFA651A7D45DCE515AFD22137C68,4,planned_changed
sga4.source.0207,09/drafts/SGA4_IX_LINES_1340_1459_English.texfrag,translation_fragment,207,true,4514,109C488A0D4A731EE2B887FA077AA82D9C07729537F9A9931BB593C189183A3A,4590,B8407613FEF04BBA5D8C10A2393D9223B4E8DFFA82A655204550222CC0B70F31,3,planned_changed
sga4.source.0208,09/drafts/SGA4_IX_LINES_1460_1606_English.texfrag,translation_fragment,208,true,5531,3A2A0574EC84DF854E1EB79A473C8DDEB30DF59AE8803DAABD8CAE0A506BD0F0,5531,3A2A0574EC84DF854E1EB79A473C8DDEB30DF59AE8803DAABD8CAE0A506BD0F0,0,unchanged
sga4.source.0209,09/drafts/SGA4_IX_LINES_1607_1883_English.texfrag,translation_fragment,209,true,11527,5A051B0BEF12DF74F4181B29157D073B458966638B3AA9C02AB6E6AA76222790,11759,F36CA8116E263AC7C3D4D80486C099EEEE6D13B316E1D71386F2F414306B504A,9,planned_changed
sga4.source.0210,10/10_English.tex,expose_wrapper,210,true,1241,1E8534BD8BF8EF29227B3DFD63B5F3E362A8976B533F1518C73731EE4DE6AB94,1269,9AF1F3097E8AF1111FDAD5CF794CC58B842A4AD5C97073F47D4F4F4302EA9294,2,planned_changed
sga4.source.0211,10/drafts/SGA4_X_LINES_43_382_English.texfrag,translation_fragment,211,true,14748,65BC3A1C05A12A7BA57842D3C12D52C0CD7E55A365CB6305AAC252BD3A9C3D83,14748,65BC3A1C05A12A7BA57842D3C12D52C0CD7E55A365CB6305AAC252BD3A9C3D83,0,unchanged
sga4.source.0212,10/drafts/SGA4_X_LINES_383_678_English.texfrag,translation_fragment,212,true,13444,17AEA206965F2C3E59B7C2BF0567E49EBAF2BE0F4C9350483CA8B85FCA386A6D,13509,93D20909D0EC88B82AECBAF7967C1ECB00911C1BA536BD0ED111F9B7CA34A64D,3,planned_changed
sga4.source.0213,10/drafts/SGA4_X_LINES_679_937_English.texfrag,translation_fragment,213,true,11177,0BCF5E5376EDDC27C87E65B3541AD22521AE622273E94D07E8208B52E80B5355,11202,6C74A030C5477D5F97D94FEA36A02D5B3F40A2738CEA1FBADFD9CE62B2185624,1,planned_changed
sga4.source.0214,11/11_English.tex,expose_wrapper,214,true,1340,8C9B0516564418ADD8F533FAD890C438FE7535303C9FAB5CFD6994B16800BB23,1369,AA392F60F76D556892446EBF33ABB18373072E23241D61A9B02ECE88C615EC67,2,planned_changed
sga4.source.0215,11/drafts/SGA4_XI_LINES_43_199_English.texfrag,translation_fragment,215,true,7100,DAE230E9CF3DA93DE193C1E58877E7A878D6828DC1E848384FA08893F715FD63,7120,C3B96108DA03D1A00B2FC61A1071E458D4449CD67DA66202EC8A126C4987D839,1,planned_changed
sga4.source.0216,11/drafts/SGA4_XI_LINES_200_353_English.texfrag,translation_fragment,216,true,6510,8F13E4630E9D69825DC25CEC8AF03797416D8994A48F4D93495312FA1FB4A1F5,6510,8F13E4630E9D69825DC25CEC8AF03797416D8994A48F4D93495312FA1FB4A1F5,0,unchanged
sga4.source.0217,11/drafts/SGA4_XI_LINES_354_643_English.texfrag,translation_fragment,217,true,12708,D84527178CD1EE18F9F86CF4FB617BBCF00CBE1CE8E9B1FE0623E3A766B7FE82,12751,83C0FF3391C20A5139D1DB0149A35E8A866D9C993D457AA53E91746B4414817F,2,planned_changed
sga4.source.0218,12/12_English.tex,expose_wrapper,218,true,1572,2F580892FD5E454616486801A809A9B03C1A48CFA35E3F6B191307D925BE9C6A,1602,E8AB2FB4C8A925B6D196C1DDD77F2622528C91CC0C80AC8D1F4796770D2070AF,2,planned_changed
sga4.source.0219,12/drafts/SGA4_XII_LINES_43_233_English.texfrag,translation_fragment,219,true,7910,1DD76D8B50401EFAF26E81FD07831688CCB7719B9A28F5B4EFA2DD4389C3735C,7956,77A168F0946C908F2CCD584C3FC9031663337A9E8B527A33F4EDD7D8C80F02F6,2,planned_changed
sga4.source.0220,12/drafts/SGA4_XII_LINES_234_382_English.texfrag,translation_fragment,220,true,5232,75E63E24DBA86BB9735C6A6EA15C2ACFD06D4F7577B77A9E244158E8EBEB29E5,5350,2D3C84358BCD3CE9F54756B29713CAE0FFEC90FFB98349D03A3621A7ACCB8D88,5,planned_changed
sga4.source.0221,12/drafts/SGA4_XII_LINES_383_784_English.texfrag,translation_fragment,221,true,16822,4596E89CC4066F44613D85710995F5447AAF30B06D073C91D5B0DD7E24D3C018,16916,E444EAA551EB2EF180B37F838C7560C15157D90ADE5960CB822E2D19614E5B22,4,planned_changed
sga4.source.0222,12/drafts/SGA4_XII_LINES_785_1200_English.texfrag,translation_fragment,222,true,18235,89D56C362C194303B9103C17E381D4093EA164EBCF8BB9FD0B0F8421379E52AC,18405,66DB49F3D77553D3F601F9BFBF525700305E1E75FBB2804E61276FA4403675FF,7,planned_changed
sga4.source.0223,12/drafts/SGA4_XII_LINES_1201_1600_English.texfrag,translation_fragment,223,true,21832,3F8D39B8A7F0DD13A6EF2F6F4BDA71921F228E42B3CCAE4DC920280DA55AEEEE,21978,F7CBA965693165634ABE20F2982D613927706B4B23DB24413553274E22C03DA5,6,planned_changed
sga4.source.0224,12/drafts/SGA4_XII_LINES_1601_1924_English.texfrag,translation_fragment,224,true,17688,76D7F21A4D5B056C372B9E1B214F5186716DC1AA665E93A4A84BD6E3F09CE6BB,17732,B13FC8A8840D4179AE4C85201EBF74C6FAF7CD714904DD2DC8AE416407616663,2,planned_changed
sga4.source.0225,12/drafts/SGA4_XII_LINES_1925_2169_English.texfrag,translation_fragment,225,true,12196,BADB43435F8D56F57E7E5B4A8FC606D687EE79F5E5DED21682286F0B5F9EE2C2,12374,9274D958A82BF62B9E2BFEF59734633D02CEBBC3CFD4CC1A22E99A5D128870E7,4,planned_changed
sga4.source.0226,13/13_English.tex,expose_wrapper,226,true,1376,B39CD7E8C70E47032AB41BDD097B935C7C04E258E9C26D96336B13D78987C2CB,1407,3EAAD9C5EA32835DF964424FAD6EA1297C816E8A804E6722ECD8E418A0668622,2,planned_changed
sga4.source.0227,13/drafts/SGA4_XIII_LINES_43_316_English.texfrag,translation_fragment,227,true,12193,FC74F02D45EFA84FD6933807788D8EA160F976E4176267572D381121228AF2F9,12193,FC74F02D45EFA84FD6933807788D8EA160F976E4176267572D381121228AF2F9,0,unchanged
sga4.source.0228,13/drafts/SGA4_XIII_LINES_317_549_English.texfrag,translation_fragment,228,true,11441,DD0234334280D766247E1BC583880669CCE3069FFB1BD4021D655640A91796C4,11441,DD0234334280D766247E1BC583880669CCE3069FFB1BD4021D655640A91796C4,0,unchanged
sga4.source.0229,14/14_English.tex,expose_wrapper,229,true,1686,26A4B9CBEB10F028D95E33A64F2508C0CAA0E317DA4F920474B2362680156B82,1716,4DFB524EB6CDE3B63CBF20FA5764C1D8F6ACC3BE56822720F647676455279697,2,planned_changed
sga4.source.0230,14/drafts/SGA4_XIV_LINES_43_300_English.texfrag,translation_fragment,230,true,11175,F04E704F29C50C83488B786FC7E6C188BA476B3DD36A177EC9D2F06A6DF079D5,11175,F04E704F29C50C83488B786FC7E6C188BA476B3DD36A177EC9D2F06A6DF079D5,0,unchanged
sga4.source.0231,14/drafts/SGA4_XIV_LINES_301_601_English.texfrag,translation_fragment,231,true,13966,A8408866EEF767BB9C60EA9E19566A961E73B45FFBD87D245B2D4BCA59191EFA,13966,A8408866EEF767BB9C60EA9E19566A961E73B45FFBD87D245B2D4BCA59191EFA,0,unchanged
sga4.source.0232,14/drafts/SGA4_XIV_LINES_602_722_English.texfrag,translation_fragment,232,true,4231,6FB39B8C75F1B3C5D672BCA027E27BE6F37E43CEB7521332D11D5AFF9D9D0283,4231,6FB39B8C75F1B3C5D672BCA027E27BE6F37E43CEB7521332D11D5AFF9D9D0283,0,unchanged
sga4.source.0233,14/drafts/SGA4_XIV_LINES_723_863_English.texfrag,translation_fragment,233,true,7931,D0D8659EE7D71D987D6C5BCF8AFE76CF7B0F5C1D840751B6DF430891CF192849,7955,B731FF688737A01E288F374C40345E3E4F438F933D523DED0CFBA0C94AE95E54,1,planned_changed
sga4.source.0234,14/drafts/SGA4_XIV_LINES_864_1076_English.texfrag,translation_fragment,234,true,9839,3042D78C0FE1D738F9DBEBD3ECC808994D321F38C89ADCACA9FD928E9422D8AA,9839,3042D78C0FE1D738F9DBEBD3ECC808994D321F38C89ADCACA9FD928E9422D8AA,0,unchanged
sga4.source.0235,15/15_English.tex,expose_wrapper,235,true,1571,6609DACEDA1813599CAF09FC240A33F76D9F659FE26FCF484EDBB752043E2458,1600,BCCEC20ED9D8E35009ACBC4B4A13DFA0F662C4CDF0B19D4509F8D237C72719D0,2,planned_changed
sga4.source.0236,15/drafts/SGA4_XV_LINES_43_400_English.texfrag,translation_fragment,236,true,16265,2EF304C0E2A93F850D86D7702665CF42553E644E5C66DBA039175D2EAA64C97C,16265,2EF304C0E2A93F850D86D7702665CF42553E644E5C66DBA039175D2EAA64C97C,0,unchanged
sga4.source.0237,15/drafts/SGA4_XV_LINES_401_700_English.texfrag,translation_fragment,237,true,14582,4E262E929C881EAA0574598E51B561C6108ED3509F8EC1C5421C6C53E934F412,14721,6EDD94865DF56A552708DDB09547B15F4921D584D2A45E29C998FC14799509A2,6,planned_changed
sga4.source.0238,15/drafts/SGA4_XV_LINES_701_969_English.texfrag,translation_fragment,238,true,13363,841939069B3CD6AC706A82A7CB36DB18F448059242C238CB4E8FFB75F9238987,13363,841939069B3CD6AC706A82A7CB36DB18F448059242C238CB4E8FFB75F9238987,0,unchanged
sga4.source.0239,15/drafts/SGA4_XV_LINES_970_1136_English.texfrag,translation_fragment,239,true,8415,FB0A13AD3AD2D263624D797CADBA87999D37BB72BAB98EBD536A7F6DE2053855,8415,FB0A13AD3AD2D263624D797CADBA87999D37BB72BAB98EBD536A7F6DE2053855,0,unchanged
sga4.source.0240,15/drafts/SGA4_XV_LINES_1137_1315_English.texfrag,translation_fragment,240,true,9547,26775BAD4D5A2D9F491543A48940005C432D8990DA1DE7FECBA605BB592628AA,9569,99B0BE478DB34526FFF872F9C267C4034471F71DD9764D208442997654D73114,1,planned_changed
sga4.source.0241,15/drafts/SGA4_XV_LINES_1316_1417_English.texfrag,translation_fragment,241,true,5367,446EA2646BC44A39228333CDE68FC109ECE734B28DF9F67B86332BE2E6CB858C,5367,446EA2646BC44A39228333CDE68FC109ECE734B28DF9F67B86332BE2E6CB858C,0,unchanged
sga4.source.0242,16/16_English.tex,expose_wrapper,242,true,1726,8DB04C0C5425DE65DD708A4DA90F9A61CE355E3C62D8F1ED05059363CA9765E5,1756,F22EBDE8877F1A92C4CA2B71BD9B161DB41CE8FED47460330B12D6B58A4BFB12,2,planned_changed
sga4.source.0243,16/drafts/SGA4_XVI_LINES_43_274_English.texfrag,translation_fragment,243,true,11293,3EC64457F719CD56A189E2E8EC7291FD9CB9CD357EB7D8345FA4627E7D4806F6,11315,94C6FB6754BAA42678A1A608B5FBAF0A3985235AEF4F66887FF2A9B47F4F057D,1,planned_changed
sga4.source.0244,16/drafts/SGA4_XVI_LINES_275_440_English.texfrag,translation_fragment,244,true,8012,295FC9F195808263BEC8CF8CB9C66621D2D2A8E4EF9F0A5EBAF6863899D42953,8081,5116EA56BC1E63F7FFBA976733965B0FF30381BEE70402A7777B49AA1C4D85B9,3,planned_changed
sga4.source.0245,16/drafts/SGA4_XVI_LINES_441_700_English.texfrag,translation_fragment,245,true,11645,7054335C8B349C96EDAAEAEA49871429B3EE0A5C020B5499FE38DB34BDEF246D,11645,7054335C8B349C96EDAAEAEA49871429B3EE0A5C020B5499FE38DB34BDEF246D,0,unchanged
sga4.source.0246,16/drafts/SGA4_XVI_LINES_701_956_English.texfrag,translation_fragment,246,true,12162,95EEB64360F04F7D3558B282B0DD991D48183CFB50BABBA34CFD62169055A54E,12254,22ADEC0FD48883B7BE9496154BD649ECB31F9FC7516E8787C6397A125676EDBE,4,planned_changed
sga4.source.0247,16/drafts/SGA4_XVI_LINES_957_1200_English.texfrag,translation_fragment,247,true,10789,F3558FAD9C902BC8A32300EB61D61DD21760850111D7BDE98068E938076B0F1A,10858,9B597B19A30A4536E5C4239B86A9DE0CDFF9C9AFB1224AB637B3B955E96A913B,3,planned_changed
sga4.source.0248,16/drafts/SGA4_XVI_LINES_1201_1426_English.texfrag,translation_fragment,248,true,9169,A388D6493795CD28FF9F5F3656DA5F3E8057435468B46590A2D400B1C2DF12FD,9169,A388D6493795CD28FF9F5F3656DA5F3E8057435468B46590A2D400B1C2DF12FD,0,unchanged
sga4.source.0249,16/drafts/SGA4_XVI_LINES_1427_1560_English.texfrag,translation_fragment,249,true,6280,F46B15904AD17FCE039EF7765A437662FAF515181FC1483A8C259A82A01426E5,6303,DCC3AF62E918098D028D8B483C59CEDBC74625CE15EDCE3ABBBFFD4EF5F1D8BC,1,planned_changed
sga4.source.0250,17/17_English.tex,expose_wrapper,250,true,3020,DAAD071AB94D275687F72D8FB04EE42AD851E1657DCA787AEBDC379A8CEE2E58,3051,2235A18EB49FF224E5B8A14CF43CBD582403D2BDF5D8153D2F4E3A42DD9344E2,2,planned_changed
sga4.source.0251,17/drafts/SGA4_XVII_LINES_44_260_English.texfrag,translation_fragment,251,true,10972,A327DE819F164CDDBC1275A1EB765FF04BC641B5119D9D19C77E1C9D83CEDB48,11153,5F616580BB2113972A02D29E4BC81A13AB7C7C93279038EDA9030569E6612334,5,planned_changed
sga4.source.0252,17/drafts/SGA4_XVII_LINES_261_600_English.texfrag,translation_fragment,252,true,14570,9F49770C75BF73EA4F489E970C6B50FE4CFF3E787BB8E27DDE6DC8E2CA9A5591,14570,9F49770C75BF73EA4F489E970C6B50FE4CFF3E787BB8E27DDE6DC8E2CA9A5591,0,unchanged
sga4.source.0253,17/drafts/SGA4_XVII_LINES_601_1000_English.texfrag,translation_fragment,253,true,16478,A300C2D7CE92C83ADAB9514F37FAACC084EC4B168ADF209A3FCFD08581A2C94B,16478,A300C2D7CE92C83ADAB9514F37FAACC084EC4B168ADF209A3FCFD08581A2C94B,0,unchanged
sga4.source.0254,17/drafts/SGA4_XVII_LINES_1001_1400_English.texfrag,translation_fragment,254,true,17584,AE8A39ED5822411A9052709BC9A40556468418F74B1B8F32F2BD10355BED272C,17626,C52FBF1BAACCCC745F52F09EEB6053BD24980558F680BE564FD59EBC434807F9,1,planned_changed
sga4.source.0255,17/drafts/SGA4_XVII_LINES_1401_1800_English.texfrag,translation_fragment,255,true,16433,A88373EDE181D854F8F8957447EF4D887BD8746DCCC05161194261C2F42C602C,16433,A88373EDE181D854F8F8957447EF4D887BD8746DCCC05161194261C2F42C602C,0,unchanged
sga4.source.0256,17/drafts/SGA4_XVII_LINES_1801_2200_English.texfrag,translation_fragment,256,true,17243,DD0F32842B0C2D628460789B53F2DC9D9A970B6A6CF5A07F14A7DA88F6DB815C,17311,A9BE934BF973692E215921797D6341A52E2131A14BD9AFB1158F357E1A3594EE,2,planned_changed
sga4.source.0257,17/drafts/SGA4_XVII_LINES_2201_2600_English.texfrag,translation_fragment,257,true,17627,968147370FF0639E25A069776F213B9FF967FA3185E958F6EECC5BBE2C5F6017,17708,2562BA7405A96F8D690098D42456045B20E5D6DD23F6CA850999BAD6B120D4C3,3,planned_changed
sga4.source.0258,17/drafts/SGA4_XVII_LINES_2601_3000_English.texfrag,translation_fragment,258,true,19526,DF954041B522153BE67D56BD7431244EE8C984072BFDF5C0A42CBED5AF2B28F6,19670,D23853C643DD3AC2529E18C46D9E7D143A1655EBFBB49074F668BA187DB1F316,4,planned_changed
sga4.source.0259,17/drafts/SGA4_XVII_LINES_3001_3400_English.texfrag,translation_fragment,259,true,16296,E612C7393A4FDCCDE276F5A3E9FFBB3E411D3BEDF732FAC5715694268675CF2E,16350,8EE532CAF26C6323C832A675A10D00A61F8DC15DCAD5FCA39CA1F64D0AA58918,2,planned_changed
sga4.source.0260,17/drafts/SGA4_XVII_LINES_3401_3800_English.texfrag,translation_fragment,260,true,17925,B8FC39DB627E335E99018D194F04F62D3DE066C9B49A36BCF6C2357605B50718,17998,514E3D80537B014144A5DF095328EBB905EBBD6FAB67082D317B22B4889B44CD,2,planned_changed
sga4.source.0261,17/drafts/SGA4_XVII_LINES_3801_4200_English.texfrag,translation_fragment,261,true,17083,07D07AAA639CE48E05A28F208B8614A0F8CF719C5A3E088CE394AF500C32E393,17083,07D07AAA639CE48E05A28F208B8614A0F8CF719C5A3E088CE394AF500C32E393,0,unchanged
sga4.source.0262,17/drafts/SGA4_XVII_LINES_4201_4600_English.texfrag,translation_fragment,262,true,17192,2FD8EF5D1C6040CD251AEA7A7260FE571B562986CF68E60AF7853D6F837D2FEF,17192,2FD8EF5D1C6040CD251AEA7A7260FE571B562986CF68E60AF7853D6F837D2FEF,0,unchanged
sga4.source.0263,17/drafts/SGA4_XVII_LINES_4601_5000_English.texfrag,translation_fragment,263,true,17226,CBEA9225BC4EBBE7C585A1DA1E3433FF2AF10992047B4138A230614EC15EE44A,17226,CBEA9225BC4EBBE7C585A1DA1E3433FF2AF10992047B4138A230614EC15EE44A,0,unchanged
sga4.source.0264,17/drafts/SGA4_XVII_LINES_5001_5400_English.texfrag,translation_fragment,264,true,17471,6AAA0B00DADFF2F39A3FACD6FA1BFC944391851A3452EB817E42DBE03514A3DC,17471,6AAA0B00DADFF2F39A3FACD6FA1BFC944391851A3452EB817E42DBE03514A3DC,0,unchanged
sga4.source.0265,17/drafts/SGA4_XVII_LINES_5401_5800_English.texfrag,translation_fragment,265,true,17442,A036CDD868CC59C31617C7623E161CC09AFAE9375CBBCF73B352C07FD53BB237,17526,1E8770631FD61502B86F0372F10B147D663E1C7A9F16F6F8FA760240E676386C,2,planned_changed
sga4.source.0266,17/drafts/SGA4_XVII_LINES_5801_6200_English.texfrag,translation_fragment,266,true,17487,6A87DF414DE9E53DDCE13CDB485C62239F22254C7456E139C6FECA4EB0E91270,17639,E9DBDB034A6316E9BA59BD46444CD2A79E75191D28CC456FB23E6B775AD8B8B0,4,planned_changed
sga4.source.0267,17/drafts/SGA4_XVII_LINES_6201_6600_English.texfrag,translation_fragment,267,true,18095,A6B36B005BFFB33961ADE41A2027240BDD2DCC3FA49FF25AF200B8E0B12C5910,18118,0C21219CC3B0A7C8BB4221CF3571C307D66DDBFB52CBA77E0FB87D035D67B3E8,1,planned_changed
sga4.source.0268,17/drafts/SGA4_XVII_LINES_6601_7000_English.texfrag,translation_fragment,268,true,16449,1F96B8E79F2C2249BFD3618F42596838248E0BD0302F18DCC054BD57DE554A50,16501,3590A2822726DE8BAB99A528B3944D39C98DB61E9C4CEC06ADE44EC2574BC41D,2,planned_changed
sga4.source.0269,17/drafts/SGA4_XVII_LINES_7001_7400_English.texfrag,translation_fragment,269,true,17330,4D491CB342827E1D63C227F63A6FD65FC110AE48CCD193F1D19E343E8E716DEB,17330,4D491CB342827E1D63C227F63A6FD65FC110AE48CCD193F1D19E343E8E716DEB,0,unchanged
sga4.source.0270,17/drafts/SGA4_XVII_LINES_7401_7807_English.texfrag,translation_fragment,270,true,18154,EB2D36F27F17C0F2980D7066A9080B7001766ECB9A31C09C97750A8AA47A9C57,18208,7A930D33C7D2399D03668676433B35ED8EBC70508C72245455409A176F97D1DC,2,planned_changed
sga4.source.0271,17/drafts/SGA4_XVII_LINES_7808_8200_English.texfrag,translation_fragment,271,true,16584,F70060571CE12200ABC3BB4C1AF7A6ADA411064B102DF3B168B54D1393422FA1,16818,AE70099210C55243330E2A7F2BEAA9C5F59923767AD77DC8167F1823C651A363,9,planned_changed
sga4.source.0272,17/drafts/SGA4_XVII_LINES_8201_8600_English.texfrag,translation_fragment,272,true,17869,08E85F3BDCFD204BCB57C7A2D6FB26345CA87E177BC99286DBB4975778B2C4E4,18333,8AAF3205DAAD90E903752F0A42330D21AB28C1F356D2D274B7C27F2583AB0ABF,13,planned_changed
sga4.source.0273,17/drafts/SGA4_XVII_LINES_8601_9000_English.texfrag,translation_fragment,273,true,17435,92EC2EE5C750BBFBCB4DBCE96669147E295382E0FE8C8A020D7CEEDCABE321C4,17501,D973770C5B8272ADFCD5E74569F4C2781D47540AC7008864C687A597FC44C5FC,2,planned_changed
