"schema_version","record_id","work_id","unit_id","structure_type","label","parent_id","order","record_basis_json","source_language","target_language","authority_pointer_id","authority_pointer_sha256","authority_state","source_path","source_line_start","source_line_end","source_file_sha256","source_slice_sha256_lf","source_fragment_kind","source_fragment_occurrence","source_fragment_text","source_fragment_sha256_utf8","target_locator_count","target_paths","target_file_sha256_values","target_locators_json","relations_json","completion_state","review_state","publication_state","continuation_cursor","record_sha256"
"1.2","NOE-P03-KO-U03-BIBLIOGRAPHY-ITEM-002","NOE-P03","U03","bibliography_item","Clebsch, Fundamentalaufgabe der Invariantentheorie","NOE-P03-KO-U03-CLOSED-PROSE-007","1","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3605","3605","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","47EA3578619E0597B2C4C113CED8CB1DC21BFE9CD33627B8F8F4CEFFA0CCEFE0","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""5766667791AFB7F50E93430C06EB90859F4B307DA0E7C21D9E23D0877F42AEC3"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-CLOSED-PROSE-007""},{""relation"":""cites"",""target_id"":""NOE-P03-KO-U03-CLOSED-PROSE-007""}]","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","5015302FCFE532D7D86A4614B8D757921D3F03E35204148B878397F54F427D5A"
"1.2","NOE-P03-KO-U03-PROOF-002","NOE-P03","U03","proof","Conclusion mediated by decomposition identities","NOE-P03-KO-U03-CLOSED-PROSE-008","1","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3605","3605","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","47EA3578619E0597B2C4C113CED8CB1DC21BFE9CD33627B8F8F4CEFFA0CCEFE0","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""5766667791AFB7F50E93430C06EB90859F4B307DA0E7C21D9E23D0877F42AEC3"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-CLOSED-PROSE-008""},{""relation"":""proves"",""target_id"":""NOE-P03-KO-U03-THEOREM-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","29CC2D6FD711B3C218908DF385D43CA09CADAA89B7E7C12F2386F758D26CA24C"
"1.2","NOE-P03-KO-U03-OTHER-002","NOE-P03","U03","other","Decomposition-identity paragraph inline-math occurrence group","NOE-P03-KO-U03-PARAGRAPH-002","5","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3605","3605","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","47EA3578619E0597B2C4C113CED8CB1DC21BFE9CD33627B8F8F4CEFFA0CCEFE0","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""5766667791AFB7F50E93430C06EB90859F4B307DA0E7C21D9E23D0877F42AEC3"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-PARAGRAPH-002""}","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","624901870005DCE122FFD8AE6E3625AAE8A31B5779159AFD7221605C5D4E9E81"
"1.2","NOE-P03-KO-U03-FORMULA-009","NOE-P03","U03","formula","Inline math occurrence 1 on source line 3605 / target line 23","NOE-P03-KO-U03-OTHER-002","1","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3605","3605","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","47EA3578619E0597B2C4C113CED8CB1DC21BFE9CD33627B8F8F4CEFFA0CCEFE0","inline_math","1","$x$","22BF003D6CAC79E1D917CACDAB9539C5D59468C02C22D29C08DF00834EE4BBE6","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""5766667791AFB7F50E93430C06EB90859F4B307DA0E7C21D9E23D0877F42AEC3"",""fragment_kind"":""inline_math"",""fragment_occurrence"":1,""fragment_text"":""\\(x\\)"",""fragment_sha256_utf8"":""B5EB933C119F6667524CE50EA2589D75A032624CFCAFA90609D0CC5610963B14""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-OTHER-002""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U03-OTHER-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","0C359ED0E1AA7EAA3BD9578BDDD1C3CD57B2AFA6AD7C92F3148FC91132F8546B"
"1.2","NOE-P03-KO-U03-FORMULA-010","NOE-P03","U03","formula","Inline math occurrence 2 on source line 3605 / target line 23","NOE-P03-KO-U03-OTHER-002","2","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3605","3605","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","47EA3578619E0597B2C4C113CED8CB1DC21BFE9CD33627B8F8F4CEFFA0CCEFE0","inline_math","2","$p_\rho$","EE57179DAE7BB6AD854CD578B557B9C2511F3AFB93513C3CA78994C8E726C398","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""5766667791AFB7F50E93430C06EB90859F4B307DA0E7C21D9E23D0877F42AEC3"",""fragment_kind"":""inline_math"",""fragment_occurrence"":2,""fragment_text"":""\\(p_\\rho\\)"",""fragment_sha256_utf8"":""D30C6C9119864581C219A5F8EE2B0290464B462BCC67AC648CD07ACB02D4A9A3""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-OTHER-002""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U03-OTHER-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","8368F27F14FD83E7FC271B6FCDCE6735554AB57E2162C45971524F3EF7C41324"
"1.2","NOE-P03-KO-U03-FORMULA-011","NOE-P03","U03","formula","Inline math occurrence 3 on source line 3605 / target line 23","NOE-P03-KO-U03-OTHER-002","3","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3605","3605","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","47EA3578619E0597B2C4C113CED8CB1DC21BFE9CD33627B8F8F4CEFFA0CCEFE0","inline_math","3","$x$","22BF003D6CAC79E1D917CACDAB9539C5D59468C02C22D29C08DF00834EE4BBE6","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":23,""line_end"":23,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""5766667791AFB7F50E93430C06EB90859F4B307DA0E7C21D9E23D0877F42AEC3"",""fragment_kind"":""inline_math"",""fragment_occurrence"":3,""fragment_text"":""\\(x\\)"",""fragment_sha256_utf8"":""B5EB933C119F6667524CE50EA2589D75A032624CFCAFA90609D0CC5610963B14""}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-OTHER-002""},{""relation"":""formula_in"",""target_id"":""NOE-P03-KO-U03-OTHER-002""}]","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","ECA0F42B5A15B4FCC534F0ED654D89C54A1C050F6766FC49DAAC468259024020"
"1.2","NOE-P03-KO-U03-PARAGRAPH-003","NOE-P03","U03","paragraph","Final contraction theorem and proof transfer","NOE-P03-KO-U03-UNIT-001","4","[""source_fact"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3607","3607","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","24BB8855601C5513AF631EC9F01070E312B594EDC56089E106CCC21C245E0827","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""AA9ABC81BEB47D82E3C6A05982309144CAFD30ACEA964AE364E2DAF0610C9E87"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-UNIT-001""}","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","D1ABDB78A4B1661BE8602B6BDD872BAF91F55B30B515CB8E60420027EE933539"
"1.2","NOE-P03-KO-U03-CLOSED-PROSE-009","NOE-P03","U03","closed_prose","Analogous contraction theorem and reduction consequences","NOE-P03-KO-U03-PARAGRAPH-003","1","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3607","3607","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","24BB8855601C5513AF631EC9F01070E312B594EDC56089E106CCC21C245E0827","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""AA9ABC81BEB47D82E3C6A05982309144CAFD30ACEA964AE364E2DAF0610C9E87"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","4E062E9D71C41B675B1609A9C99E7BD98A0A4418BE820149348133291E016DAE"
"1.2","NOE-P03-KO-U03-CLOSED-PROSE-010","NOE-P03","U03","closed_prose","Defect and cogredience conditions and theorem statement","NOE-P03-KO-U03-PARAGRAPH-003","2","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3607","3607","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","24BB8855601C5513AF631EC9F01070E312B594EDC56089E106CCC21C245E0827","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""AA9ABC81BEB47D82E3C6A05982309144CAFD30ACEA964AE364E2DAF0610C9E87"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","E4FC4EBB4F721E7153F15C02B26592C314A255E0387D5E9FB5AC1AA3BF5CD39F"
"1.2","NOE-P03-KO-U03-CLOSED-PROSE-011","NOE-P03","U03","closed_prose","Proof dependence on replacement by normal forms","NOE-P03-KO-U03-PARAGRAPH-003","3","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3607","3607","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","24BB8855601C5513AF631EC9F01070E312B594EDC56089E106CCC21C245E0827","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""AA9ABC81BEB47D82E3C6A05982309144CAFD30ACEA964AE364E2DAF0610C9E87"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","A2370595ED2F04F3B5F18E952E8404E2209A334D5AA286E313232485B4A1E499"
"1.2","NOE-P03-KO-U03-CLOSED-PROSE-012","NOE-P03","U03","closed_prose","Mertens result in the quaternary domain","NOE-P03-KO-U03-PARAGRAPH-003","4","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3607","3607","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","24BB8855601C5513AF631EC9F01070E312B594EDC56089E106CCC21C245E0827","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""AA9ABC81BEB47D82E3C6A05982309144CAFD30ACEA964AE364E2DAF0610C9E87"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","BC500863F141DE51BF6BB9539C707BE56CFC620ABD1E6F8A7555B7172F2BF9E7"
"1.2","NOE-P03-KO-U03-CLOSED-PROSE-013","NOE-P03","U03","closed_prose","Transfer of the Mertens proof to the n-ary domain","NOE-P03-KO-U03-PARAGRAPH-003","5","""producer_editorial_inference""","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3607","3607","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","24BB8855601C5513AF631EC9F01070E312B594EDC56089E106CCC21C245E0827","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""AA9ABC81BEB47D82E3C6A05982309144CAFD30ACEA964AE364E2DAF0610C9E87"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-PARAGRAPH-003""}","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","C1046D960C1E024647979285F907CF38E397DF0FB2590A2EA57D86B667B5C14F"
"1.2","NOE-P03-KO-U03-CROSS-REFERENCE-001","NOE-P03","U03","cross_reference","Reference to numbered display (1)","NOE-P03-KO-U03-CLOSED-PROSE-010","1","[""source_fact"",""computation"",""producer_editorial_inference""]","de","ko-KR","NOETH-DE-AUTH-v003-20260804","932FEDC1735A41A9CF71D15A6C662A468A4CAD016AE8B3DECDF9A71E8BA7F197","current_v003_translation_input_unchecked","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\noether\07_german_canon_control\candidates\NOETH-DE-ED-0001\Noether_German_NOETH-DE-ED-0001.tex","3607","3607","D1F06B311F6CBD991DD247D745DD9A72DDE326A20396DF43CFE0C8EDB1593CDB","24BB8855601C5513AF631EC9F01070E312B594EDC56089E106CCC21C245E0827","line_slice","","","","1","${PUBLIC_INTERLANGUAGE_ROOT}\03_projects\language_management\cjk\03_working_translations\noether_paper03_ko_translation_001_20260804\targets\Noether_P03_Korean_U03_UNCHECKED.tex","7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4","{""unit_id"":""U03"",""path"":""C:\\Users\\PROJECT_COORDINATOR\\Documents\\interlanguage\\03_projects\\language_management\\cjk\\03_working_translations\\noether_paper03_ko_translation_001_20260804\\targets\\Noether_P03_Korean_U03_UNCHECKED.tex"",""line_start"":25,""line_end"":25,""file_sha256"":""7942126177C707C89F67444BE020F90F2139C0C5036A153297C0A7F83119F4B4"",""slice_sha256_lf"":""AA9ABC81BEB47D82E3C6A05982309144CAFD30ACEA964AE364E2DAF0610C9E87"",""fragment_kind"":""line_slice"",""fragment_occurrence"":null,""fragment_text"":null,""fragment_sha256_utf8"":null}","[{""relation"":""embedded_in"",""target_id"":""NOE-P03-KO-U03-CLOSED-PROSE-010""},{""relation"":""cross_reference"",""target_id"":""NOE-P03-KO-U02-DISPLAY-001""}]","producer_draft_text_covered","unchecked","private_not_for_publication","Paper 3 interval exhausted after whole-authority line 3608; lines 3609--3610 excluded; await independent Korean checker","A098BF78E460A10A606B31ABC3362617BA049CD837677945022E0387B95FB5D0"
