"lane","drift_kind","file","size_bytes","last_write","sha256","path"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.json","33066","2026-07-04T22:09:32","E9F09D04D8452CF78D9B2FCA83A14CB87505E7AA14A6D37F98ECE5CF6ADCF6F3","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.json"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.md","11251","2026-07-04T22:09:32","344D71B5FF62187E544E9B4BBC8D89738D81A353ED1CCE79ADA6388D321A9F16","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_ACCESS_BOUNDARY_AUDIT_20260704.md"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv","36691","2026-07-04T22:09:36","944F8C31D694DE580CC2ADAF73A76D8DCD01C9B2E89853E8AFEC44B80C6C0CE9","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.csv"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.json","43149","2026-07-04T22:09:36","9BCD661849E6CACA021558C38124CAFDB97163212712E19C1BB11FC8B05EB749","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.json"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.md","16509","2026-07-04T22:09:36","CB5143F494D97E2F13E94F2FC325F180C8AFED4C0AE40D8BD434223B3F491229","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_BLOCKER_TRIGGER_MATRIX_20260704.md"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.csv","31071","2026-07-04T22:09:41","3499F355115B76D816C32DDC9D0497F3EBD3DF118F6C00685F003FFDB6C32E0C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.csv"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.json","44656","2026-07-04T22:09:41","DA62AE30F9F4BE0AF6BE8E23575D528833B6118F232E9F1229804C2D2F8015CB","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.json"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.md","15075","2026-07-04T22:09:41","698269130CF0E7683278AEA68F4EF53C0FCFC8B3EDEC897E4DCCEDFD513D7211","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_CACHE_INVENTORY_20260704.md"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.csv","22982","2026-07-04T22:13:41","73A99C68B6D42B8BC32EE009566E1FC34D85251A291D8188782F22D86221D413","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.csv"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.json","33154","2026-07-04T22:13:41","467C6B240BB9896D2D32DE0DD06A02316BFF1F39B76C27B55A7B023080CDAB9C","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.json"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.md","28254","2026-07-04T22:13:41","DDBEE3BAF5785A1DEEA5CB265F8699C652E7BDBD818228433173F80EBF10A0EF","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_HANDOFF_MANIFEST_20260704.md"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_NONCONTAMINATION_AUDIT_20260704.csv","3632","2026-07-04T22:09:42","5A9C6F649A8F2E0C668E986D673C75AF48EC937117B37089408E35A6346CDB01","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_NONCONTAMINATION_AUDIT_20260704.csv"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_NONCONTAMINATION_AUDIT_20260704.json","4609","2026-07-04T22:09:42","02889A42376F9B1CA4368ACB880039A5D72063F6EF945962D9A0D43CE52D2778","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_NONCONTAMINATION_AUDIT_20260704.json"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_NONCONTAMINATION_AUDIT_20260704.md","1448","2026-07-04T22:09:42","450AAB6613104E9F865C936AE23706B6F6EFB97C50850D7F94F2BC0D8C578A19","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_NONCONTAMINATION_AUDIT_20260704.md"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_OPEN_BLOCKER_QUEUE_20260704.csv","18091","2026-07-04T22:09:39","A37E56BEC163C4427E3D6E410F12F01F7F346B5BD92C70D273E63C3404AE7F1B","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_OPEN_BLOCKER_QUEUE_20260704.csv"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_OPEN_BLOCKER_QUEUE_20260704.json","25609","2026-07-04T22:09:39","21CEE3A1AAB6C72A1A2E2B55650FC1071E63B1BA2E7C45B04A74A91012BFA6D2","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_OPEN_BLOCKER_QUEUE_20260704.json"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_OPEN_BLOCKER_QUEUE_20260704.md","4896","2026-07-04T22:09:39","2F6BCB5D05A42D70F39FB89D42D67C29E49A256F2EF8F569008D0839517B87E7","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_OPEN_BLOCKER_QUEUE_20260704.md"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.csv","22015","2026-07-04T22:11:15","23C077A717B00D62F7EB5706667DDB8E4A0F240FD3396AE398534580D382B6FD","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.csv"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.json","36350","2026-07-04T22:11:15","9F08528831819F274CDAAE5E9B371C30AF087A5B17FD84F01F08A8BE4EA3F2A0","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.json"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.md","9364","2026-07-04T22:11:15","D886664E2878CE5F78CBB05574FE6650FA19F6532DCA7BD794CBD30FCEB90467","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_SOURCE_CANON_URL_REACHABILITY_20260704.md"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv","52613","2026-07-04T22:13:42","7C1AFA1A4467767E8D2F66821592CA13E279E6EE65778182B6D6278CFDF217AD","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.csv"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.json","67258","2026-07-04T22:13:42","9F93FD9F48FC8264F2D0C75CF10FB9144708AA37A44D033C8874C592148E28DE","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.json"
"noether-slavic-canonical-baseline","source_canon_or_provenance_drift","NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md","9105","2026-07-04T22:13:42","2C6764D1316C9FA11FFA8B9E49FE8822CE0D31E7E07C30A4F0B90215F8FFD633","C:\Users\memo_\Documents\Codex\2026-07-04\noether-slavic-canonical-baseline\outputs\NOETHER_SLAVIC_TARGET_LANGUAGE_SOURCE_CANON_WITNESS_TABLE_20260704.md"
