archive_member,visual_id,relative_path,bytes,sha256,width_px,height_px,color_mode,image_format,parent_pdf_sha256,parent_pdf_index_0based,parent_pdf_physical_page_1based,book_folio,page_resolution_method,page_resolution_confidence,expose,linked_tex_file,linked_tex_sha256,parent_page_rotation_deg,parent_scan_width_px,parent_scan_height_px,parent_scan_effective_dpi_x,parent_scan_effective_dpi_y,generator_script,generator_script_sha256,generator_match_method,generator_source_class,evidence_class,bbox_fx0,bbox_fy0,bbox_fx1,bbox_fy1,render_parameter,manual_review_link,qa_disposition,read_count,duplicate_instance_count
images/SGA7I-VIS-07871_f43_e.png,SGA7I-VIS-07871,f43_e.png,32848,88F10C9352696D743AA7DE74775E00B002822DD5E340CFA860EFEAE28F4ACA69,6110,558,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,43,44,32,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop43c.py,3D06CBAB2F5DBA10C4D8D9AC46D7C27162E24438177BAF0A1838D6127C8FCCEF,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.04,0.445,0.98,0.5,6500,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07872_d_198_cas.png,SGA7I-VIS-07872,d_198_cas.png,11448,88F8A98E005CD196815F14C3ECBF3082DB0DB29F8A8371075B2CC82BC5048861,7650,326,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,198,199,187,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop2_h1198.py,BC8C0A0573085FC2F284086FDC91A04F9C33E035B31DF52DDD71521062D9D92A,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.07,0.362,0.92,0.385,9000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07874_c54_t1.png,SGA7I-VIS-07874,c54_t1.png,33168,88FDEB58F7603D053FBB72381215799B953DB7911C4AD7C5EE1F8769011CF845,3000,139,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,54,55,43,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f265_f.py,F45BDDF32BE6C86D765FF37D23DD8458C1AD48BB6DA28FA02D751406BD70563B,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,2000,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07875_c40_hd.png,SGA7I-VIS-07875,c40_hd.png,9299,88FFCD103183B2B936E6BA279FAEAB1F91FA5A0C2EB698F85628D1EA1FD94596,4550,432,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,40,41,29,numeric_filename_inference,medium_filename_inference,II,expose_II_body.tex,B9591E557E2EF3EEDDF90BF819E85B1CE82266C5A24C03FCC8FA949EBA031411,0,2265,3486,360.0,360.0,crop206.py,2583D722508C396464B68B862FD1D008020F24C9BEC3AE3AC09426DB3D85CF47,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07877_c_101_C.png,SGA7I-VIS-07877,c_101_C.png,55265,8910B5E0240B88784E74886D700F46CBB7FE034A5E5BEB2409875AE35D2BB4D8,5640,842,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,101,102,90,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f5112_e.py,2DE62178D7A295B5325D1A213729DB8766946D9459796B524D8D9B8D3AA54BE9,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,2600,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07878_c409_a.png,SGA7I-VIS-07878,c409_a.png,157430,8910F74039B27BE661569792C48065986302E22C3D9EBF6E67D8FDDDC13F2F20,3124,804,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,409,410,398,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2169,3460,360.0,360.0,crop4_j5382.py,C8A5C30BD5414B31065D482D52DB732FCB9EA1689CCEF4E85E747467C431C257,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07882_crop_194c.png,SGA7I-VIS-07882,crop_194c.png,27649,89375E7814F079C408BD55F62F62A752F827C5EAB4C4A0624F20B9E5F060B5C5,2601,257,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,194,195,183,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop43h.py,2A7876A38ADDA7D786AC7FB3F956D8F1B3FD20B11EC260D1FCB10133729F0228,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,12000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07885_z221_c.png,SGA7I-VIS-07885,z221_c.png,22146,8952DF7A22BCF06CC29872D3CA9366E5469B5211F308C28C339A935AD3930CC5,6825,639,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,221,222,210,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop4_h2218.py,BB35351150F6AA654757D5E0FA6C127E1E1AB2531631D31D0F546E64D585F523,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,3200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07887_c44_arrow2.png,SGA7I-VIS-07887,c44_arrow2.png,8655,8969A9BD223EE0EDF31F8AEA0B066049A7264231E2AB434D5AD7A716280B2CFB,4893,670,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,44,45,33,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop43.py,B08CD89998895A9FAEAFDFD4E79B5DBFA5C54874C74607DB74CEDCA553237673,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,6500,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07889_k462_qui.png,SGA7I-VIS-07889,k462_qui.png,338368,896AFD846FBCC2F6A47E81F36EBC55C71131AE763D54E1E0F84477685DC94ED3,12090,2789,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,462,463,451,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,crop18.py,CE9A5744F8B783A070A753E675102EDE75E2C5EB664CEDBABE86D221F5A26A56,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.06,0.425,0.99,0.56,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07890_c142_Odim.png,SGA7I-VIS-07890,c142_Odim.png,36511,896F32D4D1065ECF8B155896D8165FE0F159AF34A56F335C266C07EAACEE3B0E,3000,600,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,142,143,131,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3486,360.0,360.0,crop3_f7144.py,47B7C36B451D9DF8960AD6E187EC36E0771D3E3888844D8923F7BFB7EA199680,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,7000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07891_c43_hom2.png,SGA7I-VIS-07891,c43_hom2.png,12149,8973D2B89299FCBC219FF1CB736119FC7D7E0BBCEFC35835A7BB4BFE81AC20F3,4665,333,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,43,44,32,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop162d.py,EF0FDAD57A42C75A8DF2D76661CAE4CFC0640C2A40D5BF8D1C100C629B623A2D,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07892_c148_phidecl.png,SGA7I-VIS-07892,c148_phidecl.png,5286,897AF936DCFDEC62F61792E894BA85A4ED0DAD0C9D9B951CB3B4D471082ACDAE,3000,300,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,148,149,137,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop_tz46_b.py,E4F73AB132B239C68CFA9D710F3E01AA130D23B5D4BB78825D374D9EC2B7135B,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07894_c66_top.png,SGA7I-VIS-07894,c66_top.png,124484,897C90D945EDDA0D579A5ED2B6C2E5A8593CD63F97F201A4EBC44988126D113E,2401,740,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,66,67,55,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f266.py,F942831DB7F4C45B96D82A6DDDF46130FBEA90E8BC38F4E6D8F4BB053A8D5BF4,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07896_c48_z3.png,SGA7I-VIS-07896,c48_z3.png,24348,89817D5B9496E517EF8FC4B151FF9A891128236195A9B0218C9400B0CE5BFD7B,5890,1034,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,48,49,37,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop43b.py,699919B2A40AB59697E526C56972327C935705F1E603099EBD8C573E8EAAD131,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,6500,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07899_p90_a2.png,SGA7I-VIS-07899,p90_a2.png,69456,898FAEDBEB3F008558128290DD1F51044362643378B7C1DEEE818AC6428A3298,3000,1022,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,90,91,79,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f498.py,0320E08B9CC7C0801826F05D162D03FE99FDC9C43DC1AF8996949FAC9429F2C6,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.0,0.05,1.0,0.2,4200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07901_d6128_129_q5_seq2.png,SGA7I-VIS-07901,d6128_129_q5_seq2.png,27353,899ABC422B58C71A8DC0D69318616068CCA94C6C3E45C1AB7972298C0F513D9F,5432,611,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,129,130,118,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f265_c.py,FD50B24CCF0C2B207D85F67A3FFD37840DDFA241EADAE489503C616F03A59540,output_pattern,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07902_J_lastline.png,SGA7I-VIS-07902,J_lastline.png,15553,899B02AECB007FA81ACF00A9E0677FAD1FBCAB88EF1B1FAD43B93533C455FE47,5580,370,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,50,51,39,single_generator_page,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_tz50b.py,1D388FC94F4CC041B149F4E31152A02255C5418A5D6DB4ABF0BE323660C26DC9,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07904_crop215_a.png,SGA7I-VIS-07904,crop215_a.png,13264,899DDAFB851C2CC10EDE45EF92EA1E2CB73FE0DB3E4F2E64F65AC2E85E7C9487,4260,216,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,215,216,204,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,raw180.py,1D6A00B2C7204ED80CB962AC468E20D8F90EE506196CB599667D5D4F5A93D378,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07907_c260_60_e_ab.png,SGA7I-VIS-07907,c260_60_e_ab.png,119345,89A988EAFC7A5347D547DC53B41A9F070E2434FADC831DF3EB1C82DD071E9C95,3400,733,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,260,261,249,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3486,360.0,360.0,crop_f264.py,C7534373590414C6C623C50FD3B64319C175D52DCB759615D8B8EFC4C89B37C5,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07908_rbar_raw.png,SGA7I-VIS-07908,rbar_raw.png,4745,89ADB1B3A0727C8591D323610E1B6BEFF955C2045B7A203584FB1E86E8B387C4,760,680,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,144,145,133,single_generator_page,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop6_f7144.py,2DFC4CD1D3AC3287044874974A998991A4AEC1C22A05BE7A00922E7CA2C4BDFD,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,12000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07909_c158_mid.png,SGA7I-VIS-07909,c158_mid.png,30024,89B03F01570922EF82129CDCAAFCF798776C18C397410E926A247E49341E4F70,5950,1044,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,158,159,147,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3486,360.0,360.0,crop_f8162.py,77BF948F0BBAD103896C046EAAC43302CFBC5022CBFC1C8629FA69524A775115,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.1,0.56,0.95,0.64,7000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07912_q91_b1R.png,SGA7I-VIS-07912,q91_b1R.png,124139,89B6CFB339C4A387A69BCBD383E6F8FBFB1E519878961613B027361F47DEC030,3000,1046,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,91,92,80,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f494_p.py,10BCF1D8A3D820B6197017EC54EDD67A4F62E66DAA79190E6F36D4A8C2F34B0D,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,2400,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07917_p132_e.png,SGA7I-VIS-07917,p132_e.png,147154,89C40E76E3FBF499A32751392E09A14101BF4EDB1CEDB4E540DB9B81B2A6665B,5200,1459,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,132,133,121,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2204,3433,360.0,360.0,crop_f7136.py,33343012E993D0C43466ADD984EA4F84D016BD34D442EA084F56E85B37C4BEC6,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,6000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07919_tz41_B.png,SGA7I-VIS-07919,tz41_B.png,75452,89D119EB2F6A26BF65CEEECAB6682EB10DF9E2BD0EE5592DD593EA44E635F2E4,2666,582,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,41,42,30,numeric_filename_inference,medium_filename_inference,II,expose_II_body.tex,B9591E557E2EF3EEDDF90BF819E85B1CE82266C5A24C03FCC8FA949EBA031411,0,2221,3460,360.0,360.0,crop46c.py,3FD0DEC332C7A697A285C0EB8A5B0867F15E5644C49CAA2C990EE528E5782C63,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,6000,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07923_c_96_dot.png,SGA7I-VIS-07923,c_96_dot.png,3992,89E0D493C644EF93FEE71776AECE15A39AD79627C37DBB61E5A30A15191108F1,1600,171,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,96,97,85,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f498.py,0320E08B9CC7C0801826F05D162D03FE99FDC9C43DC1AF8996949FAC9429F2C6,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.0,0.32,1.0,0.46,4200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07925_crop145a.png,SGA7I-VIS-07925,crop145a.png,29383,89E9BC3416FEE4F38B1052E48DBDB026444B4A966FFB5273F357FE27E888E215,2205,387,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,145,146,134,numeric_filename_inference,medium_filename_inference,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop162.py,7BF89E725D97011F6A72F67DC190AF1A39169FFCAA0803696429BC53B086668C,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07927_c514f5.png,SGA7I-VIS-07927,c514f5.png,7766,89EFAE7E033FEE19CBE81AF8AA2CAC53B49DB13A57EBF9E6DF716C39C67CD756,2867,176,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,514,515,503,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2178,3460,360.0,360.0,crop2_k2498.py,05A2AA5D59C33DE66E65829B7E226297B4AD2CEE1B785B2FC7C7508463903E6D,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07928_c311_eq713.png,SGA7I-VIS-07928,c311_eq713.png,23133,89F1C786EFEA5287B2A867B383121C0DFF609AE5AA88E4C7DDBC70F2DBA5A66B,6090,492,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,311,312,300,numeric_filename_inference,medium_filename_inference,VIII,expose_VIII_body.tex,6CB4CF45A5328F19D6A4831FE1DEF19E19932BAEB533ABF5CC984E5FE205BE71,0,2221,3460,360.0,360.0,faint_j1340.py,A54FB491C381A09F7C7FF681C5B3590D75DD1D433E74DB2520A2ABF090DEE6CF,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07931_v8154_lastline.png,SGA7I-VIS-07931,v8154_lastline.png,11748,89F741B6CFDA6D30CA03889A84E75FB22379B743EC096DE9656A1FAAB1A3BB1C,4201,508,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,155,156,144,generator_job,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop7_f8154.py,4180DD17E5D1119EAA815AD94009D1CCAFE0A0CC770AF198617DDD8130294F74,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.5,0.752,0.99,0.79,4200,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07933_c36_auth.png,SGA7I-VIS-07933,c36_auth.png,13134,89F9B55B72E908077BEA25441D8C790504F75ABC37719C6ADB4F1F77C87219AC,4500,616,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,36,37,25,numeric_filename_inference,medium_filename_inference,II,expose_II_body.tex,B9591E557E2EF3EEDDF90BF819E85B1CE82266C5A24C03FCC8FA949EBA031411,0,2265,3486,360.0,360.0,crop_dg153.py,C32D86DBE25E94445A19FCC2DB27C5849093CA27FD7F83363BE2E1E4F2B14104,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,5000,review_log_page_link,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07934_p_115_P4a.png,SGA7I-VIS-07934,p_115_P4a.png,21886,8A000E346E4EE73B5D79E29943FB00162D83716496C5BAF8E3DC6D2EAA8ADF26,1901,155,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,115,116,104,explicit_page_filename,high,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_p115.py,186CA7B6691F32E34A9676994432F7B1B215BE82AC681FFD8781212817040C97,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,0.02,0.799,0.56,0.827,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07938_c359_spec.png,SGA7I-VIS-07938,c359_spec.png,6173,8A16A9B7103E225BCB0C0556C4DE5ACC15CC29628A71D4422B10C25EC0591AF2,2177,388,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,359,360,348,numeric_filename_inference,medium_filename_inference,IX,expose_IX_body.tex,B6DC4BA91E2684B0761542CF9CD580DD46564071E035454A8861D88125006F8B,0,2221,3460,360.0,360.0,crop_c.py,906A5EE1E4ED940E2C611FDE3F8A6672D41123C8A913361815B408711D800263,nearest_preceding_90s,source_or_derived_dynamic_input,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07940_p225_c_left.png,SGA7I-VIS-07940,p225_c_left.png,11627,8A1B811E98BF0A1253DEE4383A954A9F083B083AA4879D6B47777F394A044F1B,1400,1026,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,225,226,214,explicit_page_filename,high,VII,expose_VII_body.tex,78F816BF7B5FCD8A74D16740473E367C8F00D6A0C2A998A16B281BD294F4321D,0,2221,3460,360.0,360.0,crop43h.py,2A7876A38ADDA7D786AC7FB3F956D8F1B3FD20B11EC260D1FCB10133729F0228,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,12000,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07943_c82_hdr.png,SGA7I-VIS-07943,c82_hdr.png,16029,8A2659496EE401905D9E99A7BFFC7242987DF01C694DCE028A5FC4D2278A56EF,8400,971,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,82,83,71,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2265,3486,360.0,360.0,crop_f376e.py,E6C62C1EFACA87AC2AE13235FE567B13259758DAD9ED6BF1C0C64F5F8B9A7505,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
images/SGA7I-VIS-07946_c_97_dots3b.png,SGA7I-VIS-07946,c_97_dots3b.png,9375,8A3200617DF1CCEDAA2FDC66E7B8B324B2593A36651FD03C3058A7323C8C3C47,1260,145,L,PNG,9CD40FF06EB1E488AF385A56899D4F492492A06A1E2E3C0ED6876B82E3E3603F,97,98,86,numeric_filename_inference,medium_filename_inference,VI,expose_VI_body.tex,1EBB034E07D18C557462CF109DFBB9F105351CAC7E19923B6B4865A58EF58E48,0,2221,3460,360.0,360.0,crop_f494_i.py,59E499A0D8BBA84E5284174ADC84291E5F7EC27FD6FA87331700E0791909DBF3,nearest_preceding_90s,controlling_540_page_scan,targeted_crop,,,,,2600,no_individual_review_link_recovered,generated_working_evidence_not_individually_claimed_reviewed,0,1
