"edge_id","source_file","source_line","source_column_1based","expose","reference_scope","visible_text","reference_form","reference_type","destination_stable_id","destination_label","resolution_basis","resolution_status","revision"
"SGA5-EDGE-000733","SGA5_English_sync_workpass.tex","11797","","VII","VII","(9.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00848","sga5:VII:theorem:9.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000734","SGA5_English_sync_workpass.tex","11809","","VII","VII","(9.9)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00898","sga5:VII:theorem:9.9","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000735","SGA5_English_sync_workpass.tex","11826","","VII","VII","(9.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00841","sga5:VII:equation:9.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000736","SGA5_English_sync_workpass.tex","11842","","VII","VII","(9.10.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00905","sga5:VII:equation:9.10.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000737","SGA5_English_sync_workpass.tex","11844","","VII","VII","(8.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00828","sga5:VII:proposition:8.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000738","SGA5_English_sync_workpass.tex","11844","","VII","VII","(9.10.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00905","sga5:VII:equation:9.10.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000739","SGA5_English_sync_workpass.tex","12094","","VIII","VIII","Proposition 3.1","r8_admitted","named_internal_reference","SGA5-TARGET-00910","sga5:VIII:proposition:3.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000740","SGA5_English_sync_workpass.tex","12261","","VIII","VIII","Proposition 4.1","r8_admitted","named_internal_reference","SGA5-TARGET-00912","sga5:VIII:proposition:4.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000741","SGA5_English_sync_workpass.tex","12271","","VIII","VIII","Proposition 4.1","r8_admitted","named_internal_reference","SGA5-TARGET-00912","sga5:VIII:proposition:4.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000742","SGA5_English_sync_workpass.tex","12277","","VIII","VIII","Proposition 5.1","r8_admitted","named_internal_reference","SGA5-TARGET-00915","sga5:VIII:proposition:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000743","SGA5_English_sync_workpass.tex","12383","","VIII","VIII","Proposition 5.2","r8_admitted","source_numbering_slip_contextual_target","SGA5-TARGET-00919","sga5:VIII:proposition:8.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000744","SGA5_English_sync_workpass.tex","12444","","VIII","VIII","Proposition 5.1","r8_admitted","named_internal_reference","SGA5-TARGET-00915","sga5:VIII:proposition:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000745","SGA5_English_sync_workpass.tex","12523","","X","X","(7.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00979","sga5:X:equation:7.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000746","SGA5_English_sync_workpass.tex","12525","","X","X","(5.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00966","sga5:X:proposition:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000747","SGA5_English_sync_workpass.tex","12614","","X","X","formula 6.1","r8_admitted","named_internal_reference_kind_mismatch","SGA5-TARGET-00971","sga5:X:subsubsection:6.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000748","SGA5_English_sync_workpass.tex","12703","","X","X","4.1","r8_admitted","cued_internal_number","SGA5-TARGET-00946","sga5:X:lemma:4.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000749","SGA5_English_sync_workpass.tex","12703","","X","X","3.4","r8_admitted","cued_internal_number","SGA5-TARGET-00932","sga5:X:subsubsection:3.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000750","SGA5_English_sync_workpass.tex","12742","","X","X","(4.3.1)","r8_admitted","source_numbering_slip_contextual_target","SGA5-TARGET-00939","sga5:X:equation:3.7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000751","SGA5_English_sync_workpass.tex","12793","","X","X","(4.3.4)","r8_admitted","source_numbering_slip_contextual_target","SGA5-TARGET-00942","sga5:X:equation:3.8.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000752","SGA5_English_sync_workpass.tex","12854","","X","X","Lemma 5.1","r8_admitted","source_numbering_slip_contextual_target","SGA5-TARGET-00946","sga5:X:lemma:4.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000753","SGA5_English_sync_workpass.tex","12919","","X","X","3.7","r8_admitted","cued_internal_number","SGA5-TARGET-00938","sga5:X:subsubsection:3.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000754","SGA5_English_sync_workpass.tex","12930","","X","X","(3.7.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00940","sga5:X:equation:3.7.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000755","SGA5_English_sync_workpass.tex","12930","","X","X","(3.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00929","sga5:X:proposition:3.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000756","SGA5_English_sync_workpass.tex","12941","","X","X","(4.2.7)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00954","sga5:X:equation:4.2.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000757","SGA5_English_sync_workpass.tex","12970","","X","X","(3.3.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00931","sga5:X:equation:3.3.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000758","SGA5_English_sync_workpass.tex","12974","","X","X","(3.3.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00931","sga5:X:equation:3.3.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000759","SGA5_English_sync_workpass.tex","13033","","X","X","(5.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00967","sga5:X:equation:5.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000760","SGA5_English_sync_workpass.tex","13040","","X","X","(3.3.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00931","sga5:X:equation:3.3.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000761","SGA5_English_sync_workpass.tex","13053","","X","X","(4.2.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00950","sga5:X:equation:4.2.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000762","SGA5_English_sync_workpass.tex","13053","","X","X","(4.2.7)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00954","sga5:X:equation:4.2.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000763","SGA5_English_sync_workpass.tex","13128","","X","X","(4.5.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00960","sga5:X:equation:4.5.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000764","SGA5_English_sync_workpass.tex","13128","","X","X","(5.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00968","sga5:X:equation:5.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000765","SGA5_English_sync_workpass.tex","13135","","X","X","(4.5.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00960","sga5:X:equation:4.5.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000766","SGA5_English_sync_workpass.tex","13157","","X","X","(3.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00934","sga5:X:proposition:3.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000767","SGA5_English_sync_workpass.tex","13205","","X","X","(4.6)","r8_admitted","parenthesized_internal_number_context_resolved","SGA5-TARGET-00963","sga5:X:remark:4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000768","SGA5_English_sync_workpass.tex","13205","","X","X","(6.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00972","sga5:X:equation:6.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000769","SGA5_English_sync_workpass.tex","13205","","X","X","(6.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00974","sga5:X:equation:6.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000770","SGA5_English_sync_workpass.tex","13231","","X","X","formula 6.2.2","r8_admitted","named_internal_reference","SGA5-TARGET-00975","sga5:X:equation:6.2.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000771","SGA5_English_sync_workpass.tex","13231","","X","X","6.2","r8_admitted","cued_internal_number","SGA5-TARGET-00973","sga5:X:subsubsection:6.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000772","SGA5_English_sync_workpass.tex","13245","","X","X","(7.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00980","sga5:X:equation:7.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000773","SGA5_English_sync_workpass.tex","13278","","X","X","(7.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00981","sga5:X:equation:7.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000774","SGA5_English_sync_workpass.tex","13278","","X","X","(7.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00982","sga5:X:equation:7.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000775","SGA5_English_sync_workpass.tex","13278","","X","X","(7.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00980","sga5:X:equation:7.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000776","SGA5_English_sync_workpass.tex","13284","","X","X","7.1","r8_admitted","cued_internal_number","SGA5-TARGET-00978","sga5:X:theorem:7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000777","SGA5_English_sync_workpass.tex","13284","","X","X","(7.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00982","sga5:X:equation:7.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000778","SGA5_English_sync_workpass.tex","13297","","X","X","2.1","r8_admitted","cued_internal_number","SGA5-TARGET-00925","sga5:X:lemma:2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000779","SGA5_English_sync_workpass.tex","13297","","X","X","(3.9.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00944","sga5:X:equation:3.9.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000780","SGA5_English_sync_workpass.tex","13297","","X","X","(7.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00982","sga5:X:equation:7.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000781","SGA5_English_sync_workpass.tex","13297","","X","X","(7.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00983","sga5:X:equation:7.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000782","SGA5_English_sync_workpass.tex","13306","","X","X","(3.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00934","sga5:X:proposition:3.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000783","SGA5_English_sync_workpass.tex","13322","","X","X","(7.8)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00985","sga5:X:equation:7.8","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000784","SGA5_English_sync_workpass.tex","13336","","X","X","(5.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00967","sga5:X:equation:5.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000785","SGA5_English_sync_workpass.tex","13336","","X","X","(5.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00967","sga5:X:equation:5.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000786","SGA5_English_sync_workpass.tex","13361","","X","X","7.1","r8_admitted","cued_internal_number","SGA5-TARGET-00978","sga5:X:theorem:7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000787","SGA5_English_sync_workpass.tex","13361","","X","X","(7.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00979","sga5:X:equation:7.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000788","SGA5_English_sync_workpass.tex","13367","","X","X","7.1","r8_admitted","cued_internal_number","SGA5-TARGET-00978","sga5:X:theorem:7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000789","SGA5_English_sync_workpass.tex","13380","","X","X","7.1","r8_admitted","cued_internal_number","SGA5-TARGET-00978","sga5:X:theorem:7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000790","SGA5_English_sync_workpass.tex","13401","","X","X","(6.2.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00975","sga5:X:equation:6.2.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000791","SGA5_English_sync_workpass.tex","13401","","X","X","(6.2.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00974","sga5:X:equation:6.2.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000792","SGA5_English_sync_workpass.tex","13450","","X","X","(7.15)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00992","sga5:X:equation:7.15","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000793","SGA5_English_sync_workpass.tex","13456","","X","X","7.1","r8_admitted","cued_internal_number","SGA5-TARGET-00978","sga5:X:theorem:7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000794","SGA5_English_sync_workpass.tex","13486","","X","X","7.14","r8_admitted","cued_internal_number","SGA5-TARGET-00991","sga5:X:lemma:7.14","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000795","SGA5_English_sync_workpass.tex","13494","","X","X","(7.16)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00993","sga5:X:equation:7.16","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000796","SGA5_English_sync_workpass.tex","13498","","X","X","(7.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00979","sga5:X:equation:7.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000797","SGA5_English_sync_workpass.tex","13498","","X","X","(7.13)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00990","sga5:X:equation:7.13","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000798","SGA5_English_sync_workpass.tex","13522","","X","X","(7.13)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00990","sga5:X:equation:7.13","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000799","SGA5_English_sync_workpass.tex","13619","","XII","XII","(1.5)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01000","sga5:XII:equation:1.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000800","SGA5_English_sync_workpass.tex","13679","","XII","XII","formula 1.1","r8_admitted","named_internal_reference","SGA5-TARGET-00996","sga5:XII:equation:1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000801","SGA5_English_sync_workpass.tex","13748","","XII","XII","Conjecture 4.5","r8_admitted","named_internal_reference","SGA5-TARGET-01017","sga5:XII:conjecture:4.5","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000802","SGA5_English_sync_workpass.tex","13764","","XII","XII","4.2","r8_admitted","cued_internal_number","SGA5-TARGET-01014","sga5:XII:equation:4.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000803","SGA5_English_sync_workpass.tex","13773","","XII","XII","Proposition 4.6","r8_admitted","named_internal_reference","SGA5-TARGET-01018","sga5:XII:proposition:4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000804","SGA5_English_sync_workpass.tex","13786","","XII","XII","4.2","r8_admitted","cued_internal_number","SGA5-TARGET-01014","sga5:XII:equation:4.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000805","SGA5_English_sync_workpass.tex","13796","","XII","XII","Proposition 4.6","r8_admitted","named_internal_reference","SGA5-TARGET-01018","sga5:XII:proposition:4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000806","SGA5_English_sync_workpass.tex","13874","","XII","XII","(4.7.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01020","sga5:XII:equation:4.7.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000807","SGA5_English_sync_workpass.tex","13975","","XII","XII","Lemma 4.7","r8_admitted","named_internal_reference","SGA5-TARGET-01019","sga5:XII:lemma:4.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000808","SGA5_English_sync_workpass.tex","14007","","XII","XII","Proposition 4.6","r8_admitted","named_internal_reference","SGA5-TARGET-01018","sga5:XII:proposition:4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000809","SGA5_English_sync_workpass.tex","14015","","XII","XII","Lemma 4.7","r8_admitted","named_internal_reference","SGA5-TARGET-01019","sga5:XII:lemma:4.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000810","SGA5_English_sync_workpass.tex","14019","","XII","XII","Lemma 4.7","r8_admitted","named_internal_reference","SGA5-TARGET-01019","sga5:XII:lemma:4.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000811","SGA5_English_sync_workpass.tex","14019","","XII","XII","Proposition 4.6","r8_admitted","named_internal_reference","SGA5-TARGET-01018","sga5:XII:proposition:4.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000812","SGA5_English_sync_workpass.tex","14106","","XII","XII","(1.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-00998","sga5:XII:equation:1.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000813","SGA5_English_sync_workpass.tex","14112","","XII","XII","(5.3)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01030","sga5:XII:equation:5.3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000814","SGA5_English_sync_workpass.tex","14136","","XII","XII","(5.6)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01033","sga5:XII:equation:5.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000815","SGA5_English_sync_workpass.tex","14136","","XII","XII","(5.2)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01029","sga5:XII:equation:5.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000816","SGA5_English_sync_workpass.tex","14147","","XII","XII","(5.1.1)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01028","sga5:XII:equation:5.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000817","SGA5_English_sync_workpass.tex","14155","","XII","XII","formula 5.11","r8_admitted","named_internal_reference","SGA5-TARGET-01038","sga5:XII:equation:5.11","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000818","SGA5_English_sync_workpass.tex","14155","","XII","XII","formula 5.1.1","r8_admitted","named_internal_reference","SGA5-TARGET-01028","sga5:XII:equation:5.1.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000819","SGA5_English_sync_workpass.tex","14244","","XII","XII","5.1","r8_admitted","cued_internal_number","SGA5-TARGET-01027","sga5:XII:proposition:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000820","SGA5_English_sync_workpass.tex","14284","","XII","XII","(6.3.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01048","sga5:XII:equation:6.3.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000821","SGA5_English_sync_workpass.tex","14306","","XII","XII","(6.3.8)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01052","sga5:XII:equation:6.3.8","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000822","SGA5_English_sync_workpass.tex","14312","","XII","XII","formula 6.3.6","r8_admitted","named_internal_reference","SGA5-TARGET-01050","sga5:XII:equation:6.3.6","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000823","SGA5_English_sync_workpass.tex","14323","","XII","XII","Proposition 5.1","r8_admitted","named_internal_reference","SGA5-TARGET-01027","sga5:XII:proposition:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000824","SGA5_English_sync_workpass.tex","14381","","XII","XII","(6.4.4)","r8_admitted","parenthesized_internal_number","SGA5-TARGET-01061","sga5:XII:equation:6.4.4","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000825","SGA5_English_sync_workpass.tex","14389","","XII","XII","4.7","r8_admitted","cued_internal_number","SGA5-TARGET-01019","sga5:XII:lemma:4.7","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000826","SGA5_English_sync_workpass.tex","14461","","XII","XII","6.3.1","r8_admitted","cued_internal_number","SGA5-TARGET-01045","sga5:XII:equation:6.3.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000827","SGA5_English_sync_workpass.tex","14463","","XII","XII","5.1","r8_admitted","cued_internal_number","SGA5-TARGET-01027","sga5:XII:proposition:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000828","SGA5_English_sync_workpass.tex","14474","","XII","XII","5.1","r8_admitted","cued_internal_number","SGA5-TARGET-01027","sga5:XII:proposition:5.1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000829","SGA5_English_sync_workpass.tex","14557","","XII","XII","Proposition 7.2","r8_admitted","named_internal_reference","SGA5-TARGET-01069","sga5:XII:proposition:7.2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000830","SGA5_English_sync_workpass.tex","15011","","XV","XV","Proposition 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01081","sga5:XV:proposition:1:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000831","SGA5_English_sync_workpass.tex","15011","","XV","XV","proposition 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01081","sga5:XV:proposition:1:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000832","SGA5_English_sync_workpass.tex","15114","","XV","XV","proposition 3","r8_admitted","named_internal_reference","SGA5-TARGET-01085","sga5:XV:proposition:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000833","SGA5_English_sync_workpass.tex","15155","","XV","XV","proposition 2","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01083","sga5:XV:proposition:2:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000834","SGA5_English_sync_workpass.tex","15207","","XV","XV","Proposition 3","r8_admitted","named_internal_reference","SGA5-TARGET-01085","sga5:XV:proposition:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000835","SGA5_English_sync_workpass.tex","15345","","XV","XV","Proposition 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01087","sga5:XV:proposition:1:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000836","SGA5_English_sync_workpass.tex","15390","","XV","XV","Proposition 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01087","sga5:XV:proposition:1:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000837","SGA5_English_sync_workpass.tex","15413","","XV","XV","Proposition 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01087","sga5:XV:proposition:1:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000838","SGA5_English_sync_workpass.tex","15418","","XV","XV","Proposition 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01087","sga5:XV:proposition:1:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000839","SGA5_English_sync_workpass.tex","15420","","XV","XV","Proposition 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01087","sga5:XV:proposition:1:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000840","SGA5_English_sync_workpass.tex","15424","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01092","sga5:XV:lemma:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000841","SGA5_English_sync_workpass.tex","15426","","XV","XV","Lemma 2","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01091","sga5:XV:lemma:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000842","SGA5_English_sync_workpass.tex","15426","","XV","XV","Lemma 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01090","sga5:XV:lemma:1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000843","SGA5_English_sync_workpass.tex","15426","","XV","XV","Lemma 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01090","sga5:XV:lemma:1","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000844","SGA5_English_sync_workpass.tex","15428","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01092","sga5:XV:lemma:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000845","SGA5_English_sync_workpass.tex","15479","","XV","XV","Proposition 3","r8_admitted","named_internal_reference","SGA5-TARGET-01085","sga5:XV:proposition:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000846","SGA5_English_sync_workpass.tex","15533","","XV","XV","Proposition 2","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01096","sga5:XV:proposition:2:3","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000847","SGA5_English_sync_workpass.tex","15609","","XV","XV","Lemma 1","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01099","sga5:XV:lemma:1:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000848","SGA5_English_sync_workpass.tex","15640","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01101","sga5:XV:lemma:3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
"SGA5-EDGE-000849","SGA5_English_sync_workpass.tex","15640","","XV","XV","Lemma 3","r8_admitted","named_internal_reference_context_resolved","SGA5-TARGET-01101","sga5:XV:lemma:3:2","preserved_r8_admitted_edge","compiled_resolved","R8"
