candidate_id,source_file,source_line,source_column_1based,expose,reference_scope,visible_text,candidate_kind,displayed_number,candidate_labels,reason,status,final_classification,revision
SGA5-CAND-000674,SGA5_English_sync_workpass.tex,4933,17,IIIB,IIIB,3.1,dotted_locator_residual,3.1,sga5:IIIB:subsubsection:3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000675,SGA5_English_sync_workpass.tex,4936,17,IIIB,IIIB,3.2,dotted_locator_residual,3.2,sga5:IIIB:subsubsection:3.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000676,SGA5_English_sync_workpass.tex,4969,67,IIIB,IIIB,3.3,dotted_locator_residual,3.3,sga5:IIIB:lemma:3.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000677,SGA5_English_sync_workpass.tex,4975,67,IIIB,IIIB,3.4,dotted_locator_residual,3.4,sga5:IIIB:lemma:3.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000678,SGA5_English_sync_workpass.tex,4991,67,IIIB,IIIB,3.5,dotted_locator_residual,3.5,sga5:IIIB:lemma:3.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000679,SGA5_English_sync_workpass.tex,5079,17,IIIB,IIIB,4.1,dotted_locator_residual,4.1,sga5:IIIB:subsubsection:4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000680,SGA5_English_sync_workpass.tex,5090,79,IIIB,IIIB,4.2,dotted_locator_residual,4.2,sga5:IIIB:proposition:4.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000681,SGA5_English_sync_workpass.tex,5102,67,IIIB,IIIB,4.3,dotted_locator_residual,4.3,sga5:IIIB:lemma:4.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000682,SGA5_English_sync_workpass.tex,5125,6,IIIB,IIIB,4.3.1,dotted_locator_residual,4.3.1,sga5:IIIB:equation:4.3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000683,SGA5_English_sync_workpass.tex,5133,6,IIIB,IIIB,4.3.2,dotted_locator_residual,4.3.2,sga5:IIIB:equation:4.3.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000684,SGA5_English_sync_workpass.tex,5238,17,IIIB,IIIB,5.0,dotted_locator_residual,5.0,sga5:IIIB:subsubsection:5.0,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000685,SGA5_English_sync_workpass.tex,5241,22,IIIB,IIIB,5.0.1,dotted_locator_residual,5.0.1,sga5:IIIB:equation:5.0.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000686,SGA5_English_sync_workpass.tex,5245,22,IIIB,IIIB,5.0.2,dotted_locator_residual,5.0.2,sga5:IIIB:equation:5.0.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000687,SGA5_English_sync_workpass.tex,5249,22,IIIB,IIIB,5.0.3,dotted_locator_residual,5.0.3,sga5:IIIB:equation:5.0.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000688,SGA5_English_sync_workpass.tex,5254,89,IIIB,IIIB,5.0.4,dotted_locator_residual,5.0.4,sga5:IIIB:equation:5.0.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000689,SGA5_English_sync_workpass.tex,5255,124,IIIB,IIIB,5.0.5,dotted_locator_residual,5.0.5,sga5:IIIB:equation:5.0.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000690,SGA5_English_sync_workpass.tex,5259,46,IIIB,IIIB,5.0.6,dotted_locator_residual,5.0.6,sga5:IIIB:equation:5.0.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000691,SGA5_English_sync_workpass.tex,5260,57,IIIB,IIIB,5.0.7,dotted_locator_residual,5.0.7,sga5:IIIB:equation:5.0.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000692,SGA5_English_sync_workpass.tex,5263,22,IIIB,IIIB,5.0.8,dotted_locator_residual,5.0.8,sga5:IIIB:equation:5.0.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000693,SGA5_English_sync_workpass.tex,5274,22,IIIB,IIIB,5.0.9,dotted_locator_residual,5.0.9,sga5:IIIB:equation:5.0.9,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000694,SGA5_English_sync_workpass.tex,5278,22,IIIB,IIIB,5.0.10,dotted_locator_residual,5.0.10,sga5:IIIB:equation:5.0.10,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000695,SGA5_English_sync_workpass.tex,5282,22,IIIB,IIIB,5.0.11,dotted_locator_residual,5.0.11,sga5:IIIB:equation:5.0.11,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000696,SGA5_English_sync_workpass.tex,5287,17,IIIB,IIIB,5.1,dotted_locator_residual,5.1,sga5:IIIB:subsubsection:5.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000697,SGA5_English_sync_workpass.tex,5297,17,IIIB,IIIB,5.2,dotted_locator_residual,5.2,sga5:IIIB:subsubsection:5.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000698,SGA5_English_sync_workpass.tex,5300,22,IIIB,IIIB,5.2.1,dotted_locator_residual,5.2.1,sga5:IIIB:equation:5.2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000699,SGA5_English_sync_workpass.tex,5305,22,IIIB,IIIB,5.2.2,dotted_locator_residual,5.2.2,sga5:IIIB:equation:5.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000700,SGA5_English_sync_workpass.tex,5313,22,IIIB,IIIB,5.2.3,dotted_locator_residual,5.2.3,sga5:IIIB:equation:5.2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000701,SGA5_English_sync_workpass.tex,5317,17,IIIB,IIIB,5.3,dotted_locator_residual,5.3,sga5:IIIB:subsubsection:5.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000702,SGA5_English_sync_workpass.tex,5320,22,IIIB,IIIB,5.3.1,dotted_locator_residual,5.3.1,sga5:IIIB:equation:5.3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000703,SGA5_English_sync_workpass.tex,5325,22,IIIB,IIIB,5.3.2,dotted_locator_residual,5.3.2,sga5:IIIB:equation:5.3.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000704,SGA5_English_sync_workpass.tex,5330,22,IIIB,IIIB,5.3.3,dotted_locator_residual,5.3.3,sga5:IIIB:equation:5.3.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000705,SGA5_English_sync_workpass.tex,5336,22,IIIB,IIIB,5.3.4,dotted_locator_residual,5.3.4,sga5:IIIB:equation:5.3.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000706,SGA5_English_sync_workpass.tex,5340,22,IIIB,IIIB,5.3.5,dotted_locator_residual,5.3.5,sga5:IIIB:equation:5.3.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000707,SGA5_English_sync_workpass.tex,5344,22,IIIB,IIIB,5.3.6,dotted_locator_residual,5.3.6,sga5:IIIB:equation:5.3.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000708,SGA5_English_sync_workpass.tex,5349,17,IIIB,IIIB,5.4,dotted_locator_residual,5.4,sga5:IIIB:subsubsection:5.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000709,SGA5_English_sync_workpass.tex,5352,22,IIIB,IIIB,5.4.1,dotted_locator_residual,5.4.1,sga5:IIIB:equation:5.4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000710,SGA5_English_sync_workpass.tex,5361,22,IIIB,IIIB,5.4.2,dotted_locator_residual,5.4.2,sga5:IIIB:equation:5.4.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000711,SGA5_English_sync_workpass.tex,5372,17,IIIB,IIIB,5.5,dotted_locator_residual,5.5,sga5:IIIB:subsubsection:5.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000712,SGA5_English_sync_workpass.tex,5376,17,IIIB,IIIB,5.6,dotted_locator_residual,5.6,sga5:IIIB:subsubsection:5.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000713,SGA5_English_sync_workpass.tex,5379,22,IIIB,IIIB,5.6.1,dotted_locator_residual,5.6.1,sga5:IIIB:equation:5.6.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000714,SGA5_English_sync_workpass.tex,5383,22,IIIB,IIIB,5.6.2,dotted_locator_residual,5.6.2,sga5:IIIB:equation:5.6.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000715,SGA5_English_sync_workpass.tex,5388,53,IIIB,IIIB,5.6.3,dotted_locator_residual,5.6.3,sga5:IIIB:equation:5.6.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000716,SGA5_English_sync_workpass.tex,5389,59,IIIB,IIIB,5.6.4,dotted_locator_residual,5.6.4,sga5:IIIB:equation:5.6.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000717,SGA5_English_sync_workpass.tex,5393,489,IIIB,V,V 3.7.2,dotted_locator_residual,3.7.2,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000718,SGA5_English_sync_workpass.tex,5394,22,IIIB,IIIB,5.6.5,dotted_locator_residual,5.6.5,sga5:IIIB:equation:5.6.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000719,SGA5_English_sync_workpass.tex,5398,22,IIIB,IIIB,5.6.6,dotted_locator_residual,5.6.6,sga5:IIIB:equation:5.6.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000720,SGA5_English_sync_workpass.tex,5403,17,IIIB,IIIB,5.7,dotted_locator_residual,5.7,sga5:IIIB:subsubsection:5.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000721,SGA5_English_sync_workpass.tex,5411,52,IIIB,V,V 3.7.1,dotted_locator_residual,3.7.1,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000722,SGA5_English_sync_workpass.tex,5418,22,IIIB,IIIB,5.7.1,dotted_locator_residual,5.7.1,sga5:IIIB:equation:5.7.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000723,SGA5_English_sync_workpass.tex,5426,22,IIIB,IIIB,5.7.2,dotted_locator_residual,5.7.2,sga5:IIIB:equation:5.7.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000724,SGA5_English_sync_workpass.tex,5430,22,IIIB,IIIB,5.7.3,dotted_locator_residual,5.7.3,sga5:IIIB:equation:5.7.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000725,SGA5_English_sync_workpass.tex,5434,22,IIIB,IIIB,5.7.4,dotted_locator_residual,5.7.4,sga5:IIIB:equation:5.7.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000726,SGA5_English_sync_workpass.tex,5438,22,IIIB,IIIB,5.7.5,dotted_locator_residual,5.7.5,sga5:IIIB:equation:5.7.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000727,SGA5_English_sync_workpass.tex,5441,132,IIIB,I,I 4.10,dotted_locator_residual,4.10,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000728,SGA5_English_sync_workpass.tex,5441,454,IIIB,IIIB,4.3,dotted_locator_residual,4.3,sga5:IIIB:lemma:4.3,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000729,SGA5_English_sync_workpass.tex,5443,17,IIIB,IIIB,5.8,dotted_locator_residual,5.8,sga5:IIIB:subsubsection:5.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000730,SGA5_English_sync_workpass.tex,5446,22,IIIB,IIIB,5.8.1,dotted_locator_residual,5.8.1,sga5:IIIB:equation:5.8.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000731,SGA5_English_sync_workpass.tex,5450,22,IIIB,IIIB,5.8.2,dotted_locator_residual,5.8.2,sga5:IIIB:equation:5.8.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000732,SGA5_English_sync_workpass.tex,5462,22,IIIB,IIIB,5.8.3,dotted_locator_residual,5.8.3,sga5:IIIB:equation:5.8.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000733,SGA5_English_sync_workpass.tex,5467,22,IIIB,IIIB,5.8.4,dotted_locator_residual,5.8.4,sga5:IIIB:equation:5.8.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000734,SGA5_English_sync_workpass.tex,5479,22,IIIB,IIIB,5.8.5,dotted_locator_residual,5.8.5,sga5:IIIB:equation:5.8.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000735,SGA5_English_sync_workpass.tex,5484,17,IIIB,IIIB,5.9,dotted_locator_residual,5.9,sga5:IIIB:subsubsection:5.9,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000736,SGA5_English_sync_workpass.tex,5488,22,IIIB,IIIB,5.9.1,dotted_locator_residual,5.9.1,sga5:IIIB:equation:5.9.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000737,SGA5_English_sync_workpass.tex,5495,22,IIIB,IIIB,5.9.2,dotted_locator_residual,5.9.2,sga5:IIIB:equation:5.9.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000738,SGA5_English_sync_workpass.tex,5502,22,IIIB,IIIB,5.9.3,dotted_locator_residual,5.9.3,sga5:IIIB:equation:5.9.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000739,SGA5_English_sync_workpass.tex,5509,22,IIIB,IIIB,5.9.4,dotted_locator_residual,5.9.4,sga5:IIIB:equation:5.9.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000740,SGA5_English_sync_workpass.tex,5517,17,IIIB,IIIB,5.10,dotted_locator_residual,5.10,sga5:IIIB:subsubsection:5.10,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000741,SGA5_English_sync_workpass.tex,5528,22,IIIB,IIIB,5.10.1,dotted_locator_residual,5.10.1,sga5:IIIB:equation:5.10.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000742,SGA5_English_sync_workpass.tex,5532,22,IIIB,IIIB,5.10.2,dotted_locator_residual,5.10.2,sga5:IIIB:equation:5.10.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000743,SGA5_English_sync_workpass.tex,5539,22,IIIB,IIIB,5.10.3,dotted_locator_residual,5.10.3,sga5:IIIB:equation:5.10.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000744,SGA5_English_sync_workpass.tex,5544,22,IIIB,IIIB,5.10.4,dotted_locator_residual,5.10.4,sga5:IIIB:equation:5.10.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000745,SGA5_English_sync_workpass.tex,5550,22,IIIB,IIIB,5.10.5,dotted_locator_residual,5.10.5,sga5:IIIB:equation:5.10.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000746,SGA5_English_sync_workpass.tex,5568,82,IIIB,IIIB,5.10.6,dotted_locator_residual,5.10.6,sga5:IIIB:proposition:5.10.6,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000747,SGA5_English_sync_workpass.tex,5570,22,IIIB,IIIB,5.10.7,dotted_locator_residual,5.10.7,sga5:IIIB:equation:5.10.7,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000748,SGA5_English_sync_workpass.tex,5600,22,IIIB,IIIB,5.10.8,dotted_locator_residual,5.10.8,sga5:IIIB:equation:5.10.8,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000749,SGA5_English_sync_workpass.tex,5604,82,IIIB,IIIB,5.10.9,dotted_locator_residual,5.10.9,sga5:IIIB:proposition:5.10.9,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000750,SGA5_English_sync_workpass.tex,5606,22,IIIB,IIIB,5.10.10,dotted_locator_residual,5.10.10,sga5:IIIB:equation:5.10.10,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000751,SGA5_English_sync_workpass.tex,5639,79,IIIB,IIIB,5.10.11,dotted_locator_residual,5.10.11,sga5:IIIB:corollary:5.10.11,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000752,SGA5_English_sync_workpass.tex,5641,22,IIIB,IIIB,5.10.12,dotted_locator_residual,5.10.12,sga5:IIIB:equation:5.10.12,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000753,SGA5_English_sync_workpass.tex,5652,17,IIIB,IIIB,5.11,dotted_locator_residual,5.11,sga5:IIIB:subsubsection:5.11,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000754,SGA5_English_sync_workpass.tex,5659,82,IIIB,IIIB,5.11.1,dotted_locator_residual,5.11.1,sga5:IIIB:proposition:5.11.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000755,SGA5_English_sync_workpass.tex,5660,28,IIIB,IIIB,4.5,dotted_locator_residual,4.5,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000756,SGA5_English_sync_workpass.tex,5666,22,IIIB,IIIB,5.11.2,dotted_locator_residual,5.11.2,sga5:IIIB:equation:5.11.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000757,SGA5_English_sync_workpass.tex,5674,82,IIIB,IIIB,5.11.3,dotted_locator_residual,5.11.3,sga5:IIIB:proposition:5.11.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000758,SGA5_English_sync_workpass.tex,5682,22,IIIB,IIIB,5.11.4,dotted_locator_residual,5.11.4,sga5:IIIB:equation:5.11.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000759,SGA5_English_sync_workpass.tex,5683,27,IIIB,IIIB,3.0,dotted_locator_residual,3.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000760,SGA5_English_sync_workpass.tex,5683,41,IIIB,IIIB,2.2,dotted_locator_residual,2.2,sga5:IIIB:lemma:2.2,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000761,SGA5_English_sync_workpass.tex,5694,27,IIIB,IIIB,2.8,dotted_locator_residual,2.8,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000762,SGA5_English_sync_workpass.tex,5694,41,IIIB,IIIB,2.0,dotted_locator_residual,2.0,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000763,SGA5_English_sync_workpass.tex,5728,78,IIIB,IIIB,5.11.5,dotted_locator_residual,5.11.5,sga5:IIIB:corollary:5.11.5|sga5:IIIB:equation:5.11.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000764,SGA5_English_sync_workpass.tex,5730,22,IIIB,IIIB,5.11.5,dotted_locator_residual,5.11.5,sga5:IIIB:corollary:5.11.5|sga5:IIIB:equation:5.11.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000765,SGA5_English_sync_workpass.tex,5735,17,IIIB,IIIB,5.12,dotted_locator_residual,5.12,sga5:IIIB:subsubsection:5.12,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000766,SGA5_English_sync_workpass.tex,5738,22,IIIB,IIIB,5.12.1,dotted_locator_residual,5.12.1,sga5:IIIB:equation:5.12.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000767,SGA5_English_sync_workpass.tex,5745,22,IIIB,IIIB,5.12.2,dotted_locator_residual,5.12.2,sga5:IIIB:equation:5.12.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000768,SGA5_English_sync_workpass.tex,5749,22,IIIB,IIIB,5.12.3,dotted_locator_residual,5.12.3,sga5:IIIB:equation:5.12.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000769,SGA5_English_sync_workpass.tex,5751,27,IIIB,IIIB,2.8,dotted_locator_residual,2.8,,positive_tex_layout_or_geometry_syntax,typography_layout_geometry_value,typography_layout_geometry_value,R9
SGA5-CAND-000770,SGA5_English_sync_workpass.tex,5768,22,IIIB,IIIB,5.12.4,dotted_locator_residual,5.12.4,sga5:IIIB:equation:5.12.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000771,SGA5_English_sync_workpass.tex,5775,22,IIIB,IIIB,5.12.5,dotted_locator_residual,5.12.5,sga5:IIIB:equation:5.12.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000772,SGA5_English_sync_workpass.tex,5784,17,IIIB,IIIB,5.13,dotted_locator_residual,5.13,sga5:IIIB:subsubsection:5.13,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000773,SGA5_English_sync_workpass.tex,5795,22,IIIB,IIIB,5.13.1,dotted_locator_residual,5.13.1,sga5:IIIB:equation:5.13.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000774,SGA5_English_sync_workpass.tex,5799,22,IIIB,IIIB,5.13.2,dotted_locator_residual,5.13.2,sga5:IIIB:equation:5.13.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000775,SGA5_English_sync_workpass.tex,5803,22,IIIB,IIIB,5.13.3,dotted_locator_residual,5.13.3,sga5:IIIB:equation:5.13.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000776,SGA5_English_sync_workpass.tex,5813,22,IIIB,IIIB,5.13.4,dotted_locator_residual,5.13.4,sga5:IIIB:equation:5.13.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000777,SGA5_English_sync_workpass.tex,5822,22,IIIB,IIIB,5.13.5,dotted_locator_residual,5.13.5,sga5:IIIB:equation:5.13.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000778,SGA5_English_sync_workpass.tex,5829,14,IIIB,IIIB,6.1,dotted_locator_residual,6.1,sga5:IIIB:subsection:6.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000779,SGA5_English_sync_workpass.tex,5835,14,IIIB,IIIB,6.2,dotted_locator_residual,6.2,sga5:IIIB:subsection:6.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000780,SGA5_English_sync_workpass.tex,5842,79,IIIB,IIIB,1.6,dotted_locator_residual,1.6,sga5:IIIB:subsubsection:1.6,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000781,SGA5_English_sync_workpass.tex,5857,6,IIIB,IIIB,6.2.1,dotted_locator_residual,6.2.1,sga5:IIIB:equation:6.2.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000782,SGA5_English_sync_workpass.tex,5873,6,IIIB,IIIB,6.2.2,dotted_locator_residual,6.2.2,sga5:IIIB:equation:6.2.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000783,SGA5_English_sync_workpass.tex,5886,6,IIIB,IIIB,6.2.3,dotted_locator_residual,6.2.3,sga5:IIIB:equation:6.2.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000784,SGA5_English_sync_workpass.tex,5911,6,IIIB,IIIB,6.2.4,dotted_locator_residual,6.2.4,sga5:IIIB:equation:6.2.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000785,SGA5_English_sync_workpass.tex,5914,14,IIIB,IIIB,6.3,dotted_locator_residual,6.3,sga5:IIIB:subsection:6.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000786,SGA5_English_sync_workpass.tex,5918,6,IIIB,IIIB,6.3.1,dotted_locator_residual,6.3.1,sga5:IIIB:equation:6.3.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000787,SGA5_English_sync_workpass.tex,5923,6,IIIB,IIIB,6.3.2,dotted_locator_residual,6.3.2,sga5:IIIB:equation:6.3.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000788,SGA5_English_sync_workpass.tex,5935,14,IIIB,IIIB,6.4,dotted_locator_residual,6.4,sga5:IIIB:subsection:6.4,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000789,SGA5_English_sync_workpass.tex,5951,6,IIIB,IIIB,6.4.1,dotted_locator_residual,6.4.1,sga5:IIIB:equation:6.4.1,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000790,SGA5_English_sync_workpass.tex,5955,88,IIIB,XVIII,XVIII 3.1.12.2,dotted_locator_residual,3.1.12.2,,external_citation_context,external_work_citation,external_work_citation,R9
SGA5-CAND-000791,SGA5_English_sync_workpass.tex,5960,6,IIIB,IIIB,6.4.2,dotted_locator_residual,6.4.2,sga5:IIIB:equation:6.4.2,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000792,SGA5_English_sync_workpass.tex,5967,6,IIIB,IIIB,6.4.3,dotted_locator_residual,6.4.3,sga5:IIIB:equation:6.4.3,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
SGA5-CAND-000793,SGA5_English_sync_workpass.tex,5973,14,IIIB,IIIB,6.5,dotted_locator_residual,6.5,sga5:IIIB:subsection:6.5,target_or_formula_declaration,structural_declaration_tag,structural_declaration_tag,R9
