slug,pdf,page,png,width,height,mean_gray,stddev_gray,black_fraction,trim_box,trim_x,trim_y,trim_area_fraction,blankish,dark_or_inverted
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",278,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00278.png",745,1053,0.96265,0.14458,0.08857,570x736+0+0,0,0,0.53477,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",305,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00305.png",745,1053,0.96283,0.14382,0.0886,569x589+0+0,0,0,0.42721,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",333,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00333.png",745,1053,0.97906,0.10959,0.05003,569x874+0+0,0,0,0.63393,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",361,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00361.png",745,1053,0.97234,0.12498,0.06549,569x704+0+0,0,0,0.51062,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",388,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00388.png",745,1053,0.97013,0.12653,0.07694,593x956+0+0,0,0,0.72265,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",416,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00416.png",745,1053,0.95646,0.1496,0.11337,591x957+0+0,0,0,0.72097,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",444,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00444.png",745,1053,0.93805,0.18224,0.14705,574x960+0+0,0,0,0.70242,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",471,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00471.png",745,1053,0.95045,0.17853,0.09903,570x909+0+0,0,0,0.66047,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",499,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00499.png",745,1053,0.95,0.17943,0.09913,570x909+0+0,0,0,0.66047,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",527,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00527.png",745,1053,0.95209,0.17589,0.09561,570x909+0+0,0,0,0.66047,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",554,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00554.png",745,1053,0.96506,0.15175,0.06941,570x909+0+0,0,0,0.66047,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",582,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00582.png",745,1053,0.93733,0.1826,0.15013,574x958+0+0,0,0,0.70096,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",610,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00610.png",745,1053,0.94019,0.17859,0.14306,570x957+0+0,0,0,0.69535,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",637,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00637.png",585,900,0.94749,0.1688,0.12432,408x756+0+0,0,0,0.58585,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",661,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00661.png",585,900,0.96604,0.13803,0.08023,408x756+0+0,0,0,0.58585,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",662,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00662.png",585,900,0.97565,0.11809,0.05772,407x757+0+0,0,0,0.58518,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",663,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00663.png",585,900,0.97112,0.12824,0.06835,408x757+0+0,0,0,0.58662,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",664,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00664.png",585,900,0.99822,0.03241,0.00425,407x756+0+0,0,0,0.58441,False,False
"04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft","04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft.pdf",665,"gauss_author_clean_refresh_strict_audit/sample_pages/04 Carl Friedrich Gauss - Werke, Band VI - Modern LaTeX Draft/page_00665.png",585,900,0.98987,0.07723,0.02383,407x757+0+0,0,0,0.58518,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",1,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00001.png",603,886,0.99728,0.0406,0.0067,396x131+0+0,0,0,0.0971,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",2,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00002.png",603,886,0.99324,0.06266,0.01738,436x328+0+0,0,0,0.26768,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",3,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00003.png",603,886,1.0,0.0,0.0,1x1+1+1,1,1,0.0,True,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",4,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00004.png",603,886,0.99946,0.01789,0.00095,444x16+0+0,0,0,0.0133,True,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",5,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00005.png",603,886,0.98673,0.0857,0.03563,407x435+0+0,0,0,0.33138,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",20,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00020.png",603,886,0.95776,0.14281,0.11818,451x752+0+0,0,0,0.63481,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",40,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00040.png",603,886,0.96427,0.13243,0.09993,444x753+0+0,0,0,0.62579,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",59,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00059.png",745,1053,0.99312,0.05999,0.01907,568x958+0+0,0,0,0.69363,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",79,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00079.png",745,1053,0.98572,0.08552,0.03996,568x957+0+0,0,0,0.69291,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",98,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00098.png",745,1053,0.99765,0.0361,0.006,568x957+0+0,0,0,0.69291,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",117,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00117.png",745,1053,0.98425,0.09169,0.04256,568x957+0+0,0,0,0.69291,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",137,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00137.png",449,567,0.96996,0.11648,0.09191,375x549+0+0,0,0,0.80868,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",156,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00156.png",745,1053,0.98623,0.08894,0.03413,568x914+0+0,0,0,0.66177,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",175,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00175.png",745,1053,0.95791,0.14194,0.12046,568x850+0+0,0,0,0.61544,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",195,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00195.png",745,1053,0.96599,0.13753,0.08204,568x958+0+0,0,0,0.69363,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",214,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00214.png",745,1053,0.98087,0.09937,0.0526,568x957+0+0,0,0,0.69291,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",233,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00233.png",745,1053,0.96772,0.12621,0.09041,568x958+0+0,0,0,0.69363,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",253,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00253.png",745,1053,0.95068,0.15548,0.13642,574x922+0+0,0,0,0.67462,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",272,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00272.png",745,1053,0.95544,0.15688,0.10431,568x945+0+0,0,0,0.68422,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",292,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00292.png",745,1053,0.99818,0.03127,0.00468,568x958+0+0,0,0,0.69363,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",311,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00311.png",745,1053,0.98508,0.08953,0.03894,568x958+0+0,0,0,0.69363,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",330,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00330.png",745,1053,0.98563,0.08805,0.03754,568x914+0+0,0,0,0.66177,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",350,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00350.png",745,1053,0.98645,0.08829,0.0346,566x910+0+0,0,0,0.65656,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",369,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00369.png",745,1053,0.98767,0.08391,0.032,377x909+0+0,0,0,0.43684,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",389,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00389.png",745,1053,0.99038,0.07446,0.02448,271x910+0+0,0,0,0.31436,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",408,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00408.png",745,1053,0.98973,0.0755,0.02683,416x911+0+0,0,0,0.48309,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",427,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00427.png",745,1053,0.97373,0.11487,0.07361,568x957+0+0,0,0,0.69291,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",447,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00447.png",745,1053,0.98181,0.09705,0.05026,568x958+0+0,0,0,0.69363,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",462,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00462.png",745,1053,0.94665,0.1583,0.15159,569x958+0+0,0,0,0.69485,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",463,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00463.png",745,1053,0.96486,0.13216,0.09782,568x957+0+0,0,0,0.69291,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",464,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00464.png",745,1053,0.97056,0.12031,0.08418,569x958+0+0,0,0,0.69485,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",465,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00465.png",745,1053,0.97405,0.12035,0.06729,568x958+0+0,0,0,0.69363,False,False
"05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft","05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft.pdf",466,"gauss_author_clean_refresh_strict_audit/sample_pages/05 Carl Friedrich Gauss - Werke, Band VII - Modern LaTeX Draft/page_00466.png",745,1053,0.97053,0.12003,0.08517,569x958+0+0,0,0,0.69485,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",1,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00001.png",745,1053,0.98988,0.08091,0.02266,437x724+0+0,0,0,0.40331,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",2,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00002.png",745,1053,0.99848,0.03074,0.0036,340x70+0+0,0,0,0.03034,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",3,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00003.png",745,1053,0.99462,0.0565,0.01371,375x345+0+0,0,0,0.16492,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",4,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00004.png",745,1053,0.94449,0.16314,0.15562,588x957+0+0,0,0,0.71731,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",5,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00005.png",745,1053,0.94783,0.15619,0.14937,588x958+0+0,0,0,0.71806,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",15,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00015.png",745,1053,0.95173,0.15085,0.13801,568x958+0+0,0,0,0.69363,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",28,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00028.png",745,1053,0.97168,0.12137,0.07659,657x911+0+0,0,0,0.76296,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",42,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00042.png",745,1053,0.97569,0.10984,0.06891,657x912+0+0,0,0,0.76379,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",55,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00055.png",745,1053,0.96786,0.12688,0.09216,568x912+0+0,0,0,0.66033,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",69,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00069.png",745,1053,0.98574,0.08476,0.03921,599x914+0+0,0,0,0.69789,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",83,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00083.png",745,1053,0.99767,0.03473,0.00663,470x912+0+0,0,0,0.5464,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",96,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00096.png",745,1053,0.99589,0.04817,0.01061,568x909+0+0,0,0,0.65815,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",110,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00110.png",745,1053,0.98532,0.08857,0.03871,568x957+0+0,0,0,0.69291,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",123,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00123.png",745,1053,0.97595,0.1095,0.06791,568x958+0+0,0,0,0.69363,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",137,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00137.png",745,1053,0.9732,0.11742,0.0741,567x911+0+0,0,0,0.65844,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",150,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00150.png",745,1053,0.99647,0.04269,0.01017,567x909+0+0,0,0,0.657,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",164,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00164.png",745,1053,0.97908,0.10684,0.05578,566x914+0+0,0,0,0.65944,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",178,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00178.png",745,1053,0.98877,0.07849,0.02981,454x910+0+0,0,0,0.52664,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",191,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00191.png",745,1053,0.97389,0.11399,0.07454,567x910+0+0,0,0,0.65772,False,False
"06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft","06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft.pdf",205,"gauss_author_clean_refresh_strict_audit/sample_pages/06 Carl Friedrich Gauss - Werke, Band XI Part I - Modern LaTeX Draft/page_00205.png",745,1053,0.96813,0.12889,0.08608,568x910+0+0,0,0,0.65888,False,False
