term_id,sense_id,concept,decision_id,candidate_surfaces,cohort_id,cohort_name,cohort_standard,dominant_standard_forms,candidate_to_cohort_orthographic_proxy,Spanish_to_cohort_orthographic_proxy,French_to_cohort_orthographic_proxy,proxy_delta_over_Spanish,proxy_delta_over_French,beats_both_dominant_forms_by_0_05,proxy_interpretation,penalties,supporting_evidence_ids,adverse_evidence,human_n,human_correct,human_incorrect,human_abstain,human_latency_ms,human_confidence,effect_interval,review_status,pilot_eligible,reviewed_occurrence_support_ids,reviewed_occurrence_adverse_ids,occurrence_review_status,method_version,reviewed_occurrence_held_ids,T31_T40_lexical_navigation_support_ids,T31_T40_running_body_support_ids,sense_label,source_audit_v11_support_ids,source_audit_v11_adverse_ids,source_audit_v11_excluded_nearby_ids,source_audit_v11_human_observations,source_audit_v11_status
T59,T59-S1,zero divisor,D-T59-S1-V3,divisor de zero,C-IT-STD,adult readers literate in standard Italian,standard Italian,divisore dello zero,0.7647,0.7059,0.6471,0.0588,0.1176,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,left_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S1,zero divisor,D-T59-S1-V3,divisor de zero,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,divizor al lui zero,0.625,0.5625,0.5,0.0625,0.125,True,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,left_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S1,zero divisor,D-T59-S1-V3,divisor de zero,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,left_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S1,zero divisor,D-T59-S1-V3,divisor de zero,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,semantic_false_friend_review_required;cohort_specific_native_form_missing,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,left_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,divisor de cero,,1.0,0.7857,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-FR-STD,adult readers literate in standard French,standard French,diviseur de zero,,0.7857,1.0,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,divisor de zero,,0.9231,0.8571,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,divisor de cero,,1.0,0.7857,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-IT-STD,adult readers literate in standard Italian,standard Italian,divisore dello zero,,0.7059,0.6471,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,divizor al lui zero,,0.5625,0.5,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S2,zero divisor,D-T59-S2-V3,,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,A divisor whose numerical value is zero is not the concept.,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-85B128E346F814B7;E-OCC-B31BB092BF2BE131,,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-0FB1FB8434148976;E-OCC-6571812329EDA666;E-OCC-2167753D66077A33;E-OCC-1F18FCBA6CE7984D,,,right_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,divisor de cero,,1.0,0.7857,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-FR-STD,adult readers literate in standard French,standard French,diviseur de zero,,0.7857,1.0,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,divisor de zero,,0.9231,0.8571,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,divisor de cero,,1.0,0.7857,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-IT-STD,adult readers literate in standard Italian,standard Italian,divisore dello zero,,0.7059,0.6471,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-RO-STD,adult readers literate in standard Romanian,standard Romanian,divizor al lui zero,,0.5625,0.5,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-RM-RG,adult readers literate in Rumantsch Grischun,Rumantsch Grischun; seed provenance still needs idiom audit,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T59,T59-S3,zero divisor,D-T59-S3-V3,,C-RM-ID,adult readers literate primarily in a Romansh regional idiom,Sursilvan/Sutsilvan/Surmiran/Putèr/Vallader must be recorded separately,,,,,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T59-es-UNION;E-T59-fr-UNION;E-OCC-62DBE7DDB05170E7,A divisor whose numerical value is zero is not the concept. | reviewed adverse occurrences: E-OCC-0FB1FB8434148976,,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-62DBE7DDB05170E7,E-OCC-0FB1FB8434148976,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,E-OCC-6571812329EDA666;E-OCC-30D7814DDF9F0690;E-OCC-1F18FCBA6CE7984D,,,commutative_zero_divisor,,,,0,not_in_v11_bounded_batch
T60,T60-S1,identity,D-T60-S1-V3,,C-ES-STD,adult readers literate in standard Spanish,standard Spanish,unidad | identidad,,1.0,0.6667,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T60-es-UNION;E-T60-fr-UNION;E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,"Unidad/unité/unità often denotes the neutral element, while identidad/identité denotes the map or relation; collapsing them is a mathematical error. | reviewed adverse occurrences: E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,neutral_or_identity_element,,,,0,not_in_v11_bounded_batch
T60,T60-S1,identity,D-T60-S1-V3,,C-FR-STD,adult readers literate in standard French,standard French,unite | identite,,0.6667,1.0,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T60-es-UNION;E-T60-fr-UNION;E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,"Unidad/unité/unità often denotes the neutral element, while identidad/identité denotes the map or relation; collapsing them is a mathematical error. | reviewed adverse occurrences: E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,neutral_or_identity_element,,,,0,not_in_v11_bounded_batch
T60,T60-S1,identity,D-T60-S1-V3,,C-PT-STD,adult readers literate in standard Portuguese,European/Brazilian profile must be recorded,identidade,,0.9,0.7,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T60-es-UNION;E-T60-fr-UNION;E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,"Unidad/unité/unità often denotes the neutral element, while identidad/identité denotes the map or relation; collapsing them is a mathematical error. | reviewed adverse occurrences: E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,neutral_or_identity_element,,,,0,not_in_v11_bounded_batch
T60,T60-S1,identity,D-T60-S1-V3,,C-GL-STD,adult readers literate in standard Galician,standard Galician,unidade,,0.8571,0.5714,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T60-es-UNION;E-T60-fr-UNION;E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,"Unidad/unité/unità often denotes the neutral element, while identidad/identité denotes the map or relation; collapsing them is a mathematical error. | reviewed adverse occurrences: E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,neutral_or_identity_element,,,,0,not_in_v11_bounded_batch
T60,T60-S1,identity,D-T60-S1-V3,,C-CA-STD,adult readers literate in standard Catalan,standard Catalan; Valencian exposure must be recorded,unitat,,0.6667,0.6667,,,False,normalized edit similarity design diagnostic only; not comprehension or intelligibility,sense_specific_evidence_missing;bridge_decision_held,E-T60-es-UNION;E-T60-fr-UNION;E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,"Unidad/unité/unità often denotes the neutral element, while identidad/identité denotes the map or relation; collapsing them is a mathematical error. | reviewed adverse occurrences: E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828",,,,,,,,sense_scoped_design_diagnostic_human_protocol_not_run,False,E-OCC-D2827F5FEF0B4E07;E-OCC-658A7059711CD78A;E-OCC-45B003ECC273A96E;E-OCC-893FA9778B351701;E-OCC-69514DFFEB9ABF45;E-OCC-BA0765FB9C5351D7;E-OCC-D2D022791A45F9A8;E-OCC-2AD4F39F1997B0B2;E-OCC-59C6C6DB4118850C,E-OCC-8ECAC7304E3410A4;E-OCC-18AE3DA1C88147EE;E-OCC-67C0341F2568D2AC;E-OCC-103EA9E812EB5414;E-OCC-14879E06481ADA66;E-OCC-ED963F0B15647828,T01_T60_context_review_complete_support_adverse_hold_separated,MII_METHOD_v11,,,,neutral_or_identity_element,,,,0,not_in_v11_bounded_batch
