"id","type","parent_id","order","source_start","source_end","source_bytes","source_sha256","target_path","target_start","target_end","target_bytes","target_sha256","relations","language","translation","review","next_authority_line","evidence_sha256"
"CJK-KO-P09-STR-0109","unit","CJK-KO-P09-STR-0105","2","6602","6611","745","A9A871FC5B9C5D217C8E251BEFCFEB3C5FEDE582D7B3923AABC2A623CDD2D0A9","targets/T04_U23.tex","1","6","1089","3D6DDC69469E4B5F0189FE9EE942DA8F1D153D4CB6B8EEEC1EB8FF85E8C2B20F","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","B87DF6990CF01DBC5E1C6CED890FBFFCE0B8F2DA496ADBA1FF8F9B5335D4F2F8"
"CJK-KO-P09-STR-0110","closed_prose","CJK-KO-P09-STR-0109","1","6602","6611","745","A9A871FC5B9C5D217C8E251BEFCFEB3C5FEDE582D7B3923AABC2A623CDD2D0A9","targets/T04_U23.tex","6","6","691","50FF12363FCC11591C817582D33B52ED69090762B71E78B75A7B071A34B50BFF","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0109""}]","ko","draft_complete","unchecked","6726","DE755E884FE11FCB6659E7853BF44B6C9E72CD609B7696FC3020813F02E9810C"
"CJK-KO-P09-STR-0111","source_note","CJK-KO-P09-STR-0109","2","6605","6610","493","37321F7FA66E89F272920F71E5482905858D573923ADA4B2EE56BE157B80FB98","targets/T04_U23.tex","6","6","691","50FF12363FCC11591C817582D33B52ED69090762B71E78B75A7B071A34B50BFF","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0109""}]","ko","draft_complete","unchecked","6726","CA57125C76BD53E0292101F1B7C71CF0E550D5FEF3AD92CDCB37D1796C28D35A"
"CJK-KO-P09-STR-0112","unit","CJK-KO-P09-STR-0105","3","6613","6623","497","1C9DAC36DAC9E01A5D65CD11DCD44623FB053C65FBC53F4E33BB6C9FAEAC0878","targets/T04_U24.tex","1","12","956","93557F4F58E7B436CB7677A19CE5025390EF1CDB45CCB62C801135465909C49C","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","A02552C3045BA20FB6A17CF99ADE97A4F958AAD5A43CE10877057A92947A46CB"
"CJK-KO-P09-STR-0113","definition","CJK-KO-P09-STR-0112","1","6613","6623","497","1C9DAC36DAC9E01A5D65CD11DCD44623FB053C65FBC53F4E33BB6C9FAEAC0878","targets/T04_U24.tex","6","12","571","3C17E5215D3985301B7D3DCA094B46E3CE4A58F40D49666AA31FDCE08EA59911","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0112""}]","ko","draft_complete","unchecked","6726","F75D460AEFBEBD6F2480FD337384611910D6BE8FF49BDF900D91E9FBF229B722"
"CJK-KO-P09-STR-0114","equation","CJK-KO-P09-STR-0112","2","6614","6618","135","2F7457C926B3F72FC5E4846363AE86ACC237B65FD585A213F060DB733CC1582D","targets/T04_U24.tex","7","11","135","4D692ECD84B6DFDB172A33895403D7602F7B6A3698C24B7E0150C21A95F362E1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0112""}]","ko","draft_complete","unchecked","6726","95FF69211617C86AA43184406CE314A53C2D90E5B7E112599C26B41292DE6DE5"
"CJK-KO-P09-STR-0115","source_note","CJK-KO-P09-STR-0112","3","6622","6623","104","505CCBAF3B3A81064BFF8DB500E2996402FD61AFFCE0BDCC08ACF3EC3EE4252D","targets/T04_U24.tex","12","12","351","E78F406A16C59239B48E38EF933E8F953AD3F9BDB41F2D0948C6DF7F1257499B","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0112""}]","ko","draft_complete","unchecked","6726","BF4F73E9537DF0ADBFAA1E95200B36E63FE3CC2B944A0AB1B18DE5F032161624"
"CJK-KO-P09-STR-0116","unit","CJK-KO-P09-STR-0105","4","6625","6648","1488","6B4C76BEF6414656D9DA6E5F7AAED1014BB046D621D71B7387315DBD50A11131","targets/T04_U25.tex","1","14","1837","7A0692E9BC29FD184966CFCF24841BC42E97B806FACF81CDF5FD14C0FEBE1EB2","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","E3986F97D13686622ABCB08506DDB8700159A817AE554BE2A2443D83DE23D2EB"
"CJK-KO-P09-STR-0117","proof","CJK-KO-P09-STR-0116","1","6625","6648","1488","6B4C76BEF6414656D9DA6E5F7AAED1014BB046D621D71B7387315DBD50A11131","targets/T04_U25.tex","6","14","1453","D48F308DD47B2E8F0175AF90048555CFF13EC7F32B09CE12F7DEE8C5043C27E9","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0116""}]","ko","draft_complete","unchecked","6726","392D6F69300B193DF11E0094080A2C8F220985186037B68703CF4B1FB04DE67E"
"CJK-KO-P09-STR-0118","equation","CJK-KO-P09-STR-0116","2","6636","6638","59","722FB61011788F566825B5DF57B4341C92E2AC2FBD9ED2A98EF59911F205894E","targets/T04_U25.tex","7","9","59","722FB61011788F566825B5DF57B4341C92E2AC2FBD9ED2A98EF59911F205894E","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0116""}]","ko","draft_complete","unchecked","6726","AD4ECC393ECD70A32DF1AB5829C8EA1749E3FDC2D9D4930150950FCB09D0058D"
"CJK-KO-P09-STR-0119","equation","CJK-KO-P09-STR-0116","3","6640","6642","32","AF68F33612278A4CE5FAB0BF66CA7F4C06DB427CA496BC98DA943148FAED0488","targets/T04_U25.tex","11","13","32","FA75DA9926697C0E780BEB526C71726BB0B1D5E64E9B8177FD1A5CE9FD0C6EED","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0116""}]","ko","draft_complete","unchecked","6726","A3854F6DC688D98B4477421DB01E4E2A46C9306932ACB36DDBC5A747960A2562"
"CJK-KO-P09-STR-0120","source_note","CJK-KO-P09-STR-0116","4","6645","6647","250","44D17A41493D3D4E2CA259142C8487E098D7375BE6416EAECF0778D7C84BACF6","targets/T04_U25.tex","14","14","413","A7F916D16DB693499ED9ADB4426C79D4D298B45A29C355A561F76620DFCBCF03","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0116""}]","ko","draft_complete","unchecked","6726","9F37B094237A8E614E53A0741DE1531DF570CD801381D24AF5F91E517779D395"
"CJK-KO-P09-STR-0121","unit","CJK-KO-P09-STR-0105","5","6650","6659","514","0709A0B4F702FB7D1E5819C7C88819608317BFC00561A89CF5947468EBB0BEFC","targets/T04_U26.tex","1","10","931","505BA375DCEAA1D5F7826EC2D434BB415C3CAB262012BBD770FEFE2CE84FA956","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","55F8FA739E135452656405E339D06EC277136979452C8988AC3C928E1956B2B7"
"CJK-KO-P09-STR-0122","statement","CJK-KO-P09-STR-0121","1","6650","6659","514","0709A0B4F702FB7D1E5819C7C88819608317BFC00561A89CF5947468EBB0BEFC","targets/T04_U26.tex","6","10","546","26C3D5794D60EA8CC0EE916FBA4E2505AF64592C73A09ABF1BC789161A1C1F5B","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0121""}]","ko","draft_complete","unchecked","6726","9C9CE3C404C7711E579BE3EE83811F0C1FF6B004E4129AD56C4E7FCFC0AF32CA"
"CJK-KO-P09-STR-0123","equation","CJK-KO-P09-STR-0121","2","6655","6657","32","01053E471D0D10E7C2A66A975CFFF54E8D21C72442D840EE4ECBD22483256D43","targets/T04_U26.tex","7","9","32","01053E471D0D10E7C2A66A975CFFF54E8D21C72442D840EE4ECBD22483256D43","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0121""}]","ko","draft_complete","unchecked","6726","1A0ECA46F0F2D45BC73026DD2EF062AB7D6F35C7C32DE720003EBB1E25E5CCA7"
"CJK-KO-P09-STR-0124","unit","CJK-KO-P09-STR-0105","6","6661","6684","1043","FCCD9BA28B0A76DEDE99B101DA45837A71FAF4A017EC28736D8CE8F80D394FAD","targets/T04_U27.tex","1","21","1404","21467CA1E9C19A5EFA077041E016D410BBAD80FB080C0C9EC3E3E7E684EC0860","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","01418F31C843A93C214303583D82E7D4C03B181298E65A0714D192508507464D"
"CJK-KO-P09-STR-0125","proof","CJK-KO-P09-STR-0124","1","6661","6684","1043","FCCD9BA28B0A76DEDE99B101DA45837A71FAF4A017EC28736D8CE8F80D394FAD","targets/T04_U27.tex","6","21","1020","842487F26954BF7373F52CF3A3B5458D33244DA87ED2B97B03597AC27A3AD9E3","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0124""}]","ko","draft_complete","unchecked","6726","0E3FBD0181B4745FB5C6E80D26FB9C5F78C140EB05A8A68492EB2D9736B3AB51"
"CJK-KO-P09-STR-0126","equation","CJK-KO-P09-STR-0124","2","6663","6666","99","E5D315088B5D6DC912F2198A80E8D944B7D8AA19976E62B20B53C1768A88DC4C","targets/T04_U27.tex","7","10","99","A6D66DF4016277192029BB771B6B51DF67E6E0C314F5C9D685EFA370CEEDE244","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0124""}]","ko","draft_complete","unchecked","6726","69EFF49F28ABDF95C3E3A6C0A688FD776DC424F0B17339DC6818FF03B42F21FA"
"CJK-KO-P09-STR-0127","equation","CJK-KO-P09-STR-0124","3","6675","6678","76","3687B0F34A754712D4AB0C50E1B7927D30DEC897E2287723D85EC6FA2807AB5E","targets/T04_U27.tex","12","15","76","3687B0F34A754712D4AB0C50E1B7927D30DEC897E2287723D85EC6FA2807AB5E","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0124""}]","ko","draft_complete","unchecked","6726","D77DFCFDE3BED0B05E1BB4C21142DBC93371809A2CF6DFAF17A64FBEFB91F8DF"
"CJK-KO-P09-STR-0128","equation","CJK-KO-P09-STR-0124","4","6681","6684","92","1B3857A83239334014633762073122AE7DE38AA03275B45F116BDB07FC9C5213","targets/T04_U27.tex","17","20","91","7275443A292BA579B11CE15F2DA63E1E2F966CD3B9F12ED519D6B8DE775184A0","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0124""}]","ko","draft_complete","unchecked","6726","A3414EF5BC5DB891C88F98D613BE1854575C815400519246BEA85D37CC9A7EE5"
"CJK-KO-P09-STR-0129","unit","CJK-KO-P09-STR-0105","7","6685","6710","1306","1FD7D22C01F130DC37A7703D55495F7C492F0DAF6A3C1B8CEBE72F388E0C8D6D","targets/T04_U28.tex","1","18","1639","A8D956360273E249A1E85798C575C3915A571933DB8DD49413C7B1F9E152356F","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","C89A6F5996131BED41575597880EFE7D80F298E9D8C438ED8A821D9A4C03874C"
"CJK-KO-P09-STR-0130","proof","CJK-KO-P09-STR-0129","1","6685","6710","1306","1FD7D22C01F130DC37A7703D55495F7C492F0DAF6A3C1B8CEBE72F388E0C8D6D","targets/T04_U28.tex","6","18","1241","CBAF914A1B4C220CE3539790D18DD234067A37897EA182BF4A50EA1B137C7308","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","7AFCD1093B375F368CF6D4213EBC3E9C4CA78412FA1DC721A88EB5CDB5980EB4"
"CJK-KO-P09-STR-0131","equation","CJK-KO-P09-STR-0129","2","6686","6688","37","483FBB4216350EF115FAEA1FC6453D47AA62B7D3D6309423C027C3DB585729CD","targets/T04_U28.tex","7","9","36","163B86B5D83DB29F389AF1BB5F5E266B1AE7E06A819A6C87E7380A0E4E0D5F64","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","93DB3A53F283805687B40D91AB2E3D2A6ED937BD90183BBDF11BF5F87A4E38BF"
"CJK-KO-P09-STR-0132","equation","CJK-KO-P09-STR-0129","3","6694","6696","68","B5C7189E175FE6E3EFD5A607900263E5B209F0333329E3BC458452D0BEFE010D","targets/T04_U28.tex","11","13","68","970E96B9ADADF712421C0506850E2DAD6125597152870A66357763109F9EDF2C","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","2B2BEA27F52DA780836382BA32DB762A260DAAAC5788F99BB03E90A6BBAAF506"
"CJK-KO-P09-STR-0133","equation","CJK-KO-P09-STR-0129","4","6701","6703","34","A15A20019D3425C6E25DE0F68269ACA04C2FF3062BD0CD56534497FB1782004D","targets/T04_U28.tex","15","17","33","1DEE9F39AA02B9F2A4022CDDDFED71ED04CAB8E0AB10453B682225735831A277","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","27F05C41179B379A8038C9BC6F9C19BBEE696028ECE9479F807AC8D6F8D22A78"
"CJK-KO-P09-STR-0134","statement","CJK-KO-P09-STR-0129","5","6707","6710","238","17C8652CABA413E95AF5C8656D25575E9CE04B4FF5BE5D237E831F8FAE4C886C","targets/T04_U28.tex","18","18","484","F53AEF90650D5B8F4AC7712A3F43F4094D0FD6C35E24ACF0A1614F9E8A833F84","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0129""}]","ko","draft_complete","unchecked","6726","8EBFFEE081A5A224D702116F15BDCF87E0E04674E6498306279D8472B7D48DBD"
"CJK-KO-P09-STR-0135","unit","CJK-KO-P09-STR-0105","8","6712","6724","749","553C90712E6E0594886A8C97BC67B5A0E0C4366A187F20BD7D5C02F0C766BF83","targets/T04_U29.tex","1","11","1178","CD5E6C7DB76047FD4F839E2ED834E1300BD890AC05C8D3D8CF1F3E191A8EA037","[{""type"":""part_of"",""target_id"":""CJK-KO-P09-STR-0105""}]","ko","draft_complete","unchecked","6726","6A08C859C353E522ECFE520E36A03B67DEA2EB12F01E5E0CAB5F3117E2BFA0AC"
"CJK-KO-P09-STR-0136","remark","CJK-KO-P09-STR-0135","1","6712","6724","749","553C90712E6E0594886A8C97BC67B5A0E0C4366A187F20BD7D5C02F0C766BF83","targets/T04_U29.tex","6","11","779","DCDB6A406B3BEB015F9D7F6905258DA4E23EF2DB08A15090B2EFBF5E9D7FA9C1","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0135""}]","ko","draft_complete","unchecked","6726","BF499B4165BE1F380F1CB8846362E684FF12AF237E2A6A062A240FDE402C3B0F"
"CJK-KO-P09-STR-0137","equation","CJK-KO-P09-STR-0135","2","6715","6718","94","7805D561C8CA2642D9C3949B101731D74508B2C7CE6E720F36AF3BE791A63591","targets/T04_U29.tex","7","10","94","8FC0576BFED5B7839EAC82CAD43FB71F5F5AEAD4E7404D5A04CC32805043F641","[{""type"":""contained_in"",""target_id"":""CJK-KO-P09-STR-0135""}]","ko","draft_complete","unchecked","6726","C4DD551339305DD688E77D3AAB3EE057F65038DA467E96B13C623B9954B263FC"
