language_code,language_name,scripts,arxiv_id,title,authors,published,updated,categories,abs_url,pdf_url,eprint_url,license_url,license_policy,metadata_language_evidence_terms,topic_tags,api_query,candidate_role,boundary
sr,Serbian,Latin;Cyrillic,9404013v2,Symplectic Forms on Moduli Spaces of Flat Connections on 2-manifolds,Lisa C. Jeffrey,1994-04-28T01:46:25Z,1996-04-03T17:11:24Z,math.AG;hep-th,http://arxiv.org/abs/alg-geom/9404013v2,https://arxiv.org/pdf/alg-geom/9404013v2,https://arxiv.org/e-print/9404013v2,,missing_arxiv_license,modul; moduli,module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2504.05360v1,The derived moduli of Stokes data,Mauro Porta; Jean-Baptiste Teyssier,2025-04-07T09:50:19Z,2025-04-07T09:50:19Z,math.AG,http://arxiv.org/abs/2504.05360v1,https://arxiv.org/pdf/2504.05360v1,https://arxiv.org/e-print/2504.05360v1,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2008.13376v2,Toroidal compactifications of the moduli spaces of Drinfeld modules,Takako Fukaya; Kazuya Kato; Romyar Sharifi,2020-08-31T05:51:09Z,2024-09-30T12:57:00Z,math.AG,http://arxiv.org/abs/2008.13376v2,https://arxiv.org/pdf/2008.13376v2,https://arxiv.org/e-print/2008.13376v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1812.11694v9,$\ell$-adic étale cohomology of the moduli of stable elliptic fibrations,Jun-Yong Park,2018-12-31T04:08:47Z,2022-07-07T14:24:34Z,math.AG;math.AT;math.NT,http://arxiv.org/abs/1812.11694v9,https://arxiv.org/pdf/1812.11694v9,https://arxiv.org/e-print/1812.11694v9,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1908.08171v2,Tropical moduli spaces as symmetric Delta-complexes,Daniel Allcock; Daniel Corey; Sam Payne,2019-08-22T02:11:58Z,2020-04-23T16:52:19Z,math.AG;math.GT,http://arxiv.org/abs/1908.08171v2,https://arxiv.org/pdf/1908.08171v2,https://arxiv.org/e-print/1908.08171v2,,missing_arxiv_license,modul; moduli,module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2303.03643v3,On singular moduli for higher rank Drinfeld modules,Chien-Hua Chen,2023-03-07T04:21:07Z,2023-11-05T06:26:49Z,math.NT,http://arxiv.org/abs/2303.03643v3,https://arxiv.org/pdf/2303.03643v3,https://arxiv.org/e-print/2303.03643v3,,missing_arxiv_license,modul; moduli,module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2005.03384v3,A theory of stacks with twisted fields and resolution of moduli of genus two stable maps,Yi Hu; Jingchen Niu,2020-05-07T11:22:36Z,2025-09-05T10:11:50Z,math.AG,http://arxiv.org/abs/2005.03384v3,https://arxiv.org/pdf/2005.03384v3,https://arxiv.org/e-print/2005.03384v3,,missing_arxiv_license,modul; moduli,algebra;module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1109.5669v2,The geometry of the ball quotient model of the moduli space of genus four curves,Sebastian Casalaina-Martin; David Jensen; Radu Laza,2011-09-26T18:58:19Z,2012-03-15T20:40:59Z,math.AG,http://arxiv.org/abs/1109.5669v2,https://arxiv.org/pdf/1109.5669v2,https://arxiv.org/e-print/1109.5669v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,0809.0134v2,Hodge polynomials of some moduli spaces of Coherent Systems,Cristian Gonzalez-Martinez,2008-09-01T17:56:54Z,2013-02-17T09:36:54Z,math.AG,http://arxiv.org/abs/0809.0134v2,https://arxiv.org/pdf/0809.0134v2,https://arxiv.org/e-print/0809.0134v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,9403014v1,On Chow Rings of Fine Moduli Spaces of Modules,A. D. King; Charles H. Walter,1994-03-18T15:23:41Z,1994-03-18T15:23:41Z,math.AG,http://arxiv.org/abs/alg-geom/9403014v1,https://arxiv.org/pdf/alg-geom/9403014v1,https://arxiv.org/e-print/9403014v1,,missing_arxiv_license,modul; moduli,algebra;ring;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1710.02080v1,Moduli space of parabolic $Λ$-modules over a curve,David Alfaya,2017-10-05T15:46:58Z,2017-10-05T15:46:58Z,math.AG,http://arxiv.org/abs/1710.02080v1,https://arxiv.org/pdf/1710.02080v1,https://arxiv.org/e-print/1710.02080v1,,missing_arxiv_license,modul; moduli,ring;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,0811.3117v1,Koszul cohomology and applications to moduli,Marian Aprodu; Gavril Farkas,2008-11-19T13:46:14Z,2008-11-19T13:46:14Z,math.AG;math.AC,http://arxiv.org/abs/0811.3117v1,https://arxiv.org/pdf/0811.3117v1,https://arxiv.org/e-print/0811.3117v1,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2107.03128v2,Moduli spaces of semistable modules over Lie algebroids,Adrian Langer,2021-07-07T10:23:21Z,2022-11-12T13:02:30Z,math.AG,http://arxiv.org/abs/2107.03128v2,https://arxiv.org/pdf/2107.03128v2,https://arxiv.org/e-print/2107.03128v2,,missing_arxiv_license,modul; moduli,module;noether,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2005.01084v2,Moduli of parabolic sheaves and filtered Kronecker modules,Sanjay Amrutiya; Umesh Dubey,2020-05-03T13:40:26Z,2021-04-06T13:04:27Z,math.AG,http://arxiv.org/abs/2005.01084v2,https://arxiv.org/pdf/2005.01084v2,https://arxiv.org/e-print/2005.01084v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1009.2061v3,Moduli spaces for point modules on naive blowups,Thomas A. Nevins; Susan J. Sierra,2010-09-10T17:16:24Z,2012-04-06T09:05:59Z,math.RA;math.AG,http://arxiv.org/abs/1009.2061v3,https://arxiv.org/pdf/1009.2061v3,https://arxiv.org/e-print/1009.2061v3,,missing_arxiv_license,modul; moduli,algebra;module;noether,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,9703012v1,Moduli of regular holonomic D-modules with normal crossing singularities,Nitin Nitsure,1997-03-09T12:15:00Z,1997-03-09T12:15:00Z,math.AG,http://arxiv.org/abs/alg-geom/9703012v1,https://arxiv.org/pdf/alg-geom/9703012v1,https://arxiv.org/e-print/9703012v1,,missing_arxiv_license,modul; moduli,module;invariant,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1507.00685v2,"N=2 gauge theories, instanton moduli spaces and geometric representation theory",Richard J. Szabo,2015-07-02T18:40:25Z,2015-09-24T20:56:52Z,hep-th;math-ph;math.AG;math.QA;math.RT,http://arxiv.org/abs/1507.00685v2,https://arxiv.org/pdf/1507.00685v2,https://arxiv.org/e-print/1507.00685v2,,missing_arxiv_license,modul; moduli,algebra;module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1808.01290v3,The strong maximal rank conjecture and moduli spaces of curves,Fu Liu; Brian Osserman; Montserrat Teixidor i Bigas; Naizhen Zhang,2018-08-03T18:00:31Z,2018-12-07T19:33:46Z,math.AG,http://arxiv.org/abs/1808.01290v3,https://arxiv.org/pdf/1808.01290v3,https://arxiv.org/e-print/1808.01290v3,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1602.06150v2,Moduli spaces of $Λ$-modules on abelian varieties,Emilio Franco; Pietro Tortella,2016-02-19T13:42:42Z,2017-09-04T15:15:33Z,math.AG,http://arxiv.org/abs/1602.06150v2,https://arxiv.org/pdf/1602.06150v2,https://arxiv.org/e-print/1602.06150v2,,missing_arxiv_license,modul; moduli,algebra;module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2310.20124v2,Cubic threefolds moduli and the Monster group,Eduard Looijenga,2023-10-31T01:57:41Z,2024-11-25T21:08:19Z,math.AG;math.GR,http://arxiv.org/abs/2310.20124v2,https://arxiv.org/pdf/2310.20124v2,https://arxiv.org/e-print/2310.20124v2,,missing_arxiv_license,modul; moduli,ring;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1711.11072v2,On the Voevodsky motive of the moduli stack of vector bundles on a curve,Victoria Hoskins; Simon Pepin Lehalleur,2017-11-29T19:29:17Z,2019-10-10T12:27:39Z,math.AG,http://arxiv.org/abs/1711.11072v2,https://arxiv.org/pdf/1711.11072v2,https://arxiv.org/e-print/1711.11072v2,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1905.04499v3,Real moduli space of stable rational curves revised,Anton Khoroshkin; Thomas Willwacher,2019-05-11T10:57:15Z,2024-10-25T13:51:32Z,math.AT;math.QA,http://arxiv.org/abs/1905.04499v3,https://arxiv.org/pdf/1905.04499v3,https://arxiv.org/e-print/1905.04499v3,,missing_arxiv_license,modul; moduli,algebra;ring;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,0908.1880v1,Brave new local moduli for ordinary K3 surfaces,Markus Szymik,2009-08-13T12:08:10Z,2009-08-13T12:08:10Z,math.AT,http://arxiv.org/abs/0908.1880v1,https://arxiv.org/pdf/0908.1880v1,https://arxiv.org/e-print/0908.1880v1,,missing_arxiv_license,modul; moduli,ring;module;group,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2303.04324v2,Heights and singular moduli of Drinfeld modules,Zhenlin Ran,2023-03-08T01:48:06Z,2024-01-08T17:49:38Z,math.NT,http://arxiv.org/abs/2303.04324v2,https://arxiv.org/pdf/2303.04324v2,https://arxiv.org/e-print/2303.04324v2,,missing_arxiv_license,modul; moduli,algebra;module;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,2602.23813v2,On $p$-adic integral moduli schemes and local models for PEL type D,Jie Yang; Ioannis Zachos; Zhihao Zhao,2026-02-27T08:53:23Z,2026-05-14T15:06:55Z,math.NT,http://arxiv.org/abs/2602.23813v2,https://arxiv.org/pdf/2602.23813v2,https://arxiv.org/e-print/2602.23813v2,,missing_arxiv_license,modul; moduli,ring;module;group;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1102.4031v4,Normal Functions and the Geometry of Moduli Spaces of Curves,Richard Hain,2011-02-19T23:23:29Z,2013-10-19T21:47:22Z,math.AG,http://arxiv.org/abs/1102.4031v4,https://arxiv.org/pdf/1102.4031v4,https://arxiv.org/e-print/1102.4031v4,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1407.2284v2,On the rigidity of moduli of curves in arbitrary characteristic,Barbara Fantechi; Alex Massarenti,2014-07-08T22:15:37Z,2015-11-08T18:18:51Z,math.AG,http://arxiv.org/abs/1407.2284v2,https://arxiv.org/pdf/1407.2284v2,https://arxiv.org/e-print/1407.2284v2,,missing_arxiv_license,modul; moduli,algebra;module;group;field,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,9503021v1,"Moduli of pre-$\cal D$-modules, perverse sheaves and the Riemann-Hilbert morphism -I",Nitin Nitsure; Claude Sabbah,1995-03-28T11:35:00Z,1995-03-28T11:35:00Z,math.AG,http://arxiv.org/abs/alg-geom/9503021v1,https://arxiv.org/pdf/alg-geom/9503021v1,https://arxiv.org/e-print/9503021v1,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
sr,Serbian,Latin;Cyrillic,1802.00805v3,Stable pair compactifications of the moduli space of degree one del pezzo surfaces via elliptic fibrations,Kenneth Ascher; Dori Bejleri,2018-02-02T18:56:52Z,2018-05-15T17:06:03Z,math.AG,http://arxiv.org/abs/1802.00805v3,https://arxiv.org/pdf/1802.00805v3,https://arxiv.org/e-print/1802.00805v3,,missing_arxiv_license,modul; moduli,module,"(cat:math.AG OR cat:math.AC OR cat:math.AT OR cat:math.CT OR cat:math.GR OR cat:math.KT OR cat:math.NT OR cat:math.QA OR cat:math.RA OR cat:math.RT) AND (all:""prsten"" OR all:""prsteni"" OR all:""modul"" OR all:""moduli"" OR all:""grupa"" OR all:""grupe"" OR all:""polje"" OR all:""invarijanta"" OR all:""komutativna algebra"" OR all:""теорија група"" OR all:""прстен"" OR all:""модул"" OR all:""група"" OR all:""поље"")",target_language_math_source_candidate,"source-canon witness candidate only; not native review, approval, or translation completion"
