"observed_head","language","bcp47","hard_row","pattern","path","relative_path","line_number","line_excerpt","source_use_label","use_for_closure","boundary"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Noether","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","349","<li class=""interlanguage-link interwiki-ar mw-list-item""><a href=""https://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D9%85%D9%8A_%D9%86%D9%88%D8%AA%D8%B1"" title=""إيمي نوتر – араб тілі"" lang=""ar"" hreflang=""ar"" data-title=""إيمي نوتر"" data-language-au","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","349","<li class=""interlanguage-link interwiki-ar mw-list-item""><a href=""https://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D9%85%D9%8A_%D9%86%D9%88%D8%AA%D8%B1"" title=""إيمي نوتر – араб тілі"" lang=""ar"" hreflang=""ar"" data-title=""إيمي نوتر"" data-language-au","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нётер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","349","<li class=""interlanguage-link interwiki-ar mw-list-item""><a href=""https://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D9%85%D9%8A_%D9%86%D9%88%D8%AA%D8%B1"" title=""إيمي نوتر – араб тілі"" lang=""ar"" hreflang=""ar"" data-title=""إيمي نوتر"" data-language-au","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нётер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","5","<title>Эмми Нётер — Уикипедия</title>","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Noether","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","516","<li class=""wb-otherproject-link wb-otherproject-commons mw-list-item""><a href=""https://commons.wikimedia.org/wiki/Category:Emmy_Noether"" hreflang=""en""><span>Ортаққор</span></a></li><li id=""t-wikibase"" class=""wb-otherproject-link wb-otherpro","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нётер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","573","<div id=""mw-content-text"" class=""mw-body-content""><div class=""mw-content-ltr mw-parser-output"" lang=""kk"" dir=""ltr"" data-mw-parsoid-version=""0.24.0.0-alpha8"" data-mw-html-version=""2.8.0""><section data-mw-section-id=""0"" id=""mwAQ""><p id=""mwAg""","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нётер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","576","<p id=""mwBQ"">Ғалым Эрланген қаласында, еврей отбасында, төрт баланың ең үлкені болып тәрбиеленген. Оның ата-аналары, Макс Нётер мен Амалия Кауфман бай көпестік отбасынан шыққан. Бауыры, Фриц Нётер (Фриц Максимилианович Нётер) неміс және кең","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","588","«Осы жазда естіген дәрістердің ең құндысы Гёттингендегі Нетердің жалпы мінсіздік қағидасы жайлы дәрісі болды.","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","590","1932 жылы Нетер өзінің шәкірті Эмиль Артинмен бірге Аккерман-Теблер атындағы премияға математика саласындағы жетістігі үшін ие болады.","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","591","1933 жылы ұлтшылдардың билік басына келуіне байланысты еврей ұлтының өкілі ретінде Нетерге АҚШ-қа эмиграция жасап, Брин-Море (Пенсильвания) қыздар колледжіне оқытушы ретінде жұмысқа тұрады және Приснтондағы перспективті зерттеу институтына ","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","593","Нетердің керемет математикалық жетістіктеріне қарамастан, жеке өмірі сәтсіз болады.","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","595","1935 жылы Эмми Нетер қатерлі ісікке жасалған сәтсіз отадан қайтыс болады.","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","596","Академик П.С. Александров былай жазған екен: «Егер математика ғылымында алгебризация заңы, алгебра түсініктемелерінің енуі, алгебралық әдістер үлкен рөл атқарса, онда ол тікелей Эмми Нетердің еңбегі».","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","597","<a rel=""mw:WikiLink"" href=""//kk.wikipedia.org/wiki/А._Эйнштейн?action=edit&amp;redlink=1"" title=""А. Эйнштейн (мұндай бет жоқ)"" class=""new"" typeof=""mw:LocalizedAttrs"" id=""mwCA"" data-mw-i18n='{""title"":{""lang"":""x-page"",""key"":""red-link-title"",""","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нётер","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","6","<script>(function(){var className=""client-js vector-feature-language-in-header-enabled vector-feature-language-in-main-menu-disabled vector-feature-language-in-main-page-header-disabled vector-feature-page-tools-pinned-disabled vector-featu","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","Нетер сақинасы","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","600","<p id=""mwCg"">Негізі, Неетрдің еңбектері жалпы алгебра деп аталатын жаңа бағыт ойлап табуға арналған. Бұл салаға Нетер бәрінен көп көп еңбек сіңірген. Герман Вейль былай деген екен: «<a rel=""mw:WikiLink"" href=""//kk.wikipedia.org/wiki/Ван_дер","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\current-web-hard-row-20260705\KK-WEB-20260705_wikipedia_emmi_noether.html","language-source-bodies/pan-turkic/bodies/kk/current-web-hard-row-20260705/KK-WEB-20260705_wikipedia_emmi_noether.html","600","<p id=""mwCg"">Негізі, Неетрдің еңбектері жалпы алгебра деп аталатын жаңа бағыт ойлап табуға арналған. Бұл салаға Нетер бәрінен көп көп еңбек сіңірген. Герман Вейль былай деген екен: «<a rel=""mw:WikiLink"" href=""//kk.wikipedia.org/wiki/Ван_дер","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\external-leads\kazakh_aues_graph_invariants_html.txt","language-source-bodies/pan-turkic/bodies/kk/external-leads/kazakh_aues_graph_invariants_html.txt","1","Жиынның бүркеуі мен бөлікшесі ҚАЗАҚСТАН РЕСПУБЛИКАСЫНЫҢ БІЛІМ ЖӘНЕ ҒЫЛЫМ МИНИСТРЛІГІ “Алматы энергетика және байланыс институтының” Коммерциялық емес акционерлік қоғамы Жоғары математика кафедрасы Байсалова М.Ж. ДИСКРЕТ МАТЕМАТИКА Оқу құрал","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Algebra__Алгебра.wiki","language-source-bodies/pan-turkic/bodies/kk/wikitext-20260629T101500Z/Algebra__Алгебра.wiki","11","XX ғасырда алгебраның өрістер теориясы, сақиналар теориясы мен топтардың жалпы теориясы, топологиялық алгебра мен құрылымдар теориясы, [[1940]]-[[1950]] жылдары жартытоптар мен квазитоптар теориясы, әмбебап алгебралар теориясы, категориялар","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Ideal (ring theory)__Идеал (математикада).wiki","language-source-bodies/pan-turkic/bodies/kk/wikitext-20260629T101500Z/Ideal (ring theory)__Идеал (математикада).wiki","4","<br>Cандар арасындағы бөлінгіштік ұғымын сандармен емес, идеал ұғымымен байланыстырсақ, жіктеудің бір мәнділік заңы бұзылмайтын болады. Қазіргі заманғы алгебрада идеал ұғымын сақина теориясымен байланыстыра отырып анықтайды. Сандар сақинасы","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Ideal (ring theory)__Идеал (математикада).wiki","language-source-bodies/pan-turkic/bodies/kk/wikitext-20260629T101500Z/Ideal (ring theory)__Идеал (математикада).wiki","6",":* 2) соңғы жиынның кез келген саны (элементі) мен сақинаның кез келген элементінің көбейтіндісі осы жиында жатады.","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Ideal (ring theory)__Идеал (математикада).wiki","language-source-bodies/pan-turkic/bodies/kk/wikitext-20260629T101500Z/Ideal (ring theory)__Идеал (математикада).wiki","8","Идеалды (алғашқы “идеал сан”) тұңғыш рет неміс математигі [[Эрнст Эдуард Куммер]] (1810 – 1893) енгізген (1847). Куммер оны сандар өрісінің бір түрі үшін ғана анықтай алды. Идеалдың дәлірек және толық теориясын, бір-біріне тәуелсіз, 1871 ж.","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Polynomial__Көпмүшелік.wiki","language-source-bodies/pan-turkic/bodies/kk/wikitext-20260629T101500Z/Polynomial__Көпмүшелік.wiki","19","Көпмүшелік коэффициенттері әдетте белгілі бір [[коммутативтілік|коммутативті]] <math>R</math> [[сақина (алгебра)|сақинасынан]] (көбінесе [[өріс (алгебра)|өрістен]], мысалы, [[нақты сан]]дар немесе [[комплекс сан]]дар өрісінен) алынады.","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-20260629T101500Z\Polynomial__Көпмүшелік.wiki","language-source-bodies/pan-turkic/bodies/kk/wikitext-20260629T101500Z/Polynomial__Көпмүшелік.wiki","22","деп белгіленетін сақина (оның үстіне <math>R</math> сақинасында нөл бөлгіштерінсіз ассоциативті-коммутативті [[сақинадағы алгебра]]ны) құрайды.","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kazakh","kk","L-NOETHERIAN-RING","сақина","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\kk\wikitext-direct-20260705\DirectWikiAPI__Сақина (түсінік).wiki","language-source-bodies/pan-turkic/bodies/kk/wikitext-direct-20260705/DirectWikiAPI__Сақина (түсінік).wiki","1","'''Сақина''', [[алгебра]]да — қазіргі [[алгебра]]ның негізгі түсініктерінің бірі. Сақина деп бос емес R жиынын айтады. Осы жиынның белгілі бір ретпен алынған кез келген а, b және с элементтері үшін: 1) a+b= =b+a қосудың коммутативтілік; 2) ","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","көп мүчө","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\current-probe\KY-CUR-055-001_polynomial_base_context.html","language-source-bodies/pan-turkic/bodies/ky/current-probe/KY-CUR-055-001_polynomial_base_context.html","21","<meta property=""og:title"" content=""Көп мүчө - Википедия"">","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","көп мүчө","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\current-probe\KY-CUR-055-001_polynomial_base_context.html","language-source-bodies/pan-turkic/bodies/ky/current-probe/KY-CUR-055-001_polynomial_base_context.html","323","<h1 id=""firstHeading"" class=""firstHeading mw-first-heading""><span lang=""ky"" dir=""ltr""><span class=""mw-page-title-main"">Көп мүчө</span></span></h1>","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","көп мүчө","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\current-probe\KY-CUR-055-001_polynomial_base_context.html","language-source-bodies/pan-turkic/bodies/ky/current-probe/KY-CUR-055-001_polynomial_base_context.html","5","<title>Көп мүчө - Википедия</title>","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","көп мүчө","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\current-probe\KY-CUR-055-001_polynomial_base_context.html","language-source-bodies/pan-turkic/bodies/ky/current-probe/KY-CUR-055-001_polynomial_base_context.html","561","<div id=""mw-content-text"" class=""mw-body-content""><div class=""mw-content-ltr mw-parser-output"" lang=""ky"" dir=""ltr"" data-mw-parsoid-version=""0.24.0.0-alpha10"" data-mw-html-version=""2.8.0""><section data-mw-section-id=""0"" id=""mwAQ""><p id=""mwAg","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","полином","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\current-probe\KY-CUR-055-001_polynomial_base_context.html","language-source-bodies/pan-turkic/bodies/ky/current-probe/KY-CUR-055-001_polynomial_base_context.html","561","<div id=""mw-content-text"" class=""mw-body-content""><div class=""mw-content-ltr mw-parser-output"" lang=""ky"" dir=""ltr"" data-mw-parsoid-version=""0.24.0.0-alpha10"" data-mw-html-version=""2.8.0""><section data-mw-section-id=""0"" id=""mwAQ""><p id=""mwAg","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","көп мүчө","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\current-probe\KY-CUR-055-001_polynomial_base_context.html","language-source-bodies/pan-turkic/bodies/ky/current-probe/KY-CUR-055-001_polynomial_base_context.html","6","<script>(function(){var className=""client-js vector-feature-language-in-header-enabled vector-feature-language-in-main-menu-disabled vector-feature-language-in-main-page-header-disabled vector-feature-page-tools-pinned-disabled vector-featu","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
"fd3754d1f1d286e48791770427f3a2059f1854f5","Kyrgyz","ky","L-POLYNOMIAL-RING","көп мүчө","C:\Users\memo_\Documents\Codex\2026-07-04\noether-r2-pan-turkic-hard-blockers\language-source-bodies\pan-turkic\bodies\ky\current-probe\KY-CUR-055-001_polynomial_base_context.html","language-source-bodies/pan-turkic/bodies/ky/current-probe/KY-CUR-055-001_polynomial_base_context.html","680","<div class=""vector-sticky-header-context-bar-primary"" aria-hidden=""true"" ><span lang=""ky"" dir=""ltr""><span class=""mw-page-title-main"">Көп мүчө</span></span></div>","candidate-search-hit/context-review-only","False","generated-draft/noncanonical/source-use/provenance/gap only; no native-review/community-consent/accepted-terminology/approval/license-clearance/gate-promotion/source-certification/final-status/bridge-pilot/term-promotion/translation-completion"
